# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.03 4.4501e-29    101.62 0 
   520.16 5.6934e-19    528.45 0 
   529.83 6.4175e-19    538.27 0 
   539.68 6.6125e-19    548.28 0 
   549.71 1.0171e-18    558.47 0 
   559.93 1.3043e-18    568.85 0 
   570.34 1.5862e-18    579.43 0 
   579.61 1.6046e-18    588.84 0 
   590.38 2.1447e-18    599.79 0 
   599.97 2.3734e-18    609.54 0 
   609.72 3.0225e-18    619.44 0 
   619.63 3.6759e-18    629.51 0 
   629.70 4.2400e-18    639.73 0 
   639.93 4.5016e-18    650.13 0 
   650.33 5.4874e-18    660.69 0 
   657.86 6.1428e-18    668.34 0 
   665.48 6.7355e-18    676.08 0 
   674.73 7.1510e-18    685.49 0 
   685.70 7.4023e-18    696.63 0 
   695.24 1.0195e-17    706.32 0 
   704.91 1.0124e-17    716.14 0 
   716.36 1.2923e-17    727.78 0 
   726.33 1.4040e-17    737.90 0 
   734.74 1.5183e-17    746.45 0 
   744.96 1.8046e-17    756.83 0 
   755.32 2.0108e-17    767.36 0 
   765.83 2.2252e-17    778.04 0 
   774.70 2.5198e-17    787.05 0 
   785.48 2.8403e-17    797.99 0 
   794.57 3.0646e-17    807.24 0 
   805.62 3.3141e-17    818.46 0 
   814.95 3.5511e-17    827.94 0 
   824.39 4.0492e-17    837.53 0 
   835.86 3.4148e-17    849.18 0 
   845.54 4.5433e-17    859.01 0 
   855.33 4.8458e-17    868.96 0 
   865.23 5.3873e-17    879.02 0 
   875.25 5.9754e-17    889.20 0 
   885.39 6.7200e-17    899.50 0 
   895.64 7.3008e-17    909.91 0 
   906.01 7.5053e-17    920.45 0 
   914.39 1.2257e-16    928.97 0 
   924.98 9.2123e-16    939.72 0 
   935.69 2.1056e-15    950.60 0 
   944.35 4.1722e-15    959.40 0 
   955.28 6.0725e-15    970.51 0 
   964.12 7.0529e-15    979.49 0 
   975.29 1.1204e-15    990.83 0 
   984.31 6.2570e-15   1000.00 0 
   995.71 6.7978e-15   1011.58 0 
  1004.92 1.0195e-14   1020.94 0 
  1014.22 1.0009e-14   1030.39 0 
  1025.97 4.3288e-15   1042.32 0 
  1035.46 7.2672e-15   1051.96 0 
  1045.04 1.4334e-14   1061.70 0 
  1054.71 1.4334e-14   1071.52 0 
  1064.47 1.1518e-14   1081.43 0 
  1074.32 1.4040e-14   1091.44 0 
  1084.26 1.1282e-14   1101.54 0 
  1094.29 1.5324e-14   1111.73 0 
  1104.42 1.4872e-14   1122.02 0 
  1114.64 1.4467e-14   1132.40 0 
  1124.95 1.3133e-14   1142.88 0 
  1135.36 1.7154e-14   1153.45 0 
  1145.86 1.5790e-14   1164.13 0 
  1153.81 1.7115e-14   1172.20 0 
  1164.48 1.7963e-14   1183.04 0 
  1175.26 1.2484e-14   1193.99 0 
  1186.13 1.8087e-14   1205.04 0 
  1194.35 1.2746e-14   1213.39 0 
  1205.40 9.1700e-15   1224.62 0 
  1213.76 6.1428e-15   1233.11 0 
  1224.99 1.3073e-14   1244.51 0 
  1236.33 2.0154e-14   1256.03 0 
  1244.90 2.2303e-14   1264.74 0 
  1256.41 2.1497e-14   1276.44 0 
  1265.12 1.8852e-14   1285.29 0 
  1273.89 2.4287e-14   1294.20 0 
  1285.68 2.5608e-14   1306.17 0 
  1294.59 2.0247e-14   1315.22 0 
  1303.57 2.0624e-14   1324.34 0 
  1315.63 2.5964e-14   1336.60 0 
  1324.75 2.4967e-14   1345.86 0 
  1333.93 2.2406e-14   1355.19 0 
  1346.27 2.6876e-14   1367.73 0 
  1355.60 2.6325e-14   1377.21 0 
  1365.00 2.3789e-14   1386.76 0 
  1374.46 2.5140e-14   1396.37 0 
  1383.99 2.5726e-14   1406.05 0 
  1393.58 2.2303e-14   1415.79 0 
  1406.48 2.3571e-14   1428.89 0 
  1416.23 2.4568e-14   1438.80 0 
  1426.04 2.5431e-14   1448.77 0 
  1435.93 2.5726e-14   1458.81 0 
  1442.56 2.7250e-14   1465.55 0 
  1445.88 2.7629e-14   1468.93 0 
  1455.90 2.7063e-14   1479.11 0 
  1466.00 2.5256e-14   1489.36 0 
  1476.16 2.5549e-14   1499.69 0 
  1486.39 2.6144e-14   1510.08 0 
  1496.69 2.6691e-14   1520.55 0 
  1503.60 2.5314e-14   1527.57 0 
  1510.54 2.2666e-14   1534.62 0 
  1517.51 2.4343e-14   1541.70 0 
  1524.52 2.4064e-14   1548.82 0 
  1535.09 2.1104e-14   1559.55 0 
  1545.73 2.2981e-14   1570.36 0 
  1556.44 2.2099e-14   1581.25 0 
  1563.63 2.2928e-14   1588.55 0 
  1574.46 2.4568e-14   1599.56 0 
  1585.38 2.5845e-14   1610.65 0 
  1596.37 2.6508e-14   1621.81 0 
  1603.74 2.6325e-14   1629.30 0 
  1614.85 2.6753e-14   1640.59 0 
  1626.05 2.5608e-14   1651.96 0 
  1633.55 2.7502e-14   1659.59 0 
  1644.87 2.8014e-14   1671.09 0 
  1656.28 2.6386e-14   1682.67 0 
  1663.92 2.8798e-14   1690.44 0 
  1671.60 2.6508e-14   1698.24 0 
  1675.45 2.9065e-14   1702.16 0 
  1683.19 3.0295e-14   1710.02 0 
  1694.86 2.8798e-14   1721.87 0 
  1706.60 2.7821e-14   1733.80 0 
  1714.48 2.6386e-14   1741.81 0 
  1726.37 2.6447e-14   1753.88 0 
  1734.33 2.8338e-14   1761.98 0 
  1746.36 2.7821e-14   1774.19 0 
  1754.42 2.9674e-14   1782.38 0 
  1766.58 2.7693e-14   1794.73 0 
  1774.73 2.8208e-14   1803.02 0 
  1787.03 2.8998e-14   1815.52 0 
  1795.28 3.0858e-14   1823.90 0 
  1803.57 3.1072e-14   1832.31 0 
  1816.07 2.8534e-14   1845.02 0 
  1824.45 2.9605e-14   1853.53 0 
  1837.10 2.8666e-14   1866.38 0 
  1845.58 2.6508e-14   1874.99 0 
  1854.10 2.6508e-14   1883.65 0 
  1866.95 2.7439e-14   1896.71 0 
  1875.57 3.0086e-14   1905.46 0 
  1884.23 2.7566e-14   1914.26 0 
  1892.92 2.6264e-14   1923.09 0 
  1906.04 2.8534e-14   1936.42 0 
  1914.84 2.7250e-14   1945.36 0 
  1923.68 2.6814e-14   1954.34 0 
  1937.01 2.8273e-14   1967.89 0 
  1945.95 2.9266e-14   1976.97 0 
  1954.94 2.7313e-14   1986.10 0 
  1968.49 3.0156e-14   1999.86 0 
  1977.57 3.1287e-14   2009.09 0 
  1982.13 2.9537e-14   2013.72 0 
  1995.87 2.8865e-14   2027.68 0 
  2005.09 3.0156e-14   2037.04 0 
  2014.34 2.9334e-14   2046.45 0 
  2023.64 3.1072e-14   2055.89 0 
  2032.98 2.9132e-14   2065.38 0 
  2047.07 3.0225e-14   2079.70 0 
  2056.52 2.9132e-14   2089.30 0 
  2066.01 2.9605e-14   2098.94 0 
  2075.55 3.1577e-14   2108.63 0 
  2080.33 2.9537e-14   2113.49 0 
  2085.13 3.0929e-14   2118.36 0 
  2094.75 2.9401e-14   2128.14 0 
  2104.42 3.0086e-14   2137.96 0 
  2114.14 3.0505e-14   2147.83 0 
  2123.89 3.1072e-14   2157.74 0 
  2133.70 2.9537e-14   2167.70 0 
  2143.55 2.9742e-14   2177.71 0 
  2153.44 3.1144e-14   2187.76 0 
  2163.38 3.0575e-14   2197.86 0 
  2173.37 3.0435e-14   2208.01 0 
  2183.40 2.9742e-14   2218.20 0 
  2193.48 3.1144e-14   2228.44 0 
  2203.60 3.0575e-14   2238.72 0 
  2213.77 2.9605e-14   2249.05 0 
  2223.99 2.8732e-14   2259.44 0 
  2234.25 3.0225e-14   2269.86 0 
  2244.57 2.9401e-14   2280.34 0 
  2254.93 2.8600e-14   2290.87 0 
  2265.34 2.9334e-14   2301.44 0 
  2275.79 2.9953e-14   2312.07 0 
  2286.30 3.0584e-14   2322.74 0 
  2296.85 2.9144e-14   2333.46 0 
  2307.45 2.9215e-14   2344.23 0 
  2312.77 2.8225e-14   2349.63 0 
  2323.45 2.2892e-14   2360.48 0 
  2334.17 2.6962e-14   2371.37 0 
  2344.95 2.6657e-14   2382.32 0 
  2355.77 2.7917e-14   2393.32 0 
  2366.64 2.6603e-14   2404.36 0 
  2377.57 2.7101e-14   2415.46 0 
  2383.05 2.5942e-14   2421.03 0 
  2394.05 2.7357e-14   2432.20 0 
  2405.10 2.6371e-14   2443.43 0 
  2416.20 2.6865e-14   2454.71 0 
  2427.35 2.7813e-14   2466.04 0 
  2432.95 2.6809e-14   2471.72 0 
  2444.18 2.8076e-14   2483.13 0 
  2455.46 2.7759e-14   2494.60 0 
  2466.79 2.7699e-14   2506.11 0 
  2472.48 2.7008e-14   2511.89 0 
  2483.89 2.7897e-14   2523.48 0 
  2495.36 2.6279e-14   2535.13 0 
  2506.88 2.8555e-14   2546.83 0 
  2512.65 2.6589e-14   2552.70 0 
  2518.45 2.7589e-14   2558.59 0 
  2524.25 2.6532e-14   2564.48 0 
  2535.90 2.6720e-14   2576.32 0 
  2547.61 2.6236e-14   2588.21 0 
  2553.48 2.7474e-14   2594.18 0 
  2565.27 2.7164e-14   2606.15 0 
  2577.11 2.8318e-14   2618.18 0 
  2583.05 2.8255e-14   2624.22 0 
  2594.97 2.8129e-14   2636.33 0 
  2606.95 2.7429e-14   2648.50 0 
  2612.96 2.7305e-14   2654.61 0 
  2625.02 2.7881e-14   2666.86 0 
  2637.14 2.8208e-14   2679.17 0 
  2643.22 2.9540e-14   2685.34 0 
  2655.42 2.9613e-14   2697.74 0 
  2667.67 2.8089e-14   2710.19 0 
  2673.82 2.9012e-14   2716.44 0 
  2686.17 2.8883e-14   2728.98 0 
  2692.36 2.8098e-14   2735.27 0 
  2704.78 2.8428e-14   2747.89 0 
  2717.27 2.7785e-14   2760.58 0 
  2723.53 2.7787e-14   2766.94 0 
  2736.11 2.8768e-14   2779.71 0 
  2742.41 2.6543e-14   2786.12 0 
  2755.07 2.6731e-14   2798.98 0 
  2767.79 2.7295e-14   2811.90 0 
  2774.17 2.8191e-14   2818.38 0 
  2786.97 2.7745e-14   2831.39 0 
  2793.40 2.4503e-14   2837.92 0 
  2806.29 2.5840e-14   2851.02 0 
  2812.76 2.8270e-14   2857.59 0 
  2825.74 2.8536e-14   2870.78 0 
  2832.26 2.7443e-14   2877.40 0 
  2845.33 2.7258e-14   2890.68 0 
  2851.89 2.7135e-14   2897.34 0 
  2865.05 2.8223e-14   2910.72 0 
  2878.28 2.7904e-14   2924.15 0 
  2884.91 2.8035e-14   2930.89 0 
  2898.23 2.7847e-14   2944.42 0 
  2911.61 2.8830e-14   2958.01 0 
  2931.79 2.8311e-14   2978.52 0 
  2952.11 2.7994e-14   2999.16 0 
  2972.58 2.8195e-14   3019.95 0 
  2993.18 2.8202e-14   3040.89 0 
  3006.99 2.8272e-14   3054.92 0 
  3027.84 2.8345e-14   3076.10 0 
  3048.83 2.8157e-14   3097.42 0 
  3069.96 2.8099e-14   3118.89 0 
  3091.24 2.8107e-14   3140.51 0 
  3112.67 2.7921e-14   3162.28 0 
  3127.04 2.7733e-14   3176.87 0 
  3148.71 2.7741e-14   3198.90 0 
  3170.54 2.7621e-14   3221.07 0 
  3192.51 2.6875e-14   3243.40 0 
  3207.25 2.7317e-14   3258.37 0 
  3229.48 2.6826e-14   3280.95 0 
  3251.87 2.7206e-14   3303.70 0 
  3266.88 2.7400e-14   3318.94 0 
  3289.52 2.7282e-14   3341.95 0 
  3312.32 2.7289e-14   3365.12 0 
  3319.96 2.7799e-14   3372.87 0 
  3327.61 2.7994e-14   3380.65 0 
  3335.28 2.8126e-14   3388.44 0 
  3342.97 2.6863e-14   3396.25 0 
  3350.68 2.7938e-14   3404.08 0 
  3358.40 2.6499e-14   3411.93 0 
  3366.14 2.6871e-14   3419.79 0 
  3373.91 2.6201e-14   3427.68 0 
  3381.68 2.6568e-14   3435.58 0 
  3389.48 2.7631e-14   3443.50 0 
  3397.29 2.7507e-14   3451.44 0 
  3405.12 2.6698e-14   3459.39 0 
  3412.97 2.6886e-14   3467.37 0 
  3420.84 2.7263e-14   3475.36 0 
  3428.73 2.7265e-14   3483.37 0 
  3436.63 2.7331e-14   3491.40 0 
  3444.55 2.6284e-14   3499.45 0 
  3452.49 2.7908e-14   3507.52 0 
  3460.45 2.6411e-14   3515.60 0 
  3468.43 2.6413e-14   3523.71 0 
  3476.43 2.6174e-14   3531.83 0 
  3484.44 2.6358e-14   3539.97 0 
  3492.47 2.6727e-14   3548.13 0 
  3500.52 2.6242e-14   3556.31 0 
  3508.59 2.6064e-14   3564.51 0 
  3516.68 2.5709e-14   3572.73 0 
  3524.79 2.6431e-14   3580.96 0 
  3532.91 2.6556e-14   3589.22 0 
  3541.06 2.6928e-14   3597.49 0 
  3549.22 2.7368e-14   3605.79 0 
  3557.40 2.6810e-14   3614.10 0 
  3565.60 2.7311e-14   3622.43 0 
  3573.82 2.6386e-14   3630.78 0 
  3582.06 2.5435e-14   3639.15 0 
  3590.32 2.4574e-14   3647.54 0 
  3598.59 2.5853e-14   3655.95 0 
  3606.89 2.5796e-14   3664.37 0 
  3615.20 2.6158e-14   3672.82 0 
  3623.54 2.6463e-14   3681.29 0 
  3631.89 2.8099e-14   3689.78 0 
  3640.26 2.6775e-14   3698.28 0 
  3648.66 2.6716e-14   3706.81 0 
  3657.07 2.7405e-14   3715.35 0 
  3665.50 2.7156e-14   3723.92 0 
  3671.93 2.4926e-14   3730.45 1 
  3674.63 2.4816e-14   3733.20 1 
  3677.34 2.3563e-14   3735.95 1 
  3680.05 2.5761e-14   3738.70 1 
  3682.75 2.6751e-14   3741.45 1 
  3685.46 2.5759e-14   3744.20 1 
  3688.17 2.5939e-14   3746.95 1 
  3690.87 2.6966e-14   3749.70 1 
  3693.58 2.5453e-14   3752.45 1 
  3696.29 2.3913e-14   3755.20 1 
  3699.00 2.6020e-14   3757.95 1 
  3701.70 2.5667e-14   3760.70 1 
  3704.41 2.4012e-14   3763.45 1 
  3707.12 2.4941e-14   3766.20 1 
  3709.82 2.5843e-14   3768.95 1 
  3712.53 2.6889e-14   3771.70 1 
  3715.24 2.7138e-14   3774.45 1 
  3717.94 2.9834e-14   3777.20 1 
  3720.65 3.4833e-14   3779.95 1 
  3723.36 4.7789e-14   3782.70 1 
  3726.06 6.0152e-14   3785.45 1 
  3728.77 6.5911e-14   3788.20 1 
  3731.48 5.8749e-14   3790.95 1 
  3734.18 4.3455e-14   3793.70 1 
  3736.89 3.5791e-14   3796.45 1 
  3739.60 3.3305e-14   3799.20 1 
  3742.31 3.1167e-14   3801.95 1 
  3745.01 2.9452e-14   3804.70 1 
  3747.72 2.8638e-14   3807.45 1 
  3750.43 2.5983e-14   3810.20 1 
  3753.13 2.5926e-14   3812.95 1 
  3755.84 2.7661e-14   3815.70 1 
  3758.55 3.0227e-14   3818.45 1 
  3761.25 3.0990e-14   3821.20 1 
  3763.96 3.0407e-14   3823.95 1 
  3766.67 2.8515e-14   3826.70 1 
  3769.37 2.8003e-14   3829.45 1 
  3772.08 2.8409e-14   3832.20 1 
  3774.79 3.0118e-14   3834.95 1 
  3777.49 3.2230e-14   3837.70 1 
  3780.20 3.4805e-14   3840.45 1 
  3782.91 3.6645e-14   3843.20 1 
  3785.61 3.6719e-14   3845.95 1 
  3788.32 3.5813e-14   3848.70 1 
  3791.03 3.3467e-14   3851.45 1 
  3793.74 3.0890e-14   3854.20 1 
  3796.44 2.8873e-14   3856.95 1 
  3799.15 2.8881e-14   3859.70 1 
  3801.86 2.9595e-14   3862.45 1 
  3804.56 3.0381e-14   3865.20 1 
  3807.27 3.3389e-14   3867.95 1 
  3809.98 3.5027e-14   3870.70 1 
  3812.68 3.5352e-14   3873.45 1 
  3815.39 3.5476e-14   3876.20 1 
  3818.10 3.6010e-14   3878.95 1 
  3820.80 3.7056e-14   3881.70 1 
  3823.51 3.3419e-14   3884.45 1 
  3826.22 3.2657e-14   3887.20 1 
  3828.92 3.1739e-14   3889.95 1 
  3831.63 2.9381e-14   3892.70 1 
  3834.34 2.8329e-14   3895.45 1 
  3837.05 2.5811e-14   3898.20 1 
  3839.75 2.7477e-14   3900.95 1 
  3842.46 3.1038e-14   3903.70 1 
  3845.17 3.2447e-14   3906.45 1 
  3847.87 3.5095e-14   3909.20 1 
  3850.58 3.8968e-14   3911.95 1 
  3853.29 3.9170e-14   3914.70 1 
  3855.99 4.0448e-14   3917.45 1 
  3858.70 4.0744e-14   3920.20 1 
  3861.41 3.8452e-14   3922.95 1 
  3864.11 4.0102e-14   3925.70 1 
  3866.82 4.0885e-14   3928.45 1 
  3869.53 3.8848e-14   3931.20 1 
  3872.23 3.8550e-14   3933.95 1 
  3874.94 3.8332e-14   3936.70 1 
  3877.65 3.5602e-14   3939.45 1 
  3880.35 3.4990e-14   3942.20 1 
  3883.06 3.5117e-14   3944.95 1 
  3885.77 3.2321e-14   3947.70 1 
  3888.48 3.0869e-14   3950.45 1 
  3891.18 2.9405e-14   3953.20 1 
  3893.89 2.9046e-14   3955.95 1 
  3896.60 3.2216e-14   3958.70 1 
  3899.30 3.4579e-14   3961.45 1 
  3902.01 3.5107e-14   3964.20 1 
  3904.72 3.7016e-14   3966.95 1 
  3907.42 3.8417e-14   3969.70 1 
  3910.13 3.9031e-14   3972.45 1 
  3912.84 4.0559e-14   3975.20 1 
  3915.54 4.0274e-14   3977.95 1 
  3918.25 4.0028e-14   3980.70 1 
  3920.96 3.8211e-14   3983.45 1 
  3923.66 3.8372e-14   3986.20 1 
  3926.37 3.7204e-14   3988.95 1 
  3929.08 3.4028e-14   3991.70 1 
  3931.79 3.2990e-14   3994.45 1 
  3934.49 3.2752e-14   3997.20 1 
  3937.20 3.1784e-14   3999.95 1 
  3939.91 3.5712e-14   4002.70 1 
  3942.61 3.7368e-14   4005.45 1 
  3945.32 3.6905e-14   4008.20 1 
  3948.03 3.7702e-14   4010.95 1 
  3950.73 3.7341e-14   4013.70 1 
  3953.44 3.7242e-14   4016.45 1 
  3956.15 3.8313e-14   4019.20 1 
  3958.85 3.5832e-14   4021.95 1 
  3961.56 3.3563e-14   4024.70 1 
  3964.27 3.1471e-14   4027.45 1 
  3966.97 2.7676e-14   4030.20 1 
  3969.68 2.7140e-14   4032.95 1 
  3972.39 2.8184e-14   4035.70 1 
  3975.09 2.8841e-14   4038.45 1 
  3977.80 3.1537e-14   4041.20 1 
  3980.51 3.4486e-14   4043.95 1 
  3983.22 3.6244e-14   4046.70 1 
  3985.92 3.8631e-14   4049.45 1 
  3988.63 4.0438e-14   4052.20 1 
  3991.34 4.1499e-14   4054.95 1 
  3994.04 4.2136e-14   4057.70 1 
  3996.75 4.1848e-14   4060.45 1 
  3999.46 4.2325e-14   4063.20 1 
  4002.16 4.2173e-14   4065.95 1 
  4004.87 4.2272e-14   4068.70 1 
  4007.58 4.0705e-14   4071.45 1 
  4010.28 3.9749e-14   4074.20 1 
  4012.99 4.2404e-14   4076.95 1 
  4015.70 4.1832e-14   4079.70 1 
  4018.40 4.3302e-14   4082.45 1 
  4021.11 4.2938e-14   4085.20 1 
  4023.82 4.2548e-14   4087.95 1 
  4026.53 4.2159e-14   4090.70 1 
  4029.23 4.0789e-14   4093.45 1 
  4031.94 4.0869e-14   4096.20 1 
  4034.65 4.1923e-14   4098.95 1 
  4037.35 4.1177e-14   4101.70 1 
  4040.06 4.1672e-14   4104.45 1 
  4042.77 4.2137e-14   4107.20 1 
  4045.47 4.2570e-14   4109.95 1 
  4048.18 4.1730e-14   4112.70 1 
  4050.89 4.1594e-14   4115.45 1 
  4053.59 4.2049e-14   4118.20 1 
  4056.30 4.1809e-14   4120.95 1 
  4059.01 4.0234e-14   4123.70 1 
  4061.71 4.0611e-14   4126.45 1 
  4064.42 4.0925e-14   4129.20 1 
  4067.13 4.0984e-14   4131.95 1 
  4069.84 4.1469e-14   4134.70 1 
  4072.54 4.1691e-14   4137.45 1 
  4075.25 4.1271e-14   4140.20 1 
  4077.96 4.0745e-14   4142.95 1 
  4080.66 3.9573e-14   4145.70 1 
  4083.37 3.9217e-14   4148.45 1 
  4086.08 3.8336e-14   4151.20 1 
  4088.78 3.8264e-14   4153.95 1 
  4091.49 3.7417e-14   4156.70 1 
  4094.20 3.6058e-14   4159.45 1 
  4096.90 3.5780e-14   4162.20 1 
  4099.61 3.4859e-14   4164.95 1 
  4102.32 3.3622e-14   4167.70 1 
  4105.02 3.2661e-14   4170.45 1 
  4107.73 3.4467e-14   4173.20 1 
  4110.44 3.5900e-14   4175.95 1 
  4113.14 3.6016e-14   4178.70 1 
  4115.85 3.6939e-14   4181.45 1 
  4118.56 3.7104e-14   4184.20 1 
  4121.27 3.7453e-14   4186.95 1 
  4123.97 3.8061e-14   4189.70 1 
  4126.68 3.8508e-14   4192.45 1 
  4129.39 3.8466e-14   4195.20 1 
  4132.09 3.9120e-14   4197.95 1 
  4134.80 3.9390e-14   4200.70 1 
  4137.51 4.0533e-14   4203.45 1 
  4140.21 4.0377e-14   4206.20 1 
  4142.92 4.0485e-14   4208.95 1 
  4145.63 4.0381e-14   4211.70 1 
  4148.33 4.0145e-14   4214.45 1 
  4151.04 3.8767e-14   4217.20 1 
  4153.75 3.9863e-14   4219.95 1 
  4156.45 4.0917e-14   4222.70 1 
  4159.16 4.0750e-14   4225.45 1 
  4161.87 4.0888e-14   4228.20 1 
  4164.58 3.9865e-14   4230.95 1 
  4167.28 4.0116e-14   4233.70 1 
  4169.99 3.9857e-14   4236.45 1 
  4172.70 3.9830e-14   4239.20 1 
  4175.40 3.8568e-14   4241.95 1 
  4178.11 3.9359e-14   4244.70 1 
  4180.82 3.9894e-14   4247.45 1 
  4183.52 3.9043e-14   4250.20 1 
  4186.23 3.8728e-14   4252.95 1 
  4188.94 3.9517e-14   4255.70 1 
  4191.64 3.9411e-14   4258.45 1 
  4194.35 4.0605e-14   4261.20 1 
  4197.06 3.9857e-14   4263.95 1 
  4199.76 3.8879e-14   4266.70 1 
  4202.47 3.8927e-14   4269.45 1 
  4205.18 3.9683e-14   4272.20 1 
  4207.88 3.9715e-14   4274.95 1 
  4210.59 3.9035e-14   4277.70 1 
  4213.30 3.9913e-14   4280.45 1 
  4216.01 3.9726e-14   4283.20 1 
  4218.71 3.9639e-14   4285.95 1 
  4221.42 3.9399e-14   4288.70 1 
  4224.13 3.8602e-14   4291.45 1 
  4226.83 3.8965e-14   4294.20 1 
  4229.54 3.8577e-14   4296.95 1 
  4232.25 3.8812e-14   4299.70 1 
  4234.95 4.0063e-14   4302.45 1 
  4237.66 4.0576e-14   4305.20 1 
  4240.37 3.9573e-14   4307.95 1 
  4243.07 4.0598e-14   4310.70 1 
  4245.78 4.0067e-14   4313.45 1 
  4248.49 3.9897e-14   4316.20 1 
  4251.19 4.0039e-14   4318.95 1 
  4253.90 3.8645e-14   4321.70 1 
  4256.61 4.0161e-14   4324.45 1 
  4259.32 4.0220e-14   4327.20 1 
  4262.02 3.9856e-14   4329.95 1 
  4264.73 4.0002e-14   4332.70 1 
  4267.44 3.9154e-14   4335.45 1 
  4270.14 3.8063e-14   4338.20 1 
  4272.85 3.8606e-14   4340.95 1 
  4275.56 3.8923e-14   4343.70 1 
  4278.26 3.9771e-14   4346.45 1 
  4280.97 3.9941e-14   4349.20 1 
  4283.68 3.9500e-14   4351.95 1 
  4286.38 3.8669e-14   4354.70 1 
  4289.09 3.8161e-14   4357.45 1 
  4291.80 3.8210e-14   4360.20 1 
  4294.50 3.8076e-14   4362.95 1 
  4297.21 3.7881e-14   4365.70 1 
  4299.92 3.7043e-14   4368.45 1 
  4302.62 3.6008e-14   4371.20 1 
  4305.33 3.6316e-14   4373.95 1 
  4308.04 3.6467e-14   4376.70 1 
  4310.75 3.6934e-14   4379.45 1 
  4313.45 3.7147e-14   4382.20 1 
  4316.16 3.8444e-14   4384.95 1 
  4318.87 3.8208e-14   4387.70 1 
