# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.11 2.7259e-24    102.57 0 
   875.98 4.1987e-17    897.43 0 
   884.09 4.4861e-17    905.73 0 
   894.33 4.6833e-17    916.22 0 
   904.68 4.6369e-17    926.83 0 
   915.16 6.9969e-17    937.56 0 
   925.76 4.5350e-16    948.42 0 
   934.32 9.9382e-16    957.19 0 
   945.14 1.9587e-15    968.28 0 
   956.08 2.9487e-15    979.49 0 
   964.93 3.0364e-15    988.55 0 
   976.10 4.2954e-16   1000.00 0 
   985.14 2.1514e-15   1009.25 0 
   994.25 2.6329e-15   1018.59 0 
  1005.76 4.4986e-15   1030.39 0 
  1015.07 4.5687e-15   1039.92 0 
  1024.46 2.0394e-15   1049.54 0 
  1033.94 2.8721e-15   1059.25 0 
  1045.92 6.4540e-15   1071.52 0 
  1055.59 6.4051e-15   1081.43 0 
  1065.36 4.6155e-15   1091.44 0 
  1075.22 5.8872e-15   1101.54 0 
  1085.17 4.2520e-15   1111.73 0 
  1095.21 6.4310e-15   1122.02 0 
  1105.34 6.2081e-15   1132.40 0 
  1115.57 5.7762e-15   1142.88 0 
  1125.89 5.0970e-15   1153.45 0 
  1133.70 7.2122e-15   1161.45 0 
  1144.19 6.4526e-15   1172.20 0 
  1154.77 7.1516e-15   1183.04 0 
  1165.46 7.3972e-15   1193.99 0 
  1176.24 4.6852e-15   1205.04 0 
  1184.40 7.2689e-15   1213.39 0 
  1195.35 4.3463e-15   1224.62 0 
  1203.64 2.7724e-15   1233.11 0 
  1214.78 2.3416e-15   1244.51 0 
  1226.02 5.0136e-15   1256.03 0 
  1234.52 8.3730e-15   1264.74 0 
  1245.94 9.3222e-15   1276.44 0 
  1254.57 8.6945e-15   1285.29 0 
  1266.18 7.1759e-15   1297.18 0 
  1274.96 1.0130e-14   1306.17 0 
  1283.80 1.0872e-14   1315.22 0 
  1295.68 7.7079e-15   1327.39 0 
  1304.66 7.6146e-15   1336.60 0 
  1313.70 1.0553e-14   1345.86 0 
  1325.86 1.0022e-14   1358.31 0 
  1335.05 8.3498e-15   1367.73 0 
  1344.30 1.0974e-14   1377.21 0 
  1353.62 1.0595e-14   1386.76 0 
  1366.14 9.0925e-15   1399.59 0 
  1375.61 9.8487e-15   1409.29 0 
  1385.15 1.0002e-14   1419.06 0 
  1394.75 8.6251e-15   1428.89 0 
  1404.42 9.0251e-15   1438.80 0 
  1414.15 9.1231e-15   1448.77 0 
  1423.96 9.6566e-15   1458.81 0 
  1433.83 9.5391e-15   1468.93 0 
  1440.44 1.0287e-14   1475.71 0 
  1447.09 1.0595e-14   1482.52 0 
  1453.77 1.0183e-14   1489.36 0 
  1463.85 9.1736e-15   1499.69 0 
  1474.00 9.2515e-15   1510.08 0 
  1484.21 9.6135e-15   1520.55 0 
  1494.50 9.8981e-15   1531.09 0 
  1504.86 9.2091e-15   1541.70 0 
  1511.81 7.9066e-15   1548.82 0 
  1515.29 8.7474e-15   1552.39 0 
  1525.80 8.3471e-15   1563.15 0 
  1536.37 6.9854e-15   1573.98 0 
  1543.46 8.1089e-15   1581.25 0 
  1554.16 7.6141e-15   1592.21 0 
  1564.94 7.7138e-15   1603.25 0 
  1575.78 8.3352e-15   1614.36 0 
  1586.71 8.9652e-15   1625.55 0 
  1594.03 9.1690e-15   1633.05 0 
  1605.08 9.0774e-15   1644.37 0 
  1616.21 9.2172e-15   1655.77 0 
  1623.67 8.5774e-15   1663.41 0 
  1634.92 9.3323e-15   1674.94 0 
  1646.25 9.5195e-15   1686.55 0 
  1653.85 8.6570e-15   1694.34 0 
  1665.32 9.6826e-15   1706.08 0 
  1673.00 8.2935e-15   1713.96 0 
  1676.86 9.7188e-15   1717.91 0 
  1684.60 1.0408e-14   1725.84 0 
  1696.28 9.6600e-15   1737.80 0 
  1704.11 9.1986e-15   1745.82 0 
  1715.92 8.5572e-15   1757.92 0 
  1723.84 8.5521e-15   1766.04 0 
  1735.79 9.3042e-15   1778.28 0 
  1743.80 9.0869e-15   1786.49 0 
  1755.89 9.9315e-15   1798.87 0 
  1763.99 8.9074e-15   1807.17 0 
  1776.22 9.1695e-15   1819.70 0 
  1784.42 9.4422e-15   1828.10 0 
  1796.79 1.0343e-14   1840.77 0 
  1805.08 1.0289e-14   1849.27 0 
  1813.41 9.2495e-15   1857.80 0 
  1825.98 9.5653e-15   1870.68 0 
  1834.41 9.1080e-15   1879.32 0 
  1842.88 8.2440e-15   1887.99 0 
  1855.65 8.1982e-15   1901.08 0 
  1864.22 8.5789e-15   1909.85 0 
  1877.14 9.6162e-15   1923.09 0 
  1885.80 8.6839e-15   1931.97 0 
  1894.51 8.3258e-15   1940.89 0 
  1903.25 8.9564e-15   1949.84 0 
  1916.45 8.5250e-15   1963.36 0 
  1925.29 8.4217e-15   1972.42 0 
  1934.18 8.7317e-15   1981.53 0 
  1943.11 9.1580e-15   1990.67 0 
  1956.58 8.5183e-15   2004.47 0 
  1965.61 9.6172e-15   2013.72 0 
  1974.68 9.9254e-15   2023.02 0 
  1983.79 9.3205e-15   2032.36 0 
  1992.95 9.0185e-15   2041.74 0 
  2006.76 9.3901e-15   2055.89 0 
  2016.03 8.9404e-15   2065.38 0 
  2025.33 9.5070e-15   2074.91 0 
  2034.68 8.9275e-15   2084.49 0 
  2044.07 9.4279e-15   2094.11 0 
  2053.51 8.9556e-15   2103.78 0 
  2062.99 8.9491e-15   2113.49 0 
  2072.51 9.7601e-15   2123.24 0 
  2077.29 9.3389e-15   2128.14 0 
  2086.87 9.8621e-15   2137.96 0 
  2096.51 9.2607e-15   2147.83 0 
  2106.19 9.2751e-15   2157.74 0 
  2115.91 9.4187e-15   2167.70 0 
  2125.67 9.5644e-15   2177.71 0 
  2135.48 8.7162e-15   2187.76 0 
  2145.34 9.1199e-15   2197.86 0 
  2155.24 9.5643e-15   2208.01 0 
  2165.19 9.1900e-15   2218.20 0 
  2175.19 9.1196e-15   2228.44 0 
  2185.23 8.9874e-15   2238.72 0 
  2195.31 9.4906e-15   2249.05 0 
  2205.45 9.1822e-15   2259.44 0 
  2215.63 8.5822e-15   2269.86 0 
  2225.85 8.2842e-15   2280.34 0 
  2236.13 9.0970e-15   2290.87 0 
  2246.45 8.6222e-15   2301.44 0 
  2256.82 8.0867e-15   2312.07 0 
  2267.23 8.3558e-15   2322.74 0 
  2272.46 8.6918e-15   2328.09 0 
  2282.95 9.0645e-15   2338.84 0 
  2293.49 8.4837e-15   2349.63 0 
  2304.07 8.5472e-15   2360.48 0 
  2314.71 7.9811e-15   2371.37 0 
  2325.39 5.8519e-15   2382.32 0 
  2336.13 7.1869e-15   2393.32 0 
  2346.91 6.9148e-15   2404.36 0 
  2352.32 7.7606e-15   2409.91 0 
  2363.18 6.8887e-15   2421.03 0 
  2374.09 7.2174e-15   2432.20 0 
  2385.04 6.5557e-15   2443.43 0 
  2396.05 7.1591e-15   2454.71 0 
  2407.11 6.8093e-15   2466.04 0 
  2412.66 7.0994e-15   2471.72 0 
  2423.80 7.8066e-15   2483.13 0 
  2434.99 7.4938e-15   2494.60 0 
  2446.23 8.0899e-15   2506.11 0 
  2457.52 8.0202e-15   2517.68 0 
  2463.18 7.8760e-15   2523.48 0 
  2474.55 7.5258e-15   2535.13 0 
  2485.97 7.6523e-15   2546.83 0 
  2497.45 7.2617e-15   2558.59 0 
  2503.21 8.3590e-15   2564.48 0 
  2514.76 7.0534e-15   2576.32 0 
  2520.56 7.2531e-15   2582.26 0 
  2526.37 6.9126e-15   2588.21 0 
  2532.19 7.1906e-15   2594.18 0 
  2543.88 7.0471e-15   2606.15 0 
  2555.62 7.9479e-15   2618.18 0 
  2567.42 7.5421e-15   2630.27 0 
  2573.34 8.1774e-15   2636.33 0 
  2585.21 7.9958e-15   2648.50 0 
  2597.15 7.8182e-15   2660.72 0 
  2603.13 7.4684e-15   2666.86 0 
  2615.15 7.3362e-15   2679.17 0 
  2627.22 7.8834e-15   2691.54 0 
  2633.28 8.5475e-15   2697.74 0 
  2645.43 9.6846e-15   2710.19 0 
  2657.64 1.0335e-14   2722.70 0 
  2663.77 8.7187e-15   2728.98 0 
  2676.06 9.3690e-15   2741.57 0 
  2682.23 9.4584e-15   2747.89 0 
  2694.61 8.7915e-15   2760.58 0 
  2707.05 9.3177e-15   2773.32 0 
  2713.29 8.5198e-15   2779.71 0 
  2725.82 8.3690e-15   2792.54 0 
  2732.10 8.9908e-15   2798.98 0 
  2744.71 7.2785e-15   2811.90 0 
  2757.38 7.6258e-15   2824.88 0 
  2763.74 8.1547e-15   2831.39 0 
  2776.49 8.6627e-15   2844.46 0 
  2782.89 7.8303e-15   2851.02 0 
  2795.74 5.9844e-15   2864.18 0 
  2802.18 6.5335e-15   2870.78 0 
  2815.12 8.5191e-15   2884.03 0 
  2828.11 9.4981e-15   2897.34 0 
  2834.63 9.1571e-15   2904.02 0 
  2847.71 8.7499e-15   2917.43 0 
  2854.28 8.0191e-15   2924.15 0 
  2867.45 9.7358e-15   2937.65 0 
  2874.07 1.0104e-14   2944.42 0 
  2887.33 9.8343e-15   2958.01 0 
  2893.99 9.9739e-15   2964.83 0 
  2907.34 1.1484e-14   2978.52 0 
  2927.50 1.0801e-14   2999.16 0 
  2947.79 1.0564e-14   3019.95 0 
  2968.22 1.1046e-14   3040.89 0 
  2988.80 1.1107e-14   3061.96 0 
  3009.52 1.1427e-14   3083.19 0 
  3030.38 1.1516e-14   3104.56 0 
  3051.38 1.1606e-14   3126.08 0 
  3072.53 1.1859e-14   3147.75 0 
  3086.71 1.2086e-14   3162.28 0 
  3108.11 1.2321e-14   3184.20 0 
  3129.66 1.2079e-14   3206.27 0 
  3151.35 1.2173e-14   3228.49 0 
  3173.19 1.2409e-14   3250.87 0 
  3187.84 1.1455e-14   3265.88 0 
  3209.94 1.2256e-14   3288.52 0 
  3232.19 1.1213e-14   3311.31 0 
  3247.11 1.2792e-14   3326.60 0 
  3269.61 1.3719e-14   3349.66 0 
  3292.28 1.3573e-14   3372.87 0 
  3307.47 1.3518e-14   3388.44 0 
  3322.74 1.3309e-14   3404.08 0 
  3330.40 1.3908e-14   3411.93 0 
  3338.08 1.2983e-14   3419.79 0 
  3345.77 1.3474e-14   3427.68 0 
  3353.49 1.2872e-14   3435.58 0 
  3361.22 1.3145e-14   3443.50 0 
  3368.97 1.3239e-14   3451.44 0 
  3376.73 1.2246e-14   3459.39 0 
  3384.52 1.2592e-14   3467.37 0 
  3392.32 1.4068e-14   3475.36 0 
  3400.14 1.4905e-14   3483.37 0 
  3407.98 1.3598e-14   3491.40 0 
  3415.83 1.3759e-14   3499.45 0 
  3423.71 1.4986e-14   3507.52 0 
  3431.60 1.4717e-14   3515.60 0 
  3439.51 1.4586e-14   3523.71 0 
  3447.44 1.2361e-14   3531.83 0 
  3455.39 1.3620e-14   3539.97 0 
  3463.35 1.2482e-14   3548.13 0 
  3471.34 1.4074e-14   3556.31 0 
  3479.34 1.2320e-14   3564.51 0 
  3487.36 1.3365e-14   3572.73 0 
  3495.40 1.3253e-14   3580.96 0 
  3503.46 1.4543e-14   3589.22 0 
  3511.53 1.4158e-14   3597.49 0 
  3519.63 1.4301e-14   3605.79 0 
  3527.74 1.2874e-14   3614.10 0 
  3535.87 1.4390e-14   3622.43 0 
  3544.02 1.5574e-14   3630.78 0 
  3552.19 1.5551e-14   3639.15 0 
  3560.38 1.5210e-14   3647.54 0 
  3568.59 1.3661e-14   3655.95 0 
  3576.81 1.3269e-14   3664.37 0 
  3585.06 1.2083e-14   3672.82 0 
  3585.82 1.3440e-14   3673.60 1 
  3588.50 1.4889e-14   3676.35 1 
  3591.19 1.1909e-14   3679.10 1 
  3593.87 6.3918e-15   3681.85 1 
  3596.56 1.5062e-14   3684.60 1 
  3599.24 1.9664e-14   3687.35 1 
  3601.92 1.1186e-14   3690.10 1 
  3604.61 1.4254e-14   3692.85 1 
  3607.29 8.1862e-15   3695.60 1 
  3609.98 1.1993e-14   3698.35 1 
  3612.66 1.6672e-14   3701.10 1 
  3615.35 1.3213e-14   3703.85 1 
  3618.03 1.7574e-14   3706.60 1 
  3620.71 1.3811e-14   3709.35 1 
  3623.40 1.2221e-14   3712.10 1 
  3626.08 1.1453e-14   3714.85 1 
  3628.77 1.4955e-14   3717.60 1 
  3631.45 1.7297e-14   3720.35 1 
  3634.14 1.5910e-14   3723.10 1 
  3636.82 1.4839e-14   3725.85 1 
  3639.51 1.6984e-14   3728.60 1 
  3642.19 1.4643e-14   3731.35 1 
  3644.87 1.9958e-14   3734.10 1 
  3647.56 1.7241e-14   3736.85 1 
  3650.24 1.5350e-14   3739.60 1 
  3652.93 1.4495e-14   3742.35 1 
  3655.61 1.2738e-14   3745.10 1 
  3658.30 1.3541e-14   3747.85 1 
  3660.98 1.9539e-14   3750.60 1 
  3663.66 1.2859e-14   3753.35 1 
  3666.35 1.8831e-14   3756.10 1 
  3669.03 1.5799e-14   3758.85 1 
  3671.72 1.3245e-14   3761.60 1 
  3674.40 2.0397e-14   3764.35 1 
  3677.09 1.4139e-14   3767.10 1 
  3679.77 1.2727e-14   3769.85 1 
  3682.45 1.3208e-14   3772.60 1 
  3685.14 1.2620e-14   3775.35 1 
  3687.82 1.6105e-14   3778.10 1 
  3690.51 1.5981e-14   3780.85 1 
  3693.19 1.2244e-14   3783.60 1 
  3695.88 1.3814e-14   3786.35 1 
  3698.56 1.5259e-14   3789.10 1 
  3701.24 1.4685e-14   3791.85 1 
  3703.93 1.3998e-14   3794.60 1 
  3706.61 2.1307e-14   3797.35 1 
  3709.30 1.8925e-14   3800.10 1 
  3711.98 1.9927e-14   3802.85 1 
  3714.67 2.0238e-14   3805.60 1 
  3717.35 2.9173e-14   3808.35 1 
  3720.03 3.3352e-14   3811.10 1 
  3722.72 4.5955e-14   3813.85 1 
  3725.40 6.1845e-14   3816.60 1 
  3728.09 6.7036e-14   3819.35 1 
  3730.77 6.3919e-14   3822.10 1 
  3733.46 5.1367e-14   3824.85 1 
  3736.14 3.6153e-14   3827.60 1 
  3738.82 2.8707e-14   3830.35 1 
  3741.51 1.6750e-14   3833.10 1 
  3744.19 1.9288e-14   3835.85 1 
  3746.88 1.5417e-14   3838.60 1 
  3749.56 1.4324e-14   3841.35 1 
  3752.25 1.2307e-14   3844.10 1 
  3754.93 1.4299e-14   3846.85 1 
  3757.61 1.6180e-14   3849.60 1 
  3760.30 1.2847e-14   3852.35 1 
  3762.98 1.4165e-14   3855.10 1 
  3765.67 1.4717e-14   3857.85 1 
  3768.35 2.0414e-14   3860.60 1 
  3771.04 1.7669e-14   3863.35 1 
  3773.72 1.5949e-14   3866.10 1 
  3776.40 2.0218e-14   3868.85 1 
  3779.09 2.1764e-14   3871.60 1 
  3781.77 2.2164e-14   3874.35 1 
  3784.46 2.0099e-14   3877.10 1 
  3787.14 1.9562e-14   3879.85 1 
  3789.83 1.7269e-14   3882.60 1 
  3792.51 1.7585e-14   3885.35 1 
  3795.19 1.4371e-14   3888.10 1 
  3797.88 1.6701e-14   3890.85 1 
  3800.56 1.6810e-14   3893.60 1 
  3803.25 1.6307e-14   3896.35 1 
  3805.93 2.0520e-14   3899.10 1 
  3808.62 2.1028e-14   3901.85 1 
  3811.30 1.9916e-14   3904.60 1 
  3813.98 1.9251e-14   3907.35 1 
  3816.67 1.8258e-14   3910.10 1 
  3819.35 1.9402e-14   3912.85 1 
  3822.04 1.8522e-14   3915.60 1 
  3824.72 1.8629e-14   3918.35 1 
  3827.41 1.4319e-14   3921.10 1 
  3830.09 1.4071e-14   3923.85 1 
  3832.77 1.4459e-14   3926.60 1 
  3835.46 1.5350e-14   3929.35 1 
  3838.14 1.2560e-14   3932.10 1 
  3840.83 1.7924e-14   3934.85 1 
  3843.51 1.7938e-14   3937.60 1 
  3846.20 2.0152e-14   3940.35 1 
  3848.88 1.9778e-14   3943.10 1 
  3851.56 2.1104e-14   3945.85 1 
  3854.25 2.0947e-14   3948.60 1 
  3856.93 2.0751e-14   3951.35 1 
  3859.62 1.9706e-14   3954.10 1 
  3862.30 1.9823e-14   3956.85 1 
  3864.99 2.5039e-14   3959.60 1 
  3867.67 2.4194e-14   3962.35 1 
  3870.35 2.6014e-14   3965.10 1 
  3873.04 2.4709e-14   3967.85 1 
  3875.72 2.2506e-14   3970.60 1 
  3878.41 2.0081e-14   3973.35 1 
  3881.09 1.6843e-14   3976.10 1 
  3883.78 1.5237e-14   3978.85 1 
  3886.46 1.6787e-14   3981.60 1 
  3889.14 1.6653e-14   3984.35 1 
  3891.83 1.7691e-14   3987.10 1 
  3894.51 1.7055e-14   3989.85 1 
  3897.20 2.0032e-14   3992.60 1 
  3899.88 2.4490e-14   3995.35 1 
  3902.57 2.1310e-14   3998.10 1 
  3905.25 2.2135e-14   4000.85 1 
  3907.93 1.9252e-14   4003.60 1 
  3910.62 2.1780e-14   4006.35 1 
  3913.30 2.3897e-14   4009.10 1 
  3915.99 2.3077e-14   4011.85 1 
  3918.67 2.2639e-14   4014.60 1 
  3921.36 2.3737e-14   4017.35 1 
  3924.04 2.2813e-14   4020.10 1 
  3926.72 1.9927e-14   4022.85 1 
  3929.41 1.8286e-14   4025.60 1 
  3932.09 1.4813e-14   4028.35 1 
  3934.78 1.5514e-14   4031.10 1 
  3937.46 1.8057e-14   4033.85 1 
  3940.15 1.7582e-14   4036.60 1 
  3942.83 2.0144e-14   4039.35 1 
  3945.51 2.1458e-14   4042.10 1 
  3948.20 2.1641e-14   4044.85 1 
  3950.88 2.3315e-14   4047.60 1 
  3953.57 2.1912e-14   4050.35 1 
  3956.25 2.0238e-14   4053.10 1 
  3958.94 1.8134e-14   4055.85 1 
  3961.62 2.0195e-14   4058.60 1 
  3964.30 1.6480e-14   4061.35 1 
  3966.99 1.3364e-14   4064.10 1 
  3969.67 1.5044e-14   4066.85 1 
  3972.36 1.5969e-14   4069.60 1 
  3975.04 2.0035e-14   4072.35 1 
  3977.73 2.1176e-14   4075.10 1 
  3980.41 2.0815e-14   4077.85 1 
  3983.09 2.3902e-14   4080.60 1 
  3985.78 2.5229e-14   4083.35 1 
  3988.46 2.6354e-14   4086.10 1 
  3991.15 2.5374e-14   4088.85 1 
  3993.83 2.4991e-14   4091.60 1 
  3996.52 2.4447e-14   4094.35 1 
  3999.20 2.6909e-14   4097.10 1 
  4001.88 2.7262e-14   4099.85 1 
  4004.57 2.8991e-14   4102.60 1 
  4007.25 2.7534e-14   4105.35 1 
  4009.94 2.9139e-14   4108.10 1 
  4012.62 2.6250e-14   4110.85 1 
  4015.31 2.7687e-14   4113.60 1 
  4017.99 2.6672e-14   4116.35 1 
  4020.67 2.6803e-14   4119.10 1 
  4023.36 2.8217e-14   4121.85 1 
  4026.04 2.8847e-14   4124.60 1 
  4028.73 2.9497e-14   4127.35 1 
  4031.41 2.6285e-14   4130.10 1 
  4034.10 2.5020e-14   4132.85 1 
  4036.78 2.5481e-14   4135.60 1 
  4039.46 2.7202e-14   4138.35 1 
  4042.15 2.7079e-14   4141.10 1 
  4044.83 2.5969e-14   4143.85 1 
  4047.52 2.6804e-14   4146.60 1 
  4050.20 2.9475e-14   4149.35 1 
  4052.89 2.6881e-14   4152.10 1 
  4055.57 2.6481e-14   4154.85 1 
  4058.25 2.4907e-14   4157.60 1 
  4060.94 2.6830e-14   4160.35 1 
  4063.62 2.4900e-14   4163.10 1 
  4066.31 2.6579e-14   4165.85 1 
  4068.99 2.6553e-14   4168.60 1 
  4071.68 2.6302e-14   4171.35 1 
  4074.36 2.4964e-14   4174.10 1 
  4077.04 2.2619e-14   4176.85 1 
  4079.73 2.4786e-14   4179.60 1 
  4082.41 2.5958e-14   4182.35 1 
  4085.10 2.5900e-14   4185.10 1 
  4087.78 2.6552e-14   4187.85 1 
  4090.47 2.2893e-14   4190.60 1 
  4093.15 2.3019e-14   4193.35 1 
  4095.83 2.2770e-14   4196.10 1 
  4098.52 2.1519e-14   4198.85 1 
  4101.20 2.1075e-14   4201.60 1 
  4103.89 2.0425e-14   4204.35 1 
  4106.57 2.1742e-14   4207.10 1 
  4109.26 2.3345e-14   4209.85 1 
  4111.94 2.4682e-14   4212.60 1 
  4114.62 2.4933e-14   4215.35 1 
  4117.31 2.7339e-14   4218.10 1 
  4119.99 2.4497e-14   4220.85 1 
  4122.68 2.5436e-14   4223.60 1 
  4125.36 2.5280e-14   4226.35 1 
  4128.05 2.3183e-14   4229.10 1 
  4130.73 2.5718e-14   4231.85 1 
  4133.41 2.6214e-14   4234.60 1 
  4136.10 2.6507e-14   4237.35 1 
  4138.78 2.6773e-14   4240.10 1 
  4141.47 2.5273e-14   4242.85 1 
  4144.15 2.7715e-14   4245.60 1 
  4146.84 2.7663e-14   4248.35 1 
  4149.52 2.6506e-14   4251.10 1 
  4152.20 2.6090e-14   4253.85 1 
  4154.89 2.6485e-14   4256.60 1 
  4157.57 2.4850e-14   4259.35 1 
  4160.26 2.6758e-14   4262.10 1 
  4162.94 2.6911e-14   4264.85 1 
  4165.63 2.5538e-14   4267.60 1 
  4168.31 2.5445e-14   4270.35 1 
  4170.99 2.5012e-14   4273.10 1 
  4173.68 2.2903e-14   4275.85 1 
  4176.36 2.3760e-14   4278.60 1 
  4179.05 2.4162e-14   4281.35 1 
  4181.73 2.3727e-14   4284.10 1 
  4184.42 2.4838e-14   4286.85 1 
  4187.10 2.7813e-14   4289.60 1 
  4189.78 2.6124e-14   4292.35 1 
  4192.47 2.4736e-14   4295.10 1 
  4195.15 2.4225e-14   4297.85 1 
  4197.84 2.3918e-14   4300.60 1 
  4200.52 2.5563e-14   4303.35 1 
  4203.21 2.7489e-14   4306.10 1 
  4205.89 2.6173e-14   4308.85 1 
  4208.57 2.4703e-14   4311.60 1 
  4211.26 2.5496e-14   4314.35 1 
  4213.94 2.3687e-14   4317.10 1 
  4216.63 2.6095e-14   4319.85 1 
  4219.31 2.6100e-14   4322.60 1 
  4222.00 2.4419e-14   4325.35 1 
  4224.68 2.5716e-14   4328.10 1 
  4227.36 2.4321e-14   4330.85 1 
  4230.05 2.7544e-14   4333.60 1 
  4232.73 2.3102e-14   4336.35 1 
  4235.42 2.7456e-14   4339.10 1 
  4238.10 2.6185e-14   4341.85 1 
  4240.79 2.7518e-14   4344.60 1 
  4243.47 2.6789e-14   4347.35 1 
  4246.15 2.6296e-14   4350.10 1 
  4248.84 2.7794e-14   4352.85 1 
  4251.52 2.7143e-14   4355.60 1 
