# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.01 4.7688e-20    102.33 0 
  2294.20 5.6292e-15   2301.44 0 
  2304.79 5.6456e-15   2312.07 0 
  2315.43 5.4951e-15   2322.74 0 
  2326.12 4.7779e-15   2333.46 0 
  2336.85 5.2906e-15   2344.23 0 
  2347.64 5.2212e-15   2355.05 0 
  2353.05 5.3077e-15   2360.48 0 
  2363.91 5.1425e-15   2371.37 0 
  2374.83 5.1457e-15   2382.32 0 
  2385.79 4.9741e-15   2393.32 0 
  2396.80 5.1049e-15   2404.36 0 
  2402.32 4.9673e-15   2409.91 0 
  2413.41 4.9819e-15   2421.03 0 
  2424.55 5.0428e-15   2432.20 0 
  2435.74 4.8972e-15   2443.43 0 
  2446.99 4.9914e-15   2454.71 0 
  2452.63 4.9358e-15   2460.37 0 
  2463.95 4.8824e-15   2471.72 0 
  2475.32 4.7854e-15   2483.13 0 
  2486.75 4.8328e-15   2494.60 0 
  2492.48 4.4498e-15   2500.35 0 
  2503.98 4.8042e-15   2511.89 0 
  2515.54 4.5593e-15   2523.48 0 
  2527.15 4.5834e-15   2535.13 0 
  2532.98 4.5638e-15   2540.97 0 
  2544.67 4.4835e-15   2552.70 0 
  2556.42 4.5698e-15   2564.48 0 
  2562.31 4.5190e-15   2570.40 0 
  2574.14 4.5955e-15   2582.26 0 
  2586.02 4.5564e-15   2594.18 0 
  2597.95 4.5177e-15   2606.15 0 
  2603.94 4.4265e-15   2612.16 0 
  2615.96 4.3889e-15   2624.22 0 
  2621.99 4.4005e-15   2630.27 0 
  2634.10 4.4035e-15   2642.41 0 
  2646.25 4.4987e-15   2654.61 0 
  2652.35 4.4899e-15   2660.72 0 
  2664.60 4.3305e-15   2673.01 0 
  2676.90 4.3635e-15   2685.34 0 
  2683.07 4.3449e-15   2691.54 0 
  2695.45 4.2392e-15   2703.96 0 
  2707.89 4.2422e-15   2716.44 0 
  2714.14 4.1566e-15   2722.70 0 
  2726.66 4.1309e-15   2735.27 0 
  2732.95 4.1610e-15   2741.57 0 
  2745.56 3.9765e-15   2754.23 0 
  2751.89 3.9687e-15   2760.58 0 
  2764.60 3.9991e-15   2773.32 0 
  2777.36 4.0482e-15   2786.12 0 
  2783.76 3.9849e-15   2792.54 0 
  2796.61 3.7045e-15   2805.43 0 
  2803.05 3.8009e-15   2811.90 0 
  2815.99 3.9555e-15   2824.88 0 
  2822.48 3.9387e-15   2831.39 0 
  2835.51 3.8253e-15   2844.46 0 
  2842.05 3.7916e-15   2851.02 0 
  2855.17 3.7596e-15   2864.18 0 
  2861.75 3.8221e-15   2870.78 0 
  2874.96 3.7898e-15   2884.03 0 
  2888.23 3.7751e-15   2897.34 0 
  2894.89 3.7505e-15   2904.02 0 
  2908.25 3.7880e-15   2917.43 0 
  2928.41 3.7059e-15   2937.65 0 
  2948.71 3.6340e-15   2958.01 0 
  2969.15 3.6130e-15   2978.52 0 
  2989.73 3.5593e-15   2999.16 0 
  3010.45 3.5225e-15   3019.95 0 
  3031.32 3.4942e-15   3040.89 0 
  3052.33 3.4503e-15   3061.96 0 
  3073.49 3.4147e-15   3083.19 0 
  3087.67 3.3627e-15   3097.42 0 
  3109.08 3.3358e-15   3118.89 0 
  3130.63 3.2712e-15   3140.51 0 
  3152.33 3.2450e-15   3162.28 0 
  3166.88 3.2031e-15   3176.87 0 
  3188.83 3.1123e-15   3198.90 0 
  3210.93 3.1089e-15   3221.07 0 
  3233.19 3.0488e-15   3243.40 0 
  3248.12 3.0583e-15   3258.37 0 
  3270.63 3.0480e-15   3280.95 0 
  3293.30 3.0098e-15   3303.70 0 
  3308.50 2.9710e-15   3318.94 0 
  3323.77 3.0148e-15   3334.26 0 
  3331.44 3.0230e-15   3341.95 0 
  3339.12 2.9014e-15   3349.66 0 
  3346.81 2.9840e-15   3357.38 0 
  3354.53 2.8839e-15   3365.12 0 
  3362.26 2.8520e-15   3372.87 0 
  3370.01 2.8141e-15   3380.65 0 
  3377.78 2.7959e-15   3388.44 0 
  3385.57 2.8688e-15   3396.25 0 
  3393.37 2.9032e-15   3404.08 0 
  3401.19 2.9584e-15   3411.93 0 
  3409.03 2.8070e-15   3419.79 0 
  3416.89 2.8342e-15   3427.68 0 
  3424.77 2.8815e-15   3435.58 0 
  3432.67 2.9228e-15   3443.50 0 
  3440.58 2.8509e-15   3451.44 0 
  3448.51 2.7808e-15   3459.39 0 
  3456.46 2.7249e-15   3467.37 0 
  3464.43 2.6640e-15   3475.36 0 
  3472.41 2.7461e-15   3483.37 0 
  3480.42 2.6786e-15   3491.40 0 
  3488.44 2.7233e-15   3499.45 0 
  3496.48 2.7119e-15   3507.52 0 
  3504.54 2.6575e-15   3515.60 0 
  3512.62 2.6342e-15   3523.71 0 
  3520.72 2.6782e-15   3531.83 0 
  3528.84 2.6184e-15   3539.97 0 
  3536.97 2.6805e-15   3548.13 0 
  3545.13 2.6941e-15   3556.31 0 
  3553.30 2.7014e-15   3564.51 0 
  3561.49 2.6902e-15   3572.73 0 
  3569.70 2.6120e-15   3580.96 0 
  3577.93 2.5244e-15   3589.22 0 
  3586.18 2.4795e-15   3597.49 0 
  3594.44 2.5151e-15   3605.79 0 
  3602.73 2.5807e-15   3614.10 0 
  3611.03 2.5289e-15   3622.43 0 
  3619.36 2.5711e-15   3630.78 0 
  3627.70 2.6261e-15   3639.15 0 
  3634.75 3.0813e-15   3646.22 1 
  3637.49 2.3363e-15   3648.97 1 
  3640.23 2.9115e-15   3651.72 1 
  3642.97 3.4855e-15   3654.47 1 
  3645.71 3.7862e-15   3657.22 1 
  3648.46 2.3922e-15   3659.97 1 
  3651.20 2.8739e-15   3662.72 1 
  3653.94 2.5063e-15   3665.47 1 
  3656.68 3.7450e-15   3668.22 1 
  3659.42 2.2458e-15   3670.97 1 
  3662.16 2.4393e-15   3673.72 1 
  3664.90 2.4126e-15   3676.47 1 
  3667.64 2.2676e-15   3679.22 1 
  3670.39 2.2946e-15   3681.97 1 
  3673.13 2.2419e-15   3684.72 1 
  3675.87 2.9318e-15   3687.47 1 
  3678.61 3.1489e-15   3690.22 1 
  3681.35 3.5108e-15   3692.97 1 
  3684.09 7.9591e-16   3695.72 1 
  3686.83 3.3817e-15   3698.47 1 
  3689.58 2.2108e-15   3701.22 1 
  3692.32 2.4942e-15   3703.97 1 
  3695.06 2.0731e-15   3706.72 1 
  3697.80 2.2009e-15   3709.47 1 
  3700.54 2.3489e-15   3712.22 1 
  3703.28 2.2925e-15   3714.97 1 
  3706.02 3.1053e-15   3717.72 1 
  3708.77 2.3252e-15   3720.47 1 
  3711.51 2.7171e-15   3723.22 1 
  3714.25 3.6370e-15   3725.97 1 
  3716.99 3.8550e-15   3728.72 1 
  3719.73 7.0980e-15   3731.47 1 
  3722.47 1.3499e-14   3734.22 1 
  3725.21 2.5516e-14   3736.97 1 
  3727.95 3.0297e-14   3739.72 1 
  3730.70 2.5131e-14   3742.47 1 
  3733.44 1.2943e-14   3745.22 1 
  3736.18 5.7182e-15   3747.97 1 
  3738.92 3.3902e-15   3750.72 1 
  3741.66 2.3755e-15   3753.47 1 
  3744.40 2.2771e-15   3756.22 1 
  3747.14 2.8325e-15   3758.97 1 
  3749.89 2.8879e-15   3761.72 1 
  3752.63 2.9103e-15   3764.47 1 
  3755.37 1.7585e-15   3767.22 1 
  3758.11 2.8244e-15   3769.97 1 
  3760.85 2.7343e-15   3772.72 1 
  3763.59 2.4048e-15   3775.47 1 
  3766.33 3.0034e-15   3778.22 1 
  3769.07 3.3553e-15   3780.97 1 
  3771.82 3.3455e-15   3783.72 1 
  3774.56 3.1721e-15   3786.47 1 
  3777.30 3.0968e-15   3789.22 1 
  3780.04 2.9955e-15   3791.97 1 
  3782.78 2.6170e-15   3794.72 1 
  3785.52 2.2622e-15   3797.47 1 
  3788.26 3.0180e-15   3800.22 1 
  3791.01 2.6876e-15   3802.97 1 
  3793.75 2.5162e-15   3805.72 1 
  3796.49 3.4793e-15   3808.47 1 
  3799.23 3.2967e-15   3811.22 1 
  3801.97 2.6230e-15   3813.97 1 
  3804.71 2.6863e-15   3816.72 1 
  3807.45 2.5469e-15   3819.47 1 
  3810.19 2.4056e-15   3822.22 1 
  3812.94 1.9091e-15   3824.97 1 
  3815.68 1.9395e-15   3827.72 1 
  3818.42 2.8057e-15   3830.47 1 
  3821.16 2.2762e-15   3833.22 1 
  3823.90 2.2096e-15   3835.97 1 
  3826.64 2.2469e-15   3838.72 1 
  3829.38 2.7811e-15   3841.47 1 
  3832.13 2.9522e-15   3844.22 1 
  3834.87 3.7307e-15   3846.97 1 
  3837.61 3.1698e-15   3849.72 1 
  3840.35 3.0768e-15   3852.47 1 
  3843.09 2.7703e-15   3855.22 1 
  3845.83 2.6441e-15   3857.97 1 
  3848.57 3.0632e-15   3860.72 1 
  3851.32 2.6385e-15   3863.47 1 
  3854.06 3.0919e-15   3866.22 1 
  3856.80 3.3642e-15   3868.97 1 
  3859.54 3.1703e-15   3871.72 1 
  3862.28 5.2425e-15   3874.47 1 
  3865.02 8.3937e-15   3877.22 1 
  3867.76 1.0209e-14   3879.97 1 
  3870.50 8.7195e-15   3882.72 1 
  3873.25 5.8381e-15   3885.47 1 
  3875.99 3.1747e-15   3888.22 1 
  3878.73 2.5241e-15   3890.97 1 
  3881.47 3.3944e-15   3893.72 1 
  3884.21 4.3829e-15   3896.47 1 
  3886.95 5.5259e-15   3899.22 1 
  3889.69 5.8790e-15   3901.97 1 
  3892.44 4.3132e-15   3904.72 1 
  3895.18 3.2773e-15   3907.47 1 
  3897.92 2.5869e-15   3910.22 1 
  3900.66 2.1452e-15   3912.97 1 
  3903.40 2.5459e-15   3915.72 1 
  3906.14 2.2102e-15   3918.47 1 
  3908.88 2.8478e-15   3921.22 1 
  3911.62 2.5833e-15   3923.97 1 
  3914.37 3.0476e-15   3926.72 1 
  3917.11 2.3398e-15   3929.47 1 
  3919.85 2.6599e-15   3932.22 1 
  3922.59 3.0256e-15   3934.97 1 
  3925.33 2.1989e-15   3937.72 1 
  3928.07 2.2925e-15   3940.47 1 
  3930.81 2.1781e-15   3943.22 1 
  3933.56 2.4121e-15   3945.97 1 
  3936.30 2.1925e-15   3948.72 1 
  3939.04 2.3171e-15   3951.47 1 
  3941.78 2.4030e-15   3954.22 1 
  3944.52 2.4184e-15   3956.97 1 
  3947.26 2.2944e-15   3959.72 1 
  3950.00 2.4404e-15   3962.47 1 
  3952.75 2.4113e-15   3965.22 1 
  3955.49 2.5955e-15   3967.97 1 
  3958.23 2.5419e-15   3970.72 1 
  3960.97 3.4855e-15   3973.47 1 
  3963.71 5.2482e-15   3976.22 1 
  3966.45 6.7306e-15   3978.97 1 
  3969.19 6.4525e-15   3981.72 1 
  3971.93 4.9082e-15   3984.47 1 
  3974.68 3.0429e-15   3987.22 1 
  3977.42 2.6048e-15   3989.97 1 
  3980.16 2.4928e-15   3992.72 1 
  3982.90 2.3749e-15   3995.47 1 
  3985.64 2.6359e-15   3998.22 1 
  3988.38 2.1493e-15   4000.97 1 
  3991.12 2.2402e-15   4003.72 1 
  3993.87 2.5229e-15   4006.47 1 
  3996.61 2.2212e-15   4009.22 1 
  3999.35 2.9387e-15   4011.97 1 
  4002.09 2.6953e-15   4014.72 1 
  4004.83 2.9493e-15   4017.47 1 
  4007.57 2.3037e-15   4020.22 1 
  4010.31 2.5267e-15   4022.97 1 
  4013.05 2.5407e-15   4025.72 1 
  4015.80 2.9741e-15   4028.47 1 
  4018.54 2.3094e-15   4031.22 1 
  4021.28 2.6064e-15   4033.97 1 
  4024.02 2.9081e-15   4036.72 1 
  4026.76 2.3920e-15   4039.47 1 
  4029.50 3.0821e-15   4042.22 1 
  4032.24 2.6431e-15   4044.97 1 
  4034.99 2.7620e-15   4047.72 1 
  4037.73 2.5626e-15   4050.47 1 
  4040.47 2.6812e-15   4053.22 1 
  4043.21 2.4345e-15   4055.97 1 
  4045.95 2.3085e-15   4058.72 1 
  4048.69 2.7288e-15   4061.47 1 
  4051.43 2.7178e-15   4064.22 1 
  4054.17 2.4072e-15   4066.97 1 
  4056.92 2.6576e-15   4069.72 1 
  4059.66 2.7197e-15   4072.47 1 
  4062.40 3.1532e-15   4075.22 1 
  4065.14 2.5553e-15   4077.97 1 
  4067.88 2.4543e-15   4080.72 1 
  4070.62 2.0649e-15   4083.47 1 
  4073.36 2.4296e-15   4086.22 1 
  4076.11 2.6217e-15   4088.97 1 
  4078.85 2.1327e-15   4091.72 1 
  4081.59 2.1567e-15   4094.47 1 
  4084.33 2.5120e-15   4097.22 1 
  4087.07 2.4366e-15   4099.97 1 
  4089.81 2.0194e-15   4102.72 1 
  4092.55 2.8431e-15   4105.47 1 
  4095.30 4.2323e-15   4108.22 1 
  4098.04 6.1028e-15   4110.97 1 
  4100.78 6.8657e-15   4113.72 1 
  4103.52 5.7834e-15   4116.47 1 
  4106.26 3.4080e-15   4119.22 1 
  4109.00 2.3962e-15   4121.97 1 
  4111.74 2.4715e-15   4124.72 1 
  4114.48 2.6304e-15   4127.47 1 
  4117.23 2.3224e-15   4130.22 1 
  4119.97 2.3863e-15   4132.97 1 
  4122.71 2.4714e-15   4135.72 1 
  4125.45 2.4182e-15   4138.47 1 
  4128.19 2.1831e-15   4141.22 1 
  4130.93 2.1324e-15   4143.97 1 
  4133.67 2.3407e-15   4146.72 1 
  4136.42 2.3683e-15   4149.47 1 
  4139.16 2.3964e-15   4152.22 1 
  4141.90 2.8430e-15   4154.97 1 
  4144.64 2.5797e-15   4157.72 1 
  4147.38 2.6505e-15   4160.47 1 
  4150.12 2.0995e-15   4163.22 1 
  4152.86 2.5005e-15   4165.97 1 
  4155.61 2.3038e-15   4168.72 1 
  4158.35 2.5411e-15   4171.47 1 
  4161.09 2.6001e-15   4174.22 1 
  4163.83 2.5583e-15   4176.97 1 
  4166.57 2.1490e-15   4179.72 1 
  4169.31 2.4364e-15   4182.47 1 
  4172.05 2.6703e-15   4185.22 1 
  4174.79 2.3430e-15   4187.97 1 
  4177.54 2.4144e-15   4190.72 1 
  4180.28 2.5937e-15   4193.47 1 
  4183.02 2.3539e-15   4196.22 1 
  4185.76 2.2705e-15   4198.97 1 
  4188.50 2.4791e-15   4201.72 1 
  4191.24 2.7424e-15   4204.47 1 
  4193.98 2.6531e-15   4207.22 1 
  4196.73 2.3856e-15   4209.97 1 
  4199.47 2.4839e-15   4212.72 1 
  4202.21 2.8155e-15   4215.47 1 
  4204.95 2.4618e-15   4218.22 1 
  4207.69 2.4786e-15   4220.97 1 
  4210.43 2.5529e-15   4223.72 1 
  4213.17 2.5662e-15   4226.47 1 
  4215.91 2.5374e-15   4229.22 1 
  4218.66 2.7089e-15   4231.97 1 
  4221.40 2.6430e-15   4234.72 1 
  4224.14 2.3601e-15   4237.47 1 
  4226.88 2.4374e-15   4240.22 1 
  4229.62 2.5038e-15   4242.97 1 
  4232.36 2.3462e-15   4245.72 1 
  4235.10 2.2360e-15   4248.47 1 
  4237.85 2.2076e-15   4251.22 1 
  4240.59 2.3031e-15   4253.97 1 
  4243.33 2.4197e-15   4256.72 1 
  4246.07 2.3657e-15   4259.47 1 
  4248.81 2.2651e-15   4262.22 1 
  4251.55 2.3190e-15   4264.97 1 
  4254.29 2.3784e-15   4267.72 1 
  4257.04 2.4510e-15   4270.47 1 
  4259.78 2.4967e-15   4273.22 1 
  4262.52 2.2935e-15   4275.97 1 
  4265.26 2.2499e-15   4278.72 1 
  4268.00 2.3324e-15   4281.47 1 
  4270.74 2.1633e-15   4284.22 1 
  4273.48 2.0904e-15   4286.97 1 
  4276.22 2.2725e-15   4289.72 1 
  4278.97 2.2517e-15   4292.47 1 
  4281.71 2.0789e-15   4295.22 1 
  4284.45 2.1791e-15   4297.97 1 
  4287.19 2.1969e-15   4300.72 1 
  4289.93 2.1838e-15   4303.47 1 
  4292.67 2.3808e-15   4306.22 1 
  4295.41 2.2583e-15   4308.97 1 
  4298.16 1.9623e-15   4311.72 1 
  4300.90 2.1356e-15   4314.47 1 
  4303.64 2.1599e-15   4317.22 1 
  4306.38 2.4207e-15   4319.97 1 
  4309.12 2.4756e-15   4322.72 1 
