# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.00 2.7026e-25    101.86 0 
  1064.18 2.5989e-14   1083.93 0 
  1074.02 2.9093e-14   1093.96 0 
  1083.96 2.5456e-14   1104.08 0 
  1093.99 3.0534e-14   1114.29 0 
  1104.11 2.9634e-14   1124.61 0 
  1114.33 2.9227e-14   1135.01 0 
  1124.64 2.6351e-14   1145.51 0 
  1135.05 3.1462e-14   1156.11 0 
  1145.55 2.9908e-14   1166.81 0 
  1156.15 3.0675e-14   1177.61 0 
  1164.16 3.0817e-14   1185.77 0 
  1174.94 2.1968e-14   1196.74 0 
  1185.81 3.0115e-14   1207.81 0 
  1194.03 2.5223e-14   1216.19 0 
  1205.07 2.1517e-14   1227.44 0 
  1216.22 1.6857e-14   1238.80 0 
  1224.66 2.5049e-14   1247.38 0 
  1235.99 3.1390e-14   1258.93 0 
  1244.55 3.3021e-14   1267.65 0 
  1256.07 3.2344e-14   1279.38 0 
  1264.78 3.0605e-14   1288.25 0 
  1273.54 3.5220e-14   1297.18 0 
  1285.33 3.6290e-14   1309.18 0 
  1294.24 3.1246e-14   1318.26 0 
  1306.21 3.1535e-14   1330.45 0 
  1315.27 3.6374e-14   1339.68 0 
  1324.38 3.5139e-14   1348.96 0 
  1333.56 3.2869e-14   1358.31 0 
  1345.90 3.6290e-14   1370.88 0 
  1355.23 3.5546e-14   1380.38 0 
  1364.63 3.3097e-14   1389.95 0 
  1374.09 3.3635e-14   1399.59 0 
  1383.61 3.3790e-14   1409.29 0 
  1396.41 2.7214e-14   1422.33 0 
  1406.09 2.7151e-14   1432.19 0 
  1415.84 3.2269e-14   1442.12 0 
  1425.65 3.1973e-14   1452.11 0 
  1435.53 3.2869e-14   1462.18 0 
  1442.16 3.3790e-14   1468.93 0 
  1445.49 3.3946e-14   1472.31 0 
  1455.51 3.3097e-14   1482.52 0 
  1465.59 3.1462e-14   1492.79 0 
  1475.75 3.1753e-14   1503.14 0 
  1485.98 3.2195e-14   1513.56 0 
  1496.28 3.2269e-14   1524.05 0 
  1506.66 3.0888e-14   1534.62 0 
  1513.61 2.8562e-14   1541.70 0 
  1517.10 2.9839e-14   1545.25 0 
  1524.10 2.9430e-14   1552.39 0 
  1534.67 2.5929e-14   1563.15 0 
  1545.30 2.5049e-14   1573.98 0 
  1556.02 2.4705e-14   1584.89 0 
  1566.80 2.6779e-14   1595.88 0 
  1574.03 2.8431e-14   1603.25 0 
  1584.94 2.9295e-14   1614.36 0 
  1595.93 2.9634e-14   1625.55 0 
  1603.30 2.9093e-14   1633.05 0 
  1614.41 2.8959e-14   1644.37 0 
  1625.60 2.8365e-14   1655.77 0 
  1636.87 2.9771e-14   1667.25 0 
  1644.42 2.9908e-14   1674.94 0 
  1655.82 2.9093e-14   1686.55 0 
  1663.47 3.0464e-14   1694.34 0 
  1671.14 2.8235e-14   1702.16 0 
  1678.86 3.1246e-14   1710.02 0 
  1686.61 3.1462e-14   1717.91 0 
  1694.39 3.0185e-14   1725.84 0 
  1706.14 2.9430e-14   1737.80 0 
  1714.01 2.8041e-14   1745.82 0 
  1725.89 2.7784e-14   1757.92 0 
  1733.86 2.9295e-14   1766.04 0 
  1745.88 2.8826e-14   1778.28 0 
  1753.94 2.9771e-14   1786.49 0 
  1766.09 2.8562e-14   1798.87 0 
  1774.25 2.8365e-14   1807.17 0 
  1786.54 2.8959e-14   1819.70 0 
  1794.79 2.9839e-14   1828.10 0 
  1803.07 2.9977e-14   1836.54 0 
  1815.57 2.7976e-14   1849.27 0 
  1823.95 2.8562e-14   1857.80 0 
  1836.60 2.7976e-14   1870.68 0 
  1845.07 2.6229e-14   1879.32 0 
  1853.59 2.6290e-14   1887.99 0 
  1866.44 2.6779e-14   1901.08 0 
  1875.05 2.8235e-14   1909.85 0 
  1883.71 2.6169e-14   1918.67 0 
  1896.77 2.5165e-14   1931.97 0 
  1905.52 2.6779e-14   1940.89 0 
  1914.32 2.5691e-14   1949.84 0 
  1923.15 2.4934e-14   1958.84 0 
  1936.48 2.6229e-14   1972.42 0 
  1945.42 2.6840e-14   1981.53 0 
  1954.40 2.4934e-14   1990.67 0 
  1967.95 2.6840e-14   2004.47 0 
  1977.03 2.7656e-14   2013.72 0 
  1986.16 2.6351e-14   2023.02 0 
  1995.33 2.5751e-14   2032.36 0 
  2004.54 2.6594e-14   2041.74 0 
  2013.79 2.6109e-14   2051.16 0 
  2023.08 2.7026e-14   2060.63 0 
  2037.11 2.5515e-14   2074.91 0 
  2046.51 2.5989e-14   2084.49 0 
  2055.96 2.3702e-14   2094.11 0 
  2065.45 2.4592e-14   2103.78 0 
  2074.98 2.6717e-14   2113.49 0 
  2079.76 2.5165e-14   2118.36 0 
  2084.56 2.6049e-14   2123.24 0 
  2094.18 2.4876e-14   2133.04 0 
  2103.85 2.5339e-14   2142.89 0 
  2113.56 2.5573e-14   2152.78 0 
  2123.31 2.5751e-14   2162.72 0 
  2133.11 2.4934e-14   2172.70 0 
  2142.96 2.4705e-14   2182.73 0 
  2152.85 2.5515e-14   2192.81 0 
  2162.79 2.4934e-14   2202.93 0 
  2172.77 2.4876e-14   2213.09 0 
  2182.80 2.4310e-14   2223.31 0 
  2192.87 2.5049e-14   2233.57 0 
  2203.00 2.4705e-14   2243.88 0 
  2213.16 2.3977e-14   2254.24 0 
  2223.38 2.3485e-14   2264.64 0 
  2233.64 2.4087e-14   2275.10 0 
  2243.95 2.3593e-14   2285.60 0 
  2254.31 2.3003e-14   2296.15 0 
  2264.72 2.3384e-14   2306.75 0 
  2275.17 2.3558e-14   2317.39 0 
  2285.67 2.3678e-14   2328.09 0 
  2296.22 2.2571e-14   2338.84 0 
  2306.82 2.2739e-14   2349.63 0 
  2317.47 2.2181e-14   2360.48 0 
  2322.81 1.9235e-14   2365.92 0 
  2333.53 2.1395e-14   2376.84 0 
  2344.30 2.1258e-14   2387.81 0 
  2355.12 2.1714e-14   2398.83 0 
  2365.99 2.1036e-14   2409.91 0 
  2376.92 2.1047e-14   2421.03 0 
  2382.40 2.0291e-14   2426.61 0 
  2393.39 2.0966e-14   2437.81 0 
  2404.44 2.0452e-14   2449.06 0 
  2415.54 2.0605e-14   2460.37 0 
  2426.69 2.0950e-14   2471.72 0 
  2432.28 2.0385e-14   2477.42 0 
  2443.51 2.0918e-14   2488.86 0 
  2454.79 2.0690e-14   2500.35 0 
  2466.12 2.0558e-14   2511.89 0 
  2477.50 2.0147e-14   2523.48 0 
  2483.21 2.0386e-14   2529.30 0 
  2494.67 1.8220e-14   2540.97 0 
  2506.19 2.0313e-14   2552.70 0 
  2511.97 1.9226e-14   2558.59 0 
  2517.76 1.9953e-14   2564.48 0 
  2523.56 1.9504e-14   2570.40 0 
  2535.21 1.9515e-14   2582.26 0 
  2546.91 1.9169e-14   2594.18 0 
  2552.78 1.9621e-14   2600.16 0 
  2564.57 1.9451e-14   2612.16 0 
  2576.40 1.9915e-14   2624.22 0 
  2582.34 1.9738e-14   2630.27 0 
  2594.26 1.9613e-14   2642.41 0 
  2606.24 1.9265e-14   2654.61 0 
  2612.24 1.9094e-14   2660.72 0 
  2624.30 1.9281e-14   2673.01 0 
  2636.41 1.9337e-14   2685.34 0 
  2642.49 1.9792e-14   2691.54 0 
  2654.69 1.9758e-14   2703.96 0 
  2666.94 1.8966e-14   2716.44 0 
  2673.09 1.9236e-14   2722.70 0 
  2685.43 1.9202e-14   2735.27 0 
  2697.82 1.8733e-14   2747.89 0 
  2704.04 1.8781e-14   2754.23 0 
  2716.53 1.8449e-14   2766.94 0 
  2722.79 1.8454e-14   2773.32 0 
  2735.36 1.8679e-14   2786.12 0 
  2747.98 1.7807e-14   2798.98 0 
  2754.32 1.7812e-14   2805.43 0 
  2767.03 1.7946e-14   2818.38 0 
  2773.41 1.8285e-14   2824.88 0 
  2786.21 1.8045e-14   2837.92 0 
  2792.63 1.6576e-14   2844.46 0 
  2805.52 1.7129e-14   2857.59 0 
  2811.99 1.8024e-14   2864.18 0 
  2824.97 1.8035e-14   2877.40 0 
  2838.01 1.7473e-14   2890.68 0 
  2844.55 1.7358e-14   2897.34 0 
  2857.68 1.7249e-14   2910.72 0 
  2864.27 1.7615e-14   2917.43 0 
  2877.49 1.7424e-14   2930.89 0 
  2884.12 1.7429e-14   2937.65 0 
  2897.44 1.7280e-14   2951.21 0 
  2910.81 1.7531e-14   2964.83 0 
  2930.99 1.7266e-14   2985.38 0 
  2951.30 1.6967e-14   3006.08 0 
  2971.76 1.6943e-14   3026.91 0 
  2992.36 1.6765e-14   3047.89 0 
  3013.10 1.6665e-14   3069.02 0 
  3027.01 1.6561e-14   3083.19 0 
  3047.99 1.6424e-14   3104.56 0 
  3069.12 1.6289e-14   3126.08 0 
  3090.39 1.6118e-14   3147.75 0 
  3111.81 1.6023e-14   3169.57 0 
  3133.39 1.5782e-14   3191.54 0 
  3147.85 1.5719e-14   3206.27 0 
  3169.67 1.5519e-14   3228.49 0 
  3191.64 1.5146e-14   3250.87 0 
  3206.37 1.5190e-14   3265.88 0 
  3228.60 1.4962e-14   3288.52 0 
  3250.98 1.5012e-14   3311.31 0 
  3273.51 1.4958e-14   3334.26 0 
  3288.62 1.4831e-14   3349.66 0 
  3311.42 1.4710e-14   3372.87 0 
  3319.05 1.5057e-14   3380.65 0 
  3326.70 1.5202e-14   3388.44 0 
  3334.37 1.5102e-14   3396.25 0 
  3342.06 1.4494e-14   3404.08 0 
  3349.76 1.5043e-14   3411.93 0 
  3357.48 1.4338e-14   3419.79 0 
  3365.22 1.4343e-14   3427.68 0 
  3372.98 1.4184e-14   3435.58 0 
  3380.76 1.4287e-14   3443.50 0 
  3388.55 1.4726e-14   3451.44 0 
  3396.36 1.4663e-14   3459.39 0 
  3404.19 1.4203e-14   3467.37 0 
  3412.04 1.4175e-14   3475.36 0 
  3419.90 1.4345e-14   3483.37 0 
  3427.79 1.4482e-14   3491.40 0 
  3435.69 1.4454e-14   3499.45 0 
  3443.61 1.4033e-14   3507.52 0 
  3451.55 1.4398e-14   3515.60 0 
  3459.50 1.3850e-14   3523.71 0 
  3467.48 1.3823e-14   3531.83 0 
  3475.47 1.3892e-14   3539.97 0 
  3483.48 1.3643e-14   3548.13 0 
  3491.52 1.4062e-14   3556.31 0 
  3499.56 1.3747e-14   3564.51 0 
  3507.63 1.3626e-14   3572.73 0 
  3515.72 1.3475e-14   3580.96 0 
  3523.82 1.3762e-14   3589.22 0 
  3531.94 1.3641e-14   3597.49 0 
  3540.09 1.3835e-14   3605.79 0 
  3548.25 1.4033e-14   3614.10 0 
  3556.43 1.3845e-14   3622.43 0 
  3564.62 1.3882e-14   3630.78 0 
  3572.84 1.3634e-14   3639.15 0 
  3576.45 1.0673e-14   3642.83 1 
  3579.15 1.2011e-14   3645.58 1 
  3581.85 1.4032e-14   3648.33 1 
  3584.55 9.6919e-15   3651.08 1 
  3587.25 5.3385e-15   3653.83 1 
  3589.95 1.0339e-14   3656.58 1 
  3592.65 2.0512e-14   3659.33 1 
  3595.35 1.8977e-14   3662.08 1 
  3598.05 1.7929e-14   3664.83 1 
  3600.75 1.1762e-14   3667.58 1 
  3603.45 1.0891e-14   3670.33 1 
  3606.15 1.3203e-14   3673.08 1 
  3608.85 1.3598e-14   3675.83 1 
  3611.55 1.4006e-14   3678.58 1 
  3614.25 8.4153e-15   3681.33 1 
  3616.95 1.7451e-14   3684.08 1 
  3619.65 1.3920e-14   3686.83 1 
  3622.35 1.0959e-14   3689.58 1 
  3625.05 1.5283e-14   3692.33 1 
  3627.75 1.2835e-14   3695.08 1 
  3630.45 1.4669e-14   3697.83 1 
  3633.15 1.2887e-14   3700.58 1 
  3635.85 1.3612e-14   3703.33 1 
  3638.55 6.0086e-15   3706.08 1 
  3641.25 5.9678e-15   3708.83 1 
  3643.95 1.5030e-14   3711.58 1 
  3646.65 1.5072e-14   3714.33 1 
  3649.35 1.6244e-14   3717.08 1 
  3652.05 1.3652e-14   3719.83 1 
  3654.75 1.1060e-14   3722.58 1 
  3657.45 1.3676e-14   3725.33 1 
  3660.15 9.4117e-15   3728.08 1 
  3662.85 1.4971e-14   3730.83 1 
  3665.55 1.4357e-14   3733.58 1 
  3668.25 1.5747e-14   3736.33 1 
  3670.95 1.6917e-14   3739.08 1 
  3673.65 1.5333e-14   3741.83 1 
  3676.35 9.6088e-15   3744.58 1 
  3679.05 1.6257e-14   3747.33 1 
  3681.75 1.1500e-14   3750.08 1 
  3684.45 1.1252e-14   3752.83 1 
  3687.15 1.3308e-14   3755.58 1 
  3689.85 1.5117e-14   3758.33 1 
  3692.55 1.0681e-14   3761.08 1 
  3695.25 1.3628e-14   3763.83 1 
  3697.95 1.0813e-14   3766.58 1 
  3700.65 1.0081e-14   3769.33 1 
  3703.35 1.1393e-14   3772.08 1 
  3706.05 1.1437e-14   3774.83 1 
  3708.75 1.1709e-14   3777.58 1 
  3711.45 1.1561e-14   3780.33 1 
  3714.15 1.7468e-14   3783.08 1 
  3716.85 1.7824e-14   3785.83 1 
  3719.55 2.6524e-14   3788.58 1 
  3722.25 5.9804e-14   3791.33 1 
  3724.95 8.9840e-14   3794.08 1 
  3727.65 1.1330e-13   3796.83 1 
  3730.35 9.5876e-14   3799.58 1 
  3733.05 5.4216e-14   3802.33 1 
  3735.75 2.9934e-14   3805.08 1 
  3738.45 1.7090e-14   3807.83 1 
  3741.15 1.3662e-14   3810.58 1 
  3743.85 1.0476e-14   3813.33 1 
  3746.55 1.2949e-14   3816.08 1 
  3749.25 1.3467e-14   3818.83 1 
  3751.95 1.2829e-14   3821.58 1 
  3754.65 1.1833e-14   3824.33 1 
  3757.35 1.2354e-14   3827.08 1 
  3760.05 1.4994e-14   3829.83 1 
  3762.75 1.7307e-14   3832.58 1 
  3765.45 1.5772e-14   3835.33 1 
  3768.15 1.3986e-14   3838.08 1 
  3770.85 1.2564e-14   3840.83 1 
  3773.55 1.6070e-14   3843.58 1 
  3776.25 1.5206e-14   3846.33 1 
  3778.95 1.3950e-14   3849.08 1 
  3781.65 1.5747e-14   3851.83 1 
  3784.35 1.6519e-14   3854.58 1 
  3787.05 1.7859e-14   3857.33 1 
  3789.75 1.6950e-14   3860.08 1 
  3792.45 1.4679e-14   3862.83 1 
  3795.15 1.5869e-14   3865.58 1 
  3797.85 1.4151e-14   3868.33 1 
  3800.55 1.3276e-14   3871.08 1 
  3803.25 1.3676e-14   3873.83 1 
  3805.95 1.4180e-14   3876.58 1 
  3808.65 1.3838e-14   3879.33 1 
  3811.35 1.5734e-14   3882.08 1 
  3814.05 1.5476e-14   3884.83 1 
  3816.75 1.6990e-14   3887.58 1 
  3819.44 1.7052e-14   3890.33 1 
  3822.14 1.6092e-14   3893.08 1 
  3824.84 1.5638e-14   3895.83 1 
  3827.54 1.8039e-14   3898.58 1 
  3830.24 1.6547e-14   3901.33 1 
  3832.94 1.4933e-14   3904.08 1 
  3835.64 1.2061e-14   3906.83 1 
  3838.34 1.1710e-14   3909.58 1 
  3841.04 1.5058e-14   3912.33 1 
  3843.74 1.4249e-14   3915.08 1 
  3846.44 1.3512e-14   3917.83 1 
  3849.14 1.3631e-14   3920.58 1 
  3851.84 1.3660e-14   3923.33 1 
  3854.54 1.6119e-14   3926.08 1 
  3857.24 1.4921e-14   3928.83 1 
  3859.94 1.5706e-14   3931.58 1 
  3862.64 1.7335e-14   3934.33 1 
  3865.34 1.9069e-14   3937.08 1 
  3868.04 2.2786e-14   3939.83 1 
  3870.74 2.0043e-14   3942.58 1 
  3873.44 1.6871e-14   3945.33 1 
  3876.14 1.7313e-14   3948.08 1 
  3878.84 1.3378e-14   3950.83 1 
  3881.54 1.3716e-14   3953.58 1 
  3884.24 1.6465e-14   3956.33 1 
  3886.94 1.8806e-14   3959.08 1 
  3889.64 1.8068e-14   3961.83 1 
  3892.34 1.7007e-14   3964.58 1 
  3895.04 1.6981e-14   3967.33 1 
  3897.74 1.6669e-14   3970.08 1 
  3900.44 1.4651e-14   3972.83 1 
  3903.14 1.5314e-14   3975.58 1 
  3905.84 1.6763e-14   3978.33 1 
  3908.54 1.6773e-14   3981.08 1 
  3911.24 1.9317e-14   3983.83 1 
  3913.94 1.8625e-14   3986.58 1 
  3916.64 2.0746e-14   3989.33 1 
  3919.34 1.7845e-14   3992.08 1 
  3922.04 1.6311e-14   3994.83 1 
  3924.74 1.4979e-14   3997.58 1 
  3927.44 1.3388e-14   4000.33 1 
  3930.14 1.3991e-14   4003.08 1 
  3932.84 1.4513e-14   4005.83 1 
  3935.54 1.3365e-14   4008.58 1 
  3938.24 1.2513e-14   4011.33 1 
  3940.94 1.4048e-14   4014.08 1 
  3943.64 1.3245e-14   4016.83 1 
  3946.34 1.4172e-14   4019.58 1 
  3949.04 1.3475e-14   4022.33 1 
  3951.74 1.7074e-14   4025.08 1 
  3954.44 1.6447e-14   4027.83 1 
  3957.14 1.5952e-14   4030.58 1 
  3959.84 1.4600e-14   4033.33 1 
  3962.54 1.3717e-14   4036.08 1 
  3965.24 1.6422e-14   4038.83 1 
  3967.94 1.7970e-14   4041.58 1 
  3970.64 1.6479e-14   4044.33 1 
  3973.34 1.7492e-14   4047.08 1 
  3976.04 1.5274e-14   4049.83 1 
  3978.74 1.4432e-14   4052.58 1 
  3981.44 1.3513e-14   4055.33 1 
  3984.14 1.5659e-14   4058.08 1 
  3986.84 1.4352e-14   4060.83 1 
  3989.54 1.4796e-14   4063.58 1 
  3992.24 1.3369e-14   4066.33 1 
  3994.94 1.4523e-14   4069.08 1 
  3997.64 1.4242e-14   4071.83 1 
  4000.34 1.5357e-14   4074.58 1 
  4003.04 1.6271e-14   4077.33 1 
  4005.74 1.4703e-14   4080.08 1 
  4008.44 1.4880e-14   4082.83 1 
  4011.14 1.5950e-14   4085.58 1 
  4013.84 1.5369e-14   4088.33 1 
  4016.54 1.6257e-14   4091.08 1 
  4019.24 1.3436e-14   4093.83 1 
  4021.94 1.6179e-14   4096.58 1 
  4024.64 2.0828e-14   4099.33 1 
  4027.34 1.8077e-14   4102.08 1 
  4030.04 1.7342e-14   4104.83 1 
  4032.74 2.0605e-14   4107.58 1 
  4035.44 1.7015e-14   4110.33 1 
  4038.14 1.6712e-14   4113.08 1 
  4040.84 1.6103e-14   4115.83 1 
  4043.54 1.6188e-14   4118.58 1 
  4046.24 1.5277e-14   4121.33 1 
  4048.94 1.7609e-14   4124.08 1 
  4051.64 1.3509e-14   4126.83 1 
  4054.34 1.5709e-14   4129.58 1 
  4057.04 1.5866e-14   4132.33 1 
  4059.74 1.2986e-14   4135.08 1 
  4062.44 1.2022e-14   4137.83 1 
  4065.14 1.4588e-14   4140.58 1 
  4067.84 1.7217e-14   4143.33 1 
  4070.54 1.5238e-14   4146.08 1 
  4073.23 1.6303e-14   4148.83 1 
  4075.93 1.4279e-14   4151.58 1 
  4078.63 1.3298e-14   4154.33 1 
  4081.33 1.5881e-14   4157.08 1 
  4084.03 1.3344e-14   4159.83 1 
  4086.73 1.3242e-14   4162.58 1 
  4089.43 1.3749e-14   4165.33 1 
  4092.13 1.2849e-14   4168.08 1 
  4094.83 1.4294e-14   4170.83 1 
  4097.53 1.7994e-14   4173.58 1 
  4100.23 1.8326e-14   4176.33 1 
  4102.93 1.9343e-14   4179.08 1 
  4105.63 1.5005e-14   4181.83 1 
  4108.33 1.3729e-14   4184.58 1 
  4111.03 1.3890e-14   4187.33 1 
  4113.73 1.3063e-14   4190.08 1 
  4116.43 1.5657e-14   4192.83 1 
  4119.13 1.3404e-14   4195.58 1 
  4121.83 1.5553e-14   4198.33 1 
  4124.53 1.6836e-14   4201.08 1 
  4127.23 1.2048e-14   4203.83 1 
  4129.93 1.6596e-14   4206.58 1 
  4132.63 1.4554e-14   4209.33 1 
  4135.33 1.3340e-14   4212.08 1 
  4138.03 1.3037e-14   4214.83 1 
  4140.73 1.5208e-14   4217.58 1 
  4143.43 1.4884e-14   4220.33 1 
  4146.13 1.1736e-14   4223.08 1 
  4148.83 1.3818e-14   4225.83 1 
  4151.53 1.4361e-14   4228.58 1 
  4154.23 1.4638e-14   4231.33 1 
  4156.93 1.4665e-14   4234.08 1 
  4159.63 1.4180e-14   4236.83 1 
  4162.33 1.5827e-14   4239.58 1 
  4165.03 1.2744e-14   4242.33 1 
  4167.73 1.4900e-14   4245.08 1 
  4170.43 1.2055e-14   4247.83 1 
  4173.13 1.4081e-14   4250.58 1 
  4175.83 1.5033e-14   4253.33 1 
  4178.53 1.4171e-14   4256.08 1 
  4181.23 1.5557e-14   4258.83 1 
  4183.93 1.2478e-14   4261.58 1 
  4186.63 1.3168e-14   4264.33 1 
  4189.33 1.3188e-14   4267.08 1 
  4192.03 1.3741e-14   4269.83 1 
  4194.73 1.2352e-14   4272.58 1 
  4197.43 1.3128e-14   4275.33 1 
  4200.13 1.4496e-14   4278.08 1 
  4202.83 1.1823e-14   4280.83 1 
  4205.53 1.2126e-14   4283.58 1 
  4208.23 1.3024e-14   4286.33 1 
  4210.93 1.3734e-14   4289.08 1 
  4213.63 1.3495e-14   4291.83 1 
  4216.33 1.3918e-14   4294.58 1 
  4219.03 1.3661e-14   4297.33 1 
  4221.73 1.4669e-14   4300.08 1 
  4224.43 1.5127e-14   4302.83 1 
  4227.13 1.4627e-14   4305.58 1 
  4229.83 1.2582e-14   4308.33 1 
  4232.53 1.3132e-14   4311.08 1 
  4235.23 1.3162e-14   4313.83 1 
  4237.93 1.2961e-14   4316.58 1 
  4240.63 1.4482e-14   4319.33 1 
  4243.33 1.3325e-14   4322.08 1 
  4246.03 1.3457e-14   4324.83 1 
  4248.73 1.2529e-14   4327.58 1 
  4251.43 1.2565e-14   4330.33 1 
