# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.08 3.3368e-21    102.57 0 
  1678.55 5.2642e-14   1686.55 0 
  1686.30 5.3007e-14   1694.34 0 
  1694.08 5.0505e-14   1702.16 0 
  1705.82 4.9128e-14   1713.96 0 
  1713.70 4.6702e-14   1721.87 0 
  1725.58 4.6274e-14   1733.80 0 
  1733.54 4.8790e-14   1741.81 0 
  1745.56 4.7680e-14   1753.88 0 
  1753.61 4.9355e-14   1761.98 0 
  1765.77 4.7134e-14   1774.19 0 
  1773.92 4.6594e-14   1782.38 0 
  1786.21 4.7570e-14   1794.73 0 
  1794.46 4.9242e-14   1803.02 0 
  1806.90 4.9355e-14   1815.52 0 
  1815.24 4.5534e-14   1823.90 0 
  1823.62 4.6702e-14   1832.31 0 
  1836.26 4.5429e-14   1845.02 0 
  1844.73 4.2202e-14   1853.53 0 
  1853.25 4.2202e-14   1862.09 0 
  1866.10 4.3086e-14   1874.99 0 
  1874.71 4.5639e-14   1883.65 0 
  1883.36 4.1912e-14   1892.34 0 
  1896.42 4.0025e-14   1905.46 0 
  1905.17 4.2789e-14   1914.26 0 
  1913.96 4.0769e-14   1923.09 0 
  1922.80 3.9476e-14   1931.97 0 
  1936.13 4.1527e-14   1945.36 0 
  1945.06 4.2593e-14   1954.34 0 
  1954.04 3.9385e-14   1963.36 0 
  1967.59 4.2593e-14   1976.97 0 
  1976.67 4.3887e-14   1986.10 0 
  1985.79 4.1527e-14   1995.26 0 
  1994.96 4.0676e-14   2004.47 0 
  2004.17 4.1912e-14   2013.72 0 
  2013.42 4.1147e-14   2023.02 0 
  2022.71 4.2593e-14   2032.36 0 
  2036.73 3.9933e-14   2046.45 0 
  2046.13 4.0863e-14   2055.89 0 
  2055.58 3.7786e-14   2065.38 0 
  2065.06 3.8845e-14   2074.91 0 
  2074.60 4.2008e-14   2084.49 0 
  2079.38 3.9295e-14   2089.30 0 
  2084.17 4.0769e-14   2094.11 0 
  2093.79 3.8845e-14   2103.78 0 
  2103.46 3.9567e-14   2113.49 0 
  2113.17 3.9933e-14   2123.24 0 
  2122.92 4.0210e-14   2133.04 0 
  2132.72 3.8845e-14   2142.89 0 
  2142.56 3.8312e-14   2152.78 0 
  2157.42 3.9567e-14   2167.70 0 
  2167.37 3.8845e-14   2177.71 0 
  2177.38 3.8666e-14   2187.76 0 
  2187.43 3.7786e-14   2197.86 0 
  2197.53 3.8845e-14   2208.01 0 
  2202.59 3.8224e-14   2213.09 0 
  2212.76 3.7097e-14   2223.31 0 
  2222.97 3.6252e-14   2233.57 0 
  2233.23 3.7182e-14   2243.88 0 
  2243.54 3.6503e-14   2254.24 0 
  2253.90 3.5427e-14   2264.64 0 
  2264.30 3.6003e-14   2275.10 0 
  2274.75 3.6169e-14   2285.60 0 
  2285.25 3.6419e-14   2296.15 0 
  2295.80 3.4544e-14   2306.75 0 
  2306.40 3.4948e-14   2317.39 0 
  2317.04 3.4000e-14   2328.09 0 
  2322.38 2.9141e-14   2333.46 0 
  2333.10 3.2476e-14   2344.23 0 
  2343.87 3.2182e-14   2355.05 0 
  2354.69 3.3012e-14   2365.92 0 
  2365.56 3.1822e-14   2376.84 0 
  2376.48 3.1899e-14   2387.81 0 
  2387.45 3.0679e-14   2398.83 0 
  2392.95 3.1540e-14   2404.36 0 
  2404.00 3.0756e-14   2415.46 0 
  2415.09 3.0973e-14   2426.61 0 
  2426.24 3.1626e-14   2437.81 0 
  2437.44 3.0626e-14   2449.06 0 
  2443.06 3.1414e-14   2454.71 0 
  2454.33 3.1130e-14   2466.04 0 
  2465.66 3.0778e-14   2477.42 0 
  2477.04 3.0151e-14   2488.86 0 
  2482.75 3.0292e-14   2494.60 0 
  2494.21 2.7189e-14   2506.11 0 
  2505.73 3.0300e-14   2517.68 0 
  2511.50 2.8410e-14   2523.48 0 
  2517.29 2.9343e-14   2529.30 0 
  2523.10 2.8743e-14   2535.13 0 
  2534.74 2.8747e-14   2546.83 0 
  2546.44 2.8226e-14   2558.59 0 
  2552.31 2.9019e-14   2564.48 0 
  2564.09 2.8625e-14   2576.32 0 
  2575.93 2.9228e-14   2588.21 0 
  2587.82 2.8965e-14   2600.16 0 
  2593.78 2.8701e-14   2606.15 0 
  2605.76 2.8116e-14   2618.18 0 
  2617.78 2.7798e-14   2630.27 0 
  2623.82 2.8122e-14   2636.33 0 
  2635.93 2.8387e-14   2648.50 0 
  2642.01 2.9184e-14   2654.61 0 
  2654.20 2.9390e-14   2666.86 0 
  2666.45 2.7878e-14   2679.17 0 
  2672.60 2.8333e-14   2685.34 0 
  2684.94 2.8338e-14   2697.74 0 
  2697.33 2.7380e-14   2710.19 0 
  2703.55 2.7508e-14   2716.44 0 
  2716.03 2.6886e-14   2728.98 0 
  2722.29 2.6703e-14   2735.27 0 
  2734.85 2.7078e-14   2747.89 0 
  2747.48 2.5567e-14   2760.58 0 
  2753.81 2.5687e-14   2766.94 0 
  2766.52 2.5929e-14   2779.71 0 
  2772.90 2.6413e-14   2786.12 0 
  2785.70 2.5756e-14   2798.98 0 
  2792.12 2.3492e-14   2805.43 0 
  2805.01 2.4209e-14   2818.38 0 
  2817.95 2.5825e-14   2831.39 0 
  2824.45 2.6066e-14   2837.92 0 
  2837.49 2.5243e-14   2851.02 0 
  2844.03 2.5014e-14   2857.59 0 
  2857.15 2.4561e-14   2870.78 0 
  2863.74 2.5426e-14   2877.40 0 
  2876.96 2.5313e-14   2890.68 0 
  2883.59 2.5199e-14   2897.34 0 
  2896.90 2.5029e-14   2910.72 0 
  2910.27 2.5675e-14   2924.15 0 
  2930.45 2.5039e-14   2944.42 0 
  2950.76 2.4531e-14   2964.83 0 
  2971.21 2.4537e-14   2985.38 0 
  2991.81 2.4262e-14   3006.08 0 
  3012.55 2.4046e-14   3026.91 0 
  3033.43 2.3941e-14   3047.89 0 
  3047.43 2.3725e-14   3061.96 0 
  3068.55 2.3622e-14   3083.19 0 
  3089.82 2.3304e-14   3104.56 0 
  3111.24 2.3256e-14   3126.08 0 
  3132.81 2.2785e-14   3147.75 0 
  3147.27 2.2684e-14   3162.28 0 
  3169.08 2.2482e-14   3184.20 0 
  3191.05 2.1724e-14   3206.27 0 
  3213.17 2.1881e-14   3228.49 0 
  3228.00 2.1288e-14   3243.40 0 
  3250.38 2.1789e-14   3265.88 0 
  3272.91 2.1946e-14   3288.52 0 
  3288.02 2.1649e-14   3303.70 0 
  3310.81 2.1407e-14   3326.60 0 
  3318.44 2.1958e-14   3334.26 0 
  3326.09 2.2011e-14   3341.95 0 
  3333.76 2.2063e-14   3349.66 0 
  3341.44 2.1072e-14   3357.38 0 
  3349.14 2.2169e-14   3365.12 0 
  3356.87 2.1173e-14   3372.87 0 
  3364.60 2.0315e-14   3380.65 0 
  3372.36 2.0085e-14   3388.44 0 
  3380.13 2.1033e-14   3396.25 0 
  3387.93 2.1575e-14   3404.08 0 
  3395.73 2.1183e-14   3411.93 0 
  3403.56 2.1136e-14   3419.79 0 
  3411.41 2.0515e-14   3427.68 0 
  3419.27 2.0802e-14   3435.58 0 
  3427.15 2.1045e-14   3443.50 0 
  3435.06 2.1193e-14   3451.44 0 
  3442.97 2.0101e-14   3459.39 0 
  3450.91 2.0619e-14   3467.37 0 
  3458.87 2.0198e-14   3475.36 0 
  3466.84 2.0107e-14   3483.37 0 
  3474.83 2.0483e-14   3491.40 0 
  3482.84 1.9880e-14   3499.45 0 
  3490.87 2.0534e-14   3507.52 0 
  3498.92 1.9884e-14   3515.60 0 
  3506.98 2.0256e-14   3523.71 0 
  3515.07 1.9435e-14   3531.83 0 
  3523.17 2.0074e-14   3539.97 0 
  3531.29 1.9846e-14   3548.13 0 
  3539.43 2.0357e-14   3556.31 0 
  3547.59 2.0690e-14   3564.51 0 
  3555.77 2.0408e-14   3572.73 0 
  3563.97 2.0223e-14   3580.96 0 
  3572.18 1.9403e-14   3589.22 0 
  3580.42 1.8920e-14   3597.49 0 
  3588.67 1.7987e-14   3605.79 0 
  3596.95 1.9011e-14   3614.10 0 
  3605.24 1.9322e-14   3622.43 0 
  3613.55 1.8884e-14   3630.78 0 
  3614.78 1.8666e-14   3632.02 1 
  3617.52 1.8735e-14   3634.77 1 
  3620.26 2.1149e-14   3637.52 1 
  3622.99 1.9601e-14   3640.27 1 
  3625.73 2.2176e-14   3643.02 1 
  3628.47 1.9240e-14   3645.77 1 
  3631.20 1.9647e-14   3648.52 1 
  3633.94 2.0162e-14   3651.27 1 
  3636.68 2.0857e-14   3654.02 1 
  3639.41 2.0150e-14   3656.77 1 
  3642.15 1.9152e-14   3659.52 1 
  3644.89 2.1048e-14   3662.27 1 
  3647.62 2.0010e-14   3665.02 1 
  3650.36 1.9741e-14   3667.77 1 
  3653.10 1.8177e-14   3670.52 1 
  3655.84 1.8848e-14   3673.27 1 
  3658.57 1.8737e-14   3676.02 1 
  3661.31 1.8685e-14   3678.77 1 
  3664.05 1.8658e-14   3681.52 1 
  3666.78 2.0065e-14   3684.27 1 
  3669.52 1.8737e-14   3687.02 1 
  3672.26 1.7748e-14   3689.77 1 
  3674.99 1.8875e-14   3692.52 1 
  3677.73 1.9019e-14   3695.27 1 
  3680.47 1.9368e-14   3698.02 1 
  3683.20 1.7985e-14   3700.77 1 
  3685.94 1.7848e-14   3703.52 1 
  3688.68 2.0059e-14   3706.27 1 
  3691.42 1.9982e-14   3709.02 1 
  3694.15 1.8930e-14   3711.77 1 
  3696.89 1.9134e-14   3714.52 1 
  3699.63 1.8186e-14   3717.27 1 
  3702.36 1.7168e-14   3720.02 1 
  3705.10 1.7458e-14   3722.77 1 
  3707.84 1.7542e-14   3725.52 1 
  3710.57 1.9868e-14   3728.27 1 
  3713.31 2.2993e-14   3731.02 1 
  3716.05 3.3839e-14   3733.77 1 
  3718.79 4.8097e-14   3736.52 1 
  3721.52 7.9438e-14   3739.27 1 
  3724.26 1.2265e-13   3742.02 1 
  3727.00 1.3327e-13   3744.77 1 
  3729.73 9.9069e-14   3747.52 1 
  3732.47 5.5822e-14   3750.27 1 
  3735.21 3.0052e-14   3753.02 1 
  3737.94 2.2615e-14   3755.77 1 
  3740.68 2.0334e-14   3758.52 1 
  3743.42 2.0342e-14   3761.27 1 
  3746.15 1.8451e-14   3764.02 1 
  3748.89 1.8859e-14   3766.77 1 
  3751.63 1.9736e-14   3769.52 1 
  3754.37 2.0645e-14   3772.27 1 
  3757.10 2.1895e-14   3775.02 1 
  3759.84 2.1437e-14   3777.77 1 
  3762.58 2.1380e-14   3780.52 1 
  3765.31 2.1105e-14   3783.27 1 
  3768.05 2.1041e-14   3786.02 1 
  3770.79 2.0669e-14   3788.77 1 
  3773.52 2.0706e-14   3791.52 1 
  3776.26 2.2708e-14   3794.27 1 
  3779.00 2.3408e-14   3797.02 1 
  3781.73 2.2851e-14   3799.77 1 
  3784.47 2.2150e-14   3802.52 1 
  3787.21 2.4139e-14   3805.27 1 
  3789.95 2.1913e-14   3808.02 1 
  3792.68 2.1186e-14   3810.77 1 
  3795.42 1.9350e-14   3813.52 1 
  3798.16 2.0369e-14   3816.27 1 
  3800.89 2.0946e-14   3819.02 1 
  3803.63 2.2295e-14   3821.77 1 
  3806.37 2.2252e-14   3824.52 1 
  3809.10 2.2323e-14   3827.27 1 
  3811.84 2.3552e-14   3830.02 1 
  3814.58 2.3293e-14   3832.77 1 
  3817.32 2.1809e-14   3835.52 1 
  3820.05 2.2469e-14   3838.27 1 
  3822.79 2.2250e-14   3841.02 1 
  3825.53 2.1202e-14   3843.77 1 
  3828.26 2.0595e-14   3846.52 1 
  3831.00 2.0493e-14   3849.27 1 
  3833.74 2.0027e-14   3852.02 1 
  3836.47 2.0783e-14   3854.77 1 
  3839.21 2.0214e-14   3857.52 1 
  3841.95 2.1604e-14   3860.27 1 
  3844.68 2.2087e-14   3863.02 1 
  3847.42 2.2635e-14   3865.77 1 
  3850.16 2.3469e-14   3868.52 1 
  3852.90 2.3904e-14   3871.27 1 
  3855.63 2.4850e-14   3874.02 1 
  3858.37 2.6059e-14   3876.77 1 
  3861.11 2.6932e-14   3879.52 1 
  3863.84 2.7983e-14   3882.27 1 
  3866.58 2.8744e-14   3885.02 1 
  3869.32 2.8550e-14   3887.77 1 
  3872.05 2.6337e-14   3890.52 1 
  3874.79 2.3116e-14   3893.27 1 
  3877.53 2.2996e-14   3896.02 1 
  3880.27 2.3077e-14   3898.77 1 
  3883.00 2.4571e-14   3901.52 1 
  3885.74 2.5960e-14   3904.27 1 
  3888.48 2.4277e-14   3907.02 1 
  3891.21 2.3218e-14   3909.77 1 
  3893.95 2.1687e-14   3912.52 1 
  3896.69 2.2246e-14   3915.27 1 
  3899.42 2.2510e-14   3918.02 1 
  3902.16 2.3612e-14   3920.77 1 
  3904.90 2.4267e-14   3923.52 1 
  3907.63 2.5034e-14   3926.27 1 
  3910.37 2.3984e-14   3929.02 1 
  3913.11 2.4287e-14   3931.77 1 
  3915.85 2.3809e-14   3934.52 1 
  3918.58 2.4192e-14   3937.27 1 
  3921.32 2.3702e-14   3940.02 1 
  3924.06 2.2424e-14   3942.77 1 
  3926.79 2.0972e-14   3945.52 1 
  3929.53 2.0213e-14   3948.27 1 
  3932.27 1.9916e-14   3951.02 1 
  3935.00 2.0497e-14   3953.77 1 
  3937.74 2.2454e-14   3956.52 1 
  3940.48 2.2837e-14   3959.27 1 
  3943.21 2.2964e-14   3962.02 1 
  3945.95 2.3876e-14   3964.77 1 
  3948.69 2.2888e-14   3967.52 1 
  3951.43 2.3850e-14   3970.27 1 
  3954.16 2.2669e-14   3973.02 1 
  3956.90 2.1599e-14   3975.77 1 
  3959.64 2.1603e-14   3978.52 1 
  3962.37 2.2388e-14   3981.27 1 
  3965.11 2.2374e-14   3984.02 1 
  3967.85 2.4143e-14   3986.77 1 
  3970.58 2.2426e-14   3989.52 1 
  3973.32 2.1531e-14   3992.27 1 
  3976.06 2.2464e-14   3995.02 1 
  3978.80 2.2595e-14   3997.77 1 
  3981.53 2.2320e-14   4000.52 1 
  3984.27 2.3862e-14   4003.27 1 
  3987.01 2.4611e-14   4006.02 1 
  3989.74 2.4295e-14   4008.77 1 
  3992.48 2.4480e-14   4011.52 1 
  3995.22 2.4948e-14   4014.27 1 
  3997.95 2.5630e-14   4017.02 1 
  4000.69 2.5200e-14   4019.77 1 
  4003.43 2.4813e-14   4022.52 1 
  4006.16 2.5017e-14   4025.27 1 
  4008.90 2.4397e-14   4028.02 1 
  4011.64 2.5269e-14   4030.77 1 
  4014.38 2.6485e-14   4033.52 1 
  4017.11 2.5012e-14   4036.27 1 
  4019.85 2.6441e-14   4039.02 1 
  4022.59 2.6748e-14   4041.77 1 
  4025.32 2.6073e-14   4044.52 1 
  4028.06 2.5949e-14   4047.27 1 
  4030.80 2.4300e-14   4050.02 1 
  4033.53 2.5721e-14   4052.77 1 
  4036.27 2.6246e-14   4055.52 1 
  4039.01 2.5088e-14   4058.27 1 
  4041.74 2.4707e-14   4061.02 1 
  4044.48 2.6185e-14   4063.77 1 
  4047.22 2.6119e-14   4066.52 1 
  4049.96 2.6511e-14   4069.27 1 
  4052.69 2.5053e-14   4072.02 1 
  4055.43 2.5348e-14   4074.77 1 
  4058.17 2.6286e-14   4077.52 1 
  4060.90 2.5244e-14   4080.27 1 
  4063.64 2.5930e-14   4083.02 1 
  4066.38 2.6602e-14   4085.77 1 
  4069.11 2.5851e-14   4088.52 1 
  4071.85 2.5070e-14   4091.27 1 
  4074.59 2.5243e-14   4094.02 1 
  4077.33 2.5134e-14   4096.77 1 
  4080.06 2.4318e-14   4099.52 1 
  4082.80 2.4371e-14   4102.27 1 
  4085.54 2.3771e-14   4105.02 1 
  4088.27 2.2682e-14   4107.77 1 
  4091.01 2.4121e-14   4110.52 1 
  4093.75 2.5297e-14   4113.27 1 
  4096.48 2.8663e-14   4116.02 1 
  4099.22 3.0095e-14   4118.77 1 
  4101.96 2.8630e-14   4121.52 1 
  4104.69 2.4468e-14   4124.27 1 
  4107.43 2.2865e-14   4127.02 1 
  4110.17 2.2750e-14   4129.77 1 
  4112.91 2.4117e-14   4132.52 1 
  4115.64 2.3926e-14   4135.27 1 
  4118.38 2.4582e-14   4138.02 1 
  4121.12 2.4707e-14   4140.77 1 
  4123.85 2.3585e-14   4143.52 1 
  4126.59 2.3635e-14   4146.27 1 
  4129.33 2.3995e-14   4149.02 1 
  4132.06 2.4472e-14   4151.77 1 
  4134.80 2.4523e-14   4154.52 1 
  4137.54 2.4143e-14   4157.27 1 
  4140.28 2.3831e-14   4160.02 1 
  4143.01 2.3999e-14   4162.77 1 
  4145.75 2.3412e-14   4165.52 1 
  4148.49 2.4292e-14   4168.27 1 
  4151.22 2.4638e-14   4171.02 1 
  4153.96 2.4240e-14   4173.77 1 
  4156.70 2.5106e-14   4176.52 1 
  4159.43 2.5649e-14   4179.27 1 
  4162.17 2.4285e-14   4182.02 1 
  4164.91 2.4047e-14   4184.77 1 
  4167.64 2.4124e-14   4187.52 1 
  4170.38 2.3874e-14   4190.27 1 
  4173.12 2.3122e-14   4193.02 1 
  4175.86 2.3425e-14   4195.77 1 
  4178.59 2.3528e-14   4198.52 1 
  4181.33 2.3614e-14   4201.27 1 
  4184.07 2.3796e-14   4204.02 1 
  4186.80 2.4278e-14   4206.77 1 
  4189.54 2.4222e-14   4209.52 1 
  4192.28 2.3742e-14   4212.27 1 
  4195.01 2.3419e-14   4215.02 1 
  4197.75 2.3597e-14   4217.77 1 
  4200.49 2.3430e-14   4220.52 1 
  4203.22 2.3640e-14   4223.27 1 
  4205.96 2.3948e-14   4226.02 1 
  4208.70 2.4595e-14   4228.77 1 
  4211.44 2.4376e-14   4231.52 1 
  4214.17 2.3899e-14   4234.27 1 
  4216.91 2.3676e-14   4237.02 1 
  4219.65 2.3567e-14   4239.77 1 
  4222.38 2.3331e-14   4242.52 1 
  4225.12 2.3235e-14   4245.27 1 
  4227.86 2.3133e-14   4248.02 1 
  4230.59 2.3547e-14   4250.77 1 
  4233.33 2.3993e-14   4253.52 1 
  4236.07 2.4096e-14   4256.27 1 
  4238.81 2.5198e-14   4259.02 1 
  4241.54 2.5144e-14   4261.77 1 
  4244.28 2.4316e-14   4264.52 1 
  4247.02 2.3529e-14   4267.27 1 
  4249.75 2.3563e-14   4270.02 1 
  4252.49 2.3374e-14   4272.77 1 
  4255.23 2.2884e-14   4275.52 1 
  4257.96 2.3676e-14   4278.27 1 
  4260.70 2.4272e-14   4281.02 1 
  4263.44 2.4059e-14   4283.77 1 
  4266.17 2.4324e-14   4286.52 1 
  4268.91 2.3509e-14   4289.27 1 
  4271.65 2.3876e-14   4292.02 1 
  4274.39 2.3308e-14   4294.77 1 
  4277.12 2.3496e-14   4297.52 1 
  4279.86 2.3798e-14   4300.27 1 
  4282.60 2.3736e-14   4303.02 1 
  4285.33 2.2603e-14   4305.77 1 
