# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.01 7.7676e-33    101.86 0 
  2366.17 2.9376e-15   2409.91 0 
  2377.09 3.0463e-15   2421.03 0 
  2382.57 2.8851e-15   2426.61 0 
  2393.57 3.0334e-15   2437.81 0 
  2404.62 2.9834e-15   2449.06 0 
  2415.72 3.0373e-15   2460.37 0 
  2426.87 3.1936e-15   2471.72 0 
  2432.46 3.1165e-15   2477.42 0 
  2443.69 3.2618e-15   2488.86 0 
  2454.97 3.2453e-15   2500.35 0 
  2466.30 3.2512e-15   2511.89 0 
  2477.69 3.1904e-15   2523.48 0 
  2483.40 3.2602e-15   2529.30 0 
  2494.86 3.1699e-15   2540.97 0 
  2506.38 3.4265e-15   2552.70 0 
  2512.15 3.2155e-15   2558.59 0 
  2517.94 3.2558e-15   2564.48 0 
  2523.75 3.1627e-15   2570.40 0 
  2535.40 3.2053e-15   2582.26 0 
  2547.10 3.2188e-15   2594.18 0 
  2552.97 3.4049e-15   2600.16 0 
  2564.76 3.3800e-15   2612.16 0 
  2576.59 3.5297e-15   2624.22 0 
  2582.54 3.5412e-15   2630.27 0 
  2594.46 3.5317e-15   2642.41 0 
  2606.43 3.4579e-15   2654.61 0 
  2612.44 3.4453e-15   2660.72 0 
  2624.50 3.5815e-15   2673.01 0 
  2636.61 3.6889e-15   2685.34 0 
  2642.69 3.9657e-15   2691.54 0 
  2654.89 4.0660e-15   2703.96 0 
  2667.14 3.8549e-15   2716.44 0 
  2673.29 3.9759e-15   2722.70 0 
  2685.63 4.0484e-15   2735.27 0 
  2698.03 3.9007e-15   2747.89 0 
  2704.25 4.0047e-15   2754.23 0 
  2716.73 3.8586e-15   2766.94 0 
  2722.99 3.8446e-15   2773.32 0 
  2735.56 4.0246e-15   2786.12 0 
  2741.87 3.6741e-15   2792.54 0 
  2754.52 3.7759e-15   2805.43 0 
  2767.24 3.9345e-15   2818.38 0 
  2773.62 4.0769e-15   2824.88 0 
  2786.42 3.9283e-15   2837.92 0 
  2792.84 3.3162e-15   2844.46 0 
  2805.73 3.5361e-15   2857.59 0 
  2812.20 4.1587e-15   2864.18 0 
  2825.18 4.3038e-15   2877.40 0 
  2838.22 4.2436e-15   2890.68 0 
  2844.76 4.1513e-15   2897.34 0 
  2857.89 4.0279e-15   2910.72 0 
  2864.48 4.3603e-15   2917.43 0 
  2877.70 4.4404e-15   2930.89 0 
  2884.34 4.4552e-15   2937.65 0 
  2897.65 4.4851e-15   2951.21 0 
  2911.03 4.8048e-15   2964.83 0 
  2931.20 4.7211e-15   2985.38 0 
  2951.52 4.7143e-15   3006.08 0 
  2971.98 4.8172e-15   3026.91 0 
  2992.58 4.8886e-15   3047.89 0 
  3013.33 4.9840e-15   3069.02 0 
  3027.24 5.0642e-15   3083.19 0 
  3048.22 5.1395e-15   3104.56 0 
  3069.35 5.1920e-15   3126.08 0 
  3090.62 5.2694e-15   3147.75 0 
  3112.05 5.3479e-15   3169.57 0 
  3126.41 5.3229e-15   3184.20 0 
  3148.08 5.3900e-15   3206.27 0 
  3169.91 5.5086e-15   3228.49 0 
  3191.88 5.3641e-15   3250.87 0 
  3206.61 5.5779e-15   3265.88 0 
  3228.84 5.4443e-15   3288.52 0 
  3251.22 5.8133e-15   3311.31 0 
  3273.76 6.0661e-15   3334.26 0 
  3288.87 6.0940e-15   3349.66 0 
  3311.66 6.1151e-15   3372.87 0 
  3319.30 6.0521e-15   3380.65 0 
  3326.95 6.0871e-15   3388.44 0 
  3334.62 6.3083e-15   3396.25 0 
  3342.31 5.9213e-15   3404.08 0 
  3350.01 6.1648e-15   3411.93 0 
  3357.73 6.0733e-15   3419.79 0 
  3365.47 5.5967e-15   3427.68 0 
  3373.23 5.5904e-15   3435.58 0 
  3381.01 5.9013e-15   3443.50 0 
  3388.80 6.2728e-15   3451.44 0 
  3396.61 6.0949e-15   3459.39 0 
  3404.44 6.2875e-15   3467.37 0 
  3412.29 6.0953e-15   3475.36 0 
  3420.16 6.3461e-15   3483.37 0 
  3428.04 6.4717e-15   3491.40 0 
  3435.94 6.5695e-15   3499.45 0 
  3443.87 6.0541e-15   3507.52 0 
  3451.80 6.6768e-15   3515.60 0 
  3459.76 6.4281e-15   3523.71 0 
  3467.74 6.4506e-15   3531.83 0 
  3475.73 6.6240e-15   3539.97 0 
  3483.74 6.5560e-15   3548.13 0 
  3491.78 6.8103e-15   3556.31 0 
  3499.82 6.2893e-15   3564.51 0 
  3507.89 6.7286e-15   3572.73 0 
  3515.98 6.4158e-15   3580.96 0 
  3524.08 6.5702e-15   3589.22 0 
  3532.21 6.7905e-15   3597.49 0 
  3540.35 6.9379e-15   3605.79 0 
  3548.51 7.2369e-15   3614.10 0 
  3556.69 7.1102e-15   3622.43 0 
  3564.89 7.1814e-15   3630.78 0 
  3573.11 6.6152e-15   3639.15 0 
  3581.35 6.5746e-15   3647.54 0 
  3589.60 6.0982e-15   3655.95 0 
  3597.88 6.7691e-15   3664.37 0 
  3606.17 6.8369e-15   3672.82 0 
  3607.63 5.2300e-15   3674.31 1 
  3610.33 8.2400e-15   3677.06 1 
  3613.03 7.3481e-15   3679.81 1 
  3615.73 7.1548e-15   3682.56 1 
  3618.43 7.2853e-15   3685.31 1 
  3621.13 7.5238e-15   3688.06 1 
  3623.83 6.8559e-15   3690.81 1 
  3626.53 8.4765e-15   3693.56 1 
  3629.23 6.1246e-15   3696.31 1 
  3631.93 5.5262e-15   3699.06 1 
  3634.63 7.1231e-15   3701.81 1 
  3637.33 9.8258e-15   3704.56 1 
  3640.03 7.5587e-15   3707.31 1 
  3642.73 8.5497e-15   3710.06 1 
  3645.43 8.9765e-15   3712.81 1 
  3648.13 7.0858e-15   3715.56 1 
  3650.83 7.2047e-15   3718.31 1 
  3653.53 9.3210e-15   3721.06 1 
  3656.23 6.4731e-15   3723.81 1 
  3658.93 8.5858e-15   3726.56 1 
  3661.63 7.9489e-15   3729.31 1 
  3664.33 5.7074e-15   3732.06 1 
  3667.03 7.6007e-15   3734.81 1 
  3669.73 7.9914e-15   3737.56 1 
  3672.43 7.2205e-15   3740.31 1 
  3675.13 6.8900e-15   3743.06 1 
  3677.83 6.8593e-15   3745.81 1 
  3680.53 5.2113e-15   3748.56 1 
  3683.23 6.8807e-15   3751.31 1 
  3685.93 7.6375e-15   3754.06 1 
  3688.63 7.0549e-15   3756.81 1 
  3691.33 9.2803e-15   3759.56 1 
  3694.03 7.2064e-15   3762.31 1 
  3696.73 7.2763e-15   3765.06 1 
  3699.43 8.4498e-15   3767.81 1 
  3702.13 7.6705e-15   3770.56 1 
  3704.83 8.3039e-15   3773.31 1 
  3707.53 8.7477e-15   3776.06 1 
  3710.23 8.2570e-15   3778.81 1 
  3712.93 7.6418e-15   3781.56 1 
  3715.63 8.5367e-15   3784.31 1 
  3718.33 9.6157e-15   3787.06 1 
  3721.03 1.2699e-14   3789.81 1 
  3723.73 1.7668e-14   3792.56 1 
  3726.43 1.7515e-14   3795.31 1 
  3729.13 1.3098e-14   3798.06 1 
  3731.83 1.0908e-14   3800.81 1 
  3734.53 8.3210e-15   3803.56 1 
  3737.23 6.9186e-15   3806.31 1 
  3739.93 6.7954e-15   3809.06 1 
  3742.63 6.8914e-15   3811.81 1 
  3745.34 6.7688e-15   3814.56 1 
  3748.04 8.6441e-15   3817.31 1 
  3750.74 8.2398e-15   3820.06 1 
  3753.44 7.6229e-15   3822.81 1 
  3756.14 8.6914e-15   3825.56 1 
  3758.84 8.3680e-15   3828.31 1 
  3761.54 8.0309e-15   3831.06 1 
  3764.24 6.8100e-15   3833.81 1 
  3766.94 8.2481e-15   3836.56 1 
  3769.64 7.9566e-15   3839.31 1 
  3772.34 8.7018e-15   3842.06 1 
  3775.04 8.4754e-15   3844.81 1 
  3777.74 1.1055e-14   3847.56 1 
  3780.44 1.0953e-14   3850.31 1 
  3783.14 8.7871e-15   3853.06 1 
  3785.84 1.0562e-14   3855.81 1 
  3788.54 8.8582e-15   3858.56 1 
  3791.24 8.2967e-15   3861.31 1 
  3793.94 7.9811e-15   3864.06 1 
  3796.64 8.1478e-15   3866.81 1 
  3799.34 8.0957e-15   3869.56 1 
  3802.04 1.0019e-14   3872.31 1 
  3804.74 9.4150e-15   3875.06 1 
  3807.44 9.0627e-15   3877.81 1 
  3810.14 9.4861e-15   3880.56 1 
  3812.84 9.3754e-15   3883.31 1 
  3815.54 8.2225e-15   3886.06 1 
  3818.24 9.3589e-15   3888.81 1 
  3820.94 9.3665e-15   3891.56 1 
  3823.64 8.9220e-15   3894.31 1 
  3826.34 7.4470e-15   3897.06 1 
  3829.04 7.9361e-15   3899.81 1 
  3831.74 7.2914e-15   3902.56 1 
  3834.44 8.5753e-15   3905.31 1 
  3837.14 8.0484e-15   3908.06 1 
  3839.84 8.8694e-15   3910.81 1 
  3842.54 9.2311e-15   3913.56 1 
  3845.24 9.8534e-15   3916.31 1 
  3847.94 1.0840e-14   3919.06 1 
  3850.64 1.0114e-14   3921.81 1 
  3853.34 1.0908e-14   3924.56 1 
  3856.04 1.0755e-14   3927.31 1 
  3858.74 1.1226e-14   3930.06 1 
  3861.44 1.1030e-14   3932.81 1 
  3864.14 1.1367e-14   3935.56 1 
  3866.84 1.1273e-14   3938.31 1 
  3869.54 1.1080e-14   3941.06 1 
  3872.24 9.3874e-15   3943.81 1 
  3874.94 9.8207e-15   3946.56 1 
  3877.64 9.4142e-15   3949.31 1 
  3880.34 1.0065e-14   3952.06 1 
  3883.04 8.3216e-15   3954.81 1 
  3885.74 8.5232e-15   3957.56 1 
  3888.44 8.2018e-15   3960.31 1 
  3891.14 9.4308e-15   3963.06 1 
  3893.84 8.4944e-15   3965.81 1 
  3896.54 9.6132e-15   3968.56 1 
  3899.24 1.0398e-14   3971.31 1 
  3901.94 1.0756e-14   3974.06 1 
  3904.64 1.1152e-14   3976.81 1 
  3907.34 1.1148e-14   3979.56 1 
  3910.04 1.1816e-14   3982.31 1 
  3912.74 1.0787e-14   3985.06 1 
  3915.44 1.1214e-14   3987.81 1 
  3918.14 1.1660e-14   3990.56 1 
  3920.84 1.0760e-14   3993.31 1 
  3923.54 1.0258e-14   3996.06 1 
  3926.24 8.2640e-15   3998.81 1 
  3928.94 8.2031e-15   4001.56 1 
  3931.64 7.6180e-15   4004.31 1 
  3934.34 9.6046e-15   4007.06 1 
  3937.04 9.8813e-15   4009.81 1 
  3939.74 1.0422e-14   4012.56 1 
  3942.44 1.1238e-14   4015.31 1 
  3945.14 1.1505e-14   4018.06 1 
  3947.84 1.1882e-14   4020.81 1 
  3950.54 1.1103e-14   4023.56 1 
  3953.24 1.1573e-14   4026.31 1 
  3955.94 1.1330e-14   4029.06 1 
  3958.64 9.7342e-15   4031.81 1 
  3961.34 9.8145e-15   4034.56 1 
  3964.04 7.9027e-15   4037.31 1 
  3966.74 8.0380e-15   4040.06 1 
  3969.44 8.4669e-15   4042.81 1 
  3972.14 8.7116e-15   4045.56 1 
  3974.84 9.3800e-15   4048.31 1 
  3977.54 1.0309e-14   4051.06 1 
  3980.24 1.0839e-14   4053.81 1 
  3982.94 1.1594e-14   4056.56 1 
  3985.64 1.2492e-14   4059.31 1 
  3988.34 1.2579e-14   4062.06 1 
  3991.04 1.2350e-14   4064.81 1 
  3993.74 1.2256e-14   4067.56 1 
  3996.44 1.2598e-14   4070.31 1 
  3999.14 1.2736e-14   4073.06 1 
  4001.84 1.3533e-14   4075.81 1 
  4004.54 1.3569e-14   4078.56 1 
  4007.24 1.3486e-14   4081.31 1 
  4009.94 1.4080e-14   4084.06 1 
  4012.64 1.3857e-14   4086.81 1 
  4015.34 1.3760e-14   4089.56 1 
  4018.04 1.3494e-14   4092.31 1 
  4020.74 1.2844e-14   4095.06 1 
  4023.44 1.3387e-14   4097.81 1 
  4026.14 1.2531e-14   4100.56 1 
  4028.84 1.3282e-14   4103.31 1 
  4031.55 1.3553e-14   4106.06 1 
  4034.25 1.2907e-14   4108.81 1 
  4036.95 1.3019e-14   4111.56 1 
  4039.65 1.3570e-14   4114.31 1 
  4042.35 1.2875e-14   4117.06 1 
  4045.05 1.2909e-14   4119.81 1 
  4047.75 1.3361e-14   4122.56 1 
  4050.45 1.2787e-14   4125.31 1 
  4053.15 1.2798e-14   4128.06 1 
  4055.85 1.3504e-14   4130.81 1 
  4058.55 1.2578e-14   4133.56 1 
  4061.25 1.3183e-14   4136.31 1 
  4063.95 1.2533e-14   4139.06 1 
  4066.65 1.1945e-14   4141.81 1 
  4069.35 1.2332e-14   4144.56 1 
  4072.05 1.2087e-14   4147.31 1 
  4074.75 1.2720e-14   4150.06 1 
  4077.45 1.2414e-14   4152.81 1 
  4080.15 1.1876e-14   4155.56 1 
  4082.85 1.1815e-14   4158.31 1 
  4085.55 1.2295e-14   4161.06 1 
  4088.25 1.2686e-14   4163.81 1 
  4090.95 1.2007e-14   4166.56 1 
  4093.65 1.1559e-14   4169.31 1 
  4096.35 1.1276e-14   4172.06 1 
  4099.05 1.0939e-14   4174.81 1 
  4101.75 1.0945e-14   4177.56 1 
  4104.45 1.1623e-14   4180.31 1 
  4107.15 1.1764e-14   4183.06 1 
  4109.85 1.2461e-14   4185.81 1 
  4112.55 1.3075e-14   4188.56 1 
  4115.25 1.2413e-14   4191.31 1 
  4117.95 1.2105e-14   4194.06 1 
  4120.65 1.2686e-14   4196.81 1 
  4123.35 1.3395e-14   4199.56 1 
  4126.05 1.3207e-14   4202.31 1 
  4128.75 1.2781e-14   4205.06 1 
  4131.45 1.2891e-14   4207.81 1 
  4134.15 1.2746e-14   4210.56 1 
  4136.85 1.3577e-14   4213.31 1 
  4139.55 1.3197e-14   4216.06 1 
  4142.25 1.2899e-14   4218.81 1 
  4144.95 1.2514e-14   4221.56 1 
  4147.65 1.2891e-14   4224.31 1 
  4150.35 1.3230e-14   4227.06 1 
  4153.05 1.3028e-14   4229.81 1 
  4155.75 1.2399e-14   4232.56 1 
  4158.45 1.2515e-14   4235.31 1 
  4161.15 1.2714e-14   4238.06 1 
  4163.85 1.3335e-14   4240.81 1 
  4166.55 1.3898e-14   4243.56 1 
  4169.25 1.2501e-14   4246.31 1 
  4171.95 1.2769e-14   4249.06 1 
  4174.65 1.2500e-14   4251.81 1 
  4177.35 1.3237e-14   4254.56 1 
  4180.05 1.3280e-14   4257.31 1 
  4182.75 1.3528e-14   4260.06 1 
  4185.45 1.3159e-14   4262.81 1 
  4188.15 1.3810e-14   4265.56 1 
  4190.85 1.4109e-14   4268.31 1 
  4193.55 1.3043e-14   4271.06 1 
  4196.25 1.1910e-14   4273.81 1 
  4198.95 1.2672e-14   4276.56 1 
  4201.65 1.3164e-14   4279.31 1 
  4204.35 1.2732e-14   4282.06 1 
  4207.05 1.2936e-14   4284.81 1 
  4209.75 1.3482e-14   4287.56 1 
  4212.45 1.3219e-14   4290.31 1 
  4215.15 1.2928e-14   4293.06 1 
  4217.85 1.3184e-14   4295.81 1 
  4220.55 1.2493e-14   4298.56 1 
  4223.25 1.1406e-14   4301.31 1 
  4225.95 1.2221e-14   4304.06 1 
  4228.65 1.2976e-14   4306.81 1 
  4231.35 1.3233e-14   4309.56 1 
  4234.05 1.4290e-14   4312.31 1 
  4236.75 1.3390e-14   4315.06 1 
  4239.45 1.2488e-14   4317.81 1 
  4242.15 1.3018e-14   4320.56 1 
  4244.85 1.3930e-14   4323.31 1 
  4247.55 1.3340e-14   4326.06 1 
  4250.25 1.3596e-14   4328.81 1 
  4252.95 1.3364e-14   4331.56 1 
  4255.65 1.3607e-14   4334.31 1 
  4258.35 1.3064e-14   4337.06 1 
  4261.05 1.3990e-14   4339.81 1 
  4263.75 1.3496e-14   4342.56 1 
  4266.45 1.3111e-14   4345.31 1 
  4269.15 1.3773e-14   4348.06 1 
  4271.85 1.3045e-14   4350.81 1 
