# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.10 2.1555e-23    103.28 0 
   550.08 7.1870e-18    567.54 0 
   560.31 8.5221e-18    578.10 0 
   569.41 9.5619e-18    587.49 0 
   580.00 9.2586e-18    598.41 0 
   589.42 1.1157e-17    608.13 0 
   600.38 1.1417e-17    619.44 0 
   610.14 1.3383e-17    629.51 0 
   620.05 1.5543e-17    639.73 0 
   630.12 1.6770e-17    650.13 0 
   640.36 1.7240e-17    660.69 0 
   649.27 1.9523e-17    669.88 0 
   658.30 2.0680e-17    679.20 0 
   664.39 2.2159e-17    685.49 0 
   675.19 2.2832e-17    696.63 0 
   684.58 2.2675e-17    706.32 0 
   695.71 2.8810e-17    717.79 0 
   705.38 2.7513e-17    727.78 0 
   715.20 3.3539e-17    737.90 0 
   726.82 3.5119e-17    749.89 0 
   735.23 3.6605e-17    758.58 0 
   745.46 4.1167e-17    769.13 0 
   755.83 4.4009e-17    779.83 0 
   764.59 4.6725e-17    788.86 0 
   775.22 5.1115e-17    799.83 0 
   784.20 5.5405e-17    809.10 0 
   795.11 5.8016e-17    820.35 0 
   804.31 6.0750e-17    829.85 0 
   815.50 6.3175e-17    841.40 0 
   824.95 6.9430e-17    851.14 0 
   834.50 5.9230e-17    860.99 0 
   844.16 7.4053e-17    870.96 0 
   855.91 7.7010e-17    883.08 0 
   865.82 8.2898e-17    893.31 0 
   875.84 8.8827e-17    903.65 0 
   885.98 9.6504e-17    914.11 0 
   894.18 1.0199e-16    922.57 0 
   904.54 1.0341e-16    933.25 0 
   915.01 1.5979e-16    944.06 0 
   925.61 1.0853e-15    954.99 0 
   934.17 2.4018e-15    963.83 0 
   944.99 4.6832e-15    974.99 0 
   955.93 6.5848e-15    986.28 0 
   964.77 7.7722e-15    995.41 0 
   975.95 1.4406e-15   1006.93 0 
   984.98 7.4053e-15   1016.25 0 
   994.09 7.5430e-15   1025.65 0 
  1005.60 1.0269e-14   1037.53 0 
  1014.91 9.5619e-15   1047.13 0 
  1024.30 3.9314e-15   1056.82 0 
  1036.16 7.0234e-15   1069.05 0 
  1045.75 1.2899e-14   1078.95 0 
  1055.42 1.2810e-14   1088.93 0 
  1065.19 1.0557e-14   1099.01 0 
  1075.04 1.2347e-14   1109.18 0 
  1084.99 1.0152e-14   1119.44 0 
  1095.03 1.2899e-14   1129.80 0 
  1105.16 1.2461e-14   1140.25 0 
  1115.39 1.2205e-14   1150.80 0 
  1125.71 1.1131e-14   1161.45 0 
  1136.12 1.3569e-14   1172.20 0 
  1144.00 1.2432e-14   1180.32 0 
  1154.59 1.3108e-14   1191.24 0 
  1165.27 1.3569e-14   1202.26 0 
  1176.05 9.9208e-15   1213.39 0 
  1184.20 1.3108e-14   1221.80 0 
  1195.16 9.3874e-15   1233.11 0 
  1206.22 7.0072e-15   1244.51 0 
  1214.58 4.0602e-15   1253.14 0 
  1225.82 8.7206e-15   1264.74 0 
  1234.31 1.3018e-14   1273.50 0 
  1245.74 1.4439e-14   1285.29 0 
  1254.37 1.4013e-14   1294.20 0 
  1265.98 1.2233e-14   1306.17 0 
  1274.75 1.5401e-14   1315.22 0 
  1283.59 1.6053e-14   1324.34 0 
  1295.47 1.3321e-14   1336.60 0 
  1304.45 1.3138e-14   1345.86 0 
  1313.49 1.5869e-14   1355.19 0 
  1325.64 1.5295e-14   1367.73 0 
  1334.83 1.3885e-14   1377.21 0 
  1344.08 1.6016e-14   1386.76 0 
  1356.52 1.5579e-14   1399.59 0 
  1365.92 1.4208e-14   1409.29 0 
  1375.39 1.4810e-14   1419.06 0 
  1384.92 1.5016e-14   1428.89 0 
  1394.52 1.3352e-14   1438.80 0 
  1404.19 1.3853e-14   1448.77 0 
  1413.92 1.4143e-14   1458.81 0 
  1423.72 1.4373e-14   1468.93 0 
  1433.59 1.4307e-14   1479.11 0 
  1443.53 1.5016e-14   1489.36 0 
  1446.86 1.5225e-14   1492.79 0 
  1453.54 1.4878e-14   1499.69 0 
  1463.61 1.3917e-14   1510.08 0 
  1473.76 1.3853e-14   1520.55 0 
  1483.97 1.4013e-14   1531.09 0 
  1494.26 1.4241e-14   1541.70 0 
  1504.62 1.3600e-14   1552.39 0 
  1511.56 1.2347e-14   1559.55 0 
  1518.54 1.3078e-14   1566.75 0 
  1525.55 1.2751e-14   1573.98 0 
  1536.12 1.1338e-14   1584.89 0 
  1546.77 1.2347e-14   1595.88 0 
  1553.91 1.1683e-14   1603.25 0 
  1564.68 1.1845e-14   1614.36 0 
  1575.53 1.2576e-14   1625.55 0 
  1586.45 1.3048e-14   1636.82 0 
  1593.77 1.3383e-14   1644.37 0 
  1604.82 1.3018e-14   1655.77 0 
  1615.94 1.3048e-14   1667.25 0 
  1623.40 1.2432e-14   1674.94 0 
  1634.65 1.3108e-14   1686.55 0 
  1645.99 1.3260e-14   1698.24 0 
  1653.58 1.2318e-14   1706.08 0 
  1665.04 1.3414e-14   1717.91 0 
  1672.73 1.2121e-14   1725.84 0 
  1676.59 1.3445e-14   1729.82 0 
  1684.33 1.3885e-14   1737.80 0 
  1696.00 1.3138e-14   1749.85 0 
  1703.83 1.2692e-14   1757.92 0 
  1715.64 1.2177e-14   1770.11 0 
  1723.56 1.2093e-14   1778.28 0 
  1735.51 1.2780e-14   1790.61 0 
  1743.52 1.2489e-14   1798.87 0 
  1755.60 1.3230e-14   1811.34 0 
  1763.70 1.2177e-14   1819.70 0 
  1775.93 1.2547e-14   1832.31 0 
  1784.13 1.2692e-14   1840.77 0 
  1796.49 1.3383e-14   1853.53 0 
  1804.79 1.3291e-14   1862.09 0 
  1813.12 1.2461e-14   1870.68 0 
  1825.69 1.2634e-14   1883.65 0 
  1834.11 1.2205e-14   1892.34 0 
  1846.83 1.1312e-14   1905.46 0 
  1855.35 1.1391e-14   1914.26 0 
  1863.91 1.1683e-14   1923.09 0 
  1876.83 1.2432e-14   1936.42 0 
  1885.50 1.1602e-14   1945.36 0 
  1894.20 1.1157e-14   1954.34 0 
  1902.94 1.1710e-14   1963.36 0 
  1916.13 1.1364e-14   1976.97 0 
  1924.98 1.1183e-14   1986.10 0 
  1933.86 1.1417e-14   1995.26 0 
  1942.79 1.1927e-14   2004.47 0 
  1956.26 1.1234e-14   2018.37 0 
  1965.29 1.2093e-14   2027.68 0 
  1974.36 1.2375e-14   2037.04 0 
  1983.47 1.1764e-14   2046.45 0 
  1997.22 1.1443e-14   2060.63 0 
  2006.44 1.1683e-14   2070.14 0 
  2015.70 1.1391e-14   2079.70 0 
  2025.00 1.1791e-14   2089.30 0 
  2034.35 1.1312e-14   2098.94 0 
  2043.74 1.1629e-14   2108.63 0 
  2053.17 1.1157e-14   2118.36 0 
  2062.65 1.1234e-14   2128.14 0 
  2072.17 1.1900e-14   2137.96 0 
  2076.95 1.1417e-14   2142.89 0 
  2086.54 1.1710e-14   2152.78 0 
  2096.17 1.1183e-14   2162.72 0 
  2105.84 1.1260e-14   2172.70 0 
  2115.56 1.1338e-14   2182.73 0 
  2125.33 1.1496e-14   2192.81 0 
  2135.14 1.0803e-14   2202.93 0 
  2144.99 1.1004e-14   2213.09 0 
  2154.89 1.1312e-14   2223.31 0 
  2164.84 1.1004e-14   2233.57 0 
  2174.83 1.0903e-14   2243.88 0 
  2184.87 1.0778e-14   2254.24 0 
  2194.96 1.1208e-14   2264.64 0 
  2205.09 1.0903e-14   2275.10 0 
  2215.27 1.0484e-14   2285.60 0 
  2225.49 1.0199e-14   2296.15 0 
  2235.76 1.0780e-14   2306.75 0 
  2246.08 1.0345e-14   2317.39 0 
  2256.45 1.0043e-14   2328.09 0 
  2266.87 1.0185e-14   2338.84 0 
  2277.33 1.0426e-14   2349.63 0 
  2282.58 1.0621e-14   2355.05 0 
  2293.12 1.0099e-14   2365.92 0 
  2303.70 1.0125e-14   2376.84 0 
  2314.33 9.7841e-15   2387.81 0 
  2325.02 8.1217e-15   2398.83 0 
  2335.75 9.2847e-15   2409.91 0 
  2346.53 8.9927e-15   2421.03 0 
  2357.36 9.5723e-15   2432.20 0 
  2362.79 8.9552e-15   2437.81 0 
  2373.70 9.1876e-15   2449.06 0 
  2384.66 8.6164e-15   2460.37 0 
  2395.66 9.0668e-15   2471.72 0 
  2406.72 8.7615e-15   2483.13 0 
  2412.27 8.9052e-15   2488.86 0 
  2423.40 9.2848e-15   2500.35 0 
  2434.59 8.9516e-15   2511.89 0 
  2445.83 9.3546e-15   2523.48 0 
  2457.12 9.2078e-15   2535.13 0 
  2462.78 9.1669e-15   2540.97 0 
  2474.15 8.8787e-15   2552.70 0 
  2485.57 9.1092e-15   2564.48 0 
  2497.04 8.6221e-15   2576.32 0 
  2502.80 9.3903e-15   2582.26 0 
  2514.35 8.6459e-15   2594.18 0 
  2520.15 8.8283e-15   2600.16 0 
  2525.96 8.4907e-15   2606.15 0 
  2537.62 8.5325e-15   2618.18 0 
  2543.47 8.4167e-15   2624.22 0 
  2555.21 8.8568e-15   2636.33 0 
  2567.00 8.7178e-15   2648.50 0 
  2572.92 9.0882e-15   2654.61 0 
  2584.79 9.0284e-15   2666.86 0 
  2596.72 8.9279e-15   2679.17 0 
  2602.71 8.6659e-15   2685.34 0 
  2614.72 8.5694e-15   2697.74 0 
  2626.79 8.8530e-15   2710.19 0 
  2632.85 8.9776e-15   2716.44 0 
  2645.00 9.5565e-15   2728.98 0 
  2657.21 9.6258e-15   2741.57 0 
  2663.34 9.0262e-15   2747.89 0 
  2675.63 9.3035e-15   2760.58 0 
  2687.98 9.2851e-15   2773.32 0 
  2694.18 8.9301e-15   2779.71 0 
  2706.61 9.0990e-15   2792.54 0 
  2712.85 8.7512e-15   2798.98 0 
  2725.37 8.7339e-15   2811.90 0 
  2737.95 9.0647e-15   2824.88 0 
  2744.26 8.1738e-15   2831.39 0 
  2756.93 8.2902e-15   2844.46 0 
  2763.29 8.5043e-15   2851.02 0 
  2776.04 8.8061e-15   2864.18 0 
  2782.44 8.4890e-15   2870.78 0 
  2795.28 7.1450e-15   2884.03 0 
  2808.19 7.5709e-15   2897.34 0 
  2814.66 8.7341e-15   2904.02 0 
  2827.65 8.9406e-15   2917.43 0 
  2834.17 8.6585e-15   2924.15 0 
  2847.25 8.4838e-15   2937.65 0 
  2853.82 8.3112e-15   2944.42 0 
  2866.99 8.7864e-15   2958.01 0 
  2873.60 8.7476e-15   2964.83 0 
  2886.86 8.7506e-15   2978.52 0 
  2893.52 8.6918e-15   2985.38 0 
  2906.87 9.1678e-15   2999.16 0 
  2927.02 8.9021e-15   3019.95 0 
  2947.31 8.7643e-15   3040.89 0 
  2967.74 8.8298e-15   3061.96 0 
  2988.31 8.8142e-15   3083.19 0 
  3009.03 8.8596e-15   3104.56 0 
  3029.88 8.8440e-15   3126.08 0 
  3050.89 8.8082e-15   3147.75 0 
  3072.03 8.7927e-15   3169.57 0 
  3093.33 8.7976e-15   3191.54 0 
  3107.61 8.7604e-15   3206.27 0 
  3129.15 8.6450e-15   3228.49 0 
  3150.84 8.6498e-15   3250.87 0 
  3172.68 8.6348e-15   3273.41 0 
  3187.32 8.3256e-15   3288.52 0 
  3209.42 8.4852e-15   3311.31 0 
  3231.66 8.2397e-15   3334.26 0 
  3246.58 8.5130e-15   3349.66 0 
  3269.08 8.6563e-15   3372.87 0 
  3291.74 8.6017e-15   3396.25 0 
  3306.94 8.5655e-15   3411.93 0 
  3322.20 8.5099e-15   3427.68 0 
  3329.86 8.6499e-15   3435.58 0 
  3337.54 8.5723e-15   3443.50 0 
  3345.23 8.4564e-15   3451.44 0 
  3352.94 8.3420e-15   3459.39 0 
  3360.67 8.4015e-15   3467.37 0 
  3368.42 8.4031e-15   3475.36 0 
  3376.18 7.8800e-15   3483.37 0 
  3383.97 8.0838e-15   3491.40 0 
  3391.77 8.5055e-15   3499.45 0 
  3399.59 8.7054e-15   3507.52 0 
  3407.42 8.1635e-15   3515.60 0 
  3415.28 8.3746e-15   3523.71 0 
  3423.15 8.6906e-15   3531.83 0 
  3431.04 8.6924e-15   3539.97 0 
  3438.95 8.5749e-15   3548.13 0 
  3446.88 8.0042e-15   3556.31 0 
  3454.82 8.4218e-15   3564.51 0 
  3462.79 7.9340e-15   3572.73 0 
  3470.77 8.1956e-15   3580.96 0 
  3478.77 7.8284e-15   3589.22 0 
  3486.79 8.1425e-15   3597.49 0 
  3494.83 8.0695e-15   3605.79 0 
  3502.89 8.3165e-15   3614.10 0 
  3510.96 8.1101e-15   3622.43 0 
  3519.05 8.1869e-15   3630.78 0 
  3527.17 7.9654e-15   3639.15 0 
  3535.30 8.2471e-15   3647.54 0 
  3543.45 8.5387e-15   3655.95 0 
  3551.61 8.4816e-15   3664.37 0 
  3559.80 8.3863e-15   3672.82 0 
  3568.01 8.3112e-15   3681.29 0 
  3575.97 6.2414e-15   3689.50 1 
  3578.63 7.5232e-15   3692.25 1 
  3581.30 9.3069e-15   3695.00 1 
  3583.96 8.5379e-15   3697.75 1 
  3586.63 7.6038e-15   3700.50 1 
  3589.29 7.7308e-15   3703.25 1 
  3591.96 8.0752e-15   3706.00 1 
  3594.62 8.0413e-15   3708.75 1 
  3597.29 7.9534e-15   3711.50 1 
  3599.96 7.5689e-15   3714.25 1 
  3602.62 7.3869e-15   3717.00 1 
  3605.29 7.6626e-15   3719.75 1 
  3607.95 8.2207e-15   3722.50 1 
  3610.62 9.1496e-15   3725.25 1 
  3613.28 8.2956e-15   3728.00 1 
  3615.95 7.8922e-15   3730.75 1 
  3618.61 8.3436e-15   3733.50 1 
  3621.28 8.2875e-15   3736.25 1 
  3623.94 9.0760e-15   3739.00 1 
  3626.61 8.3320e-15   3741.75 1 
  3629.27 7.2700e-15   3744.50 1 
  3631.94 7.1544e-15   3747.25 1 
  3634.60 7.9194e-15   3750.00 1 
  3637.27 8.5769e-15   3752.75 1 
  3639.94 8.8545e-15   3755.50 1 
  3642.60 7.8955e-15   3758.25 1 
  3645.27 8.8475e-15   3761.00 1 
  3647.93 8.8052e-15   3763.75 1 
  3650.60 8.0928e-15   3766.50 1 
  3653.26 8.4961e-15   3769.25 1 
  3655.93 8.1840e-15   3772.00 1 
  3658.59 9.0681e-15   3774.75 1 
  3661.26 8.5925e-15   3777.50 1 
  3663.92 9.1472e-15   3780.25 1 
  3666.59 8.3616e-15   3783.00 1 
  3669.25 8.5607e-15   3785.75 1 
  3671.92 7.9427e-15   3788.50 1 
  3674.59 7.7995e-15   3791.25 1 
  3677.25 7.9836e-15   3794.00 1 
  3679.92 7.8672e-15   3796.75 1 
  3682.58 7.8575e-15   3799.50 1 
  3685.25 7.5655e-15   3802.25 1 
  3687.91 7.6277e-15   3805.00 1 
  3690.58 8.0879e-15   3807.75 1 
  3693.24 8.2917e-15   3810.50 1 
  3695.91 7.8402e-15   3813.25 1 
  3698.57 8.1355e-15   3816.00 1 
  3701.24 8.3349e-15   3818.75 1 
  3703.90 8.5071e-15   3821.50 1 
  3706.57 8.4077e-15   3824.25 1 
  3709.24 8.7506e-15   3827.00 1 
  3711.90 8.7352e-15   3829.75 1 
  3714.57 9.0330e-15   3832.50 1 
  3717.23 9.7229e-15   3835.25 1 
  3719.90 1.1662e-14   3838.00 1 
  3722.56 1.8390e-14   3840.75 1 
  3725.23 2.6953e-14   3843.50 1 
  3727.89 3.0119e-14   3846.25 1 
  3730.56 2.6103e-14   3849.00 1 
  3733.22 1.8208e-14   3851.75 1 
  3735.89 1.0944e-14   3854.50 1 
  3738.55 9.3974e-15   3857.25 1 
  3741.22 9.1804e-15   3860.00 1 
  3743.89 9.2939e-15   3862.75 1 
  3746.55 9.3338e-15   3865.50 1 
  3749.22 8.7782e-15   3868.25 1 
  3751.88 8.7699e-15   3871.00 1 
  3754.55 1.0163e-14   3873.75 1 
  3757.21 1.0222e-14   3876.50 1 
  3759.88 1.0522e-14   3879.25 1 
  3762.54 1.0570e-14   3882.00 1 
  3765.21 1.0075e-14   3884.75 1 
  3767.87 1.0207e-14   3887.50 1 
  3770.54 9.0684e-15   3890.25 1 
  3773.20 9.0963e-15   3893.00 1 
  3775.87 1.0062e-14   3895.75 1 
  3778.54 1.0941e-14   3898.50 1 
  3781.20 1.2031e-14   3901.25 1 
  3783.87 1.2744e-14   3904.00 1 
  3786.53 1.1480e-14   3906.75 1 
  3789.20 1.2269e-14   3909.50 1 
  3791.86 1.1010e-14   3912.25 1 
  3794.53 1.0357e-14   3915.00 1 
  3797.19 8.9039e-15   3917.75 1 
  3799.86 9.3570e-15   3920.50 1 
  3802.52 9.3491e-15   3923.25 1 
  3805.19 1.1570e-14   3926.00 1 
  3807.85 1.2365e-14   3928.75 1 
  3810.52 1.2029e-14   3931.50 1 
  3813.19 1.2090e-14   3934.25 1 
  3815.85 1.3233e-14   3937.00 1 
  3818.52 1.2341e-14   3939.75 1 
  3821.18 1.3231e-14   3942.50 1 
  3823.85 1.1055e-14   3945.25 1 
  3826.51 1.1271e-14   3948.00 1 
  3829.18 9.8559e-15   3950.75 1 
  3831.84 9.2620e-15   3953.50 1 
  3834.51 8.7323e-15   3956.25 1 
  3837.17 9.3310e-15   3959.00 1 
  3839.84 9.2595e-15   3961.75 1 
  3842.50 9.6222e-15   3964.50 1 
  3845.17 1.0238e-14   3967.25 1 
  3847.84 1.2165e-14   3970.00 1 
  3850.50 1.2796e-14   3972.75 1 
  3853.17 1.3196e-14   3975.50 1 
  3855.83 1.3261e-14   3978.25 1 
  3858.50 1.4000e-14   3981.00 1 
  3861.16 1.4222e-14   3983.75 1 
  3863.83 1.3929e-14   3986.50 1 
  3866.49 1.3857e-14   3989.25 1 
  3869.16 1.4127e-14   3992.00 1 
  3871.82 1.3921e-14   3994.75 1 
  3874.49 1.3058e-14   3997.50 1 
  3877.15 1.2264e-14   4000.25 1 
  3879.82 1.2172e-14   4003.00 1 
  3882.48 1.0704e-14   4005.75 1 
  3885.15 1.0538e-14   4008.50 1 
  3887.82 9.5271e-15   4011.25 1 
  3890.48 9.9145e-15   4014.00 1 
  3893.15 1.0040e-14   4016.75 1 
  3895.81 1.0413e-14   4019.50 1 
  3898.48 1.2248e-14   4022.25 1 
  3901.14 1.2841e-14   4025.00 1 
  3903.81 1.2906e-14   4027.75 1 
  3906.47 1.2888e-14   4030.50 1 
  3909.14 1.3148e-14   4033.25 1 
  3911.80 1.3033e-14   4036.00 1 
  3914.47 1.3960e-14   4038.75 1 
  3917.13 1.4226e-14   4041.50 1 
  3919.80 1.3339e-14   4044.25 1 
  3922.47 1.4355e-14   4047.00 1 
  3925.13 1.3061e-14   4049.75 1 
  3927.80 1.2282e-14   4052.50 1 
  3930.46 1.2506e-14   4055.25 1 
  3933.13 1.0663e-14   4058.00 1 
  3935.79 1.1297e-14   4060.75 1 
  3938.46 1.3325e-14   4063.50 1 
  3941.12 1.2644e-14   4066.25 1 
  3943.79 1.3543e-14   4069.00 1 
  3946.45 1.3890e-14   4071.75 1 
  3949.12 1.3075e-14   4074.50 1 
  3951.78 1.3442e-14   4077.25 1 
  3954.45 1.2993e-14   4080.00 1 
  3957.12 1.3126e-14   4082.75 1 
  3959.78 1.2662e-14   4085.50 1 
  3962.45 1.0262e-14   4088.25 1 
  3965.11 9.2333e-15   4091.00 1 
  3967.78 8.8344e-15   4093.75 1 
  3970.44 9.1459e-15   4096.50 1 
  3973.11 1.0192e-14   4099.25 1 
  3975.77 1.0455e-14   4102.00 1 
  3978.44 1.0950e-14   4104.75 1 
  3981.10 1.1844e-14   4107.50 1 
  3983.77 1.2970e-14   4110.25 1 
  3986.43 1.2905e-14   4113.00 1 
  3989.10 1.4255e-14   4115.75 1 
  3991.77 1.4062e-14   4118.50 1 
  3994.43 1.5119e-14   4121.25 1 
  3997.10 1.4056e-14   4124.00 1 
  3999.76 1.3701e-14   4126.75 1 
  4002.43 1.4458e-14   4129.50 1 
  4005.09 1.3884e-14   4132.25 1 
  4007.76 1.3565e-14   4135.00 1 
  4010.42 1.4307e-14   4137.75 1 
  4013.09 1.3601e-14   4140.50 1 
  4015.75 1.3926e-14   4143.25 1 
  4018.42 1.4324e-14   4146.00 1 
  4021.08 1.4015e-14   4148.75 1 
  4023.75 1.4319e-14   4151.50 1 
  4026.42 1.4632e-14   4154.25 1 
  4029.08 1.4175e-14   4157.00 1 
  4031.75 1.4320e-14   4159.75 1 
  4034.41 1.4191e-14   4162.50 1 
  4037.08 1.5486e-14   4165.25 1 
  4039.74 1.4824e-14   4168.00 1 
  4042.41 1.4399e-14   4170.75 1 
  4045.07 1.4552e-14   4173.50 1 
  4047.74 1.4502e-14   4176.25 1 
  4050.40 1.4001e-14   4179.00 1 
  4053.07 1.4838e-14   4181.75 1 
  4055.73 1.4509e-14   4184.50 1 
  4058.40 1.4570e-14   4187.25 1 
  4061.07 1.3874e-14   4190.00 1 
  4063.73 1.4070e-14   4192.75 1 
  4066.40 1.3635e-14   4195.50 1 
  4069.06 1.3992e-14   4198.25 1 
  4071.73 1.3812e-14   4201.00 1 
  4074.39 1.3025e-14   4203.75 1 
  4077.06 1.3225e-14   4206.50 1 
  4079.72 1.3501e-14   4209.25 1 
  4082.39 1.2713e-14   4212.00 1 
  4085.05 1.2952e-14   4214.75 1 
  4087.72 1.2968e-14   4217.50 1 
  4090.38 1.1601e-14   4220.25 1 
  4093.05 1.1399e-14   4223.00 1 
  4095.72 1.1341e-14   4225.75 1 
  4098.38 1.0546e-14   4228.50 1 
  4101.05 1.1104e-14   4231.25 1 
  4103.71 1.1248e-14   4234.00 1 
  4106.38 1.0339e-14   4236.75 1 
  4109.04 1.0544e-14   4239.50 1 
  4111.71 1.1307e-14   4242.25 1 
  4114.37 1.1779e-14   4245.00 1 
  4117.04 1.2200e-14   4247.75 1 
  4119.70 1.2909e-14   4250.50 1 
  4122.37 1.2945e-14   4253.25 1 
  4125.03 1.2686e-14   4256.00 1 
  4127.70 1.3132e-14   4258.75 1 
  4130.37 1.3081e-14   4261.50 1 
  4133.03 1.3146e-14   4264.25 1 
  4135.70 1.3256e-14   4267.00 1 
  4138.36 1.3479e-14   4269.75 1 
  4141.03 1.3385e-14   4272.50 1 
  4143.69 1.3130e-14   4275.25 1 
  4146.36 1.3826e-14   4278.00 1 
  4149.02 1.4022e-14   4280.75 1 
  4151.69 1.3648e-14   4283.50 1 
  4154.35 1.3230e-14   4286.25 1 
  4157.02 1.3538e-14   4289.00 1 
  4159.68 1.3603e-14   4291.75 1 
  4162.35 1.3891e-14   4294.50 1 
  4165.01 1.3639e-14   4297.25 1 
  4167.68 1.3218e-14   4300.00 1 
  4170.35 1.3213e-14   4302.75 1 
  4173.01 1.3496e-14   4305.50 1 
  4175.68 1.3786e-14   4308.25 1 
  4178.34 1.3665e-14   4311.00 1 
  4181.01 1.3269e-14   4313.75 1 
  4183.67 1.3113e-14   4316.50 1 
  4186.34 1.3529e-14   4319.25 1 
  4189.00 1.3684e-14   4322.00 1 
  4191.67 1.3516e-14   4324.75 1 
  4194.33 1.3706e-14   4327.50 1 
  4197.00 1.3717e-14   4330.25 1 
  4199.66 1.3513e-14   4333.00 1 
  4202.33 1.3190e-14   4335.75 1 
  4205.00 1.3109e-14   4338.50 1 
  4207.66 1.3697e-14   4341.25 1 
  4210.33 1.4324e-14   4344.00 1 
  4212.99 1.3890e-14   4346.75 1 
  4215.66 1.3652e-14   4349.50 1 
  4218.32 1.3662e-14   4352.25 1 
  4220.99 1.3547e-14   4355.00 1 
  4223.65 1.3523e-14   4357.75 1 
  4226.32 1.3635e-14   4360.50 1 
  4228.98 1.3534e-14   4363.25 1 
  4231.65 1.3148e-14   4366.00 1 
  4234.31 1.3441e-14   4368.75 1 
  4236.98 1.3758e-14   4371.50 1 
  4239.65 1.3693e-14   4374.25 1 
  4242.31 1.3637e-14   4377.00 1 
