# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.09 1.0031e-16    100.23 0 
  1384.86 1.8086e-14   1386.76 0 
  1394.46 1.5252e-14   1396.37 0 
  1404.13 1.5078e-14   1406.05 0 
  1413.86 1.6917e-14   1415.79 0 
  1423.66 1.6532e-14   1425.61 0 
  1433.53 1.6724e-14   1435.49 0 
  1443.47 1.6956e-14   1445.44 0 
  1446.79 1.6917e-14   1448.77 0 
  1453.47 1.6456e-14   1455.46 0 
  1463.55 1.5716e-14   1465.55 0 
  1473.69 1.5608e-14   1475.71 0 
  1483.91 1.5572e-14   1485.94 0 
  1494.19 1.5429e-14   1496.24 0 
  1504.55 1.4803e-14   1506.61 0 
  1511.49 1.3815e-14   1513.56 0 
  1518.47 1.4169e-14   1520.55 0 
  1525.48 1.4007e-14   1527.57 0 
  1536.05 1.2599e-14   1538.15 0 
  1546.70 1.2227e-14   1548.82 0 
  1553.84 1.1922e-14   1555.97 0 
  1564.61 1.2512e-14   1566.75 0 
  1575.46 1.2982e-14   1577.61 0 
  1586.38 1.3132e-14   1588.55 0 
  1593.70 1.3193e-14   1595.88 0 
  1604.75 1.2804e-14   1606.94 0 
  1615.87 1.2628e-14   1618.08 0 
  1623.33 1.2284e-14   1625.55 0 
  1634.58 1.2657e-14   1636.82 0 
  1645.91 1.2541e-14   1648.16 0 
  1653.51 1.2171e-14   1655.77 0 
  1664.97 1.2570e-14   1667.25 0 
  1672.65 1.1731e-14   1674.94 0 
  1676.51 1.2745e-14   1678.80 0 
  1684.25 1.2774e-14   1686.55 0 
  1695.92 1.2227e-14   1698.24 0 
  1703.75 1.1894e-14   1706.08 0 
  1715.56 1.1490e-14   1717.91 0 
  1723.48 1.1411e-14   1725.84 0 
  1735.43 1.1894e-14   1737.80 0 
  1743.44 1.1650e-14   1745.82 0 
  1755.52 1.2087e-14   1757.92 0 
  1763.63 1.1385e-14   1766.04 0 
  1775.85 1.1438e-14   1778.28 0 
  1784.05 1.1650e-14   1786.49 0 
  1796.41 1.2199e-14   1798.87 0 
  1804.71 1.2087e-14   1807.17 0 
  1813.04 1.1385e-14   1815.52 0 
  1825.60 1.1570e-14   1828.10 0 
  1834.03 1.1307e-14   1836.54 0 
  1846.74 1.0264e-14   1849.27 0 
  1855.27 1.0674e-14   1857.80 0 
  1863.83 1.1229e-14   1866.38 0 
  1876.75 1.1543e-14   1879.32 0 
  1885.41 1.0973e-14   1887.99 0 
  1894.12 1.1024e-14   1896.71 0 
  1902.86 1.1281e-14   1905.46 0 
  1916.05 1.1177e-14   1918.67 0 
  1924.89 1.0504e-14   1927.53 0 
  1933.78 9.8025e-15   1936.42 0 
  1947.18 1.1650e-14   1949.84 0 
  1956.17 1.1229e-14   1958.84 0 
  1965.20 1.2398e-14   1967.89 0 
  1974.27 1.2087e-14   1976.97 0 
  1983.38 1.2256e-14   1986.10 0 
  1997.13 1.2256e-14   1999.86 0 
  2006.35 1.2087e-14   2009.09 0 
  2015.61 1.2227e-14   2018.37 0 
  2024.91 1.1464e-14   2027.68 0 
  2034.26 1.2512e-14   2037.04 0 
  2043.65 1.3315e-14   2046.45 0 
  2053.08 1.2426e-14   2055.89 0 
  2067.31 1.2369e-14   2070.14 0 
  2072.08 1.3815e-14   2074.91 0 
  2076.86 1.8127e-14   2079.70 0 
  2086.44 2.0433e-14   2089.30 0 
  2096.07 1.9025e-14   2098.94 0 
  2105.75 1.8422e-14   2108.63 0 
  2115.47 2.0246e-14   2118.36 0 
  2125.23 1.8422e-14   2128.14 0 
  2135.04 1.7552e-14   2137.96 0 
  2144.90 2.0861e-14   2147.83 0 
  2154.80 2.0813e-14   2157.74 0 
  2164.74 1.8550e-14   2167.70 0 
  2174.73 1.8808e-14   2177.71 0 
  2184.77 2.2199e-14   2187.76 0 
  2194.86 2.2508e-14   2197.86 0 
  2204.99 2.1744e-14   2208.01 0 
  2215.17 1.7879e-14   2218.20 0 
  2225.39 2.0014e-14   2228.44 0 
  2235.66 2.5138e-14   2238.72 0 
  2245.98 2.3952e-14   2249.05 0 
  2256.35 1.9025e-14   2259.44 0 
  2266.76 1.8086e-14   2269.86 0 
  2277.23 1.9290e-14   2280.34 0 
  2282.48 2.4510e-14   2285.60 0 
  2293.01 2.0813e-14   2296.15 0 
  2303.60 2.4624e-14   2306.75 0 
  2314.23 2.1596e-14   2317.39 0 
  2324.91 1.7758e-14   2328.09 0 
  2335.64 1.6234e-14   2338.84 0 
  2346.42 1.2119e-14   2349.63 0 
  2357.25 2.0253e-14   2360.48 0 
  2362.69 1.2957e-14   2365.92 0 
  2373.59 1.6126e-14   2376.84 0 
  2384.55 1.0606e-14   2387.81 0 
  2395.56 1.2693e-14   2398.83 0 
  2406.61 1.2636e-14   2409.91 0 
  2417.72 1.4542e-14   2421.03 0 
  2423.30 2.3262e-14   2426.61 0 
  2434.48 2.3104e-14   2437.81 0 
  2445.72 2.7146e-14   2449.06 0 
  2457.01 2.8427e-14   2460.37 0 
  2462.67 2.5104e-14   2466.04 0 
  2474.04 2.2018e-14   2477.42 0 
  2485.46 1.4382e-14   2488.86 0 
  2496.93 1.6937e-14   2500.35 0 
  2502.69 2.5459e-14   2506.11 0 
  2514.24 1.2328e-14   2517.68 0 
  2520.03 9.9287e-15   2523.48 0 
  2525.84 1.0988e-14   2529.30 0 
  2537.50 1.7216e-14   2540.97 0 
  2543.35 1.8111e-14   2546.83 0 
  2555.09 3.0830e-14   2558.59 0 
  2566.88 2.3389e-14   2570.40 0 
  2572.80 2.9446e-14   2576.32 0 
  2584.68 2.6125e-14   2588.21 0 
  2596.61 2.3447e-14   2600.16 0 
  2602.59 2.0188e-14   2606.15 0 
  2614.61 1.8202e-14   2618.18 0 
  2626.68 2.4669e-14   2630.27 0 
  2632.73 4.1800e-14   2636.33 0 
  2644.88 5.6390e-14   2648.50 0 
  2657.09 7.7132e-14   2660.72 0 
  2663.22 5.0845e-14   2666.86 0 
  2675.51 5.7316e-14   2679.17 0 
  2687.86 6.6116e-14   2691.54 0 
  2694.05 4.7899e-14   2697.74 0 
  2706.49 5.8933e-14   2710.19 0 
  2712.73 4.2401e-14   2716.44 0 
  2725.25 3.4151e-14   2728.98 0 
  2737.83 4.3295e-14   2741.57 0 
  2744.14 2.4573e-14   2747.89 0 
  2756.81 3.3844e-14   2760.58 0 
  2763.16 4.4617e-14   2766.94 0 
  2775.92 4.7591e-14   2779.71 0 
  2782.31 2.7896e-14   2786.12 0 
  2795.16 1.2490e-14   2798.98 0 
  2808.06 1.5018e-14   2811.90 0 
  2814.53 4.1460e-14   2818.38 0 
  2827.52 6.0626e-14   2831.39 0 
  2834.04 5.6321e-14   2837.92 0 
  2847.12 4.0244e-14   2851.02 0 
  2853.69 2.2684e-14   2857.59 0 
  2866.86 5.5559e-14   2870.78 0 
  2873.47 7.5296e-14   2877.40 0 
  2886.73 6.8676e-14   2890.68 0 
  2893.38 8.3718e-14   2897.34 0 
  2906.74 1.1320e-13   2910.72 0 
  2926.89 9.8834e-14   2930.89 0 
  2947.18 9.1192e-14   2951.21 0 
  2967.61 9.4625e-14   2971.67 0 
  2988.18 9.6396e-14   2992.27 0 
  3008.89 9.6407e-14   3013.01 0 
  3029.75 1.0308e-13   3033.89 0 
  3050.75 1.0870e-13   3054.92 0 
  3071.89 1.1729e-13   3076.10 0 
  3093.19 1.1385e-13   3097.42 0 
  3107.47 1.3133e-13   3111.72 0 
  3129.01 1.2089e-13   3133.29 0 
  3150.69 1.2008e-13   3155.01 0 
  3172.53 1.3320e-13   3176.87 0 
  3187.18 1.1683e-13   3191.54 0 
  3209.27 1.2930e-13   3213.66 0 
  3231.52 1.1032e-13   3235.94 0 
  3246.43 1.5406e-13   3250.87 0 
  3268.94 1.7979e-13   3273.41 0 
  3291.59 1.7653e-13   3296.10 0 
  3306.79 1.6476e-13   3311.31 0 
  3322.05 1.5167e-13   3326.60 0 
  3329.71 1.7374e-13   3334.26 0 
  3337.38 1.6290e-13   3341.95 0 
  3345.08 1.6141e-13   3349.66 0 
  3352.79 1.4688e-13   3357.38 0 
  3360.52 1.7178e-13   3365.12 0 
  3368.27 1.6558e-13   3372.87 0 
  3376.03 1.2853e-13   3380.65 0 
  3383.81 1.3647e-13   3388.44 0 
  3391.61 1.6907e-13   3396.25 0 
  3399.43 1.7421e-13   3404.08 0 
  3407.27 1.7065e-13   3411.93 0 
  3415.12 1.6297e-13   3419.79 0 
  3423.00 1.9415e-13   3427.68 0 
  3430.89 1.7707e-13   3435.58 0 
  3438.79 1.8246e-13   3443.50 0 
  3446.72 1.2139e-13   3451.44 0 
  3454.67 1.8081e-13   3459.39 0 
  3462.63 1.4902e-13   3467.37 0 
  3470.61 1.6837e-13   3475.36 0 
  3478.61 1.3374e-13   3483.37 0 
  3486.63 1.6455e-13   3491.40 0 
  3494.67 1.4734e-13   3499.45 0 
  3502.73 1.8253e-13   3507.52 0 
  3510.80 1.8296e-13   3515.60 0 
  3518.89 1.6046e-13   3523.71 0 
  3527.01 1.4976e-13   3531.83 0 
  3535.14 1.8089e-13   3539.97 0 
  3543.29 2.0866e-13   3548.13 0 
  3551.46 2.0112e-13   3556.31 0 
  3559.64 1.8901e-13   3564.51 0 
  3567.85 1.7681e-13   3572.73 0 
  3576.07 1.4843e-13   3580.96 0 
  3584.32 1.1683e-13   3589.22 0 
  3592.58 1.4143e-13   3597.49 0 
  3600.86 2.0969e-13   3605.79 0 
  3609.16 1.6889e-13   3614.10 0 
  3617.48 1.8604e-13   3622.43 0 
  3625.82 1.9393e-13   3630.78 0 
  3634.18 1.8822e-13   3639.15 0 
  3642.56 2.2682e-13   3647.54 0 
  3650.95 1.7128e-13   3655.95 0 
  3659.37 2.4028e-13   3664.37 0 
  3667.81 2.3160e-13   3672.82 0 
  3676.26 2.4309e-13   3681.29 0 
  3684.73 2.0454e-13   3689.78 0 
  3693.23 2.0502e-13   3698.28 0 
  3701.74 2.4368e-13   3706.81 0 
  3710.28 1.6782e-13   3715.35 0 
  3718.83 2.5169e-13   3723.92 0 
  3727.40 1.9629e-13   3732.50 0 
  3735.99 1.6862e-13   3741.11 0 
  3744.61 2.1229e-13   3749.73 0 
  3753.24 1.2245e-13   3758.37 0 
  3761.89 1.6981e-13   3767.04 0 
  3770.56 1.8323e-13   3775.72 0 
  3779.26 2.2700e-13   3784.43 0 
  3787.97 2.5412e-13   3793.15 0 
  3796.70 1.9101e-13   3801.89 0 
  3805.45 2.1983e-13   3810.66 0 
  3814.23 2.3556e-13   3819.44 0 
  3823.02 1.6486e-13   3828.25 0 
  3831.83 1.3619e-13   3837.07 0 
  3840.66 1.2888e-13   3845.92 0 
  3849.52 2.0007e-13   3854.78 0 
  3858.39 1.9825e-13   3863.67 0 
  3867.29 2.0953e-13   3872.58 0 
  3876.20 1.6228e-13   3881.50 0 
  3885.14 1.8167e-13   3890.45 0 
  3894.09 1.8294e-13   3899.42 0 
  3896.31 2.4291e-13   3901.64 1 
  3898.08 2.3814e-13   3903.41 1 
  3899.85 3.0981e-13   3905.19 1 
  3901.63 2.3623e-13   3906.96 1 
  3903.40 2.7262e-13   3908.74 1 
  3905.17 2.7495e-13   3910.51 1 
  3906.94 2.3215e-13   3912.29 1 
  3908.72 2.2020e-13   3914.06 1 
  3910.49 2.5857e-13   3915.84 1 
  3912.26 2.7364e-13   3917.61 1 
  3914.04 2.6747e-13   3919.39 1 
  3915.81 2.6244e-13   3921.16 1 
  3917.58 2.4487e-13   3922.94 1 
  3919.35 2.5076e-13   3924.71 1 
  3921.13 2.1134e-13   3926.49 1 
  3922.90 2.4110e-13   3928.26 1 
  3924.67 2.6983e-13   3930.04 1 
  3926.44 2.0434e-13   3931.81 1 
  3928.22 1.4674e-13   3933.59 1 
  3929.99 9.9348e-14   3935.36 1 
  3931.76 1.2346e-13   3937.14 1 
  3933.53 9.0176e-14   3938.92 1 
  3935.31 1.7321e-13   3940.69 1 
  3937.08 1.6848e-13   3942.47 1 
  3938.85 1.9600e-13   3944.24 1 
  3940.62 1.8868e-13   3946.02 1 
  3942.40 1.2510e-13   3947.79 1 
  3944.17 1.8610e-13   3949.57 1 
  3945.94 1.9862e-13   3951.34 1 
  3947.71 2.0902e-13   3953.12 1 
  3949.49 2.9433e-13   3954.89 1 
  3951.26 2.7625e-13   3956.67 1 
  3953.03 2.5251e-13   3958.44 1 
  3954.81 2.5290e-13   3960.22 1 
  3956.58 2.4792e-13   3961.99 1 
  3958.35 1.8446e-13   3963.77 1 
  3960.12 1.8903e-13   3965.54 1 
  3961.90 1.5718e-13   3967.32 1 
  3963.67 1.2438e-13   3969.09 1 
  3965.44 1.3133e-13   3970.87 1 
  3967.21 1.0568e-13   3972.64 1 
  3968.99 1.2304e-13   3974.42 1 
  3970.76 1.2865e-13   3976.19 1 
  3972.53 1.6254e-13   3977.97 1 
  3974.30 1.9697e-13   3979.74 1 
  3976.08 2.8124e-13   3981.52 1 
  3977.85 2.5359e-13   3983.29 1 
  3979.62 2.4604e-13   3985.07 1 
  3981.39 2.3859e-13   3986.84 1 
  3983.17 2.5832e-13   3988.62 1 
  3984.94 2.9292e-13   3990.39 1 
  3986.71 3.1401e-13   3992.17 1 
  3988.49 2.8211e-13   3993.94 1 
  3990.26 2.9640e-13   3995.72 1 
  3992.03 2.3360e-13   3997.49 1 
  3993.80 3.0509e-13   3999.27 1 
  3995.58 2.9156e-13   4001.04 1 
  3997.35 3.1654e-13   4002.82 1 
  3999.12 2.9532e-13   4004.59 1 
  4000.89 3.1196e-13   4006.37 1 
  4002.67 2.9612e-13   4008.14 1 
  4004.44 2.6901e-13   4009.92 1 
  4006.21 2.9955e-13   4011.69 1 
  4007.98 3.2405e-13   4013.47 1 
  4009.76 3.1879e-13   4015.24 1 
  4011.53 3.4465e-13   4017.02 1 
  4013.30 3.4533e-13   4018.79 1 
  4015.07 3.3180e-13   4020.57 1 
  4016.85 3.2645e-13   4022.34 1 
  4018.62 3.3351e-13   4024.12 1 
  4020.39 3.3603e-13   4025.89 1 
  4022.17 2.8687e-13   4027.67 1 
  4023.94 2.7558e-13   4029.44 1 
  4025.71 2.9074e-13   4031.22 1 
  4027.48 2.8428e-13   4032.99 1 
  4029.26 3.0026e-13   4034.77 1 
  4031.03 2.7640e-13   4036.54 1 
  4032.80 2.5249e-13   4038.32 1 
  4034.57 3.4023e-13   4040.09 1 
  4036.35 3.1801e-13   4041.87 1 
  4038.12 3.3715e-13   4043.64 1 
  4039.89 3.2107e-13   4045.42 1 
  4041.66 3.4438e-13   4047.19 1 
  4043.44 3.0551e-13   4048.97 1 
  4045.21 2.7239e-13   4050.74 1 
  4046.98 2.9758e-13   4052.52 1 
  4048.75 2.7911e-13   4054.29 1 
  4050.53 3.0016e-13   4056.07 1 
  4052.30 3.1301e-13   4057.84 1 
  4054.07 2.7993e-13   4059.62 1 
  4055.84 2.8177e-13   4061.39 1 
  4057.62 2.9081e-13   4063.17 1 
  4059.39 2.7938e-13   4064.94 1 
  4061.16 2.8097e-13   4066.72 1 
  4062.94 2.8288e-13   4068.49 1 
  4064.71 2.7519e-13   4070.27 1 
  4066.48 3.3333e-13   4072.04 1 
  4068.25 3.1850e-13   4073.82 1 
  4070.03 3.0022e-13   4075.59 1 
  4071.80 2.8203e-13   4077.37 1 
  4073.57 2.6259e-13   4079.14 1 
  4075.34 3.0514e-13   4080.92 1 
  4077.12 2.7476e-13   4082.69 1 
  4078.89 2.8322e-13   4084.47 1 
  4080.66 3.2414e-13   4086.24 1 
  4082.43 3.4310e-13   4088.02 1 
  4084.21 3.1249e-13   4089.79 1 
  4085.98 2.9941e-13   4091.57 1 
  4087.75 3.1744e-13   4093.34 1 
  4089.52 3.3911e-13   4095.12 1 
  4091.30 3.2152e-13   4096.89 1 
  4093.07 3.3157e-13   4098.67 1 
  4094.84 3.0908e-13   4100.44 1 
  4096.62 2.7817e-13   4102.22 1 
  4098.39 2.5637e-13   4103.99 1 
  4100.16 2.3698e-13   4105.77 1 
  4101.93 2.6757e-13   4107.54 1 
  4103.71 2.8886e-13   4109.32 1 
  4105.48 2.7692e-13   4111.09 1 
  4107.25 2.8508e-13   4112.87 1 
  4109.02 3.2274e-13   4114.65 1 
  4110.80 3.1222e-13   4116.42 1 
  4112.57 3.0873e-13   4118.20 1 
  4114.34 3.0823e-13   4119.97 1 
  4116.11 3.1340e-13   4121.75 1 
  4117.89 3.3157e-13   4123.52 1 
  4119.66 3.0630e-13   4125.29 1 
  4121.43 2.9916e-13   4127.07 1 
  4123.21 3.0992e-13   4128.85 1 
  4124.98 2.9020e-13   4130.62 1 
  4126.75 2.9112e-13   4132.40 1 
  4128.52 3.0723e-13   4134.17 1 
  4130.30 3.0398e-13   4135.95 1 
  4132.07 3.2474e-13   4137.72 1 
  4133.84 3.2894e-13   4139.50 1 
  4135.61 3.0713e-13   4141.27 1 
  4137.39 3.0228e-13   4143.05 1 
  4139.16 3.2391e-13   4144.82 1 
  4140.93 3.3950e-13   4146.60 1 
  4142.70 3.1569e-13   4148.37 1 
  4144.48 3.0491e-13   4150.15 1 
  4146.25 3.0875e-13   4151.92 1 
  4148.02 2.9394e-13   4153.70 1 
  4149.79 3.0274e-13   4155.47 1 
  4151.57 2.9306e-13   4157.25 1 
  4153.34 2.9978e-13   4159.02 1 
  4155.11 3.2298e-13   4160.80 1 
  4156.88 3.2063e-13   4162.57 1 
  4158.66 3.4043e-13   4164.35 1 
  4160.43 3.0732e-13   4166.12 1 
  4162.20 3.0505e-13   4167.90 1 
  4163.98 3.3644e-13   4169.67 1 
  4165.75 3.2020e-13   4171.45 1 
  4167.52 3.4348e-13   4173.22 1 
  4169.29 3.1852e-13   4175.00 1 
  4171.07 3.0056e-13   4176.77 1 
  4172.84 2.9773e-13   4178.55 1 
  4174.61 3.0436e-13   4180.32 1 
  4176.38 3.1868e-13   4182.10 1 
  4178.16 3.2039e-13   4183.87 1 
  4179.93 3.2679e-13   4185.65 1 
  4181.70 3.1960e-13   4187.42 1 
  4183.47 3.3200e-13   4189.20 1 
  4185.25 3.3111e-13   4190.97 1 
  4187.02 3.2752e-13   4192.75 1 
  4188.79 3.5426e-13   4194.52 1 
  4190.56 3.3931e-13   4196.30 1 
  4192.34 3.3069e-13   4198.07 1 
  4194.11 3.0422e-13   4199.85 1 
  4195.88 3.1710e-13   4201.62 1 
  4197.66 3.2878e-13   4203.40 1 
  4199.43 3.1319e-13   4205.17 1 
  4201.20 3.4365e-13   4206.95 1 
  4202.97 3.6564e-13   4208.72 1 
  4204.75 3.3395e-13   4210.50 1 
  4206.52 3.5618e-13   4212.27 1 
  4208.29 3.7952e-13   4214.05 1 
  4210.06 3.6388e-13   4215.82 1 
  4211.84 3.5633e-13   4217.60 1 
  4213.61 3.4168e-13   4219.37 1 
  4215.38 3.6946e-13   4221.15 1 
  4217.15 3.7356e-13   4222.92 1 
  4218.93 3.7176e-13   4224.70 1 
  4220.70 3.7700e-13   4226.47 1 
  4222.47 3.1876e-13   4228.25 1 
  4224.24 3.0574e-13   4230.02 1 
  4226.02 3.1802e-13   4231.80 1 
  4227.79 3.1393e-13   4233.57 1 
  4229.56 3.3045e-13   4235.35 1 
  4231.34 3.5132e-13   4237.12 1 
  4233.11 3.2744e-13   4238.90 1 
  4234.88 3.3963e-13   4240.67 1 
  4236.65 3.4766e-13   4242.45 1 
  4238.43 3.8429e-13   4244.22 1 
  4240.20 3.6947e-13   4246.00 1 
  4241.97 3.7314e-13   4247.77 1 
  4243.74 3.7949e-13   4249.55 1 
  4245.52 3.5991e-13   4251.32 1 
  4247.29 3.6379e-13   4253.10 1 
  4249.06 3.6459e-13   4254.87 1 
  4250.83 3.4523e-13   4256.65 1 
  4252.61 3.3353e-13   4258.42 1 
  4254.38 3.4636e-13   4260.20 1 
  4256.15 3.6119e-13   4261.97 1 
  4257.92 3.6091e-13   4263.75 1 
  4259.70 3.4747e-13   4265.52 1 
  4261.47 3.6116e-13   4267.30 1 
  4263.24 3.8016e-13   4269.07 1 
  4265.01 3.8673e-13   4270.85 1 
  4266.79 3.6816e-13   4272.62 1 
  4268.56 3.3966e-13   4274.40 1 
  4270.33 3.1298e-13   4276.17 1 
  4272.11 3.3223e-13   4277.95 1 
  4273.88 3.0322e-13   4279.72 1 
