# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.01 3.1662e-27    101.86 0 
  1025.74 1.4619e-15   1044.72 0 
  1035.23 2.6411e-15   1054.39 0 
  1044.80 4.8935e-15   1064.14 0 
  1054.47 4.9142e-15   1073.99 0 
  1064.23 4.0952e-15   1083.93 0 
  1074.08 4.8426e-15   1093.96 0 
  1084.01 4.0260e-15   1104.08 0 
  1094.04 5.1482e-15   1114.29 0 
  1104.17 5.0283e-15   1124.61 0 
  1114.38 4.9679e-15   1135.01 0 
  1124.70 4.5805e-15   1145.51 0 
  1135.10 5.6187e-15   1156.11 0 
  1145.61 5.1921e-15   1166.81 0 
  1156.21 5.5340e-15   1177.61 0 
  1164.22 5.7816e-15   1185.77 0 
  1174.99 4.2630e-15   1196.74 0 
  1185.86 5.6673e-15   1207.81 0 
  1194.08 4.1054e-15   1216.19 0 
  1205.13 3.0902e-15   1227.44 0 
  1216.28 1.7972e-15   1238.80 0 
  1224.72 3.8953e-15   1247.38 0 
  1236.05 5.8495e-15   1258.93 0 
  1244.62 6.5320e-15   1267.65 0 
  1256.13 6.3915e-15   1279.38 0 
  1264.84 5.6170e-15   1288.25 0 
  1273.61 7.1187e-15   1297.18 0 
  1285.39 7.4630e-15   1309.18 0 
  1294.30 6.2486e-15   1318.26 0 
  1306.28 6.1982e-15   1330.45 0 
  1315.33 7.5182e-15   1339.68 0 
  1324.45 7.3106e-15   1348.96 0 
  1333.63 6.6647e-15   1358.31 0 
  1345.97 7.7126e-15   1370.88 0 
  1355.30 7.5685e-15   1380.38 0 
  1364.69 6.9471e-15   1389.95 0 
  1374.15 7.2708e-15   1399.59 0 
  1383.68 7.4192e-15   1409.29 0 
  1396.48 6.6176e-15   1422.33 0 
  1406.16 6.9095e-15   1432.19 0 
  1415.91 7.0825e-15   1442.12 0 
  1425.72 7.2428e-15   1452.11 0 
  1435.61 7.2547e-15   1462.18 0 
  1442.23 7.6341e-15   1468.93 0 
  1445.56 7.7504e-15   1472.31 0 
  1455.58 7.6034e-15   1482.52 0 
  1465.67 7.1398e-15   1492.79 0 
  1475.83 7.1343e-15   1503.14 0 
  1486.06 7.2611e-15   1513.56 0 
  1496.36 7.3900e-15   1524.05 0 
  1506.73 7.1002e-15   1534.62 0 
  1513.68 6.4618e-15   1541.70 0 
  1517.17 6.8689e-15   1545.25 0 
  1524.18 6.7137e-15   1552.39 0 
  1534.74 6.0056e-15   1563.15 0 
  1545.38 6.5484e-15   1573.98 0 
  1556.09 6.2187e-15   1584.89 0 
  1563.27 6.3349e-15   1592.21 0 
  1574.11 6.7497e-15   1603.25 0 
  1585.02 7.0278e-15   1614.36 0 
  1596.01 7.2167e-15   1625.55 0 
  1603.38 7.0525e-15   1633.05 0 
  1614.49 7.0931e-15   1644.37 0 
  1625.68 6.7658e-15   1655.77 0 
  1633.18 7.1663e-15   1663.41 0 
  1644.50 7.2737e-15   1674.94 0 
  1655.90 6.7795e-15   1686.55 0 
  1663.55 7.3986e-15   1694.34 0 
  1671.23 6.7004e-15   1702.16 0 
  1675.08 7.4399e-15   1706.08 0 
  1686.69 7.7085e-15   1717.91 0 
  1694.47 7.3097e-15   1725.84 0 
  1706.22 7.0677e-15   1737.80 0 
  1714.10 6.8106e-15   1745.82 0 
  1725.98 6.7848e-15   1757.92 0 
  1733.94 7.1850e-15   1766.04 0 
  1745.96 7.0267e-15   1778.28 0 
  1754.02 7.4581e-15   1786.49 0 
  1766.18 6.8853e-15   1798.87 0 
  1774.33 7.1085e-15   1807.17 0 
  1786.63 7.2119e-15   1819.70 0 
  1794.88 7.6188e-15   1828.10 0 
  1803.16 7.5808e-15   1836.54 0 
  1815.66 7.1276e-15   1849.27 0 
  1824.04 7.2403e-15   1857.80 0 
  1836.69 6.9977e-15   1870.68 0 
  1845.16 6.4975e-15   1879.32 0 
  1853.68 6.5543e-15   1887.99 0 
  1866.53 6.7249e-15   1901.08 0 
  1875.15 7.1688e-15   1909.85 0 
  1883.80 6.7019e-15   1918.67 0 
  1896.86 6.4612e-15   1931.97 0 
  1905.62 6.7928e-15   1940.89 0 
  1914.41 6.6035e-15   1949.84 0 
  1923.25 6.4936e-15   1958.84 0 
  1936.58 6.6152e-15   1972.42 0 
  1945.52 6.9380e-15   1981.53 0 
  1954.50 6.5603e-15   1990.67 0 
  1968.05 7.0621e-15   2004.47 0 
  1977.13 7.2209e-15   2013.72 0 
  1986.26 6.8746e-15   2023.02 0 
  1995.42 6.7126e-15   2032.36 0 
  2004.63 6.8474e-15   2041.74 0 
  2013.89 6.6857e-15   2051.16 0 
  2023.18 6.9146e-15   2060.63 0 
  2037.21 6.6324e-15   2074.91 0 
  2046.61 6.8432e-15   2084.49 0 
  2056.06 6.5742e-15   2094.11 0 
  2065.55 6.6285e-15   2103.78 0 
  2075.08 7.0142e-15   2113.49 0 
  2079.86 6.7492e-15   2118.36 0 
  2084.66 6.9427e-15   2123.24 0 
  2094.28 6.6080e-15   2133.04 0 
  2103.95 6.6619e-15   2142.89 0 
  2113.66 6.7007e-15   2152.78 0 
  2123.42 6.8019e-15   2162.72 0 
  2133.22 6.3698e-15   2172.70 0 
  2143.06 6.5105e-15   2182.73 0 
  2152.96 6.7003e-15   2192.81 0 
  2162.89 6.5097e-15   2202.93 0 
  2172.88 6.4419e-15   2213.09 0 
  2182.91 6.3747e-15   2223.31 0 
  2192.98 6.6358e-15   2233.57 0 
  2203.11 6.4612e-15   2243.88 0 
  2213.27 6.1905e-15   2254.24 0 
  2223.49 6.0135e-15   2264.64 0 
  2233.75 6.3902e-15   2275.10 0 
  2244.06 6.1219e-15   2285.60 0 
  2254.42 5.9190e-15   2296.15 0 
  2264.83 6.0087e-15   2306.75 0 
  2275.28 6.1506e-15   2317.39 0 
  2285.78 6.3215e-15   2328.09 0 
  2296.33 6.0357e-15   2338.84 0 
  2306.93 6.0902e-15   2349.63 0 
  2317.58 5.9094e-15   2360.48 0 
  2322.93 4.8865e-15   2365.92 0 
  2333.65 5.6223e-15   2376.84 0 
  2344.42 5.4430e-15   2387.81 0 
  2355.24 5.8717e-15   2398.83 0 
  2366.11 5.4788e-15   2409.91 0 
  2377.03 5.6705e-15   2421.03 0 
  2382.51 5.3099e-15   2426.61 0 
  2393.51 5.6366e-15   2437.81 0 
  2404.56 5.4696e-15   2449.06 0 
  2415.66 5.5834e-15   2460.37 0 
  2426.81 5.8999e-15   2471.72 0 
  2432.40 5.7059e-15   2477.42 0 
  2443.63 6.0155e-15   2488.86 0 
  2454.91 5.9461e-15   2500.35 0 
  2466.24 5.9318e-15   2511.89 0 
  2477.62 5.7697e-15   2523.48 0 
  2483.33 5.9379e-15   2529.30 0 
  2494.80 5.6702e-15   2540.97 0 
  2506.31 6.2169e-15   2552.70 0 
  2512.09 5.6893e-15   2558.59 0 
  2517.88 5.8016e-15   2564.48 0 
  2523.69 5.5852e-15   2570.40 0 
  2535.33 5.6496e-15   2582.26 0 
  2547.04 5.6234e-15   2594.18 0 
  2552.91 5.9771e-15   2600.16 0 
  2564.69 5.8814e-15   2612.16 0 
  2576.53 6.1870e-15   2624.22 0 
  2582.47 6.1656e-15   2630.27 0 
  2594.39 6.1231e-15   2642.41 0 
  2606.36 5.9563e-15   2654.61 0 
  2612.37 5.8949e-15   2660.72 0 
  2624.43 6.1587e-15   2673.01 0 
  2636.54 6.3168e-15   2685.34 0 
  2642.62 6.8078e-15   2691.54 0 
  2654.82 6.9346e-15   2703.96 0 
  2667.07 6.4572e-15   2716.44 0 
  2673.22 6.7074e-15   2722.70 0 
  2685.56 6.7544e-15   2735.27 0 
  2697.96 6.4806e-15   2747.89 0 
  2704.18 6.6548e-15   2754.23 0 
  2716.66 6.3851e-15   2766.94 0 
  2722.92 6.3781e-15   2773.32 0 
  2735.49 6.6793e-15   2786.12 0 
  2748.12 5.9673e-15   2798.98 0 
  2754.45 6.0996e-15   2805.43 0 
  2767.17 6.3293e-15   2818.38 0 
  2773.54 6.6051e-15   2824.88 0 
  2786.35 6.3232e-15   2837.92 0 
  2792.77 5.2296e-15   2844.46 0 
  2805.66 5.5915e-15   2857.59 0 
  2812.13 6.6537e-15   2864.18 0 
  2825.11 6.9045e-15   2877.40 0 
  2838.15 6.7175e-15   2890.68 0 
  2844.69 6.5727e-15   2897.34 0 
  2857.82 6.3948e-15   2910.72 0 
  2864.41 6.8923e-15   2917.43 0 
  2877.63 6.9255e-15   2930.89 0 
  2884.26 6.9502e-15   2937.65 0 
  2897.58 6.9356e-15   2951.21 0 
  2910.95 7.4504e-15   2964.83 0 
  2931.13 7.2582e-15   2985.38 0 
  2951.45 7.1860e-15   3006.08 0 
  2971.91 7.3309e-15   3026.91 0 
  2992.51 7.3762e-15   3047.89 0 
  3013.25 7.4907e-15   3069.02 0 
  3027.16 7.5275e-15   3083.19 0 
  3048.14 7.5745e-15   3104.56 0 
  3069.27 7.6395e-15   3126.08 0 
  3090.54 7.7229e-15   3147.75 0 
  3111.97 7.7716e-15   3169.57 0 
  3133.54 7.7135e-15   3191.54 0 
  3148.00 7.7699e-15   3206.27 0 
  3169.82 7.8554e-15   3228.49 0 
  3191.80 7.5671e-15   3250.87 0 
  3206.53 7.8183e-15   3265.88 0 
  3228.76 7.6014e-15   3288.52 0 
  3251.14 8.0109e-15   3311.31 0 
  3273.67 8.2886e-15   3334.26 0 
  3288.78 8.2734e-15   3349.66 0 
  3311.58 8.2889e-15   3372.87 0 
  3319.21 8.2244e-15   3380.65 0 
  3326.86 8.3890e-15   3388.44 0 
  3334.53 8.6163e-15   3396.25 0 
  3342.22 8.2022e-15   3404.08 0 
  3349.93 8.5811e-15   3411.93 0 
  3357.65 8.4364e-15   3419.79 0 
  3365.39 7.8482e-15   3427.68 0 
  3373.15 7.7693e-15   3435.58 0 
  3380.92 8.2224e-15   3443.50 0 
  3388.72 8.5431e-15   3451.44 0 
  3396.53 8.2458e-15   3459.39 0 
  3404.36 8.5281e-15   3467.37 0 
  3412.20 8.2503e-15   3475.36 0 
  3420.07 8.5328e-15   3483.37 0 
  3427.96 8.5647e-15   3491.40 0 
  3435.86 8.6764e-15   3499.45 0 
  3443.78 8.1276e-15   3507.52 0 
  3451.72 8.7617e-15   3515.60 0 
  3459.67 8.3987e-15   3523.71 0 
  3467.65 8.3915e-15   3531.83 0 
  3475.64 8.5010e-15   3539.97 0 
  3483.65 8.4938e-15   3548.13 0 
  3491.69 8.5848e-15   3556.31 0 
  3499.74 8.1130e-15   3564.51 0 
  3507.80 8.5780e-15   3572.73 0 
  3515.89 8.2336e-15   3580.96 0 
  3523.99 8.5861e-15   3589.22 0 
  3532.12 8.7499e-15   3597.49 0 
  3540.26 8.8963e-15   3605.79 0 
  3548.42 9.1500e-15   3614.10 0 
  3556.60 8.8639e-15   3622.43 0 
  3564.80 8.9503e-15   3630.78 0 
  3568.81 8.1770e-15   3634.86 1 
  3571.51 9.5514e-15   3637.61 1 
  3574.21 7.8395e-15   3640.36 1 
  3576.91 6.3187e-15   3643.11 1 
  3579.61 1.1019e-14   3645.86 1 
  3582.31 7.5159e-15   3648.61 1 
  3585.01 6.1077e-15   3651.36 1 
  3587.71 6.9573e-15   3654.11 1 
  3590.41 8.3224e-15   3656.86 1 
  3593.11 8.4650e-15   3659.61 1 
  3595.81 6.2280e-15   3662.36 1 
  3598.51 5.7758e-15   3665.11 1 
  3601.21 8.4484e-15   3667.86 1 
  3603.91 8.8163e-15   3670.61 1 
  3606.61 6.9823e-15   3673.36 1 
  3609.31 8.0329e-15   3676.11 1 
  3612.01 8.6823e-15   3678.86 1 
  3614.71 7.6282e-15   3681.61 1 
  3617.41 9.9162e-15   3684.36 1 
  3620.11 1.0291e-14   3687.11 1 
  3622.81 1.0427e-14   3689.86 1 
  3625.51 1.0034e-14   3692.61 1 
  3628.21 9.9008e-15   3695.36 1 
  3630.91 1.0697e-14   3698.11 1 
  3633.61 9.5741e-15   3700.86 1 
  3636.31 8.6212e-15   3703.61 1 
  3639.01 8.9455e-15   3706.36 1 
  3641.71 7.7029e-15   3709.11 1 
  3644.41 9.5608e-15   3711.86 1 
  3647.11 9.3642e-15   3714.61 1 
  3649.81 7.3395e-15   3717.36 1 
  3652.51 7.2485e-15   3720.11 1 
  3655.21 7.6616e-15   3722.86 1 
  3657.91 1.0332e-14   3725.61 1 
  3660.61 9.7031e-15   3728.36 1 
  3663.31 8.7233e-15   3731.11 1 
  3666.01 9.0548e-15   3733.86 1 
  3668.71 9.8755e-15   3736.61 1 
  3671.41 9.2059e-15   3739.36 1 
  3674.11 8.8429e-15   3742.11 1 
  3676.81 8.2756e-15   3744.86 1 
  3679.51 8.6666e-15   3747.61 1 
  3682.21 8.5955e-15   3750.36 1 
  3684.91 8.3979e-15   3753.11 1 
  3687.61 7.8721e-15   3755.86 1 
  3690.31 8.5810e-15   3758.61 1 
  3693.01 8.6813e-15   3761.36 1 
  3695.71 8.4701e-15   3764.11 1 
  3698.41 1.0693e-14   3766.86 1 
  3701.11 9.8624e-15   3769.61 1 
  3703.81 1.1144e-14   3772.36 1 
  3706.51 8.6684e-15   3775.11 1 
  3709.21 7.4185e-15   3777.86 1 
  3711.91 9.2497e-15   3780.61 1 
  3714.61 9.4070e-15   3783.36 1 
  3717.31 9.7363e-15   3786.11 1 
  3720.01 1.1617e-14   3788.86 1 
  3722.71 1.3399e-14   3791.61 1 
  3725.41 1.3332e-14   3794.36 1 
  3728.11 1.6493e-14   3797.11 1 
  3730.81 1.5006e-14   3799.86 1 
  3733.51 1.2361e-14   3802.61 1 
  3736.21 1.0680e-14   3805.36 1 
  3738.91 9.6153e-15   3808.11 1 
  3741.61 9.7968e-15   3810.86 1 
  3744.31 1.0158e-14   3813.61 1 
  3747.01 9.2779e-15   3816.36 1 
  3749.71 8.9266e-15   3819.11 1 
  3752.41 7.8984e-15   3821.86 1 
  3755.11 9.2414e-15   3824.61 1 
  3757.81 1.1783e-14   3827.36 1 
  3760.51 1.3006e-14   3830.11 1 
  3763.21 1.1697e-14   3832.86 1 
  3765.91 1.0075e-14   3835.61 1 
  3768.61 9.4428e-15   3838.36 1 
  3771.31 9.5183e-15   3841.11 1 
  3774.01 1.2550e-14   3843.86 1 
  3776.71 1.1272e-14   3846.61 1 
  3779.41 1.3486e-14   3849.36 1 
  3782.11 1.3468e-14   3852.11 1 
  3784.81 1.4270e-14   3854.86 1 
  3787.51 1.3244e-14   3857.61 1 
  3790.21 1.2607e-14   3860.36 1 
  3792.91 1.0998e-14   3863.11 1 
  3795.61 1.2157e-14   3865.86 1 
  3798.31 9.2442e-15   3868.61 1 
  3801.01 9.6304e-15   3871.36 1 
  3803.71 1.1213e-14   3874.11 1 
  3806.41 1.2721e-14   3876.86 1 
  3809.11 1.3609e-14   3879.61 1 
  3811.81 1.2709e-14   3882.36 1 
  3814.51 1.3173e-14   3885.11 1 
  3817.21 1.3476e-14   3887.86 1 
  3819.91 1.4919e-14   3890.61 1 
  3822.61 1.3950e-14   3893.36 1 
  3825.31 1.4303e-14   3896.11 1 
  3828.01 1.1529e-14   3898.86 1 
  3830.71 9.7596e-15   3901.61 1 
  3833.41 9.8091e-15   3904.36 1 
  3836.11 9.6120e-15   3907.11 1 
  3838.81 9.6520e-15   3909.86 1 
  3841.51 1.1391e-14   3912.61 1 
  3844.21 1.2985e-14   3915.36 1 
  3846.91 1.3718e-14   3918.11 1 
  3849.61 1.5116e-14   3920.86 1 
  3852.31 1.5388e-14   3923.61 1 
  3855.01 1.6124e-14   3926.36 1 
  3857.71 1.4571e-14   3929.11 1 
  3860.41 1.4623e-14   3931.86 1 
  3863.11 1.5159e-14   3934.61 1 
  3865.81 1.6603e-14   3937.36 1 
  3868.51 1.5869e-14   3940.11 1 
  3871.21 1.5098e-14   3942.86 1 
  3873.91 1.5429e-14   3945.61 1 
  3876.61 1.3875e-14   3948.36 1 
  3879.31 1.3809e-14   3951.11 1 
  3882.01 1.2317e-14   3953.86 1 
  3884.71 1.0382e-14   3956.61 1 
  3887.41 1.0387e-14   3959.36 1 
  3890.11 9.6327e-15   3962.11 1 
  3892.81 1.0138e-14   3964.86 1 
  3895.51 1.1890e-14   3967.61 1 
  3898.21 1.3126e-14   3970.36 1 
  3900.91 1.3972e-14   3973.11 1 
  3903.61 1.4787e-14   3975.86 1 
  3906.31 1.4834e-14   3978.61 1 
  3909.01 1.5356e-14   3981.36 1 
  3911.71 1.6278e-14   3984.11 1 
  3914.41 1.5971e-14   3986.86 1 
  3917.11 1.5080e-14   3989.61 1 
  3919.81 1.6559e-14   3992.36 1 
  3922.51 1.6162e-14   3995.11 1 
  3925.21 1.5711e-14   3997.86 1 
  3927.91 1.3382e-14   4000.61 1 
  3930.61 1.2090e-14   4003.36 1 
  3933.31 1.1458e-14   4006.11 1 
  3936.01 1.1363e-14   4008.86 1 
  3938.71 1.3001e-14   4011.61 1 
  3941.41 1.4412e-14   4014.36 1 
  3944.11 1.4975e-14   4017.11 1 
  3946.81 1.5662e-14   4019.86 1 
  3949.51 1.5463e-14   4022.61 1 
  3952.21 1.5896e-14   4025.36 1 
  3954.91 1.5793e-14   4028.11 1 
  3957.61 1.4543e-14   4030.86 1 
  3960.31 1.3041e-14   4033.61 1 
  3963.01 1.1657e-14   4036.36 1 
  3965.71 9.4657e-15   4039.11 1 
  3968.41 8.2747e-15   4041.86 1 
  3971.11 8.8225e-15   4044.61 1 
  3973.81 9.3540e-15   4047.36 1 
  3976.51 1.0896e-14   4050.11 1 
  3979.21 1.3882e-14   4052.86 1 
  3981.91 1.4192e-14   4055.61 1 
  3984.61 1.4749e-14   4058.36 1 
  3987.31 1.5454e-14   4061.11 1 
  3990.01 1.5722e-14   4063.86 1 
  3992.71 1.6465e-14   4066.61 1 
  3995.41 1.7045e-14   4069.36 1 
  3998.11 1.5913e-14   4072.11 1 
  4000.81 1.6638e-14   4074.86 1 
  4003.51 1.7158e-14   4077.61 1 
  4006.21 1.8065e-14   4080.36 1 
  4008.91 1.8837e-14   4083.11 1 
  4011.61 1.7281e-14   4085.86 1 
  4014.31 1.7089e-14   4088.61 1 
  4017.01 1.8320e-14   4091.36 1 
  4019.71 1.7737e-14   4094.11 1 
  4022.41 1.7402e-14   4096.86 1 
  4025.11 1.7651e-14   4099.61 1 
  4027.81 1.7564e-14   4102.36 1 
  4030.51 1.6460e-14   4105.11 1 
  4033.21 1.7299e-14   4107.86 1 
  4035.91 1.7492e-14   4110.61 1 
  4038.61 1.7908e-14   4113.36 1 
  4041.31 1.7599e-14   4116.11 1 
  4044.01 1.7683e-14   4118.86 1 
  4046.71 1.6769e-14   4121.61 1 
  4049.41 1.6914e-14   4124.36 1 
  4052.11 1.7349e-14   4127.11 1 
  4054.81 1.8080e-14   4129.86 1 
  4057.51 1.7536e-14   4132.61 1 
  4060.21 1.6116e-14   4135.36 1 
  4062.91 1.7137e-14   4138.11 1 
  4065.61 1.7070e-14   4140.86 1 
  4068.31 1.6846e-14   4143.61 1 
  4071.01 1.5998e-14   4146.36 1 
  4073.71 1.5826e-14   4149.11 1 
  4076.41 1.6847e-14   4151.86 1 
  4079.11 1.6690e-14   4154.61 1 
  4081.81 1.6853e-14   4157.36 1 
  4084.51 1.5705e-14   4160.11 1 
  4087.21 1.5225e-14   4162.86 1 
  4089.91 1.5516e-14   4165.61 1 
  4092.61 1.4161e-14   4168.36 1 
  4095.31 1.4424e-14   4171.11 1 
  4098.01 1.2121e-14   4173.86 1 
  4100.71 1.0380e-14   4176.61 1 
  4103.41 1.0778e-14   4179.36 1 
  4106.11 1.2830e-14   4182.11 1 
  4108.81 1.3701e-14   4184.86 1 
  4111.51 1.3513e-14   4187.61 1 
  4114.21 1.4810e-14   4190.36 1 
  4116.91 1.5383e-14   4193.11 1 
  4119.61 1.5712e-14   4195.86 1 
  4122.31 1.5200e-14   4198.61 1 
  4125.01 1.4902e-14   4201.36 1 
  4127.71 1.5604e-14   4204.11 1 
  4130.41 1.6667e-14   4206.86 1 
  4133.11 1.5687e-14   4209.61 1 
  4135.81 1.6341e-14   4212.36 1 
  4138.51 1.7031e-14   4215.11 1 
  4141.21 1.7018e-14   4217.86 1 
  4143.91 1.6488e-14   4220.61 1 
  4146.61 1.6844e-14   4223.36 1 
  4149.31 1.7172e-14   4226.11 1 
  4152.01 1.5573e-14   4228.86 1 
  4154.71 1.5809e-14   4231.61 1 
  4157.41 1.7502e-14   4234.36 1 
  4160.11 1.6775e-14   4237.11 1 
  4162.81 1.7742e-14   4239.86 1 
  4165.51 1.6884e-14   4242.61 1 
  4168.21 1.6464e-14   4245.36 1 
  4170.91 1.5641e-14   4248.11 1 
  4173.61 1.6143e-14   4250.86 1 
  4176.31 1.4890e-14   4253.61 1 
  4179.01 1.5198e-14   4256.36 1 
  4181.71 1.7183e-14   4259.11 1 
  4184.41 1.6704e-14   4261.86 1 
  4187.11 1.6697e-14   4264.61 1 
  4189.81 1.5484e-14   4267.36 1 
  4192.51 1.5403e-14   4270.11 1 
  4195.21 1.5301e-14   4272.86 1 
  4197.91 1.5306e-14   4275.61 1 
  4200.61 1.5302e-14   4278.36 1 
  4203.31 1.5321e-14   4281.11 1 
  4206.01 1.4846e-14   4283.86 1 
  4208.71 1.5995e-14   4286.61 1 
  4211.41 1.5508e-14   4289.36 1 
  4214.11 1.5559e-14   4292.11 1 
  4216.81 1.5873e-14   4294.86 1 
  4219.51 1.5789e-14   4297.61 1 
  4222.21 1.5628e-14   4300.36 1 
  4224.91 1.4894e-14   4303.11 1 
  4227.61 1.5153e-14   4305.86 1 
  4230.31 1.5706e-14   4308.61 1 
  4233.01 1.5485e-14   4311.36 1 
  4235.71 1.5943e-14   4314.11 1 
  4238.41 1.5709e-14   4316.86 1 
  4241.11 1.6013e-14   4319.61 1 
  4243.81 1.6646e-14   4322.36 1 
  4246.51 1.5476e-14   4325.11 1 
