# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.05 1.1868e-36    103.99 0 
  2473.04 1.1536e-15   2570.40 0 
  2484.46 1.2177e-15   2582.26 0 
  2495.93 1.1614e-15   2594.18 0 
  2507.45 1.2926e-15   2606.15 0 
  2513.23 1.1836e-15   2612.16 0 
  2519.02 1.2301e-15   2618.18 0 
  2524.83 1.1740e-15   2624.22 0 
  2536.48 1.1945e-15   2636.33 0 
  2542.33 1.1828e-15   2642.41 0 
  2554.06 1.2718e-15   2654.61 0 
  2565.85 1.2674e-15   2666.86 0 
  2577.70 1.3533e-15   2679.17 0 
  2583.64 1.3557e-15   2685.34 0 
  2595.57 1.3542e-15   2697.74 0 
  2607.55 1.3249e-15   2710.19 0 
  2613.56 1.3242e-15   2716.44 0 
  2625.62 1.3915e-15   2728.98 0 
  2637.74 1.4223e-15   2741.57 0 
  2643.82 1.5373e-15   2747.89 0 
  2656.02 1.5535e-15   2760.58 0 
  2662.15 1.4557e-15   2766.94 0 
  2674.43 1.5333e-15   2779.71 0 
  2686.78 1.5317e-15   2792.54 0 
  2692.97 1.4961e-15   2798.98 0 
  2705.40 1.5399e-15   2811.90 0 
  2717.89 1.4999e-15   2824.88 0 
  2724.15 1.5200e-15   2831.39 0 
  2736.73 1.6085e-15   2844.46 0 
  2743.04 1.4395e-15   2851.02 0 
  2755.70 1.4682e-15   2864.18 0 
  2762.05 1.5226e-15   2870.78 0 
  2774.80 1.6076e-15   2884.03 0 
  2787.61 1.5767e-15   2897.34 0 
  2794.04 1.2869e-15   2904.02 0 
  2806.93 1.4033e-15   2917.43 0 
  2813.40 1.6709e-15   2924.15 0 
  2826.39 1.7241e-15   2937.65 0 
  2832.91 1.6649e-15   2944.42 0 
  2845.98 1.6519e-15   2958.01 0 
  2852.54 1.6474e-15   2964.83 0 
  2865.71 1.7516e-15   2978.52 0 
  2872.31 1.7348e-15   2985.38 0 
  2885.57 1.7655e-15   2999.16 0 
  2892.22 1.7486e-15   3006.08 0 
  2912.27 1.8843e-15   3026.91 0 
  2932.46 1.8648e-15   3047.89 0 
  2952.79 1.8798e-15   3069.02 0 
  2973.25 1.9259e-15   3090.30 0 
  2986.98 1.9602e-15   3104.56 0 
  3007.68 2.0083e-15   3126.08 0 
  3028.53 2.0340e-15   3147.75 0 
  3049.52 2.0554e-15   3169.57 0 
  3070.66 2.0771e-15   3191.54 0 
  3091.95 2.1234e-15   3213.66 0 
  3113.38 2.1311e-15   3235.94 0 
  3127.75 2.1446e-15   3250.87 0 
  3149.43 2.1875e-15   3273.41 0 
  3171.26 2.2109e-15   3296.10 0 
  3193.24 2.1687e-15   3318.94 0 
  3207.98 2.2437e-15   3334.26 0 
  3230.22 2.2316e-15   3357.38 0 
  3252.61 2.3029e-15   3380.65 0 
  3267.62 2.3554e-15   3396.25 0 
  3290.27 2.3864e-15   3419.79 0 
  3313.08 2.4179e-15   3443.50 0 
  3320.72 2.4567e-15   3451.44 0 
  3328.37 2.4674e-15   3459.39 0 
  3336.04 2.5012e-15   3467.37 0 
  3343.73 2.4269e-15   3475.36 0 
  3351.44 2.4887e-15   3483.37 0 
  3359.17 2.4427e-15   3491.40 0 
  3366.91 2.4535e-15   3499.45 0 
  3374.68 2.3807e-15   3507.52 0 
  3382.45 2.4245e-15   3515.60 0 
  3390.25 2.5441e-15   3523.71 0 
  3398.07 2.5553e-15   3531.83 0 
  3405.90 2.5025e-15   3539.97 0 
  3413.75 2.5251e-15   3548.13 0 
  3421.62 2.6134e-15   3556.31 0 
  3429.51 2.6054e-15   3564.51 0 
  3437.41 2.6374e-15   3572.73 0 
  3445.34 2.5147e-15   3580.96 0 
  3453.28 2.6656e-15   3589.22 0 
  3461.24 2.5241e-15   3597.49 0 
  3469.22 2.5670e-15   3605.79 0 
  3477.22 2.5219e-15   3614.10 0 
  3485.23 2.5766e-15   3622.43 0 
  3493.27 2.5963e-15   3630.78 0 
  3501.32 2.6162e-15   3639.15 0 
  3509.39 2.5703e-15   3647.54 0 
  3517.48 2.5427e-15   3655.95 0 
  3525.59 2.6219e-15   3664.37 0 
  3533.72 2.6849e-15   3672.82 0 
  3534.23 4.3677e-15   3673.35 1 
  3536.87 8.2527e-16   3676.10 1 
  3539.52 1.7713e-15   3678.85 1 
  3542.16 -3.5757e-16   3681.60 1 
  3544.81 5.1523e-15   3684.35 1 
  3547.45 4.2363e-15   3687.10 1 
  3550.10 4.5486e-15   3689.85 1 
  3552.75 4.7144e-15   3692.60 1 
  3555.39 1.7969e-15   3695.35 1 
  3558.04 2.7652e-15   3698.10 1 
  3560.68 4.6740e-15   3700.85 1 
  3563.33 1.6694e-15   3703.60 1 
  3565.98 7.9149e-17   3706.35 1 
  3568.62 3.4657e-15   3709.10 1 
  3571.27 1.2122e-15   3711.85 1 
  3573.91 5.7366e-15   3714.60 1 
  3576.56 4.1401e-15   3717.35 1 
  3579.20 2.8255e-15   3720.10 1 
  3581.85 4.0163e-15   3722.85 1 
  3584.50 3.2862e-15   3725.60 1 
  3587.14 4.0668e-15   3728.35 1 
  3589.79 4.8719e-15   3731.10 1 
  3592.43 2.4693e-15   3733.85 1 
  3595.08 1.3267e-15   3736.60 1 
  3597.73 2.4808e-16   3739.35 1 
  3600.37 1.8433e-16   3742.10 1 
  3603.02 4.4776e-15   3744.85 1 
  3605.66 1.5975e-15   3747.60 1 
  3608.31 2.8482e-15   3750.35 1 
  3610.95 1.9063e-15   3753.10 1 
  3613.60 1.1222e-15   3755.85 1 
  3616.25 1.8761e-15   3758.60 1 
  3618.89 1.3434e-15   3761.35 1 
  3621.54 1.9567e-15   3764.10 1 
  3624.18 3.2642e-15   3766.85 1 
  3626.83 3.5395e-15   3769.60 1 
  3629.48 1.9635e-15   3772.35 1 
  3632.12 2.2867e-15   3775.10 1 
  3634.77 3.0762e-15   3777.85 1 
  3637.41 3.5368e-15   3780.60 1 
  3640.06 2.8051e-15   3783.35 1 
  3642.71 4.1648e-15   3786.10 1 
  3645.35 2.8548e-15   3788.85 1 
  3648.00 3.1597e-15   3791.60 1 
  3650.64 2.7673e-15   3794.35 1 
  3653.29 2.6308e-15   3797.10 1 
  3655.93 1.9060e-15   3799.85 1 
  3658.58 1.6949e-15   3802.60 1 
  3661.23 2.6385e-15   3805.35 1 
  3663.87 5.2071e-15   3808.10 1 
  3666.52 4.9571e-15   3810.85 1 
  3669.16 3.4056e-16   3813.60 1 
  3671.81 2.5793e-15   3816.35 1 
  3674.46 2.5189e-15   3819.10 1 
  3677.10 3.5508e-15   3821.85 1 
  3679.75 2.4061e-15   3824.60 1 
  3682.39 5.1727e-15   3827.35 1 
  3685.04 3.5130e-15   3830.10 1 
  3687.68 3.5955e-15   3832.85 1 
  3690.33 1.3889e-15   3835.60 1 
  3692.98 1.5660e-15   3838.35 1 
  3695.62 2.4692e-15   3841.10 1 
  3698.27 2.5997e-15   3843.85 1 
  3700.91 1.1503e-15   3846.60 1 
  3703.56 2.7977e-15   3849.35 1 
  3706.21 2.5149e-15   3852.10 1 
  3708.85 4.4142e-15   3854.85 1 
  3711.50 3.0135e-15   3857.60 1 
  3714.14 5.0218e-15   3860.35 1 
  3716.79 2.9452e-15   3863.10 1 
  3719.43 2.3321e-15   3865.85 1 
  3722.08 4.0840e-15   3868.60 1 
  3724.73 4.9325e-15   3871.35 1 
  3727.37 4.8156e-15   3874.10 1 
  3730.02 7.0915e-15   3876.85 1 
  3732.66 3.4460e-15   3879.60 1 
  3735.31 4.2169e-15   3882.35 1 
  3737.96 3.3305e-15   3885.10 1 
  3740.60 3.4161e-15   3887.85 1 
  3743.25 2.4492e-15   3890.60 1 
  3745.89 1.9475e-15   3893.35 1 
  3748.54 4.8330e-15   3896.10 1 
  3751.18 1.2283e-15   3898.85 1 
  3753.83 4.2966e-15   3901.60 1 
  3756.48 4.0363e-15   3904.35 1 
  3759.12 2.8502e-15   3907.10 1 
  3761.77 2.9430e-15   3909.85 1 
  3764.41 2.7360e-15   3912.60 1 
  3767.06 2.6844e-15   3915.35 1 
  3769.71 1.4613e-15   3918.10 1 
  3772.35 2.1591e-15   3920.85 1 
  3775.00 3.0548e-15   3923.60 1 
  3777.64 2.9224e-15   3926.35 1 
  3780.29 4.0780e-15   3929.10 1 
  3782.93 5.1247e-15   3931.85 1 
  3785.58 4.1833e-15   3934.60 1 
  3788.23 4.6753e-15   3937.35 1 
  3790.87 3.9254e-15   3940.10 1 
  3793.52 3.6352e-15   3942.85 1 
  3796.16 1.4467e-15   3945.60 1 
  3798.81 1.3696e-15   3948.35 1 
  3801.46 2.1604e-15   3951.10 1 
  3804.10 2.6269e-15   3953.85 1 
  3806.75 3.7103e-15   3956.60 1 
  3809.39 2.0352e-15   3959.35 1 
  3812.04 4.0112e-15   3962.10 1 
  3814.69 3.9912e-15   3964.85 1 
  3817.33 4.5857e-15   3967.60 1 
  3819.98 4.9657e-15   3970.35 1 
  3822.62 5.0235e-15   3973.10 1 
  3825.27 2.9768e-15   3975.85 1 
  3827.91 3.3292e-15   3978.60 1 
  3830.56 4.0398e-15   3981.35 1 
  3833.21 3.4556e-15   3984.10 1 
  3835.85 3.3790e-15   3986.85 1 
  3838.50 4.5359e-15   3989.60 1 
  3841.14 4.3733e-15   3992.35 1 
  3843.79 3.9817e-15   3995.10 1 
  3846.44 4.6940e-15   3997.85 1 
  3849.08 4.4022e-15   4000.60 1 
  3851.73 4.8715e-15   4003.35 1 
  3854.37 3.8380e-15   4006.10 1 
  3857.02 4.8063e-15   4008.85 1 
  3859.66 4.6036e-15   4011.60 1 
  3862.31 4.8290e-15   4014.35 1 
  3864.96 4.4460e-15   4017.10 1 
  3867.60 4.6600e-15   4019.85 1 
  3870.25 4.6078e-15   4022.60 1 
  3872.89 2.8416e-15   4025.35 1 
  3875.54 3.6405e-15   4028.10 1 
  3878.19 3.8555e-15   4030.85 1 
  3880.83 2.9985e-15   4033.60 1 
  3883.48 3.6439e-15   4036.35 1 
  3886.12 4.7821e-15   4039.10 1 
  3888.77 6.1927e-15   4041.85 1 
  3891.41 5.5379e-15   4044.60 1 
  3894.06 4.2162e-15   4047.35 1 
  3896.71 4.2744e-15   4050.10 1 
  3899.35 4.6505e-15   4052.85 1 
  3902.00 5.1439e-15   4055.60 1 
  3904.64 5.4285e-15   4058.35 1 
  3907.29 6.1409e-15   4061.10 1 
  3909.94 4.3047e-15   4063.85 1 
  3912.58 5.2332e-15   4066.60 1 
  3915.23 6.0166e-15   4069.35 1 
  3917.87 5.5034e-15   4072.10 1 
  3920.52 4.0648e-15   4074.85 1 
  3923.16 3.8218e-15   4077.60 1 
  3925.81 5.1995e-15   4080.35 1 
  3928.46 4.9123e-15   4083.10 1 
  3931.10 3.9293e-15   4085.85 1 
  3933.75 4.6199e-15   4088.60 1 
  3936.39 4.7203e-15   4091.35 1 
  3939.04 4.2989e-15   4094.10 1 
  3941.69 5.2617e-15   4096.85 1 
  3944.33 4.8020e-15   4099.60 1 
  3946.98 3.6849e-15   4102.35 1 
  3949.62 5.0786e-15   4105.10 1 
  3952.27 5.8063e-15   4107.85 1 
  3954.91 3.5805e-15   4110.60 1 
  3957.56 5.1635e-15   4113.35 1 
  3960.21 6.0355e-15   4116.10 1 
  3962.85 3.4791e-15   4118.85 1 
  3965.50 2.1188e-15   4121.60 1 
  3968.14 2.9602e-15   4124.35 1 
  3970.79 3.6113e-15   4127.10 1 
  3973.44 4.1378e-15   4129.85 1 
  3976.08 4.5691e-15   4132.60 1 
  3978.73 4.7580e-15   4135.35 1 
  3981.37 6.3209e-15   4138.10 1 
  3984.02 5.9712e-15   4140.85 1 
  3986.67 5.3731e-15   4143.60 1 
  3989.31 6.6912e-15   4146.35 1 
  3991.96 6.5309e-15   4149.10 1 
  3994.60 5.7017e-15   4151.85 1 
  3997.25 5.4866e-15   4154.60 1 
  3999.89 5.1530e-15   4157.35 1 
  4002.54 6.3929e-15   4160.10 1 
  4005.19 6.6650e-15   4162.85 1 
  4007.83 4.6361e-15   4165.60 1 
  4010.48 5.5004e-15   4168.35 1 
  4013.12 6.1851e-15   4171.10 1 
  4015.77 5.4352e-15   4173.85 1 
  4018.42 5.8960e-15   4176.60 1 
  4021.06 6.5992e-15   4179.35 1 
  4023.71 5.4644e-15   4182.10 1 
  4026.35 5.0447e-15   4184.85 1 
  4029.00 5.0424e-15   4187.60 1 
  4031.64 5.2462e-15   4190.35 1 
  4034.29 5.7793e-15   4193.10 1 
  4036.94 6.0602e-15   4195.85 1 
  4039.58 6.0681e-15   4198.60 1 
  4042.23 5.4656e-15   4201.35 1 
  4044.87 5.9962e-15   4204.10 1 
  4047.52 5.7586e-15   4206.85 1 
  4050.17 5.6246e-15   4209.60 1 
  4052.81 5.2345e-15   4212.35 1 
  4055.46 5.5565e-15   4215.10 1 
  4058.10 4.9491e-15   4217.85 1 
  4060.75 4.6642e-15   4220.60 1 
  4063.39 5.3112e-15   4223.35 1 
  4066.04 4.5602e-15   4226.10 1 
  4068.69 5.8502e-15   4228.85 1 
  4071.33 5.4862e-15   4231.60 1 
  4073.98 5.1265e-15   4234.35 1 
  4076.62 5.4577e-15   4237.10 1 
  4079.27 6.0110e-15   4239.85 1 
  4081.92 5.0950e-15   4242.60 1 
  4084.56 5.9767e-15   4245.35 1 
  4087.21 5.2178e-15   4248.10 1 
  4089.85 4.8726e-15   4250.85 1 
  4092.50 4.7077e-15   4253.60 1 
  4095.14 3.7560e-15   4256.35 1 
  4097.79 3.8981e-15   4259.10 1 
  4100.44 3.6105e-15   4261.85 1 
  4103.08 2.8584e-15   4264.60 1 
  4105.73 3.2875e-15   4267.35 1 
  4108.37 4.6430e-15   4270.10 1 
  4111.02 3.6790e-15   4272.85 1 
  4113.67 4.5807e-15   4275.60 1 
  4116.31 5.3553e-15   4278.35 1 
  4118.96 5.5747e-15   4281.10 1 
  4121.60 6.0173e-15   4283.85 1 
  4124.25 4.9124e-15   4286.60 1 
  4126.89 4.3464e-15   4289.35 1 
  4129.54 4.7655e-15   4292.10 1 
  4132.19 5.3967e-15   4294.85 1 
  4134.83 5.1455e-15   4297.60 1 
  4137.48 5.6437e-15   4300.35 1 
  4140.12 5.6272e-15   4303.10 1 
  4142.77 5.4746e-15   4305.85 1 
  4145.42 5.4324e-15   4308.60 1 
  4148.06 5.7592e-15   4311.35 1 
  4150.71 5.6368e-15   4314.10 1 
  4153.35 6.3845e-15   4316.85 1 
  4156.00 6.1737e-15   4319.60 1 
  4158.65 5.8115e-15   4322.35 1 
  4161.29 4.9616e-15   4325.10 1 
  4163.94 5.5129e-15   4327.85 1 
  4166.58 5.7892e-15   4330.60 1 
  4169.23 4.6253e-15   4333.35 1 
  4171.87 5.7541e-15   4336.10 1 
  4174.52 5.5990e-15   4338.85 1 
  4177.17 4.6216e-15   4341.60 1 
  4179.81 5.5107e-15   4344.35 1 
  4182.46 5.7100e-15   4347.10 1 
  4185.10 5.0368e-15   4349.85 1 
  4187.75 5.8906e-15   4352.60 1 
  4190.40 6.5595e-15   4355.35 1 
  4193.04 6.6149e-15   4358.10 1 
  4195.69 5.4865e-15   4360.85 1 
  4198.33 4.8953e-15   4363.60 1 
  4200.98 5.5916e-15   4366.35 1 
  4203.62 6.4231e-15   4369.10 1 
  4206.27 5.3707e-15   4371.85 1 
  4208.92 6.3221e-15   4374.60 1 
