# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.01 1.4783e-18    100.46 0 
  2123.44 6.0502e-15   2133.04 0 
  2133.24 5.8313e-15   2142.89 0 
  2143.09 6.9465e-15   2152.78 0 
  2152.98 6.9146e-15   2162.72 0 
  2162.92 6.1627e-15   2172.70 0 
  2172.90 6.2340e-15   2182.73 0 
  2182.93 7.4777e-15   2192.81 0 
  2193.01 7.5122e-15   2202.93 0 
  2203.13 7.3075e-15   2213.09 0 
  2213.30 5.9672e-15   2223.31 0 
  2223.52 6.8041e-15   2233.57 0 
  2233.78 8.6053e-15   2243.88 0 
  2244.09 8.2180e-15   2254.24 0 
  2254.45 6.4978e-15   2264.64 0 
  2264.85 6.1202e-15   2275.10 0 
  2275.31 6.5278e-15   2285.60 0 
  2285.81 8.4873e-15   2296.15 0 
  2296.36 7.1597e-15   2306.75 0 
  2306.96 8.5526e-15   2317.39 0 
  2317.61 7.4526e-15   2328.09 0 
  2322.95 6.1717e-15   2333.46 0 
  2333.67 5.6314e-15   2344.23 0 
  2344.45 4.1766e-15   2355.05 0 
  2355.27 7.0799e-15   2365.92 0 
  2366.14 4.5106e-15   2376.84 0 
  2377.06 5.6292e-15   2387.81 0 
  2382.54 3.7115e-15   2393.32 0 
  2393.54 4.4439e-15   2404.36 0 
  2404.58 4.4460e-15   2415.46 0 
  2415.68 5.1308e-15   2426.61 0 
  2426.83 8.3252e-15   2437.81 0 
  2432.43 8.3273e-15   2443.43 0 
  2443.66 9.8791e-15   2454.71 0 
  2454.94 1.0422e-14   2466.04 0 
  2466.27 9.0604e-15   2477.42 0 
  2477.65 7.9317e-15   2488.86 0 
  2483.36 4.9485e-15   2494.60 0 
  2494.82 6.0075e-15   2506.11 0 
  2506.34 9.1603e-15   2517.68 0 
  2512.12 4.3353e-15   2523.48 0 
  2517.91 3.4925e-15   2529.30 0 
  2523.71 3.8837e-15   2535.13 0 
  2535.36 6.3163e-15   2546.83 0 
  2547.07 6.6479e-15   2558.59 0 
  2552.94 1.1879e-14   2564.48 0 
  2564.72 8.8312e-15   2576.32 0 
  2576.56 1.1304e-14   2588.21 0 
  2582.50 9.9853e-15   2594.18 0 
  2594.42 8.9451e-15   2606.15 0 
  2606.39 7.6703e-15   2618.18 0 
  2612.40 6.9171e-15   2624.22 0 
  2624.46 9.4657e-15   2636.33 0 
  2636.58 1.6726e-14   2648.50 0 
  2642.65 2.2672e-14   2654.61 0 
  2654.85 3.1822e-14   2666.86 0 
  2667.10 2.0463e-14   2679.17 0 
  2673.25 2.3125e-14   2685.34 0 
  2685.59 2.7121e-14   2697.74 0 
  2697.99 1.9299e-14   2710.19 0 
  2704.21 2.4080e-14   2716.44 0 
  2716.69 1.7096e-14   2728.98 0 
  2722.95 1.3305e-14   2735.27 0 
  2735.52 1.7268e-14   2747.89 0 
  2748.15 9.7161e-15   2760.58 0 
  2754.48 1.3571e-14   2766.94 0 
  2767.20 1.8149e-14   2779.71 0 
  2773.58 1.9318e-14   2786.12 0 
  2786.38 1.1148e-14   2798.98 0 
  2792.80 4.9926e-15   2805.43 0 
  2805.69 6.0058e-15   2818.38 0 
  2812.16 1.6776e-14   2824.88 0 
  2825.14 2.4885e-14   2837.92 0 
  2838.18 2.3024e-14   2851.02 0 
  2844.72 1.5860e-14   2857.59 0 
  2857.85 8.6607e-15   2870.78 0 
  2864.44 2.2525e-14   2877.40 0 
  2877.66 3.1690e-14   2890.68 0 
  2884.30 2.8843e-14   2897.34 0 
  2897.61 3.5999e-14   2910.72 0 
  2910.99 4.9266e-14   2924.15 0 
  2931.16 4.2946e-14   2944.42 0 
  2951.48 3.9382e-14   2964.83 0 
  2971.94 4.0896e-14   2985.38 0 
  2992.54 4.1790e-14   3006.08 0 
  3013.28 4.1731e-14   3026.91 0 
  3027.19 4.5052e-14   3040.89 0 
  3048.18 4.7654e-14   3061.96 0 
  3069.31 5.2059e-14   3083.19 0 
  3090.58 5.0337e-14   3104.56 0 
  3112.00 5.9195e-14   3126.08 0 
  3133.57 5.4286e-14   3147.75 0 
  3148.04 5.4195e-14   3162.28 0 
  3169.86 6.0584e-14   3184.20 0 
  3191.83 5.2816e-14   3206.27 0 
  3206.56 5.8754e-14   3221.07 0 
  3228.79 4.9825e-14   3243.40 0 
  3251.17 7.1099e-14   3265.88 0 
  3273.71 8.3613e-14   3288.52 0 
  3288.82 8.2140e-14   3303.70 0 
  3311.62 7.6379e-14   3326.60 0 
  3319.25 6.9841e-14   3334.26 0 
  3326.90 7.1163e-14   3341.95 0 
  3334.57 7.8958e-14   3349.66 0 
  3342.26 7.3712e-14   3357.38 0 
  3349.96 7.9740e-14   3365.12 0 
  3357.69 8.2190e-14   3372.87 0 
  3365.43 5.6359e-14   3380.65 0 
  3373.18 5.6248e-14   3388.44 0 
  3380.96 7.4687e-14   3396.25 0 
  3388.76 7.8594e-14   3404.08 0 
  3396.57 6.7691e-14   3411.93 0 
  3404.40 8.9676e-14   3419.79 0 
  3412.24 7.5304e-14   3427.68 0 
  3420.11 7.7618e-14   3435.58 0 
  3427.99 8.1116e-14   3443.50 0 
  3435.90 8.3995e-14   3451.44 0 
  3443.82 6.0172e-14   3459.39 0 
  3451.76 8.0083e-14   3467.37 0 
  3459.71 8.2735e-14   3475.36 0 
  3467.69 8.1252e-14   3483.37 0 
  3475.68 8.1654e-14   3491.40 0 
  3483.69 8.2438e-14   3499.45 0 
  3491.73 8.3999e-14   3507.52 0 
  3499.78 7.1190e-14   3515.60 0 
  3507.84 9.3662e-14   3523.71 0 
  3515.93 7.6509e-14   3531.83 0 
  3524.03 8.5874e-14   3539.97 0 
  3532.16 8.8922e-14   3548.13 0 
  3540.30 9.4440e-14   3556.31 0 
  3548.46 9.9840e-14   3564.51 0 
  3556.64 8.7188e-14   3572.73 0 
  3564.84 9.1538e-14   3580.96 0 
  3573.06 6.6184e-14   3589.22 0 
  3581.30 7.3774e-14   3597.49 0 
  3589.55 5.3217e-14   3605.79 0 
  3597.16 7.6706e-14   3613.43 1 
  3599.90 7.2305e-14   3616.18 1 
  3602.64 8.7006e-14   3618.93 1 
  3605.37 5.9171e-14   3621.68 1 
  3608.11 6.4997e-14   3624.43 1 
  3610.85 7.5990e-14   3627.18 1 
  3613.59 7.1219e-14   3629.93 1 
  3616.32 1.1269e-13   3632.68 1 
  3619.06 8.9957e-14   3635.43 1 
  3621.80 8.3452e-14   3638.18 1 
  3624.54 7.6865e-14   3640.93 1 
  3627.27 8.1826e-14   3643.68 1 
  3630.01 8.7038e-14   3646.43 1 
  3632.75 8.6686e-14   3649.18 1 
  3635.49 9.4525e-14   3651.93 1 
  3638.22 9.5437e-14   3654.68 1 
  3640.96 9.6420e-14   3657.43 1 
  3643.70 8.9435e-14   3660.18 1 
  3646.44 8.4792e-14   3662.93 1 
  3649.17 9.1777e-14   3665.68 1 
  3651.91 9.8916e-14   3668.43 1 
  3654.65 1.0370e-13   3671.18 1 
  3657.39 1.2083e-13   3673.93 1 
  3660.13 1.1678e-13   3676.68 1 
  3662.86 1.0200e-13   3679.43 1 
  3665.60 9.3376e-14   3682.18 1 
  3668.34 1.0724e-13   3684.93 1 
  3671.08 1.1265e-13   3687.68 1 
  3673.81 1.1393e-13   3690.43 1 
  3676.55 9.7524e-14   3693.18 1 
  3679.29 9.4109e-14   3695.93 1 
  3682.03 9.8671e-14   3698.68 1 
  3684.76 9.7187e-14   3701.43 1 
  3687.50 9.9971e-14   3704.18 1 
  3690.24 1.0201e-13   3706.93 1 
  3692.98 1.0395e-13   3709.68 1 
  3695.71 1.0814e-13   3712.43 1 
  3698.45 1.1113e-13   3715.18 1 
  3701.19 1.0350e-13   3717.93 1 
  3703.93 9.4676e-14   3720.68 1 
  3706.66 8.4827e-14   3723.43 1 
  3709.40 9.3718e-14   3726.18 1 
  3712.14 9.8424e-14   3728.93 1 
  3714.88 8.9554e-14   3731.68 1 
  3717.62 9.8824e-14   3734.43 1 
  3720.35 9.9020e-14   3737.18 1 
  3723.09 1.0005e-13   3739.93 1 
  3725.83 9.5795e-14   3742.68 1 
  3728.57 9.7925e-14   3745.43 1 
  3731.30 1.0127e-13   3748.18 1 
  3734.04 8.5217e-14   3750.93 1 
  3736.78 7.2936e-14   3753.68 1 
  3739.52 7.2689e-14   3756.43 1 
  3742.25 8.3919e-14   3759.18 1 
  3744.99 7.3841e-14   3761.93 1 
  3747.73 7.2820e-14   3764.68 1 
  3750.47 8.1975e-14   3767.43 1 
  3753.20 9.1634e-14   3770.18 1 
  3755.94 9.0552e-14   3772.93 1 
  3758.68 8.9693e-14   3775.68 1 
  3761.42 8.6274e-14   3778.43 1 
  3764.15 8.5664e-14   3781.18 1 
  3766.89 9.6275e-14   3783.93 1 
  3769.63 1.1355e-13   3786.68 1 
  3772.37 1.0641e-13   3789.43 1 
  3775.11 9.9527e-14   3792.18 1 
  3777.84 1.1659e-13   3794.93 1 
  3780.58 1.1945e-13   3797.68 1 
  3783.32 1.0878e-13   3800.43 1 
  3786.06 9.6161e-14   3803.18 1 
  3788.79 1.0293e-13   3805.93 1 
  3791.53 9.4967e-14   3808.68 1 
  3794.27 9.5618e-14   3811.43 1 
  3797.01 9.6517e-14   3814.18 1 
  3799.74 9.8383e-14   3816.93 1 
  3802.48 9.7464e-14   3819.68 1 
  3805.22 1.0744e-13   3822.43 1 
  3807.96 9.5139e-14   3825.18 1 
  3810.69 9.0348e-14   3827.93 1 
  3813.43 8.3288e-14   3830.68 1 
  3816.17 7.8637e-14   3833.43 1 
  3818.91 7.6694e-14   3836.18 1 
  3821.64 7.1594e-14   3838.93 1 
  3824.38 6.3984e-14   3841.68 1 
  3827.12 6.2346e-14   3844.43 1 
  3829.86 7.1626e-14   3847.18 1 
  3832.60 5.4353e-14   3849.93 1 
  3835.33 5.5264e-14   3852.68 1 
  3838.07 6.6082e-14   3855.43 1 
  3840.81 8.0612e-14   3858.18 1 
  3843.55 8.9273e-14   3860.93 1 
  3846.28 7.9906e-14   3863.68 1 
  3849.02 9.9635e-14   3866.43 1 
  3851.76 9.1720e-14   3869.18 1 
  3854.50 7.7684e-14   3871.93 1 
  3857.23 9.1958e-14   3874.68 1 
  3859.97 8.2880e-14   3877.43 1 
  3862.71 9.3948e-14   3880.18 1 
  3865.45 9.3116e-14   3882.93 1 
  3868.18 9.5547e-14   3885.68 1 
  3870.92 7.9011e-14   3888.43 1 
  3873.66 8.1952e-14   3891.18 1 
  3876.40 9.0284e-14   3893.93 1 
  3879.13 9.7882e-14   3896.68 1 
  3881.87 9.0593e-14   3899.43 1 
  3884.61 1.0297e-13   3902.18 1 
  3887.35 9.8907e-14   3904.93 1 
  3890.09 9.4772e-14   3907.68 1 
  3892.82 1.0173e-13   3910.43 1 
  3895.56 1.1010e-13   3913.18 1 
  3898.30 1.2160e-13   3915.93 1 
  3901.04 1.1100e-13   3918.68 1 
  3903.77 1.1603e-13   3921.43 1 
  3906.51 1.1751e-13   3924.18 1 
  3909.25 1.1742e-13   3926.93 1 
  3911.99 1.2461e-13   3929.68 1 
  3914.72 1.1343e-13   3932.43 1 
  3917.46 1.1435e-13   3935.18 1 
  3920.20 1.1289e-13   3937.93 1 
  3922.94 9.0126e-14   3940.68 1 
  3925.67 7.9383e-14   3943.43 1 
  3928.41 6.6042e-14   3946.18 1 
  3931.15 5.9878e-14   3948.93 1 
  3933.89 6.4664e-14   3951.68 1 
  3936.62 7.4058e-14   3954.43 1 
  3939.36 8.8459e-14   3957.18 1 
  3942.10 1.0272e-13   3959.93 1 
  3944.84 1.1244e-13   3962.68 1 
  3947.58 1.1605e-13   3965.43 1 
  3950.31 1.1700e-13   3968.18 1 
  3953.05 1.1250e-13   3970.93 1 
  3955.79 1.1095e-13   3973.68 1 
  3958.53 1.0792e-13   3976.43 1 
  3961.26 8.3095e-14   3979.18 1 
  3964.00 6.4720e-14   3981.93 1 
  3966.74 7.2425e-14   3984.68 1 
  3969.48 8.1348e-14   3987.43 1 
  3972.21 9.7979e-14   3990.18 1 
  3974.95 1.1573e-13   3992.93 1 
  3977.69 1.3029e-13   3995.68 1 
  3980.43 1.3963e-13   3998.43 1 
  3983.16 1.4879e-13   4001.18 1 
  3985.90 1.5604e-13   4003.93 1 
  3988.64 1.5769e-13   4006.68 1 
  3991.38 1.6185e-13   4009.43 1 
  3994.11 1.5987e-13   4012.18 1 
  3996.85 1.6032e-13   4014.93 1 
  3999.59 1.6048e-13   4017.68 1 
  4002.33 1.6083e-13   4020.43 1 
  4005.07 1.6846e-13   4023.18 1 
  4007.80 1.6894e-13   4025.93 1 
  4010.54 1.7492e-13   4028.68 1 
  4013.28 1.8321e-13   4031.43 1 
  4016.02 1.8109e-13   4034.18 1 
  4018.75 1.7613e-13   4036.93 1 
  4021.49 1.8110e-13   4039.68 1 
  4024.23 1.7377e-13   4042.43 1 
  4026.97 1.7325e-13   4045.18 1 
  4029.70 1.7056e-13   4047.93 1 
  4032.44 1.6327e-13   4050.68 1 
  4035.18 1.6865e-13   4053.43 1 
  4037.92 1.7487e-13   4056.18 1 
  4040.65 1.7092e-13   4058.93 1 
  4043.39 1.6687e-13   4061.68 1 
  4046.13 1.6545e-13   4064.43 1 
  4048.87 1.6251e-13   4067.18 1 
  4051.60 1.6582e-13   4069.93 1 
  4054.34 1.6294e-13   4072.68 1 
  4057.08 1.5880e-13   4075.43 1 
  4059.82 1.5805e-13   4078.18 1 
  4062.55 1.5705e-13   4080.93 1 
  4065.29 1.5966e-13   4083.68 1 
  4068.03 1.6336e-13   4086.43 1 
  4070.77 1.5874e-13   4089.18 1 
  4073.51 1.6112e-13   4091.93 1 
  4076.24 1.6766e-13   4094.68 1 
  4078.98 1.7861e-13   4097.43 1 
  4081.72 1.9001e-13   4100.18 1 
  4084.46 1.8609e-13   4102.93 1 
  4087.19 1.8257e-13   4105.68 1 
  4089.93 1.7765e-13   4108.43 1 
  4092.67 1.7253e-13   4111.18 1 
  4095.41 1.6823e-13   4113.93 1 
  4098.14 1.6323e-13   4116.68 1 
  4100.88 1.6425e-13   4119.43 1 
  4103.62 1.6879e-13   4122.18 1 
  4106.36 1.7126e-13   4124.93 1 
  4109.09 1.7083e-13   4127.68 1 
  4111.83 1.7292e-13   4130.43 1 
  4114.57 1.7883e-13   4133.18 1 
  4117.31 1.8234e-13   4135.93 1 
  4120.05 1.7518e-13   4138.68 1 
  4122.78 1.7229e-13   4141.43 1 
  4125.52 1.6594e-13   4144.18 1 
  4128.26 1.7221e-13   4146.93 1 
  4131.00 1.7189e-13   4149.68 1 
  4133.73 1.7632e-13   4152.43 1 
  4136.47 1.7220e-13   4155.18 1 
  4139.21 1.7163e-13   4157.93 1 
  4141.95 1.7106e-13   4160.68 1 
  4144.68 1.7032e-13   4163.43 1 
  4147.42 1.7098e-13   4166.18 1 
  4150.16 1.6899e-13   4168.93 1 
  4152.90 1.6843e-13   4171.68 1 
  4155.63 1.7052e-13   4174.43 1 
  4158.37 1.7220e-13   4177.18 1 
  4161.11 1.7891e-13   4179.93 1 
  4163.85 1.8303e-13   4182.68 1 
  4166.58 1.7435e-13   4185.43 1 
  4169.32 1.7180e-13   4188.18 1 
  4172.06 1.7233e-13   4190.93 1 
  4174.80 1.6961e-13   4193.68 1 
  4177.54 1.7547e-13   4196.43 1 
  4180.27 1.7880e-13   4199.18 1 
  4183.01 1.8032e-13   4201.93 1 
  4185.75 1.8826e-13   4204.68 1 
  4188.49 1.7981e-13   4207.43 1 
  4191.22 1.7497e-13   4210.18 1 
  4193.96 1.7034e-13   4212.93 1 
  4196.70 1.7311e-13   4215.68 1 
  4199.44 1.7179e-13   4218.43 1 
  4202.17 1.8018e-13   4221.18 1 
  4204.91 1.8382e-13   4223.93 1 
  4207.65 1.8869e-13   4226.68 1 
  4210.39 1.8405e-13   4229.43 1 
  4213.12 1.8222e-13   4232.18 1 
  4215.86 1.8287e-13   4234.93 1 
  4218.60 1.7672e-13   4237.68 1 
  4221.34 1.7657e-13   4240.43 1 
  4224.07 1.6566e-13   4243.18 1 
  4226.81 1.6488e-13   4245.93 1 
  4229.55 1.7039e-13   4248.68 1 
  4232.29 1.7869e-13   4251.43 1 
  4235.03 1.8061e-13   4254.18 1 
  4237.76 1.8705e-13   4256.93 1 
  4240.50 1.8997e-13   4259.68 1 
  4243.24 1.8136e-13   4262.43 1 
  4245.98 1.8087e-13   4265.18 1 
  4248.71 1.8184e-13   4267.93 1 
  4251.45 1.7620e-13   4270.68 1 
  4254.19 1.7631e-13   4273.43 1 
  4256.93 1.8018e-13   4276.18 1 
  4259.66 1.8345e-13   4278.93 1 
  4262.40 1.8395e-13   4281.68 1 
  4265.14 1.8031e-13   4284.43 1 
  4267.88 1.7623e-13   4287.18 1 
  4270.61 1.7352e-13   4289.93 1 
  4273.35 1.6844e-13   4292.68 1 
  4276.09 1.7826e-13   4295.43 1 
