# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.01 5.6132e-24    104.95 0 
   356.98 6.5646e-18    367.28 0 
   366.14 6.9536e-18    376.70 0 
   374.67 7.2646e-18    385.48 0 
   385.17 7.3656e-18    396.28 0 
   395.05 7.9288e-18    406.44 0 
   405.18 8.3217e-18    416.87 0 
   413.67 8.5745e-18    425.60 0 
   422.33 8.7339e-18    434.51 0 
   430.18 8.9168e-18    442.59 0 
   441.21 9.2728e-18    453.94 0 
   451.49 9.4452e-18    464.52 0 
   459.88 9.5986e-18    473.15 0 
   469.51 9.8222e-18    483.06 0 
   480.45 1.0074e-17    494.31 0 
   490.51 1.0121e-17    504.66 0 
   499.63 1.0428e-17    514.04 0 
   506.58 1.0428e-17    521.19 0 
   512.45 1.1148e-17    527.23 0 
   519.58 1.1303e-17    534.56 0 
   530.46 1.1408e-17    545.76 0 
   540.32 1.1277e-17    555.90 0 
   550.36 1.1674e-17    566.24 0 
   560.59 1.2224e-17    576.77 0 
   569.70 1.2712e-17    586.14 0 
   580.30 1.2624e-17    597.04 0 
   589.72 1.3250e-17    606.74 0 
   600.69 1.3219e-17    618.02 0 
   610.45 1.2624e-17    628.06 0 
   620.37 1.4495e-17    638.26 0 
   630.45 1.4798e-17    648.63 0 
   640.69 1.5039e-17    659.17 0 
   649.60 1.5675e-17    668.34 0 
   658.64 1.6040e-17    677.64 0 
   664.74 1.6566e-17    683.91 0 
   675.54 1.6719e-17    695.02 0 
   684.93 1.6490e-17    704.69 0 
   694.46 1.8673e-17    714.50 0 
   705.75 1.8164e-17    726.11 0 
   715.57 2.0101e-17    736.21 0 
   725.52 2.0664e-17    746.45 0 
   735.61 2.1194e-17    756.83 0 
   745.85 2.2814e-17    767.36 0 
   754.48 2.3835e-17    776.25 0 
   764.98 2.4055e-17    787.05 0 
   775.62 2.6437e-17    797.99 0 
   784.60 2.7747e-17    807.24 0 
   795.52 2.8854e-17    818.46 0 
   804.73 3.0006e-17    827.94 0 
   815.92 3.0989e-17    839.46 0 
   825.37 3.3436e-17    849.18 0 
   834.93 2.8524e-17    859.01 0 
   844.60 3.5092e-17    868.96 0 
   854.38 3.6075e-17    879.02 0 
   864.27 3.8566e-17    889.20 0 
   874.28 4.1230e-17    899.50 0 
   884.40 4.4587e-17    909.91 0 
   894.64 4.7012e-17    920.45 0 
   905.00 4.6904e-17    931.11 0 
   915.48 7.3656e-17    941.89 0 
   923.95 5.1193e-16    950.60 0 
   934.65 1.1434e-15    961.61 0 
   945.47 2.2501e-15    972.75 0 
   954.22 3.3282e-15    981.75 0 
   965.27 3.5910e-15    993.12 0 
   974.20 5.2025e-16   1002.31 0 
   985.48 2.7747e-15   1013.91 0 
   994.60 3.1857e-15   1023.29 0 
  1006.12 5.1075e-15   1035.14 0 
  1015.43 5.0841e-15   1044.72 0 
  1024.82 2.2091e-15   1054.39 0 
  1034.31 3.3513e-15   1064.14 0 
  1043.88 7.0829e-15   1073.99 0 
  1055.96 7.0018e-15   1086.43 0 
  1065.73 5.2627e-15   1096.48 0 
  1075.60 6.5495e-15   1106.62 0 
  1085.55 4.9228e-15   1116.86 0 
  1095.59 7.0666e-15   1127.20 0 
  1105.73 6.8267e-15   1137.63 0 
  1115.96 6.4746e-15   1148.15 0 
  1126.29 5.7572e-15   1158.78 0 
  1134.09 7.8201e-15   1166.81 0 
  1144.59 7.0341e-15   1177.61 0 
  1155.18 7.6950e-15   1188.50 0 
  1165.87 7.9838e-15   1199.50 0 
  1173.95 5.2506e-15   1207.81 0 
  1184.81 7.8201e-15   1218.99 0 
  1195.77 4.9569e-15   1230.27 0 
  1204.06 3.3282e-15   1238.80 0 
  1215.20 2.5073e-15   1250.26 0 
  1223.63 5.3482e-15   1258.93 0 
  1234.95 8.6539e-15   1270.57 0 
  1246.38 9.6429e-15   1282.33 0 
  1255.02 9.0826e-15   1291.22 0 
  1263.72 7.6069e-15   1300.17 0 
  1275.41 1.0428e-14   1312.20 0 
  1284.25 1.1097e-14   1321.30 0 
  1296.13 8.2644e-15   1333.52 0 
  1305.12 8.1510e-15   1342.77 0 
  1314.16 1.0870e-14   1352.07 0 
  1326.32 1.0356e-14   1364.58 0 
  1335.52 8.8758e-15   1374.04 0 
  1344.77 1.1200e-14   1383.57 0 
  1354.10 1.0845e-14   1393.16 0 
  1363.48 9.4669e-15   1402.81 0 
  1376.10 1.0167e-14   1415.79 0 
  1385.64 1.0309e-14   1425.61 0 
  1395.24 8.9374e-15   1435.49 0 
  1404.91 9.3586e-15   1445.44 0 
  1414.65 9.5106e-15   1455.46 0 
  1424.46 9.9589e-15   1465.55 0 
  1434.33 9.8676e-15   1475.71 0 
  1440.95 1.0549e-14   1482.52 0 
  1447.60 1.0820e-14   1489.36 0 
  1454.28 1.0452e-14   1496.24 0 
  1464.36 9.5106e-15   1506.61 0 
  1474.51 9.5545e-15   1517.05 0 
  1484.74 9.8676e-15   1527.57 0 
  1495.03 1.0121e-14   1538.15 0 
  1505.39 9.5106e-15   1548.82 0 
  1512.34 8.2834e-15   1555.97 0 
  1515.83 9.0409e-15   1559.55 0 
  1526.33 8.6938e-15   1570.36 0 
  1533.38 7.3996e-15   1577.61 0 
  1544.01 8.4569e-15   1588.55 0 
  1554.71 7.9471e-15   1599.56 0 
  1565.49 8.0577e-15   1610.65 0 
  1576.34 8.6738e-15   1621.81 0 
  1583.61 9.2514e-15   1629.30 0 
  1594.59 9.4888e-15   1640.59 0 
  1605.64 9.3371e-15   1651.96 0 
  1616.77 9.4452e-15   1663.41 0 
  1624.24 8.8554e-15   1671.09 0 
  1635.50 9.5545e-15   1682.67 0 
  1646.83 9.7546e-15   1694.34 0 
  1654.43 8.9168e-15   1702.16 0 
  1665.90 9.8903e-15   1713.96 0 
  1673.59 8.6141e-15   1721.87 0 
  1677.45 9.9589e-15   1725.84 0 
  1685.19 1.0549e-14   1733.80 0 
  1696.87 9.8449e-15   1745.82 0 
  1704.70 9.4018e-15   1753.88 0 
  1716.52 8.8351e-15   1766.04 0 
  1724.44 8.8147e-15   1774.19 0 
  1736.40 9.5326e-15   1786.49 0 
  1744.41 9.2941e-15   1794.73 0 
  1756.50 1.0074e-14   1807.17 0 
  1764.61 9.1035e-15   1815.52 0 
  1776.84 9.4018e-15   1828.10 0 
  1785.04 9.6208e-15   1836.54 0 
  1793.28 1.0452e-14   1845.02 0 
  1805.72 1.0380e-14   1857.80 0 
  1814.05 9.4452e-15   1866.38 0 
  1826.62 9.7322e-15   1879.32 0 
  1835.06 9.2941e-15   1887.99 0 
  1843.53 8.4569e-15   1896.71 0 
  1856.30 8.4764e-15   1909.85 0 
  1864.87 8.8147e-15   1918.67 0 
  1873.48 9.7322e-15   1927.53 0 
  1886.47 8.8758e-15   1940.89 0 
  1895.17 8.5155e-15   1949.84 0 
  1903.92 9.1035e-15   1958.84 0 
  1917.12 8.7138e-15   1972.42 0 
  1925.97 8.5943e-15   1981.53 0 
  1934.86 8.8554e-15   1990.67 0 
  1943.79 9.3156e-15   1999.86 0 
  1952.76 8.6938e-15   2009.09 0 
  1966.30 9.6875e-15   2023.02 0 
  1975.37 9.9818e-15   2032.36 0 
  1984.49 9.4018e-15   2041.74 0 
  1993.65 9.1245e-15   2051.16 0 
  2002.85 9.4452e-15   2060.63 0 
  2016.74 9.0617e-15   2074.91 0 
  2026.05 9.5766e-15   2084.49 0 
  2035.40 9.0201e-15   2094.11 0 
  2044.79 9.4888e-15   2103.78 0 
  2054.23 9.0409e-15   2113.49 0 
  2063.71 9.0617e-15   2123.24 0 
  2073.24 9.7996e-15   2133.04 0 
  2078.02 9.3801e-15   2137.96 0 
  2082.81 9.8222e-15   2142.89 0 
  2097.25 9.2514e-15   2157.74 0 
  2106.93 9.2941e-15   2167.70 0 
  2116.65 9.4234e-15   2177.71 0 
  2126.42 9.5545e-15   2187.76 0 
  2136.24 8.7945e-15   2197.86 0 
  2146.10 9.1455e-15   2208.01 0 
  2156.00 9.5545e-15   2218.20 0 
  2165.95 9.2089e-15   2228.44 0 
  2175.95 9.1245e-15   2238.72 0 
  2186.00 9.0201e-15   2249.05 0 
  2196.09 9.4888e-15   2259.44 0 
  2206.22 9.1878e-15   2269.86 0 
  2216.41 8.6539e-15   2280.34 0 
  2226.64 8.3793e-15   2290.87 0 
  2236.91 9.1035e-15   2301.44 0 
  2247.24 8.6740e-15   2312.07 0 
  2252.42 8.2077e-15   2317.39 0 
  2262.82 8.4378e-15   2328.09 0 
  2273.26 8.7144e-15   2338.84 0 
  2283.75 9.0624e-15   2349.63 0 
  2294.29 8.4967e-15   2360.48 0 
  2304.88 8.5361e-15   2371.37 0 
  2315.52 8.0587e-15   2382.32 0 
  2326.21 6.1132e-15   2393.32 0 
  2336.95 7.3499e-15   2404.36 0 
  2342.34 7.0678e-15   2409.91 0 
  2353.15 7.8215e-15   2421.03 0 
  2364.01 7.0355e-15   2432.20 0 
  2374.92 7.3165e-15   2443.43 0 
  2385.88 6.6882e-15   2454.71 0 
  2396.90 7.2330e-15   2466.04 0 
  2402.42 6.9075e-15   2471.72 0 
  2413.51 7.1504e-15   2483.13 0 
  2424.65 7.7507e-15   2494.60 0 
  2435.84 7.4533e-15   2506.11 0 
  2447.09 7.9681e-15   2517.68 0 
  2452.73 7.8769e-15   2523.48 0 
  2464.05 7.7690e-15   2535.13 0 
  2475.42 7.4366e-15   2546.83 0 
  2486.85 7.5576e-15   2558.59 0 
  2492.58 7.1678e-15   2564.48 0 
  2504.09 8.1357e-15   2576.32 0 
  2515.64 7.0049e-15   2588.21 0 
  2527.26 6.8613e-15   2600.16 0 
  2533.08 7.0699e-15   2606.15 0 
  2544.77 6.9570e-15   2618.18 0 
  2556.52 7.7166e-15   2630.27 0 
  2562.41 7.3694e-15   2636.33 0 
  2574.24 7.9331e-15   2648.50 0 
  2586.12 7.7705e-15   2660.72 0 
  2592.09 7.6112e-15   2666.86 0 
  2604.05 7.2855e-15   2679.17 0 
  2616.07 7.1692e-15   2691.54 0 
  2622.10 7.6291e-15   2697.74 0 
  2634.20 8.1749e-15   2710.19 0 
  2646.36 9.1304e-15   2722.70 0 
  2652.46 9.6493e-15   2728.98 0 
  2664.71 8.2890e-15   2741.57 0 
  2677.01 8.8209e-15   2754.23 0 
  2683.18 8.9231e-15   2760.58 0 
  2695.56 8.3085e-15   2773.32 0 
  2708.00 8.7404e-15   2786.12 0 
  2714.25 8.0452e-15   2792.54 0 
  2726.77 7.9167e-15   2805.43 0 
  2733.06 8.4635e-15   2811.90 0 
  2745.68 7.0074e-15   2824.88 0 
  2752.00 7.3040e-15   2831.39 0 
  2764.71 7.7548e-15   2844.46 0 
  2777.47 8.1579e-15   2857.59 0 
  2783.87 7.4402e-15   2864.18 0 
  2796.72 5.7888e-15   2877.40 0 
  2803.17 6.2747e-15   2884.03 0 
  2816.11 8.0280e-15   2897.34 0 
  2822.60 8.7823e-15   2904.02 0 
  2835.63 8.4843e-15   2917.43 0 
  2842.16 8.0839e-15   2924.15 0 
  2855.28 7.4582e-15   2937.65 0 
  2861.87 8.8641e-15   2944.42 0 
  2875.07 9.1547e-15   2958.01 0 
  2881.70 8.9259e-15   2964.83 0 
  2895.00 9.0711e-15   2978.52 0 
  2908.37 1.0249e-14   2992.27 0 
  2928.53 9.6980e-15   3013.01 0 
  2948.83 9.4775e-15   3033.89 0 
  2969.27 9.8109e-15   3054.92 0 
  2989.85 9.8338e-15   3076.10 0 
  3010.57 1.0063e-14   3097.42 0 
  3031.44 1.0110e-14   3118.89 0 
  3052.45 1.0180e-14   3140.51 0 
  3066.54 1.0346e-14   3155.01 0 
  3087.80 1.0442e-14   3176.87 0 
  3109.20 1.0612e-14   3198.90 0 
  3130.76 1.0419e-14   3221.07 0 
  3152.46 1.0419e-14   3243.40 0 
  3167.01 1.0613e-14   3258.37 0 
  3188.96 9.8823e-15   3280.95 0 
  3211.07 1.0468e-14   3303.70 0 
  3233.32 9.6580e-15   3326.60 0 
  3248.25 1.0862e-14   3341.95 0 
  3270.76 1.1559e-14   3365.12 0 
  3293.44 1.1401e-14   3388.44 0 
  3308.64 1.1322e-14   3404.08 0 
  3323.91 1.1349e-14   3419.79 0 
  3331.57 1.1560e-14   3427.68 0 
  3339.25 1.0714e-14   3435.58 0 
  3346.95 1.2105e-14   3443.50 0 
  3354.67 1.1168e-14   3451.44 0 
  3362.40 1.0471e-14   3459.39 0 
  3370.15 1.0715e-14   3467.37 0 
  3377.92 1.1402e-14   3475.36 0 
  3385.71 1.1066e-14   3483.37 0 
  3393.51 1.1803e-14   3491.40 0 
  3401.33 1.2647e-14   3499.45 0 
  3409.17 1.1272e-14   3507.52 0 
  3417.03 1.1092e-14   3515.60 0 
  3424.91 1.2219e-14   3523.71 0 
  3432.81 1.2706e-14   3531.83 0 
  3440.72 1.1968e-14   3539.97 0 
  3448.65 1.0815e-14   3548.13 0 
  3456.60 1.1273e-14   3556.31 0 
  3464.57 1.0569e-14   3564.51 0 
  3472.56 1.1859e-14   3572.73 0 
  3480.56 1.0766e-14   3580.96 0 
  3488.58 1.1457e-14   3589.22 0 
  3496.63 1.1170e-14   3597.49 0 
  3504.69 1.1997e-14   3605.79 0 
  3512.77 1.1590e-14   3614.10 0 
  3520.86 1.2220e-14   3622.43 0 
  3528.98 1.0570e-14   3630.78 0 
  3537.12 1.2109e-14   3639.15 0 
  3545.27 1.2391e-14   3647.54 0 
  3553.44 1.2709e-14   3655.95 0 
  3561.63 1.2278e-14   3664.37 0 
  3569.84 1.0892e-14   3672.82 0 
  3575.27 8.8901e-15   3678.41 1 
  3577.95 1.0334e-14   3681.16 1 
  3580.62 6.6987e-15   3683.91 1 
  3583.29 9.8249e-15   3686.66 1 
  3585.97 1.0692e-14   3689.41 1 
  3588.64 9.2145e-15   3692.16 1 
  3591.31 1.1015e-14   3694.91 1 
  3593.98 8.2009e-15   3697.66 1 
  3596.66 7.9229e-15   3700.41 1 
  3599.33 1.2521e-14   3703.16 1 
  3602.00 1.1591e-14   3705.91 1 
  3604.68 1.1962e-14   3708.66 1 
  3607.35 1.0799e-14   3711.41 1 
  3610.02 9.6647e-15   3714.16 1 
  3612.69 8.4695e-15   3716.91 1 
  3615.37 1.0837e-14   3719.66 1 
  3618.04 1.0377e-14   3722.41 1 
  3620.71 1.1210e-14   3725.16 1 
  3623.39 1.1000e-14   3727.91 1 
  3626.06 1.0323e-14   3730.66 1 
  3628.73 1.3336e-14   3733.41 1 
  3631.40 1.2640e-14   3736.16 1 
  3634.08 1.0418e-14   3738.91 1 
  3636.75 1.2967e-14   3741.66 1 
  3639.42 1.1704e-14   3744.41 1 
  3642.10 1.0372e-14   3747.16 1 
  3644.77 1.5223e-14   3749.91 1 
  3647.44 1.0680e-14   3752.66 1 
  3650.12 1.2650e-14   3755.41 1 
  3652.79 1.3779e-14   3758.16 1 
  3655.46 1.3384e-14   3760.91 1 
  3658.13 1.0741e-14   3763.66 1 
  3660.81 9.7195e-15   3766.41 1 
  3663.48 1.1714e-14   3769.16 1 
  3666.15 1.3621e-14   3771.91 1 
  3668.83 1.4297e-14   3774.66 1 
  3671.50 1.1722e-14   3777.41 1 
  3674.17 1.2293e-14   3780.16 1 
  3676.84 1.4720e-14   3782.91 1 
  3679.52 1.1830e-14   3785.66 1 
  3682.19 1.0711e-14   3788.41 1 
  3684.86 9.7455e-15   3791.16 1 
  3687.54 8.1935e-15   3793.91 1 
  3690.21 9.3946e-15   3796.66 1 
  3692.88 1.0537e-14   3799.41 1 
  3695.55 1.1667e-14   3802.16 1 
  3698.23 1.2832e-14   3804.91 1 
  3700.90 1.3077e-14   3807.66 1 
  3703.57 1.4652e-14   3810.41 1 
  3706.25 1.3289e-14   3813.16 1 
  3708.92 1.1390e-14   3815.91 1 
  3711.59 1.2471e-14   3818.66 1 
  3714.26 1.3597e-14   3821.41 1 
  3716.94 1.1160e-14   3824.16 1 
  3719.61 1.4064e-14   3826.91 1 
  3722.28 1.3867e-14   3829.66 1 
  3724.96 1.9843e-14   3832.41 1 
  3727.63 2.4647e-14   3835.16 1 
  3730.30 2.6377e-14   3837.91 1 
  3732.97 2.6763e-14   3840.66 1 
  3735.65 2.2795e-14   3843.41 1 
  3738.32 2.0539e-14   3846.16 1 
  3740.99 1.5378e-14   3848.91 1 
  3743.67 1.4183e-14   3851.66 1 
  3746.34 1.2600e-14   3854.41 1 
  3749.01 1.2077e-14   3857.16 1 
  3751.69 1.2573e-14   3859.91 1 
  3754.36 1.2305e-14   3862.66 1 
  3757.03 1.3943e-14   3865.41 1 
  3759.70 1.6660e-14   3868.16 1 
  3762.38 1.3423e-14   3870.91 1 
  3765.05 1.3664e-14   3873.66 1 
  3767.72 1.4784e-14   3876.41 1 
  3770.40 1.2947e-14   3879.16 1 
  3773.07 1.2649e-14   3881.91 1 
  3775.74 1.3205e-14   3884.66 1 
  3778.41 1.2762e-14   3887.41 1 
  3781.09 1.2074e-14   3890.16 1 
  3783.76 1.6288e-14   3892.91 1 
  3786.43 1.7421e-14   3895.66 1 
  3789.11 1.6404e-14   3898.41 1 
  3791.78 1.4809e-14   3901.16 1 
  3794.45 1.3265e-14   3903.91 1 
  3797.12 1.1843e-14   3906.66 1 
  3799.80 1.5460e-14   3909.41 1 
  3802.47 1.4230e-14   3912.16 1 
  3805.14 1.2787e-14   3914.91 1 
  3807.82 1.4587e-14   3917.66 1 
  3810.49 1.4643e-14   3920.41 1 
  3813.16 1.3780e-14   3923.16 1 
  3815.83 1.5144e-14   3925.91 1 
  3818.51 1.4661e-14   3928.66 1 
  3821.18 1.4943e-14   3931.41 1 
  3823.85 1.4966e-14   3934.16 1 
  3826.53 1.3527e-14   3936.91 1 
  3829.20 1.2481e-14   3939.66 1 
  3831.87 1.2329e-14   3942.41 1 
  3834.54 1.0867e-14   3945.16 1 
  3837.22 1.0276e-14   3947.91 1 
  3839.89 1.1778e-14   3950.66 1 
  3842.56 1.2678e-14   3953.41 1 
  3845.24 1.1811e-14   3956.16 1 
  3847.91 1.1325e-14   3958.91 1 
  3850.58 1.2326e-14   3961.66 1 
  3853.26 1.4820e-14   3964.41 1 
  3855.93 1.5540e-14   3967.16 1 
  3858.60 1.6080e-14   3969.91 1 
  3861.27 1.4908e-14   3972.66 1 
  3863.95 1.5373e-14   3975.41 1 
  3866.62 1.6453e-14   3978.16 1 
  3869.29 1.6049e-14   3980.91 1 
  3871.97 1.4073e-14   3983.66 1 
  3874.64 1.4928e-14   3986.41 1 
  3877.31 1.5577e-14   3989.16 1 
  3879.98 1.3603e-14   3991.91 1 
  3882.66 1.6104e-14   3994.66 1 
  3885.33 1.4491e-14   3997.41 1 
  3888.00 1.2690e-14   4000.16 1 
  3890.68 1.4394e-14   4002.91 1 
  3893.35 1.5455e-14   4005.66 1 
  3896.02 1.5839e-14   4008.41 1 
  3898.69 1.6717e-14   4011.16 1 
  3901.37 1.7113e-14   4013.91 1 
  3904.04 1.6821e-14   4016.66 1 
  3906.71 1.7651e-14   4019.41 1 
  3909.39 1.7279e-14   4022.16 1 
  3912.06 1.9326e-14   4024.91 1 
  3914.73 1.8183e-14   4027.66 1 
  3917.40 1.8484e-14   4030.41 1 
  3920.08 1.7983e-14   4033.16 1 
  3922.75 1.7017e-14   4035.91 1 
  3925.42 1.5855e-14   4038.66 1 
  3928.10 1.6425e-14   4041.41 1 
  3930.77 1.3591e-14   4044.16 1 
  3933.44 1.3908e-14   4046.91 1 
  3936.11 1.3218e-14   4049.66 1 
  3938.79 1.2428e-14   4052.41 1 
  3941.46 1.3976e-14   4055.16 1 
  3944.13 1.6100e-14   4057.91 1 
  3946.81 1.6917e-14   4060.66 1 
  3949.48 1.7067e-14   4063.41 1 
  3952.15 1.7691e-14   4066.16 1 
  3954.83 1.6795e-14   4068.91 1 
  3957.50 1.7898e-14   4071.66 1 
  3960.17 1.8264e-14   4074.41 1 
  3962.84 1.5233e-14   4077.16 1 
  3965.52 1.2667e-14   4079.91 1 
  3968.19 1.2807e-14   4082.66 1 
  3970.86 1.1847e-14   4085.41 1 
  3973.54 1.2337e-14   4088.16 1 
  3976.21 1.2894e-14   4090.91 1 
  3978.88 1.3395e-14   4093.66 1 
  3981.55 1.5758e-14   4096.41 1 
  3984.23 1.6186e-14   4099.16 1 
  3986.90 1.5396e-14   4101.91 1 
  3989.57 1.6117e-14   4104.66 1 
  3992.25 1.6958e-14   4107.41 1 
  3994.92 1.8432e-14   4110.16 1 
  3997.59 1.9926e-14   4112.91 1 
  4000.26 1.9548e-14   4115.66 1 
  4002.94 1.8641e-14   4118.41 1 
  4005.61 1.9695e-14   4121.16 1 
  4008.28 2.0972e-14   4123.91 1 
  4010.96 2.0572e-14   4126.66 1 
  4013.63 2.1071e-14   4129.41 1 
  4016.30 2.0150e-14   4132.16 1 
  4018.97 1.9425e-14   4134.91 1 
  4021.65 2.0487e-14   4137.66 1 
  4024.32 2.0470e-14   4140.41 1 
  4026.99 2.0516e-14   4143.16 1 
  4029.67 2.0304e-14   4145.91 1 
  4032.34 2.1354e-14   4148.66 1 
  4035.01 2.1130e-14   4151.41 1 
  4037.69 1.9174e-14   4154.16 1 
  4040.36 1.9998e-14   4156.91 1 
  4043.03 2.0850e-14   4159.66 1 
  4045.70 1.8962e-14   4162.41 1 
  4048.38 1.9124e-14   4165.16 1 
  4051.05 2.0678e-14   4167.91 1 
  4053.72 2.0204e-14   4170.66 1 
  4056.40 1.9324e-14   4173.41 1 
  4059.07 1.9522e-14   4176.16 1 
  4061.74 1.9693e-14   4178.91 1 
  4064.41 2.0103e-14   4181.66 1 
  4067.09 2.0926e-14   4184.41 1 
  4069.76 2.0472e-14   4187.16 1 
  4072.43 2.0939e-14   4189.91 1 
  4075.11 2.0272e-14   4192.66 1 
  4077.78 2.1591e-14   4195.41 1 
  4080.45 2.1022e-14   4198.16 1 
  4083.12 2.1172e-14   4200.91 1 
  4085.80 2.2040e-14   4203.66 1 
  4088.47 2.0855e-14   4206.41 1 
  4091.14 2.0100e-14   4209.16 1 
  4093.82 2.0172e-14   4211.91 1 
  4096.49 2.0313e-14   4214.66 1 
  4099.16 1.9529e-14   4217.41 1 
  4101.83 1.8755e-14   4220.16 1 
  4104.51 1.8499e-14   4222.91 1 
  4107.18 1.9656e-14   4225.66 1 
  4109.85 1.9432e-14   4228.41 1 
  4112.53 2.0067e-14   4231.16 1 
  4115.20 2.0577e-14   4233.91 1 
  4117.87 2.0810e-14   4236.66 1 
  4120.54 2.0974e-14   4239.41 1 
  4123.22 1.9942e-14   4242.16 1 
  4125.89 1.9045e-14   4244.91 1 
  4128.56 1.9968e-14   4247.66 1 
  4131.24 2.3121e-14   4250.41 1 
  4133.91 2.0424e-14   4253.16 1 
  4136.58 2.0047e-14   4255.91 1 
  4139.26 2.0376e-14   4258.66 1 
  4141.93 2.0987e-14   4261.41 1 
  4144.60 1.9457e-14   4264.16 1 
  4147.27 1.8749e-14   4266.91 1 
  4149.95 2.0795e-14   4269.66 1 
  4152.62 2.0254e-14   4272.41 1 
  4155.29 1.8986e-14   4275.16 1 
  4157.97 1.9885e-14   4277.91 1 
  4160.64 2.0464e-14   4280.66 1 
  4163.31 2.0914e-14   4283.41 1 
  4165.98 2.0584e-14   4286.16 1 
  4168.66 1.9540e-14   4288.91 1 
  4171.33 2.1221e-14   4291.66 1 
  4174.00 1.8741e-14   4294.41 1 
  4176.68 1.9249e-14   4297.16 1 
  4179.35 1.8597e-14   4299.91 1 
  4182.02 2.0019e-14   4302.66 1 
  4184.69 1.9883e-14   4305.41 1 
  4187.37 2.0189e-14   4308.16 1 
  4190.04 2.0879e-14   4310.91 1 
  4192.71 2.0880e-14   4313.66 1 
  4195.39 2.1038e-14   4316.41 1 
  4198.06 2.0674e-14   4319.16 1 
  4200.73 2.1202e-14   4321.91 1 
  4203.40 1.9871e-14   4324.66 1 
  4206.08 2.0899e-14   4327.41 1 
  4208.75 2.0744e-14   4330.16 1 
  4211.42 2.2669e-14   4332.91 1 
  4214.10 2.1721e-14   4335.66 1 
  4216.77 2.1573e-14   4338.41 1 
  4219.44 2.1036e-14   4341.16 1 
  4222.11 2.0615e-14   4343.91 1 
  4224.79 2.0749e-14   4346.66 1 
  4227.46 2.0809e-14   4349.41 1 
  4230.13 1.8806e-14   4352.16 1 
  4232.81 1.9780e-14   4354.91 1 
  4235.48 1.9324e-14   4357.66 1 
  4238.15 2.0340e-14   4360.41 1 
  4240.83 2.0638e-14   4363.16 1 
  4243.50 2.2022e-14   4365.91 1 
  4246.17 2.0096e-14   4368.66 1 
  4248.84 2.2027e-14   4371.41 1 
