# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.06 2.7598e-24    102.80 0 
   600.13 2.6635e-18    616.59 0 
   609.88 2.5176e-18    626.61 0 
   619.79 2.8544e-18    636.80 0 
   629.86 2.8776e-18    647.14 0 
   640.10 2.9144e-18    657.66 0 
   650.50 2.9857e-18    668.34 0 
   658.03 3.0109e-18    676.08 0 
   665.65 3.0926e-18    683.91 0 
   674.91 3.1109e-18    693.43 0 
   684.30 3.0509e-18    703.07 0 
   695.42 3.3335e-18    714.50 0 
   705.09 3.2243e-18    724.44 0 
   716.55 3.5066e-18    736.21 0 
   726.52 3.5597e-18    746.45 0 
   734.93 3.6141e-18    755.09 0 
   745.15 3.7889e-18    765.60 0 
   755.52 3.8906e-18    776.25 0 
   764.27 3.8423e-18    785.24 0 
   774.90 4.1695e-18    796.16 0 
   785.68 4.2911e-18    807.24 0 
   794.78 4.4170e-18    816.58 0 
   805.83 4.5456e-18    827.94 0 
   815.16 4.6360e-18    837.53 0 
   824.60 4.9055e-18    847.23 0 
   834.15 4.3174e-18    857.04 0 
   845.76 5.0660e-18    868.96 0 
   855.55 5.1664e-18    879.02 0 
   865.46 5.4289e-18    889.20 0 
   875.48 5.7046e-18    899.50 0 
   885.62 6.0497e-18    909.91 0 
   895.87 6.2984e-18    920.45 0 
   904.16 6.3362e-18    928.97 0 
   914.63 9.1479e-18    939.72 0 
   925.22 5.2700e-17    950.60 0 
   935.93 1.1516e-16    961.61 0 
   944.59 2.2124e-16    970.51 0 
   955.53 3.1574e-16    981.75 0 
   964.37 3.6216e-16    990.83 0 
   975.54 6.1568e-17   1002.31 0 
   984.57 3.1983e-16   1011.58 0 
   995.97 3.3912e-16   1023.29 0 
  1005.18 4.9193e-16   1032.76 0 
  1014.48 4.6930e-16   1042.32 0 
  1023.87 1.9815e-16   1051.96 0 
  1035.73 3.3221e-16   1064.14 0 
  1045.31 6.4557e-16   1073.99 0 
  1054.98 6.4190e-16   1083.93 0 
  1064.74 5.1403e-16   1093.96 0 
  1074.60 6.1447e-16   1104.08 0 
  1084.54 4.8980e-16   1114.29 0 
  1094.57 6.4941e-16   1124.61 0 
  1104.70 6.6378e-16   1135.01 0 
  1114.92 6.6301e-16   1145.51 0 
  1125.24 6.1803e-16   1156.11 0 
  1135.65 7.6824e-16   1166.81 0 
  1146.16 6.9820e-16   1177.61 0 
  1154.10 7.5437e-16   1185.77 0 
  1164.78 7.8715e-16   1196.74 0 
  1175.56 5.6823e-16   1207.81 0 
  1183.71 7.3303e-16   1216.19 0 
  1194.66 4.6836e-16   1227.44 0 
  1205.72 3.4200e-16   1238.80 0 
  1214.07 2.1808e-16   1247.38 0 
  1225.31 4.5820e-16   1258.93 0 
  1233.80 7.3899e-16   1267.65 0 
  1245.22 8.8322e-16   1279.38 0 
  1253.85 8.8438e-16   1288.25 0 
  1265.45 7.2288e-16   1300.17 0 
  1274.22 1.0731e-15   1309.18 0 
  1286.01 1.1913e-15   1321.30 0 
  1294.93 9.8991e-16   1330.45 0 
  1303.90 9.0188e-16   1339.68 0 
  1315.97 1.1982e-15   1352.07 0 
  1325.09 1.1997e-15   1361.44 0 
  1334.27 1.0583e-15   1370.88 0 
  1343.52 1.3067e-15   1380.38 0 
  1355.96 1.2634e-15   1393.16 0 
  1365.35 1.1274e-15   1402.81 0 
  1374.82 1.2320e-15   1412.54 0 
  1384.35 1.2535e-15   1422.33 0 
  1393.94 1.1766e-15   1432.19 0 
  1403.61 1.2027e-15   1442.12 0 
  1416.59 1.1871e-15   1455.46 0 
  1426.41 1.2503e-15   1465.55 0 
  1436.30 1.2092e-15   1475.71 0 
  1442.93 1.3067e-15   1482.52 0 
  1446.26 1.3709e-15   1485.94 0 
  1456.28 1.3351e-15   1496.24 0 
  1466.38 1.2274e-15   1506.61 0 
  1476.54 1.2091e-15   1517.05 0 
  1483.36 1.2651e-15   1524.05 0 
  1493.64 1.3201e-15   1534.62 0 
  1503.99 1.2855e-15   1545.25 0 
  1510.93 1.1501e-15   1552.39 0 
  1517.91 1.2485e-15   1559.55 0 
  1524.91 1.1535e-15   1566.75 0 
  1535.48 1.0127e-15   1577.61 0 
  1546.13 1.1994e-15   1588.55 0 
  1553.26 1.1081e-15   1595.88 0 
  1564.03 1.0915e-15   1606.94 0 
  1574.87 1.1789e-15   1618.08 0 
  1585.79 1.2616e-15   1629.30 0 
  1596.78 1.3164e-15   1640.59 0 
  1604.15 1.2647e-15   1648.16 0 
  1615.27 1.2689e-15   1659.59 0 
  1626.47 1.1827e-15   1671.09 0 
  1633.97 1.2632e-15   1678.80 0 
  1645.30 1.2999e-15   1690.44 0 
  1656.70 1.1650e-15   1702.16 0 
  1664.35 1.3120e-15   1710.02 0 
  1672.03 1.0853e-15   1717.91 0 
  1675.89 1.3072e-15   1721.87 0 
  1683.62 1.4026e-15   1729.82 0 
  1695.29 1.3102e-15   1741.81 0 
  1703.12 1.2558e-15   1749.85 0 
  1714.93 1.2143e-15   1761.98 0 
  1726.81 1.2070e-15   1774.19 0 
  1734.78 1.2951e-15   1782.38 0 
  1746.81 1.2755e-15   1794.73 0 
  1754.87 1.3844e-15   1803.02 0 
  1762.97 1.2355e-15   1811.34 0 
  1775.19 1.3159e-15   1823.90 0 
  1783.39 1.3299e-15   1832.31 0 
  1795.75 1.4393e-15   1845.02 0 
  1804.04 1.4117e-15   1853.53 0 
  1816.54 1.3492e-15   1866.38 0 
  1824.93 1.3479e-15   1874.99 0 
  1833.35 1.3038e-15   1883.65 0 
  1846.06 1.2066e-15   1896.71 0 
  1854.58 1.2448e-15   1905.46 0 
  1863.14 1.2784e-15   1914.26 0 
  1876.05 1.3583e-15   1927.53 0 
  1884.71 1.2929e-15   1936.42 0 
  1893.41 1.2738e-15   1945.36 0 
  1906.54 1.2984e-15   1958.84 0 
  1915.34 1.2941e-15   1967.89 0 
  1924.18 1.2868e-15   1976.97 0 
  1933.06 1.2943e-15   1986.10 0 
  1946.46 1.3625e-15   1999.86 0 
  1955.44 1.3088e-15   2009.09 0 
  1969.00 1.4098e-15   2023.02 0 
  1978.09 1.4278e-15   2032.36 0 
  1982.65 1.3754e-15   2037.04 0 
  1996.39 1.3357e-15   2051.16 0 
  2005.60 1.3559e-15   2060.63 0 
  2014.86 1.3145e-15   2070.14 0 
  2024.16 1.3560e-15   2079.70 0 
  2033.50 1.3328e-15   2089.30 0 
  2042.89 1.3844e-15   2098.94 0 
  2057.05 1.2958e-15   2113.49 0 
  2066.55 1.3063e-15   2123.24 0 
  2076.09 1.4110e-15   2133.04 0 
  2085.67 1.4290e-15   2142.89 0 
  2095.29 1.3693e-15   2152.78 0 
  2104.97 1.3614e-15   2162.72 0 
  2114.68 1.3756e-15   2172.70 0 
  2124.44 1.3963e-15   2182.73 0 
  2134.25 1.2807e-15   2192.81 0 
  2144.10 1.3550e-15   2202.93 0 
  2154.00 1.3912e-15   2213.09 0 
  2163.94 1.3362e-15   2223.31 0 
  2173.93 1.3315e-15   2233.57 0 
  2183.96 1.3299e-15   2243.88 0 
  2194.04 1.3972e-15   2254.24 0 
  2204.17 1.3544e-15   2264.64 0 
  2214.35 1.2799e-15   2275.10 0 
  2224.57 1.2579e-15   2285.60 0 
  2234.83 1.3586e-15   2296.15 0 
  2245.15 1.2868e-15   2306.75 0 
  2255.51 1.2393e-15   2317.39 0 
  2265.92 1.2670e-15   2328.09 0 
  2276.38 1.3133e-15   2338.84 0 
  2286.89 1.3613e-15   2349.63 0 
  2297.45 1.2958e-15   2360.48 0 
  2302.74 1.2997e-15   2365.92 0 
  2313.37 1.2544e-15   2376.84 0 
  2324.05 1.0472e-15   2387.81 0 
  2334.78 1.1876e-15   2398.83 0 
  2345.55 1.1357e-15   2409.91 0 
  2356.38 1.2556e-15   2421.03 0 
  2367.26 1.1468e-15   2432.20 0 
  2372.71 1.1961e-15   2437.81 0 
  2383.66 1.0950e-15   2449.06 0 
  2394.67 1.1831e-15   2460.37 0 
  2405.72 1.1472e-15   2471.72 0 
  2416.83 1.1810e-15   2483.13 0 
  2422.40 1.2664e-15   2488.86 0 
  2433.58 1.2308e-15   2500.35 0 
  2444.81 1.3056e-15   2511.89 0 
  2456.10 1.2895e-15   2523.48 0 
  2467.43 1.2855e-15   2535.13 0 
  2473.12 1.2456e-15   2540.97 0 
  2484.54 1.2677e-15   2552.70 0 
  2496.00 1.1985e-15   2564.48 0 
  2507.52 1.3592e-15   2576.32 0 
  2513.30 1.2039e-15   2582.26 0 
  2519.10 1.2300e-15   2588.21 0 
  2524.91 1.1919e-15   2594.18 0 
  2536.56 1.2186e-15   2606.15 0 
  2542.41 1.2139e-15   2612.16 0 
  2554.14 1.3177e-15   2624.22 0 
  2565.93 1.2837e-15   2636.33 0 
  2577.78 1.3618e-15   2648.50 0 
  2583.72 1.3504e-15   2654.61 0 
  2595.65 1.3277e-15   2666.86 0 
  2607.63 1.2935e-15   2679.17 0 
  2613.64 1.2767e-15   2685.34 0 
  2625.70 1.3513e-15   2697.74 0 
  2637.82 1.4171e-15   2710.19 0 
  2643.90 1.5550e-15   2716.44 0 
  2656.11 1.6158e-15   2728.98 0 
  2662.23 1.4545e-15   2735.27 0 
  2674.52 1.5219e-15   2747.89 0 
  2686.86 1.5454e-15   2760.58 0 
  2693.05 1.4601e-15   2766.94 0 
  2705.49 1.5242e-15   2779.71 0 
  2717.97 1.4346e-15   2792.54 0 
  2724.24 1.4193e-15   2798.98 0 
  2736.81 1.4988e-15   2811.90 0 
  2743.12 1.3124e-15   2818.38 0 
  2755.78 1.3575e-15   2831.39 0 
  2762.14 1.4226e-15   2837.92 0 
  2774.89 1.4852e-15   2851.02 0 
  2787.69 1.3914e-15   2864.18 0 
  2794.12 1.1164e-15   2870.78 0 
  2807.02 1.2009e-15   2884.03 0 
  2813.49 1.4888e-15   2890.68 0 
  2826.48 1.5868e-15   2904.02 0 
  2832.99 1.5412e-15   2910.72 0 
  2846.07 1.4810e-15   2924.15 0 
  2852.63 1.4058e-15   2930.89 0 
  2865.80 1.5798e-15   2944.42 0 
  2872.40 1.6217e-15   2951.21 0 
  2885.66 1.6094e-15   2964.83 0 
  2892.31 1.6331e-15   2971.67 0 
  2912.36 1.8116e-15   2992.27 0 
  2932.55 1.7383e-15   3013.01 0 
  2952.88 1.7187e-15   3033.89 0 
  2973.34 1.7549e-15   3054.92 0 
  2987.07 1.7660e-15   3069.02 0 
  3007.77 1.7950e-15   3090.30 0 
  3028.62 1.8119e-15   3111.72 0 
  3049.62 1.8333e-15   3133.29 0 
  3070.76 1.8635e-15   3155.01 0 
  3092.04 1.8768e-15   3176.87 0 
  3113.47 1.9254e-15   3198.90 0 
  3127.84 1.8935e-15   3213.66 0 
  3149.53 1.9071e-15   3235.94 0 
  3171.36 1.9476e-15   3258.37 0 
  3193.34 1.8519e-15   3280.95 0 
  3208.08 1.9292e-15   3296.10 0 
  3230.32 1.8386e-15   3318.94 0 
  3252.71 2.0213e-15   3341.95 0 
  3267.72 2.1252e-15   3357.38 0 
  3290.37 2.1210e-15   3380.65 0 
  3313.18 2.0974e-15   3404.08 0 
  3320.82 2.0705e-15   3411.93 0 
  3328.47 2.1255e-15   3419.79 0 
  3336.15 2.1569e-15   3427.68 0 
  3343.84 2.0570e-15   3435.58 0 
  3351.55 2.0971e-15   3443.50 0 
  3359.27 2.1330e-15   3451.44 0 
  3367.02 2.0912e-15   3459.39 0 
  3374.78 1.8783e-15   3467.37 0 
  3382.56 1.9777e-15   3475.36 0 
  3390.36 2.1605e-15   3483.37 0 
  3398.17 2.1426e-15   3491.40 0 
  3406.00 2.1054e-15   3499.45 0 
  3413.86 2.1073e-15   3507.52 0 
  3421.73 2.1985e-15   3515.60 0 
  3429.61 2.1653e-15   3523.71 0 
  3437.52 2.1873e-15   3531.83 0 
  3445.44 1.8980e-15   3539.97 0 
  3453.39 2.2320e-15   3548.13 0 
  3461.35 2.0327e-15   3556.31 0 
  3469.33 2.1100e-15   3564.51 0 
  3477.32 2.0056e-15   3572.73 0 
  3485.34 2.0951e-15   3580.96 0 
  3493.38 2.0472e-15   3589.22 0 
  3501.43 2.1140e-15   3597.49 0 
  3509.50 2.1432e-15   3605.79 0 
  3517.59 2.0231e-15   3614.10 0 
  3525.70 2.0748e-15   3622.43 0 
  3533.83 2.2230e-15   3630.78 0 
  3541.97 2.2903e-15   3639.15 0 
  3550.14 2.2953e-15   3647.54 0 
  3558.32 2.2172e-15   3655.95 0 
  3566.52 2.2738e-15   3664.37 0 
  3574.75 1.9893e-15   3672.82 0 
  3582.99 1.9709e-15   3681.29 0 
  3591.25 1.8994e-15   3689.78 0 
  3599.53 2.2365e-15   3698.28 0 
  3607.82 2.0918e-15   3706.81 0 
  3616.14 2.1354e-15   3715.35 0 
  3624.48 2.1749e-15   3723.92 0 
  3632.83 2.3899e-15   3732.50 0 
  3641.21 2.3461e-15   3741.11 0 
  3649.60 2.1892e-15   3749.73 0 
  3651.30 2.1574e-15   3751.48 1 
  3653.98 1.7694e-15   3754.23 1 
  3656.66 1.6785e-15   3756.98 1 
  3659.33 2.5743e-15   3759.73 1 
  3662.01 2.3083e-15   3762.48 1 
  3664.69 1.6605e-15   3765.23 1 
  3667.36 2.6119e-15   3767.98 1 
  3670.04 1.5383e-15   3770.73 1 
  3672.72 1.5218e-15   3773.48 1 
  3675.39 2.4262e-15   3776.23 1 
  3678.07 1.9847e-15   3778.98 1 
  3680.75 2.1909e-15   3781.73 1 
  3683.42 2.0692e-15   3784.48 1 
  3686.10 1.7960e-15   3787.23 1 
  3688.77 1.8071e-15   3789.98 1 
  3691.45 1.5619e-15   3792.73 1 
  3694.13 1.6675e-15   3795.48 1 
  3696.80 2.1309e-15   3798.23 1 
  3699.48 2.3620e-15   3800.98 1 
  3702.16 1.9901e-15   3803.73 1 
  3704.83 2.3072e-15   3806.48 1 
  3707.51 1.8223e-15   3809.23 1 
  3710.19 1.6127e-15   3811.98 1 
  3712.86 1.6470e-15   3814.73 1 
  3715.54 2.3180e-15   3817.48 1 
  3718.22 2.4657e-15   3820.23 1 
  3720.89 2.2566e-15   3822.98 1 
  3723.57 5.4022e-15   3825.73 1 
  3726.25 6.7913e-15   3828.48 1 
  3728.92 7.7306e-15   3831.23 1 
  3731.60 6.2347e-15   3833.98 1 
  3734.28 3.5675e-15   3836.73 1 
  3736.95 2.4606e-15   3839.48 1 
  3739.63 1.9600e-15   3842.23 1 
  3742.31 2.5976e-15   3844.98 1 
  3744.98 2.1957e-15   3847.73 1 
  3747.66 1.5999e-15   3850.48 1 
  3750.34 1.9584e-15   3853.23 1 
  3753.01 2.4769e-15   3855.98 1 
  3755.69 2.5293e-15   3858.73 1 
  3758.37 2.6456e-15   3861.48 1 
  3761.04 2.1219e-15   3864.23 1 
  3763.72 2.3968e-15   3866.98 1 
  3766.40 1.3684e-15   3869.73 1 
  3769.07 1.9574e-15   3872.48 1 
  3771.75 2.2607e-15   3875.23 1 
  3774.42 2.5121e-15   3877.98 1 
  3777.10 2.6904e-15   3880.73 1 
  3779.78 2.8310e-15   3883.48 1 
  3782.45 2.8864e-15   3886.23 1 
  3785.13 2.8945e-15   3888.98 1 
  3787.81 3.0549e-15   3891.73 1 
  3790.48 3.0742e-15   3894.48 1 
  3793.16 2.9873e-15   3897.23 1 
  3795.84 2.5543e-15   3899.98 1 
  3798.51 2.2075e-15   3902.73 1 
  3801.19 2.5350e-15   3905.48 1 
  3803.87 2.5258e-15   3908.23 1 
  3806.54 2.3492e-15   3910.98 1 
  3809.22 2.8496e-15   3913.73 1 
  3811.90 2.9746e-15   3916.48 1 
  3814.57 2.7441e-15   3919.23 1 
  3817.25 3.0321e-15   3921.98 1 
  3819.93 2.6006e-15   3924.73 1 
  3822.60 2.5870e-15   3927.48 1 
  3825.28 2.5924e-15   3930.23 1 
  3827.96 2.2387e-15   3932.98 1 
  3830.63 1.8067e-15   3935.73 1 
  3833.31 1.9140e-15   3938.48 1 
  3835.99 1.6551e-15   3941.23 1 
  3838.66 1.6200e-15   3943.98 1 
  3841.34 1.7857e-15   3946.73 1 
  3844.02 2.5739e-15   3949.48 1 
  3846.69 2.5245e-15   3952.23 1 
  3849.37 2.6840e-15   3954.98 1 
  3852.05 2.8295e-15   3957.73 1 
  3854.72 2.9430e-15   3960.48 1 
  3857.40 3.1088e-15   3963.23 1 
  3860.07 3.2944e-15   3965.98 1 
  3862.75 2.9552e-15   3968.73 1 
  3865.43 3.1740e-15   3971.48 1 
  3868.10 3.2405e-15   3974.23 1 
  3870.78 3.3930e-15   3976.98 1 
  3873.46 3.4218e-15   3979.73 1 
  3876.13 2.8800e-15   3982.48 1 
  3878.81 2.7066e-15   3985.23 1 
  3881.49 2.7936e-15   3987.98 1 
  3884.16 2.3961e-15   3990.73 1 
  3886.84 2.2856e-15   3993.48 1 
  3889.52 2.7112e-15   3996.23 1 
  3892.19 2.9821e-15   3998.98 1 
  3894.87 2.8944e-15   4001.73 1 
  3897.55 2.9673e-15   4004.48 1 
  3900.22 2.8287e-15   4007.23 1 
  3902.90 3.1937e-15   4009.98 1 
  3905.58 2.9602e-15   4012.73 1 
  3908.25 3.2556e-15   4015.48 1 
  3910.93 3.2704e-15   4018.23 1 
  3913.61 3.5537e-15   4020.98 1 
  3916.28 3.0448e-15   4023.73 1 
  3918.96 3.4767e-15   4026.48 1 
  3921.64 3.6598e-15   4029.23 1 
  3924.31 3.4278e-15   4031.98 1 
  3926.99 3.1646e-15   4034.73 1 
  3929.67 2.8543e-15   4037.48 1 
  3932.34 2.6180e-15   4040.23 1 
  3935.02 2.5375e-15   4042.98 1 
  3937.70 2.8326e-15   4045.73 1 
  3940.37 2.8435e-15   4048.48 1 
  3943.05 3.1927e-15   4051.23 1 
  3945.73 3.4756e-15   4053.98 1 
  3948.40 3.3526e-15   4056.73 1 
  3951.08 3.2857e-15   4059.48 1 
  3953.75 3.6075e-15   4062.23 1 
  3956.43 3.1177e-15   4064.98 1 
  3959.11 3.2847e-15   4067.73 1 
  3961.78 2.7131e-15   4070.48 1 
  3964.46 2.5312e-15   4073.23 1 
  3967.14 2.3143e-15   4075.98 1 
  3969.81 2.1063e-15   4078.73 1 
  3972.49 2.2758e-15   4081.48 1 
  3975.17 2.4367e-15   4084.23 1 
  3977.84 2.7322e-15   4086.98 1 
  3980.52 3.0507e-15   4089.73 1 
  3983.20 3.0934e-15   4092.48 1 
  3985.87 3.3313e-15   4095.23 1 
  3988.55 3.5884e-15   4097.98 1 
  3991.23 3.5026e-15   4100.73 1 
  3993.90 3.6428e-15   4103.48 1 
  3996.58 3.4159e-15   4106.23 1 
  3999.26 3.6405e-15   4108.98 1 
  4001.93 3.7553e-15   4111.73 1 
  4004.61 3.7071e-15   4114.48 1 
  4007.29 3.6781e-15   4117.23 1 
  4009.96 3.6356e-15   4119.98 1 
  4012.64 3.6394e-15   4122.73 1 
  4015.32 3.7818e-15   4125.48 1 
  4017.99 4.2252e-15   4128.23 1 
  4020.67 4.0039e-15   4130.98 1 
  4023.35 3.9726e-15   4133.73 1 
  4026.02 4.1214e-15   4136.48 1 
  4028.70 3.6582e-15   4139.23 1 
  4031.38 3.5152e-15   4141.98 1 
  4034.05 4.0839e-15   4144.73 1 
  4036.73 3.4820e-15   4147.48 1 
  4039.40 3.8275e-15   4150.23 1 
  4042.08 4.0551e-15   4152.98 1 
  4044.76 3.9974e-15   4155.73 1 
  4047.43 4.0273e-15   4158.48 1 
  4050.11 4.0485e-15   4161.23 1 
  4052.79 3.5079e-15   4163.98 1 
  4055.46 3.6936e-15   4166.73 1 
  4058.14 3.9165e-15   4169.48 1 
  4060.82 3.8624e-15   4172.23 1 
  4063.49 3.8729e-15   4174.98 1 
  4066.17 3.8233e-15   4177.73 1 
  4068.85 3.7813e-15   4180.48 1 
  4071.52 3.8634e-15   4183.23 1 
  4074.20 3.5788e-15   4185.98 1 
  4076.88 3.7311e-15   4188.73 1 
  4079.55 3.8054e-15   4191.48 1 
  4082.23 3.8332e-15   4194.23 1 
  4084.91 3.5265e-15   4196.98 1 
  4087.58 3.6116e-15   4199.73 1 
  4090.26 3.3136e-15   4202.48 1 
  4092.94 3.5322e-15   4205.23 1 
  4095.61 3.5054e-15   4207.98 1 
  4098.29 3.0598e-15   4210.73 1 
  4100.97 2.8475e-15   4213.48 1 
  4103.64 3.3261e-15   4216.23 1 
  4106.32 3.1782e-15   4218.98 1 
  4109.00 3.3937e-15   4221.73 1 
  4111.67 3.5252e-15   4224.48 1 
  4114.35 3.6705e-15   4227.23 1 
  4117.03 3.5917e-15   4229.98 1 
  4119.70 3.6388e-15   4232.73 1 
  4122.38 3.9190e-15   4235.48 1 
  4125.05 3.7875e-15   4238.23 1 
  4127.73 3.7437e-15   4240.98 1 
  4130.41 3.9434e-15   4243.73 1 
  4133.08 3.7994e-15   4246.48 1 
  4135.76 4.0203e-15   4249.23 1 
  4138.44 3.7917e-15   4251.98 1 
  4141.11 3.5819e-15   4254.73 1 
  4143.79 3.8482e-15   4257.48 1 
  4146.47 3.7934e-15   4260.23 1 
  4149.14 4.0883e-15   4262.98 1 
  4151.82 3.9604e-15   4265.73 1 
  4154.50 3.7927e-15   4268.48 1 
  4157.17 3.9238e-15   4271.23 1 
  4159.85 3.7962e-15   4273.98 1 
  4162.53 4.1563e-15   4276.73 1 
  4165.20 4.2679e-15   4279.48 1 
  4167.88 3.8175e-15   4282.23 1 
  4170.56 3.8909e-15   4284.98 1 
  4173.23 3.6142e-15   4287.73 1 
  4175.91 3.9317e-15   4290.48 1 
  4178.59 4.3420e-15   4293.23 1 
  4181.26 3.8353e-15   4295.98 1 
  4183.94 3.8796e-15   4298.73 1 
  4186.62 4.2141e-15   4301.48 1 
  4189.29 4.0138e-15   4304.23 1 
  4191.97 4.0443e-15   4306.98 1 
  4194.65 3.6170e-15   4309.73 1 
  4197.32 3.7570e-15   4312.48 1 
  4200.00 4.0921e-15   4315.23 1 
  4202.68 4.0022e-15   4317.98 1 
  4205.35 3.5762e-15   4320.73 1 
  4208.03 3.9576e-15   4323.48 1 
  4210.71 4.1552e-15   4326.23 1 
  4213.38 4.3225e-15   4328.98 1 
  4216.06 4.3871e-15   4331.73 1 
  4218.73 4.1260e-15   4334.48 1 
  4221.41 3.9728e-15   4337.23 1 
  4224.09 3.8844e-15   4339.98 1 
  4226.76 3.8377e-15   4342.73 1 
  4229.44 3.5521e-15   4345.48 1 
  4232.12 3.6811e-15   4348.23 1 
  4234.79 3.8886e-15   4350.98 1 
  4237.47 4.0165e-15   4353.73 1 
  4240.15 3.9925e-15   4356.48 1 
  4242.82 4.0448e-15   4359.23 1 
  4245.50 3.9028e-15   4361.98 1 
  4248.18 3.8284e-15   4364.73 1 
  4250.85 4.0962e-15   4367.48 1 
  4253.53 4.0548e-15   4370.23 1 
  4256.21 3.9964e-15   4372.98 1 
  4258.88 4.1534e-15   4375.73 1 
  4261.56 3.8727e-15   4378.48 1 
  4264.24 3.7905e-15   4381.23 1 
  4266.91 3.9124e-15   4383.98 1 
  4269.59 4.0293e-15   4386.73 1 
  4272.27 4.0583e-15   4389.48 1 
  4274.94 3.7794e-15   4392.23 1 
  4277.62 3.9070e-15   4394.98 1 
  4280.30 4.0449e-15   4397.73 1 
  4282.97 3.8838e-15   4400.48 1 
  4285.65 4.1396e-15   4403.23 1 
  4288.33 3.9550e-15   4405.98 1 
  4291.00 3.6271e-15   4408.73 1 
  4293.68 3.5558e-15   4411.48 1 
  4296.36 3.3672e-15   4414.23 1 
