# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.09 1.0440e-27    100.93 0 
  2086.37 2.9492e-14   2103.78 0 
  2096.00 2.8099e-14   2113.49 0 
  2105.68 2.8754e-14   2123.24 0 
  2115.40 2.9020e-14   2133.04 0 
  2125.16 2.9560e-14   2142.89 0 
  2134.97 2.8164e-14   2152.78 0 
  2144.83 2.8359e-14   2162.72 0 
  2154.73 2.9492e-14   2172.70 0 
  2164.67 2.8953e-14   2182.73 0 
  2174.66 2.8820e-14   2192.81 0 
  2184.70 2.8294e-14   2202.93 0 
  2194.79 2.9492e-14   2213.09 0 
  2204.92 2.8953e-14   2223.31 0 
  2215.09 2.8035e-14   2233.57 0 
  2225.32 2.7271e-14   2243.88 0 
  2235.59 2.8622e-14   2254.24 0 
  2245.91 2.7906e-14   2264.64 0 
  2256.28 2.7083e-14   2275.10 0 
  2266.69 2.7714e-14   2285.60 0 
  2277.15 2.8294e-14   2296.15 0 
  2282.40 2.8755e-14   2301.44 0 
  2292.94 2.7471e-14   2312.07 0 
  2303.52 2.7670e-14   2322.74 0 
  2314.15 2.6740e-14   2333.46 0 
  2324.83 2.1995e-14   2344.23 0 
  2335.57 2.5613e-14   2355.05 0 
  2346.35 2.5213e-14   2365.92 0 
  2357.18 2.6471e-14   2376.84 0 
  2362.61 2.5168e-14   2382.32 0 
  2373.52 2.5645e-14   2393.32 0 
  2384.47 2.4500e-14   2404.36 0 
  2395.48 2.5722e-14   2415.46 0 
  2406.53 2.4915e-14   2426.61 0 
  2417.64 2.5329e-14   2437.81 0 
  2423.22 2.6224e-14   2443.43 0 
  2434.40 2.5343e-14   2454.71 0 
  2445.64 2.6425e-14   2466.04 0 
  2456.93 2.6192e-14   2477.42 0 
  2462.59 2.6077e-14   2483.13 0 
  2473.96 2.5434e-14   2494.60 0 
  2485.38 2.6156e-14   2506.11 0 
  2496.85 2.4645e-14   2517.68 0 
  2502.60 2.6780e-14   2523.48 0 
  2514.16 2.4945e-14   2535.13 0 
  2519.95 2.5767e-14   2540.97 0 
  2525.76 2.4839e-14   2546.83 0 
  2537.42 2.5021e-14   2558.59 0 
  2543.27 2.4626e-14   2564.48 0 
  2555.01 2.5737e-14   2576.32 0 
  2566.80 2.5452e-14   2588.21 0 
  2572.72 2.6473e-14   2594.18 0 
  2584.59 2.6361e-14   2606.15 0 
  2596.52 2.6250e-14   2618.18 0 
  2602.51 2.5599e-14   2624.22 0 
  2614.52 2.5491e-14   2636.33 0 
  2626.59 2.6035e-14   2648.50 0 
  2632.64 2.6341e-14   2654.61 0 
  2644.80 2.7657e-14   2666.86 0 
  2657.00 2.7796e-14   2679.17 0 
  2663.13 2.6367e-14   2685.34 0 
  2675.42 2.7179e-14   2697.74 0 
  2687.77 2.7127e-14   2710.19 0 
  2693.97 2.6333e-14   2716.44 0 
  2706.40 2.6710e-14   2728.98 0 
  2712.64 2.5987e-14   2735.27 0 
  2725.16 2.5997e-14   2747.89 0 
  2737.74 2.6860e-14   2760.58 0 
  2744.05 2.4785e-14   2766.94 0 
  2756.72 2.5025e-14   2779.71 0 
  2763.07 2.5554e-14   2786.12 0 
  2775.83 2.6341e-14   2798.98 0 
  2782.22 2.5806e-14   2805.43 0 
  2795.07 2.2746e-14   2818.38 0 
  2807.97 2.3938e-14   2831.39 0 
  2814.44 2.6374e-14   2837.92 0 
  2827.43 2.6752e-14   2851.02 0 
  2833.95 2.5849e-14   2857.59 0 
  2847.03 2.5623e-14   2870.78 0 
  2853.59 2.5393e-14   2877.40 0 
  2866.77 2.6479e-14   2890.68 0 
  2873.37 2.6302e-14   2897.34 0 
  2886.64 2.6374e-14   2910.72 0 
  2893.29 2.6198e-14   2917.43 0 
  2913.35 2.7198e-14   2937.65 0 
  2926.79 2.6652e-14   2951.21 0 
  2947.08 2.6364e-14   2971.67 0 
  2967.51 2.6625e-14   2992.27 0 
  2988.08 2.6581e-14   3013.01 0 
  3008.79 2.6721e-14   3033.89 0 
  3029.65 2.6739e-14   3054.92 0 
  3050.65 2.6634e-14   3076.10 0 
  3071.79 2.6591e-14   3097.42 0 
  3093.09 2.6609e-14   3118.89 0 
  3107.36 2.6498e-14   3133.29 0 
  3128.90 2.6273e-14   3155.01 0 
  3150.59 2.6352e-14   3176.87 0 
  3172.43 2.6249e-14   3198.90 0 
  3187.07 2.5545e-14   3213.66 0 
  3209.17 2.5979e-14   3235.94 0 
  3231.41 2.5464e-14   3258.37 0 
  3246.33 2.6009e-14   3273.41 0 
  3268.83 2.6268e-14   3296.10 0 
  3291.49 2.6166e-14   3318.94 0 
  3306.68 2.6119e-14   3334.26 0 
  3321.94 2.6495e-14   3349.66 0 
  3329.60 2.6808e-14   3357.38 0 
  3337.28 2.6386e-14   3365.12 0 
  3344.97 2.5970e-14   3372.87 0 
  3352.68 2.6277e-14   3380.65 0 
  3360.41 2.5863e-14   3388.44 0 
  3368.15 2.5929e-14   3396.25 0 
  3375.92 2.4768e-14   3404.08 0 
  3383.70 2.5235e-14   3411.93 0 
  3391.50 2.6249e-14   3419.79 0 
  3399.32 2.6991e-14   3427.68 0 
  3407.16 2.5487e-14   3435.58 0 
  3415.01 2.5967e-14   3443.50 0 
  3422.88 2.6763e-14   3451.44 0 
  3430.77 2.6524e-14   3459.39 0 
  3438.68 2.6653e-14   3467.37 0 
  3446.61 2.5285e-14   3475.36 0 
  3454.56 2.6000e-14   3483.37 0 
  3462.52 2.4950e-14   3491.40 0 
  3470.50 2.5538e-14   3499.45 0 
  3478.50 2.4791e-14   3507.52 0 
  3486.52 2.5375e-14   3515.60 0 
  3494.56 2.5440e-14   3523.71 0 
  3502.61 2.5860e-14   3531.83 0 
  3510.69 2.5219e-14   3539.97 0 
  3518.78 2.5052e-14   3548.13 0 
  3526.89 2.5232e-14   3556.31 0 
  3535.02 2.5826e-14   3564.51 0 
  3543.17 2.6435e-14   3572.73 0 
  3551.34 2.6441e-14   3580.96 0 
  3559.53 2.6085e-14   3589.22 0 
  3567.73 2.6092e-14   3597.49 0 
  3575.96 2.4639e-14   3605.79 0 
  3584.20 2.4195e-14   3614.10 0 
  3592.46 2.4090e-14   3622.43 0 
  3600.74 2.5524e-14   3630.78 0 
  3602.83 2.4643e-14   3632.88 1 
  3605.55 2.4519e-14   3635.63 1 
  3608.28 2.2985e-14   3638.38 1 
  3611.01 2.0401e-14   3641.13 1 
  3613.73 1.8457e-14   3643.88 1 
  3616.46 2.0236e-14   3646.63 1 
  3619.19 2.5282e-14   3649.38 1 
  3621.92 2.6293e-14   3652.13 1 
  3624.64 2.8119e-14   3654.88 1 
  3627.37 2.7265e-14   3657.63 1 
  3630.10 2.3958e-14   3660.38 1 
  3632.82 2.6269e-14   3663.13 1 
  3635.55 2.5524e-14   3665.88 1 
  3638.28 2.4548e-14   3668.63 1 
  3641.01 2.4431e-14   3671.38 1 
  3643.73 2.5934e-14   3674.13 1 
  3646.46 2.8679e-14   3676.88 1 
  3649.19 2.5309e-14   3679.63 1 
  3651.92 2.3642e-14   3682.38 1 
  3654.64 2.5989e-14   3685.13 1 
  3657.37 2.9052e-14   3687.88 1 
  3660.10 2.9740e-14   3690.63 1 
  3662.82 2.5598e-14   3693.38 1 
  3665.55 2.4508e-14   3696.13 1 
  3668.28 2.5855e-14   3698.88 1 
  3671.01 2.5938e-14   3701.63 1 
  3673.73 2.5434e-14   3704.38 1 
  3676.46 2.4630e-14   3707.13 1 
  3679.19 2.7569e-14   3709.88 1 
  3681.92 2.6188e-14   3712.63 1 
  3684.64 2.5015e-14   3715.38 1 
  3687.37 2.5797e-14   3718.13 1 
  3690.10 2.3056e-14   3720.88 1 
  3692.82 2.7570e-14   3723.63 1 
  3695.55 2.4928e-14   3726.38 1 
  3698.28 2.7412e-14   3729.13 1 
  3701.01 2.7267e-14   3731.88 1 
  3703.73 2.6483e-14   3734.63 1 
  3706.46 2.7501e-14   3737.38 1 
  3709.19 2.5372e-14   3740.13 1 
  3711.92 2.5992e-14   3742.88 1 
  3714.64 2.8973e-14   3745.63 1 
  3717.37 2.7415e-14   3748.38 1 
  3720.10 3.1385e-14   3751.13 1 
  3722.82 4.2345e-14   3753.88 1 
  3725.55 6.9571e-14   3756.63 1 
  3728.28 9.5903e-14   3759.38 1 
  3731.01 9.8711e-14   3762.13 1 
  3733.73 7.6328e-14   3764.88 1 
  3736.46 4.6582e-14   3767.63 1 
  3739.19 3.2831e-14   3770.38 1 
  3741.91 2.9910e-14   3773.13 1 
  3744.64 2.9498e-14   3775.88 1 
  3747.37 2.8463e-14   3778.63 1 
  3750.10 2.6616e-14   3781.38 1 
  3752.82 2.6866e-14   3784.13 1 
  3755.55 2.9350e-14   3786.88 1 
  3758.28 2.9545e-14   3789.63 1 
  3761.01 3.1410e-14   3792.38 1 
  3763.73 3.2541e-14   3795.13 1 
  3766.46 3.0732e-14   3797.88 1 
  3769.19 2.7680e-14   3800.63 1 
  3771.91 2.6377e-14   3803.38 1 
  3774.64 2.7986e-14   3806.13 1 
  3777.37 3.1116e-14   3808.88 1 
  3780.10 3.3403e-14   3811.63 1 
  3782.82 3.5078e-14   3814.38 1 
  3785.55 3.6896e-14   3817.13 1 
  3788.28 3.5322e-14   3819.88 1 
  3791.01 3.5185e-14   3822.63 1 
  3793.73 3.0872e-14   3825.38 1 
  3796.46 2.9085e-14   3828.13 1 
  3799.19 2.8546e-14   3830.88 1 
  3801.91 2.9681e-14   3833.63 1 
  3804.64 3.1806e-14   3836.38 1 
  3807.37 3.2567e-14   3839.13 1 
  3810.10 3.4595e-14   3841.88 1 
  3812.82 3.6390e-14   3844.63 1 
  3815.55 3.5312e-14   3847.38 1 
  3818.28 3.6297e-14   3850.13 1 
  3821.01 3.5242e-14   3852.88 1 
  3823.73 3.4977e-14   3855.63 1 
  3826.46 3.4395e-14   3858.38 1 
  3829.19 3.1411e-14   3861.13 1 
  3831.91 2.9146e-14   3863.88 1 
  3834.64 2.7038e-14   3866.63 1 
  3837.37 2.7338e-14   3869.38 1 
  3840.10 2.7331e-14   3872.13 1 
  3842.82 3.0284e-14   3874.88 1 
  3845.55 3.1885e-14   3877.63 1 
  3848.28 3.3928e-14   3880.38 1 
  3851.00 3.5724e-14   3883.13 1 
  3853.73 3.8561e-14   3885.88 1 
  3856.46 3.8618e-14   3888.63 1 
  3859.19 3.7408e-14   3891.38 1 
  3861.91 3.9200e-14   3894.13 1 
  3864.64 4.0095e-14   3896.88 1 
  3867.37 4.2246e-14   3899.63 1 
  3870.10 4.3779e-14   3902.38 1 
  3872.82 4.2552e-14   3905.13 1 
  3875.55 3.9398e-14   3907.88 1 
  3878.28 3.5702e-14   3910.63 1 
  3881.00 3.5161e-14   3913.38 1 
  3883.73 3.5181e-14   3916.13 1 
  3886.46 3.3475e-14   3918.88 1 
  3889.19 3.3420e-14   3921.63 1 
  3891.91 3.2782e-14   3924.38 1 
  3894.64 3.2432e-14   3927.13 1 
  3897.37 3.2136e-14   3929.88 1 
  3900.10 3.3618e-14   3932.63 1 
  3902.82 3.5461e-14   3935.38 1 
  3905.55 3.6945e-14   3938.13 1 
  3908.28 3.8960e-14   3940.88 1 
  3911.00 4.0223e-14   3943.63 1 
  3913.73 4.0362e-14   3946.38 1 
  3916.46 3.9930e-14   3949.13 1 
  3919.19 3.9049e-14   3951.88 1 
  3921.91 3.8372e-14   3954.63 1 
  3924.64 3.8466e-14   3957.38 1 
  3927.37 3.6383e-14   3960.13 1 
  3930.10 3.4514e-14   3962.88 1 
  3932.82 3.2835e-14   3965.63 1 
  3935.55 3.1351e-14   3968.38 1 
  3938.28 3.4507e-14   3971.13 1 
  3941.00 3.6602e-14   3973.88 1 
  3943.73 3.7045e-14   3976.63 1 
  3946.46 3.7038e-14   3979.38 1 
  3949.19 3.7976e-14   3982.13 1 
  3951.91 3.7610e-14   3984.88 1 
  3954.64 3.7491e-14   3987.63 1 
  3957.37 3.7325e-14   3990.38 1 
  3960.09 3.5799e-14   3993.13 1 
  3962.82 3.3406e-14   3995.88 1 
  3965.55 3.1169e-14   3998.63 1 
  3968.28 3.0183e-14   4001.38 1 
  3971.00 2.9670e-14   4004.13 1 
  3973.73 3.0396e-14   4006.88 1 
  3976.46 3.0723e-14   4009.63 1 
  3979.19 3.2346e-14   4012.38 1 
  3981.91 3.3872e-14   4015.13 1 
  3984.64 3.7060e-14   4017.88 1 
  3987.37 3.8633e-14   4020.63 1 
  3990.09 3.8572e-14   4023.38 1 
  3992.82 3.9681e-14   4026.13 1 
  3995.55 4.1334e-14   4028.88 1 
  3998.28 4.0833e-14   4031.63 1 
  4001.00 4.0125e-14   4034.38 1 
  4003.73 3.9773e-14   4037.13 1 
  4006.46 4.0054e-14   4039.88 1 
  4009.19 4.1216e-14   4042.63 1 
  4011.91 4.1183e-14   4045.38 1 
  4014.64 4.0697e-14   4048.13 1 
  4017.37 4.0678e-14   4050.88 1 
  4020.09 4.0826e-14   4053.63 1 
  4022.82 4.1709e-14   4056.38 1 
  4025.55 4.2466e-14   4059.13 1 
  4028.28 4.1778e-14   4061.88 1 
  4031.00 4.2512e-14   4064.63 1 
  4033.73 4.1399e-14   4067.38 1 
  4036.46 4.0053e-14   4070.13 1 
  4039.19 4.0752e-14   4072.88 1 
  4041.91 4.1648e-14   4075.63 1 
  4044.64 4.2011e-14   4078.38 1 
  4047.37 4.0905e-14   4081.13 1 
  4050.09 4.1003e-14   4083.88 1 
  4052.82 3.9670e-14   4086.63 1 
  4055.55 4.1669e-14   4089.38 1 
  4058.28 4.1156e-14   4092.13 1 
  4061.00 4.1203e-14   4094.88 1 
  4063.73 4.0049e-14   4097.63 1 
  4066.46 4.1556e-14   4100.38 1 
  4069.18 4.1621e-14   4103.13 1 
  4071.91 4.0410e-14   4105.88 1 
  4074.64 3.9931e-14   4108.63 1 
  4077.37 3.9821e-14   4111.38 1 
  4080.09 3.8515e-14   4114.13 1 
  4082.82 3.7803e-14   4116.88 1 
  4085.55 3.8975e-14   4119.63 1 
  4088.28 3.9002e-14   4122.38 1 
  4091.00 3.7641e-14   4125.13 1 
  4093.73 3.5018e-14   4127.88 1 
  4096.46 3.5257e-14   4130.63 1 
  4099.18 3.6140e-14   4133.38 1 
  4101.91 3.7150e-14   4136.13 1 
  4104.64 3.5700e-14   4138.88 1 
  4107.37 3.4743e-14   4141.63 1 
  4110.09 3.3807e-14   4144.38 1 
  4112.82 3.5104e-14   4147.13 1 
  4115.55 3.5632e-14   4149.88 1 
  4118.28 3.6762e-14   4152.63 1 
  4121.00 3.7123e-14   4155.38 1 
  4123.73 3.7734e-14   4158.13 1 
  4126.46 3.7933e-14   4160.88 1 
  4129.18 3.8026e-14   4163.63 1 
  4131.91 3.8158e-14   4166.38 1 
  4134.64 3.8694e-14   4169.13 1 
  4137.37 4.0510e-14   4171.88 1 
  4140.09 3.9398e-14   4174.63 1 
  4142.82 3.9917e-14   4177.38 1 
  4145.55 3.8810e-14   4180.13 1 
  4148.27 3.9839e-14   4182.88 1 
  4151.00 3.8181e-14   4185.63 1 
  4153.73 3.8747e-14   4188.38 1 
  4156.46 4.0091e-14   4191.13 1 
  4159.18 3.9325e-14   4193.88 1 
  4161.91 3.9671e-14   4196.63 1 
  4164.64 4.0536e-14   4199.38 1 
  4167.37 4.0220e-14   4202.13 1 
  4170.09 3.9066e-14   4204.88 1 
  4172.82 3.9316e-14   4207.63 1 
  4175.55 3.8308e-14   4210.38 1 
  4178.27 3.8471e-14   4213.13 1 
  4181.00 3.7707e-14   4215.88 1 
  4183.73 3.8042e-14   4218.63 1 
  4186.46 3.9027e-14   4221.38 1 
  4189.18 3.8826e-14   4224.13 1 
  4191.91 3.9547e-14   4226.88 1 
  4194.64 3.9233e-14   4229.63 1 
  4197.37 3.8471e-14   4232.38 1 
  4200.09 3.8839e-14   4235.13 1 
  4202.82 3.8744e-14   4237.88 1 
  4205.55 3.9243e-14   4240.63 1 
  4208.27 3.8742e-14   4243.38 1 
  4211.00 3.9164e-14   4246.13 1 
  4213.73 3.8287e-14   4248.88 1 
  4216.46 3.8834e-14   4251.63 1 
  4219.18 3.8626e-14   4254.38 1 
  4221.91 3.9579e-14   4257.13 1 
  4224.64 3.8447e-14   4259.88 1 
  4227.37 3.8174e-14   4262.63 1 
  4230.09 3.8394e-14   4265.38 1 
  4232.82 3.8330e-14   4268.13 1 
  4235.55 3.8668e-14   4270.88 1 
  4238.27 3.9248e-14   4273.63 1 
  4241.00 3.8968e-14   4276.38 1 
  4243.73 3.8761e-14   4279.13 1 
  4246.46 3.8862e-14   4281.88 1 
  4249.18 3.8868e-14   4284.63 1 
  4251.91 3.9646e-14   4287.38 1 
  4254.64 3.9239e-14   4290.13 1 
  4257.36 3.9110e-14   4292.88 1 
  4260.09 3.8781e-14   4295.63 1 
  4262.82 3.9050e-14   4298.38 1 
  4265.55 3.9202e-14   4301.13 1 
  4268.27 3.8641e-14   4303.88 1 
  4271.00 3.8679e-14   4306.63 1 
  4273.73 3.8755e-14   4309.38 1 
  4276.46 3.9110e-14   4312.13 1 
