# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.09 5.8069e-18    100.69 0 
  2644.83 1.7777e-14   2660.72 0 
  2657.04 2.4759e-14   2673.01 0 
  2663.16 1.5584e-14   2679.17 0 
  2675.45 1.7807e-14   2691.54 0 
  2687.80 2.0629e-14   2703.96 0 
  2694.00 1.4942e-14   2710.19 0 
  2706.43 1.8591e-14   2722.70 0 
  2712.67 1.3374e-14   2728.98 0 
  2725.19 1.0645e-14   2741.57 0 
  2737.77 1.3584e-14   2754.23 0 
  2744.08 7.5507e-15   2760.58 0 
  2756.75 1.0348e-14   2773.32 0 
  2763.10 1.3640e-14   2779.71 0 
  2775.86 1.4646e-14   2792.54 0 
  2782.26 8.7027e-15   2798.98 0 
  2795.10 3.8067e-15   2811.90 0 
  2808.00 4.6498e-15   2824.88 0 
  2814.47 1.2923e-14   2831.39 0 
  2827.47 1.9022e-14   2844.46 0 
  2833.98 1.7915e-14   2851.02 0 
  2847.06 1.2975e-14   2864.18 0 
  2853.63 7.6214e-15   2870.78 0 
  2866.80 1.7985e-14   2884.03 0 
  2873.41 2.4427e-14   2890.68 0 
  2886.67 2.2118e-14   2904.02 0 
  2893.33 2.7145e-14   2910.72 0 
  2906.68 3.6946e-14   2924.15 0 
  2926.83 3.2092e-14   2944.42 0 
  2947.12 2.9595e-14   2964.83 0 
  2967.54 3.1049e-14   2985.38 0 
  2988.11 3.1613e-14   3006.08 0 
  3008.83 3.1746e-14   3026.91 0 
  3029.68 3.3923e-14   3047.89 0 
  3050.68 3.5507e-14   3069.02 0 
  3071.83 3.8738e-14   3090.30 0 
  3093.12 3.7840e-14   3111.72 0 
  3107.40 4.3936e-14   3126.08 0 
  3128.94 4.0517e-14   3147.75 0 
  3150.63 4.0592e-14   3169.57 0 
  3172.47 4.4797e-14   3191.54 0 
  3187.11 3.8648e-14   3206.27 0 
  3209.20 4.2947e-14   3228.49 0 
  3231.45 3.6119e-14   3250.87 0 
  3246.36 5.0887e-14   3265.88 0 
  3268.87 5.9622e-14   3288.52 0 
  3291.53 5.8373e-14   3311.31 0 
  3306.72 5.4711e-14   3326.60 0 
  3321.98 5.1516e-14   3341.95 0 
  3329.64 5.7793e-14   3349.66 0 
  3337.32 5.3556e-14   3357.38 0 
  3345.01 5.4669e-14   3365.12 0 
  3352.72 4.9736e-14   3372.87 0 
  3360.45 5.6572e-14   3380.65 0 
  3368.20 5.5916e-14   3388.44 0 
  3375.96 4.4002e-14   3396.25 0 
  3383.74 4.4813e-14   3404.08 0 
  3391.54 5.6798e-14   3411.93 0 
  3399.36 5.8649e-14   3419.79 0 
  3407.20 5.6389e-14   3427.68 0 
  3415.05 5.3719e-14   3435.58 0 
  3422.92 6.3249e-14   3443.50 0 
  3430.82 5.8747e-14   3451.44 0 
  3438.72 5.9968e-14   3459.39 0 
  3446.65 3.9614e-14   3467.37 0 
  3454.60 5.8584e-14   3475.36 0 
  3462.56 4.7941e-14   3483.37 0 
  3470.54 5.5161e-14   3491.40 0 
  3478.54 4.3408e-14   3499.45 0 
  3486.56 5.2905e-14   3507.52 0 
  3494.60 4.7361e-14   3515.60 0 
  3502.65 6.0723e-14   3523.71 0 
  3510.73 6.0573e-14   3531.83 0 
  3518.82 5.2992e-14   3539.97 0 
  3526.93 4.8099e-14   3548.13 0 
  3535.06 5.9988e-14   3556.31 0 
  3543.21 6.7608e-14   3564.51 0 
  3551.38 6.5906e-14   3572.73 0 
  3559.57 6.1781e-14   3580.96 0 
  3567.77 5.6595e-14   3589.22 0 
  3576.00 4.8720e-14   3597.49 0 
  3584.24 3.7466e-14   3605.79 0 
  3592.50 4.7159e-14   3614.10 0 
  3600.79 6.8468e-14   3622.43 0 
  3609.09 5.4377e-14   3630.78 0 
  3610.50 5.6380e-14   3632.20 1 
  3613.23 5.2954e-14   3634.95 1 
  3615.96 5.4128e-14   3637.70 1 
  3618.70 5.9815e-14   3640.45 1 
  3621.43 5.4768e-14   3643.20 1 
  3624.17 6.2249e-14   3645.95 1 
  3626.90 6.0940e-14   3648.70 1 
  3629.63 6.1681e-14   3651.45 1 
  3632.37 6.3721e-14   3654.20 1 
  3635.10 6.7535e-14   3656.95 1 
  3637.83 6.6387e-14   3659.70 1 
  3640.57 6.5992e-14   3662.45 1 
  3643.30 6.0816e-14   3665.20 1 
  3646.03 6.8531e-14   3667.95 1 
  3648.77 7.0564e-14   3670.70 1 
  3651.50 7.3076e-14   3673.45 1 
  3654.23 7.4029e-14   3676.20 1 
  3656.97 7.9102e-14   3678.95 1 
  3659.70 8.0427e-14   3681.70 1 
  3662.44 8.0732e-14   3684.45 1 
  3665.17 7.9975e-14   3687.20 1 
  3667.90 7.6640e-14   3689.95 1 
  3670.64 7.6283e-14   3692.70 1 
  3673.37 7.5234e-14   3695.45 1 
  3676.10 6.8969e-14   3698.20 1 
  3678.84 6.7922e-14   3700.95 1 
  3681.57 6.5091e-14   3703.70 1 
  3684.30 6.7361e-14   3706.45 1 
  3687.04 7.1339e-14   3709.20 1 
  3689.77 7.5257e-14   3711.95 1 
  3692.50 7.7302e-14   3714.70 1 
  3695.24 7.9768e-14   3717.45 1 
  3697.97 7.5157e-14   3720.20 1 
  3700.71 7.2047e-14   3722.95 1 
  3703.44 6.7306e-14   3725.70 1 
  3706.17 7.0361e-14   3728.45 1 
  3708.91 7.3291e-14   3731.20 1 
  3711.64 7.2088e-14   3733.95 1 
  3714.37 7.4103e-14   3736.70 1 
  3717.11 6.7686e-14   3739.45 1 
  3719.84 6.7014e-14   3742.20 1 
  3722.57 6.6112e-14   3744.95 1 
  3725.31 6.3615e-14   3747.70 1 
  3728.04 6.1861e-14   3750.45 1 
  3730.77 6.0363e-14   3753.20 1 
  3733.51 5.5612e-14   3755.95 1 
  3736.24 5.7867e-14   3758.70 1 
  3738.97 6.2271e-14   3761.45 1 
  3741.71 5.7508e-14   3764.20 1 
  3744.44 5.6787e-14   3766.95 1 
  3747.18 6.0024e-14   3769.70 1 
  3749.91 6.5891e-14   3772.45 1 
  3752.64 6.7259e-14   3775.20 1 
  3755.38 7.4090e-14   3777.95 1 
  3758.11 7.4295e-14   3780.70 1 
  3760.84 7.0329e-14   3783.45 1 
  3763.58 6.8815e-14   3786.20 1 
  3766.31 7.4716e-14   3788.95 1 
  3769.04 7.3679e-14   3791.70 1 
  3771.78 8.0241e-14   3794.45 1 
  3774.51 7.9922e-14   3797.20 1 
  3777.24 8.3408e-14   3799.95 1 
  3779.98 8.8057e-14   3802.70 1 
  3782.71 8.0450e-14   3805.45 1 
  3785.45 7.7015e-14   3808.20 1 
  3788.18 7.6732e-14   3810.95 1 
  3790.91 7.0124e-14   3813.70 1 
  3793.65 6.5529e-14   3816.45 1 
  3796.38 6.9425e-14   3819.20 1 
  3799.11 7.3820e-14   3821.95 1 
  3801.85 7.1459e-14   3824.70 1 
  3804.58 7.6734e-14   3827.45 1 
  3807.31 7.7578e-14   3830.20 1 
  3810.05 7.2007e-14   3832.95 1 
  3812.78 6.4315e-14   3835.70 1 
  3815.51 6.1853e-14   3838.45 1 
  3818.25 5.6171e-14   3841.20 1 
  3820.98 5.3708e-14   3843.95 1 
  3823.72 4.9985e-14   3846.70 1 
  3826.45 5.0838e-14   3849.45 1 
  3829.18 4.7293e-14   3852.20 1 
  3831.92 4.3347e-14   3854.95 1 
  3834.65 4.8394e-14   3857.70 1 
  3837.38 5.4523e-14   3860.45 1 
  3840.12 6.0041e-14   3863.20 1 
  3842.85 6.0340e-14   3865.95 1 
  3845.58 6.6930e-14   3868.70 1 
  3848.32 6.8396e-14   3871.45 1 
  3851.05 6.1127e-14   3874.20 1 
  3853.78 6.2409e-14   3876.95 1 
  3856.52 6.0761e-14   3879.70 1 
  3859.25 6.5491e-14   3882.45 1 
  3861.99 6.5826e-14   3885.20 1 
  3864.72 6.7098e-14   3887.95 1 
  3867.45 6.6287e-14   3890.70 1 
  3870.19 6.6879e-14   3893.45 1 
  3872.92 6.7127e-14   3896.20 1 
  3875.65 6.8302e-14   3898.95 1 
  3878.39 6.3017e-14   3901.70 1 
  3881.12 6.5604e-14   3904.45 1 
  3883.85 6.9731e-14   3907.20 1 
  3886.59 7.1552e-14   3909.95 1 
  3889.32 7.7350e-14   3912.70 1 
  3892.05 7.7806e-14   3915.45 1 
  3894.79 8.2567e-14   3918.20 1 
  3897.52 8.1282e-14   3920.95 1 
  3900.26 8.1362e-14   3923.70 1 
  3902.99 8.4238e-14   3926.45 1 
  3905.72 8.7120e-14   3929.20 1 
  3908.46 8.7448e-14   3931.95 1 
  3911.19 8.8255e-14   3934.70 1 
  3913.92 8.3750e-14   3937.45 1 
  3916.66 8.0109e-14   3940.20 1 
  3919.39 7.4757e-14   3942.95 1 
  3922.12 6.4362e-14   3945.70 1 
  3924.86 5.6285e-14   3948.45 1 
  3927.59 4.4359e-14   3951.20 1 
  3930.32 4.1512e-14   3953.95 1 
  3933.06 4.1971e-14   3956.70 1 
  3935.79 5.0631e-14   3959.45 1 
  3938.53 6.0784e-14   3962.20 1 
  3941.26 7.0267e-14   3964.95 1 
  3943.99 7.5344e-14   3967.70 1 
  3946.73 8.3566e-14   3970.45 1 
  3949.46 8.5821e-14   3973.20 1 
  3952.19 8.5934e-14   3975.95 1 
  3954.93 7.8934e-14   3978.70 1 
  3957.66 6.8893e-14   3981.45 1 
  3960.39 5.6472e-14   3984.20 1 
  3963.13 5.0391e-14   3986.95 1 
  3965.86 4.8900e-14   3989.70 1 
  3968.59 5.4561e-14   3992.45 1 
  3971.33 6.7658e-14   3995.20 1 
  3974.06 8.3369e-14   3997.95 1 
  3976.80 9.3512e-14   4000.70 1 
  3979.53 9.9617e-14   4003.45 1 
  3982.26 1.0697e-13   4006.20 1 
  3985.00 1.0821e-13   4008.95 1 
  3987.73 1.0951e-13   4011.70 1 
  3990.46 1.1487e-13   4014.45 1 
  3993.20 1.1372e-13   4017.20 1 
  3995.93 1.1604e-13   4019.95 1 
  3998.66 1.1637e-13   4022.70 1 
  4001.40 1.2278e-13   4025.45 1 
  4004.13 1.1831e-13   4028.20 1 
  4006.86 1.2299e-13   4030.95 1 
  4009.60 1.2413e-13   4033.70 1 
  4012.33 1.2598e-13   4036.45 1 
  4015.07 1.2653e-13   4039.20 1 
  4017.80 1.2575e-13   4041.95 1 
  4020.53 1.2598e-13   4044.70 1 
  4023.27 1.2183e-13   4047.45 1 
  4026.00 1.2076e-13   4050.20 1 
  4028.73 1.1707e-13   4052.95 1 
  4031.47 1.1843e-13   4055.70 1 
  4034.20 1.2362e-13   4058.45 1 
  4036.93 1.2305e-13   4061.20 1 
  4039.67 1.1942e-13   4063.95 1 
  4042.40 1.1467e-13   4066.70 1 
  4045.13 1.1549e-13   4069.45 1 
  4047.87 1.2241e-13   4072.20 1 
  4050.60 1.1998e-13   4074.95 1 
  4053.34 1.1753e-13   4077.70 1 
  4056.07 1.1704e-13   4080.45 1 
  4058.80 1.1480e-13   4083.20 1 
  4061.54 1.1513e-13   4085.95 1 
  4064.27 1.1649e-13   4088.70 1 
  4067.00 1.1711e-13   4091.45 1 
  4069.74 1.1571e-13   4094.20 1 
  4072.47 1.2049e-13   4096.95 1 
  4075.20 1.2694e-13   4099.70 1 
  4077.94 1.2510e-13   4102.45 1 
  4080.67 1.2862e-13   4105.20 1 
  4083.40 1.3201e-13   4107.95 1 
  4086.14 1.3222e-13   4110.70 1 
  4088.87 1.2979e-13   4113.45 1 
  4091.61 1.2450e-13   4116.20 1 
  4094.34 1.1717e-13   4118.95 1 
  4097.07 1.1400e-13   4121.70 1 
  4099.81 1.1464e-13   4124.45 1 
  4102.54 1.1871e-13   4127.20 1 
  4105.27 1.2198e-13   4129.95 1 
  4108.01 1.2542e-13   4132.70 1 
  4110.74 1.2550e-13   4135.45 1 
  4113.47 1.2631e-13   4138.20 1 
  4116.21 1.2429e-13   4140.95 1 
  4118.94 1.2500e-13   4143.70 1 
  4121.67 1.2627e-13   4146.45 1 
  4124.41 1.2019e-13   4149.20 1 
  4127.14 1.1842e-13   4151.95 1 
  4129.88 1.1993e-13   4154.70 1 
  4132.61 1.2364e-13   4157.45 1 
  4135.34 1.1980e-13   4160.20 1 
  4138.08 1.1973e-13   4162.95 1 
  4140.81 1.1710e-13   4165.70 1 
  4143.54 1.1686e-13   4168.45 1 
  4146.28 1.1743e-13   4171.20 1 
  4149.01 1.1482e-13   4173.95 1 
  4151.74 1.1735e-13   4176.70 1 
  4154.48 1.1937e-13   4179.45 1 
  4157.21 1.2044e-13   4182.20 1 
  4159.94 1.2406e-13   4184.95 1 
  4162.68 1.2239e-13   4187.70 1 
  4165.41 1.1903e-13   4190.45 1 
  4168.15 1.1670e-13   4193.20 1 
  4170.88 1.1226e-13   4195.95 1 
  4173.61 1.1350e-13   4198.70 1 
  4176.35 1.1633e-13   4201.45 1 
  4179.08 1.2031e-13   4204.20 1 
  4181.81 1.2105e-13   4206.95 1 
  4184.55 1.1967e-13   4209.70 1 
  4187.28 1.1992e-13   4212.45 1 
  4190.01 1.2130e-13   4215.20 1 
  4192.75 1.1806e-13   4217.95 1 
  4195.48 1.1684e-13   4220.70 1 
  4198.21 1.1865e-13   4223.45 1 
  4200.95 1.1953e-13   4226.20 1 
  4203.68 1.2298e-13   4228.95 1 
  4206.42 1.2803e-13   4231.70 1 
  4209.15 1.3211e-13   4234.45 1 
  4211.88 1.2879e-13   4237.20 1 
  4214.62 1.2846e-13   4239.95 1 
  4217.35 1.2611e-13   4242.70 1 
  4220.08 1.1547e-13   4245.45 1 
  4222.82 1.1399e-13   4248.20 1 
  4225.55 1.1646e-13   4250.95 1 
  4228.28 1.2203e-13   4253.70 1 
  4231.02 1.2644e-13   4256.45 1 
  4233.75 1.2877e-13   4259.20 1 
  4236.48 1.2853e-13   4261.95 1 
  4239.22 1.3471e-13   4264.70 1 
  4241.95 1.3253e-13   4267.45 1 
  4244.69 1.2883e-13   4270.20 1 
  4247.42 1.2599e-13   4272.95 1 
  4250.15 1.2379e-13   4275.70 1 
  4252.89 1.2622e-13   4278.45 1 
  4255.62 1.2696e-13   4281.20 1 
  4258.35 1.3221e-13   4283.95 1 
  4261.09 1.3300e-13   4286.70 1 
  4263.82 1.2773e-13   4289.45 1 
  4266.55 1.2329e-13   4292.20 1 
  4269.29 1.2139e-13   4294.95 1 
  4272.02 1.2235e-13   4297.70 1 
  4274.75 1.2795e-13   4300.45 1 
  4277.49 1.2685e-13   4303.20 1 
  4280.22 1.2706e-13   4305.95 1 
  4282.96 1.2451e-13   4308.70 1 
