# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   100.09 5.5949e-18    100.23 0 
   404.93 9.0947e-16    405.51 0 
   414.36 8.7860e-16    414.95 0 
   422.06 8.4682e-16    422.67 0 
   429.91 8.1807e-16    430.53 0 
   440.94 7.9394e-16    441.57 0 
   451.21 7.6171e-16    451.86 0 
   459.60 7.3416e-16    460.26 0 
   470.30 7.0760e-16    470.98 0 
   480.15 6.8832e-16    480.84 0 
   490.20 6.5583e-16    490.91 0 
   500.47 6.4386e-16    501.19 0 
   506.26 6.4534e-16    506.99 0 
   512.13 7.8305e-16    512.86 0 
   520.45 7.6522e-16    521.19 0 
   530.12 7.4266e-16    530.88 0 
   539.98 6.9950e-16    540.75 0 
   550.02 7.4266e-16    550.81 0 
   560.24 7.8485e-16    561.05 0 
   569.35 8.0684e-16    570.16 0 
   579.93 7.6876e-16    580.76 0 
   589.35 8.1431e-16    590.20 0 
   600.31 7.8848e-16    601.17 0 
   610.06 8.0314e-16    610.94 0 
   619.98 8.9493e-16    620.87 0 
   630.05 9.0738e-16    630.96 0 
   640.29 9.1157e-16    641.21 0 
   650.69 9.5453e-16    651.63 0 
   658.23 9.6336e-16    659.17 0 
   664.32 1.0064e-15    665.27 0 
   675.11 1.0181e-15    676.08 0 
   684.50 9.7901e-16    685.49 0 
   695.63 1.1397e-15    696.63 0 
   705.30 1.0661e-15    706.32 0 
   716.76 1.2353e-15    717.79 0 
   726.73 1.2641e-15    727.78 0 
   735.15 1.2965e-15    736.21 0 
   745.38 1.3797e-15    746.45 0 
   755.75 1.4315e-15    756.83 0 
   764.50 1.4481e-15    765.60 0 
   775.13 1.5696e-15    776.25 0 
   784.11 1.6360e-15    785.24 0 
   795.02 1.7013e-15    796.16 0 
   804.22 1.7611e-15    805.38 0 
   815.41 1.8063e-15    816.58 0 
   824.85 1.9310e-15    826.04 0 
   834.40 1.6664e-15    835.60 0 
   844.07 2.0127e-15    845.28 0 
   855.81 2.0644e-15    857.04 0 
   865.72 2.1867e-15    866.96 0 
   875.74 2.3003e-15    877.00 0 
   885.88 2.4366e-15    887.16 0 
   894.08 2.5339e-15    895.36 0 
   904.43 2.5573e-15    905.73 0 
   914.90 3.4577e-15    916.22 0 
   925.50 1.8612e-14    926.83 0 
   934.06 3.9065e-14    935.41 0 
   944.88 7.2910e-14    946.24 0 
   955.82 9.9035e-14    957.19 0 
   964.66 1.1609e-13    966.05 0 
   975.83 2.3757e-14    977.24 0 
   984.86 1.0884e-13    986.28 0 
   993.98 1.0859e-13    995.41 0 
  1005.49 1.4315e-13   1006.93 0 
  1014.79 1.3207e-13   1016.25 0 
  1024.18 5.6207e-14   1025.65 0 
  1036.04 9.7676e-14   1037.53 0 
  1045.62 1.7092e-13   1047.13 0 
  1055.30 1.6780e-13   1056.82 0 
  1065.06 1.3861e-13   1066.60 0 
  1074.92 1.5914e-13   1076.47 0 
  1084.87 1.3146e-13   1086.43 0 
  1094.90 1.6248e-13   1096.48 0 
  1105.03 1.5552e-13   1106.62 0 
  1115.26 1.5128e-13   1116.86 0 
  1125.58 1.3671e-13   1127.20 0 
  1135.99 1.6323e-13   1137.63 0 
  1143.87 1.4886e-13   1145.51 0 
  1154.45 1.5516e-13   1156.11 0 
  1165.13 1.5878e-13   1166.81 0 
  1175.92 1.1609e-13   1177.61 0 
  1184.07 1.5059e-13   1185.77 0 
  1195.02 1.1061e-13   1196.74 0 
  1206.08 8.4099e-14   1207.81 0 
  1214.44 4.9635e-14   1216.19 0 
  1225.68 1.0018e-13   1227.44 0 
  1234.17 1.4348e-13   1235.95 0 
  1245.59 1.5624e-13   1247.38 0 
  1254.23 1.5128e-13   1256.03 0 
  1265.83 1.3329e-13   1267.65 0 
  1274.61 1.6248e-13   1276.44 0 
  1286.40 1.6741e-13   1288.25 0 
  1295.32 1.4021e-13   1297.18 0 
  1304.30 1.3765e-13   1306.17 0 
  1316.36 1.6248e-13   1318.26 0 
  1325.49 1.5588e-13   1327.39 0 
  1334.68 1.4184e-13   1336.60 0 
  1343.93 1.5988e-13   1345.86 0 
  1356.36 1.5481e-13   1358.31 0 
  1365.76 1.4151e-13   1367.73 0 
  1375.23 1.4581e-13   1377.21 0 
  1384.76 1.4648e-13   1386.76 0 
  1394.36 1.2817e-13   1396.37 0 
  1404.03 1.3146e-13   1406.05 0 
  1413.76 1.3608e-13   1415.79 0 
  1423.56 1.3671e-13   1425.61 0 
  1433.43 1.3608e-13   1435.49 0 
  1443.36 1.4119e-13   1445.44 0 
  1446.69 1.4216e-13   1448.77 0 
  1453.37 1.3861e-13   1455.46 0 
  1463.44 1.2965e-13   1465.55 0 
  1473.59 1.2847e-13   1475.71 0 
  1483.80 1.2906e-13   1485.94 0 
  1494.09 1.2995e-13   1496.24 0 
  1504.44 1.2382e-13   1506.61 0 
  1511.39 1.1292e-13   1513.56 0 
  1518.36 1.1852e-13   1520.55 0 
  1525.37 1.1556e-13   1527.57 0 
  1535.95 1.0275e-13   1538.15 0 
  1546.59 1.0834e-13   1548.82 0 
  1553.73 1.0299e-13   1555.97 0 
  1564.50 1.0490e-13   1566.75 0 
  1575.35 1.1061e-13   1577.61 0 
  1586.27 1.1371e-13   1588.55 0 
  1593.59 1.1556e-13   1595.88 0 
  1604.63 1.1189e-13   1606.94 0 
  1615.76 1.1138e-13   1618.08 0 
  1623.21 1.0636e-13   1625.55 0 
  1634.47 1.1112e-13   1636.82 0 
  1645.80 1.1163e-13   1648.16 0 
  1653.39 1.0466e-13   1655.77 0 
  1664.85 1.1189e-13   1667.25 0 
  1672.54 1.0204e-13   1674.94 0 
  1676.39 1.1189e-13   1678.80 0 
  1684.13 1.1450e-13   1686.55 0 
  1695.81 1.0834e-13   1698.24 0 
  1703.63 1.0442e-13   1706.08 0 
  1715.44 1.0018e-13   1717.91 0 
  1723.36 9.9035e-14   1725.84 0 
  1735.31 1.0370e-13   1737.80 0 
  1743.32 1.0111e-13   1745.82 0 
  1755.40 1.0563e-13   1757.92 0 
  1763.50 9.8127e-14   1766.04 0 
  1775.73 9.9951e-14   1778.28 0 
  1783.92 1.0064e-13   1786.49 0 
  1796.29 1.0490e-13   1798.87 0 
  1804.58 1.0394e-13   1807.17 0 
  1817.09 9.7452e-14   1819.70 0 
  1825.48 9.8353e-14   1828.10 0 
  1833.90 9.5233e-14   1836.54 0 
  1846.61 8.8265e-14   1849.27 0 
  1855.14 8.8468e-14   1857.80 0 
  1863.70 9.0321e-14   1866.38 0 
  1876.62 9.5014e-14   1879.32 0 
  1885.28 8.8468e-14   1887.99 0 
  1893.98 8.5072e-14   1896.71 0 
  1907.11 8.8877e-14   1909.85 0 
  1915.91 8.6058e-14   1918.67 0 
  1924.76 8.3905e-14   1927.53 0 
  1933.64 8.5465e-14   1936.42 0 
  1947.04 8.8877e-14   1949.84 0 
  1956.03 8.3520e-14   1958.84 0 
  1965.06 8.9082e-14   1967.89 0 
  1974.13 9.0738e-14   1976.97 0 
  1983.24 8.6455e-14   1986.10 0 
  1996.99 8.4099e-14   1999.86 0 
  2006.21 8.5465e-14   2009.09 0 
  2015.47 8.3328e-14   2018.37 0 
  2024.77 8.5465e-14   2027.68 0 
  2034.12 8.1995e-14   2037.04 0 
  2043.51 8.3712e-14   2046.45 0 
  2052.94 7.9029e-14   2055.89 0 
  2067.17 7.9945e-14   2070.14 0 
  2071.93 8.4877e-14   2074.91 0 
  2076.71 8.1995e-14   2079.70 0 
  2086.30 8.4099e-14   2089.30 0 
  2095.93 7.9945e-14   2098.94 0 
  2105.60 8.0499e-14   2108.63 0 
  2115.32 8.0870e-14   2118.36 0 
  2125.08 8.1244e-14   2128.14 0 
  2134.89 7.6876e-14   2137.96 0 
  2144.75 7.7945e-14   2147.83 0 
  2154.65 7.9761e-14   2157.74 0 
  2164.59 7.7053e-14   2167.70 0 
  2174.58 7.6522e-14   2177.71 0 
  2184.62 7.5646e-14   2187.76 0 
  2194.70 7.8125e-14   2197.86 0 
  2204.83 7.5996e-14   2208.01 0 
  2215.01 7.2743e-14   2218.20 0 
  2225.24 7.0923e-14   2228.44 0 
  2235.51 7.4609e-14   2238.72 0 
  2245.83 7.1910e-14   2249.05 0 
  2256.19 6.9149e-14   2259.44 0 
  2266.61 6.9789e-14   2269.86 0 
  2277.07 7.1087e-14   2280.34 0 
  2287.58 7.2242e-14   2290.87 0 
  2292.85 6.8516e-14   2296.15 0 
  2303.43 6.9018e-14   2306.75 0 
  2314.07 6.6718e-14   2317.39 0 
  2324.75 5.6172e-14   2328.09 0 
  2335.48 6.2777e-14   2338.84 0 
  2346.26 6.0545e-14   2349.63 0 
  2357.09 6.4470e-14   2360.48 0 
  2362.52 6.0048e-14   2365.92 0 
  2373.43 6.1345e-14   2376.84 0 
  2384.38 5.7288e-14   2387.81 0 
  2395.39 6.0028e-14   2398.83 0 
  2406.44 5.8162e-14   2409.91 0 
  2417.55 5.8874e-14   2421.03 0 
  2423.13 6.1811e-14   2426.61 0 
  2434.31 5.9615e-14   2437.81 0 
  2445.55 6.2036e-14   2449.06 0 
  2456.83 6.1226e-14   2460.37 0 
  2462.50 6.0546e-14   2466.04 0 
  2473.86 5.8530e-14   2477.42 0 
  2485.28 5.8840e-14   2488.86 0 
  2496.76 5.5331e-14   2500.35 0 
  2502.51 6.0970e-14   2506.11 0 
  2514.06 5.5260e-14   2517.68 0 
  2519.86 5.6048e-14   2523.48 0 
  2525.67 5.4414e-14   2529.30 0 
  2537.32 5.4955e-14   2540.97 0 
  2543.17 5.4345e-14   2546.83 0 
  2554.91 5.7605e-14   2558.59 0 
  2566.71 5.6074e-14   2570.40 0 
  2572.62 5.8467e-14   2576.32 0 
  2584.50 5.7705e-14   2588.21 0 
  2596.43 5.6823e-14   2600.16 0 
  2602.41 5.4913e-14   2606.15 0 
  2614.42 5.4073e-14   2618.18 0 
  2626.49 5.6013e-14   2630.27 0 
  2632.55 5.8002e-14   2636.33 0 
  2644.70 6.2195e-14   2648.50 0 
  2656.90 6.3983e-14   2660.72 0 
  2663.03 5.8509e-14   2666.86 0 
  2675.32 6.0330e-14   2679.17 0 
  2687.67 6.0792e-14   2691.54 0 
  2693.87 5.7412e-14   2697.74 0 
  2706.30 5.8928e-14   2710.19 0 
  2712.54 5.5780e-14   2716.44 0 
  2725.06 5.4929e-14   2728.98 0 
  2737.64 5.7163e-14   2741.57 0 
  2743.95 5.0732e-14   2747.89 0 
  2756.61 5.2071e-14   2760.58 0 
  2762.97 5.3921e-14   2766.94 0 
  2775.72 5.5729e-14   2779.71 0 
  2782.12 5.2269e-14   2786.12 0 
  2794.96 4.3709e-14   2798.98 0 
  2807.86 4.6015e-14   2811.90 0 
  2814.34 5.4458e-14   2818.38 0 
  2827.33 5.6936e-14   2831.39 0 
  2833.84 5.5151e-14   2837.92 0 
  2846.92 5.3074e-14   2851.02 0 
  2853.49 5.0355e-14   2857.59 0 
  2866.66 5.5639e-14   2870.78 0 
  2873.27 5.6565e-14   2877.40 0 
  2886.53 5.5960e-14   2890.68 0 
  2893.18 5.6370e-14   2897.34 0 
  2913.24 6.0750e-14   2917.43 0 
  2926.68 5.8061e-14   2930.89 0 
  2946.97 5.6806e-14   2951.21 0 
  2967.40 5.7267e-14   2971.67 0 
  2987.97 5.7072e-14   2992.27 0 
  3008.68 5.7271e-14   3013.01 0 
  3029.54 5.7340e-14   3033.89 0 
  3050.53 5.7409e-14   3054.92 0 
  3071.68 5.7611e-14   3076.10 0 
  3092.97 5.7417e-14   3097.42 0 
  3107.25 5.7995e-14   3111.72 0 
  3128.79 5.6614e-14   3133.29 0 
  3150.47 5.6424e-14   3155.01 0 
  3172.31 5.7017e-14   3176.87 0 
  3186.95 5.3997e-14   3191.54 0 
  3209.05 5.5707e-14   3213.66 0 
  3231.29 5.2901e-14   3235.94 0 
  3253.69 5.7018e-14   3258.37 0 
  3268.71 5.9345e-14   3273.41 0 
  3291.36 5.8606e-14   3296.10 0 
  3306.56 5.7718e-14   3311.31 0 
  3321.82 5.6844e-14   3326.60 0 
  3329.48 5.9412e-14   3334.26 0 
  3337.15 5.7818e-14   3341.95 0 
  3344.85 5.6396e-14   3349.66 0 
  3352.56 5.5647e-14   3357.38 0 
  3360.28 5.7363e-14   3365.12 0 
  3368.03 5.6993e-14   3372.87 0 
  3375.79 5.0817e-14   3380.65 0 
  3383.58 5.2505e-14   3388.44 0 
  3391.38 5.7463e-14   3396.25 0 
  3399.19 5.9099e-14   3404.08 0 
  3407.03 5.5561e-14   3411.93 0 
  3414.88 5.6750e-14   3419.79 0 
  3422.76 5.9587e-14   3427.68 0 
  3430.65 5.8123e-14   3435.58 0 
  3438.55 5.8552e-14   3443.50 0 
  3446.48 5.1255e-14   3451.44 0 
  3454.43 5.7270e-14   3459.39 0 
  3462.39 5.2616e-14   3467.37 0 
  3470.37 5.5375e-14   3475.36 0 
  3478.37 5.0875e-14   3483.37 0 
  3486.39 5.4539e-14   3491.40 0 
  3494.43 5.3198e-14   3499.45 0 
  3502.48 5.6767e-14   3507.52 0 
  3510.56 5.5628e-14   3515.60 0 
  3518.65 5.3516e-14   3523.71 0 
  3526.76 5.2806e-14   3531.83 0 
  3534.89 5.6348e-14   3539.97 0 
  3543.04 5.9440e-14   3548.13 0 
  3551.21 5.8651e-14   3556.31 0 
  3559.39 5.7342e-14   3564.51 0 
  3567.60 5.6192e-14   3572.73 0 
  3575.82 5.1271e-14   3580.96 0 
  3584.07 4.9325e-14   3589.22 0 
  3592.33 4.9690e-14   3597.49 0 
  3600.61 5.7606e-14   3605.79 0 
  3606.07 5.4433e-14   3611.26 1 
  3608.82 5.1383e-14   3614.01 1 
  3611.57 5.6814e-14   3616.76 1 
  3614.31 5.1520e-14   3619.51 1 
  3617.06 5.4652e-14   3622.26 1 
  3619.80 5.2578e-14   3625.01 1 
  3622.55 6.2378e-14   3627.76 1 
  3625.30 6.2719e-14   3630.51 1 
  3628.04 5.9815e-14   3633.26 1 
  3630.79 5.3089e-14   3636.01 1 
  3633.53 5.4159e-14   3638.76 1 
  3636.28 4.7346e-14   3641.51 1 
  3639.03 6.1343e-14   3644.26 1 
  3641.77 5.1956e-14   3647.01 1 
  3644.52 5.2254e-14   3649.76 1 
  3647.27 5.3779e-14   3652.51 1 
  3650.01 5.8617e-14   3655.26 1 
  3652.76 5.8906e-14   3658.01 1 
  3655.50 5.5359e-14   3660.76 1 
  3658.25 5.3024e-14   3663.51 1 
  3661.00 5.4753e-14   3666.26 1 
  3663.74 5.6461e-14   3669.01 1 
  3666.49 5.0407e-14   3671.76 1 
  3669.23 5.7949e-14   3674.51 1 
  3671.98 5.9235e-14   3677.26 1 
  3674.73 5.3479e-14   3680.01 1 
  3677.47 5.2159e-14   3682.76 1 
  3680.22 5.1873e-14   3685.51 1 
  3682.96 5.4853e-14   3688.26 1 
  3685.71 5.8023e-14   3691.01 1 
  3688.46 4.9497e-14   3693.76 1 
  3691.20 5.6985e-14   3696.51 1 
  3693.95 5.6216e-14   3699.26 1 
  3696.69 5.9481e-14   3702.01 1 
  3699.44 5.6525e-14   3704.76 1 
  3702.19 5.3903e-14   3707.51 1 
  3704.93 5.1204e-14   3710.26 1 
  3707.68 5.4807e-14   3713.01 1 
  3710.42 6.1169e-14   3715.76 1 
  3713.17 6.4946e-14   3718.51 1 
  3715.92 6.2853e-14   3721.26 1 
  3718.66 7.6611e-14   3724.01 1 
  3721.41 1.2617e-13   3726.76 1 
  3724.15 2.0573e-13   3729.51 1 
  3726.90 2.7455e-13   3732.26 1 
  3729.65 2.3772e-13   3735.01 1 
  3732.39 1.5426e-13   3737.76 1 
  3735.14 8.9577e-14   3740.51 1 
  3737.88 6.0384e-14   3743.26 1 
  3740.63 6.1480e-14   3746.01 1 
  3743.38 5.8428e-14   3748.76 1 
  3746.12 5.3916e-14   3751.51 1 
  3748.87 5.3763e-14   3754.26 1 
  3751.62 5.5529e-14   3757.01 1 
  3754.36 6.1592e-14   3759.76 1 
  3757.11 6.2990e-14   3762.51 1 
  3759.85 6.3169e-14   3765.26 1 
  3762.60 6.2942e-14   3768.01 1 
  3765.35 6.2882e-14   3770.76 1 
  3768.09 5.9278e-14   3773.51 1 
  3770.84 6.3858e-14   3776.26 1 
  3773.58 6.7584e-14   3779.01 1 
  3776.33 7.0345e-14   3781.76 1 
  3779.08 7.3381e-14   3784.51 1 
  3781.82 7.3678e-14   3787.26 1 
  3784.57 7.2647e-14   3790.01 1 
  3787.31 7.1192e-14   3792.76 1 
  3790.06 6.4926e-14   3795.51 1 
  3792.81 6.1456e-14   3798.26 1 
  3795.55 6.0763e-14   3801.01 1 
  3798.30 6.0772e-14   3803.76 1 
  3801.04 5.9776e-14   3806.51 1 
  3803.79 6.4555e-14   3809.26 1 
  3806.54 7.2300e-14   3812.01 1 
  3809.28 7.8319e-14   3814.76 1 
  3812.03 7.4075e-14   3817.51 1 
  3814.77 7.3229e-14   3820.26 1 
  3817.52 7.0621e-14   3823.01 1 
  3820.27 7.1112e-14   3825.76 1 
  3823.01 6.9002e-14   3828.51 1 
  3825.76 6.6514e-14   3831.26 1 
  3828.50 6.2298e-14   3834.01 1 
  3831.25 5.7126e-14   3836.76 1 
  3834.00 5.8121e-14   3839.51 1 
  3836.74 5.8286e-14   3842.26 1 
  3839.49 5.9092e-14   3845.01 1 
  3842.23 6.1553e-14   3847.76 1 
  3844.98 6.7072e-14   3850.51 1 
  3847.73 7.4888e-14   3853.26 1 
  3850.47 7.4502e-14   3856.01 1 
  3853.22 7.5548e-14   3858.76 1 
  3855.97 7.8728e-14   3861.51 1 
  3858.71 7.5950e-14   3864.26 1 
  3861.46 8.0529e-14   3867.01 1 
  3864.20 8.6241e-14   3869.76 1 
  3866.95 8.4112e-14   3872.51 1 
  3869.70 8.0473e-14   3875.26 1 
  3872.44 8.0642e-14   3878.01 1 
  3875.19 7.5271e-14   3880.76 1 
  3877.93 7.0692e-14   3883.51 1 
  3880.68 6.9937e-14   3886.26 1 
  3883.43 6.6484e-14   3889.01 1 
  3886.17 6.9869e-14   3891.76 1 
  3888.92 6.7768e-14   3894.51 1 
  3891.66 6.4629e-14   3897.26 1 
  3894.41 6.9917e-14   3900.01 1 
  3897.16 7.0914e-14   3902.76 1 
  3899.90 7.2258e-14   3905.51 1 
  3902.65 7.4436e-14   3908.26 1 
  3905.39 7.7385e-14   3911.01 1 
  3908.14 7.8700e-14   3913.76 1 
  3910.89 7.9425e-14   3916.51 1 
  3913.63 7.8509e-14   3919.26 1 
  3916.38 7.8541e-14   3922.01 1 
  3919.12 7.5214e-14   3924.76 1 
  3921.87 7.4226e-14   3927.51 1 
  3924.62 7.0316e-14   3930.26 1 
  3927.36 6.3063e-14   3933.01 1 
  3930.11 6.0581e-14   3935.76 1 
  3932.85 5.9585e-14   3938.51 1 
  3935.60 6.4093e-14   3941.26 1 
  3938.35 6.7562e-14   3944.01 1 
  3941.09 7.2725e-14   3946.76 1 
  3943.84 7.2591e-14   3949.51 1 
  3946.58 7.5369e-14   3952.26 1 
  3949.33 7.4855e-14   3955.01 1 
  3952.08 7.7089e-14   3957.76 1 
  3954.82 7.3730e-14   3960.51 1 
  3957.57 6.8326e-14   3963.26 1 
  3960.32 6.1181e-14   3966.01 1 
  3963.06 5.5662e-14   3968.76 1 
  3965.81 5.4603e-14   3971.51 1 
  3968.55 5.6835e-14   3974.26 1 
  3971.30 5.7252e-14   3977.01 1 
  3974.05 6.0916e-14   3979.76 1 
  3976.79 6.5693e-14   3982.51 1 
  3979.54 7.1786e-14   3985.26 1 
  3982.28 7.7991e-14   3988.01 1 
  3985.03 7.7898e-14   3990.76 1 
  3987.78 8.0203e-14   3993.51 1 
  3990.52 8.2453e-14   3996.26 1 
  3993.27 8.0631e-14   3999.01 1 
  3996.01 8.2455e-14   4001.76 1 
  3998.76 8.4042e-14   4004.51 1 
  4001.51 8.3955e-14   4007.26 1 
  4004.25 8.2198e-14   4010.01 1 
  4007.00 8.4554e-14   4012.76 1 
  4009.74 8.8330e-14   4015.51 1 
  4012.49 8.8485e-14   4018.26 1 
  4015.24 8.7056e-14   4021.01 1 
  4017.98 8.8239e-14   4023.76 1 
  4020.73 8.6039e-14   4026.51 1 
  4023.47 8.3849e-14   4029.26 1 
  4026.22 8.6375e-14   4032.01 1 
  4028.97 8.2821e-14   4034.76 1 
  4031.71 8.3274e-14   4037.51 1 
  4034.46 8.6575e-14   4040.26 1 
  4037.20 8.6842e-14   4043.01 1 
  4039.95 8.2669e-14   4045.76 1 
  4042.70 8.4791e-14   4048.51 1 
  4045.44 8.4283e-14   4051.26 1 
  4048.19 8.4494e-14   4054.01 1 
  4050.93 8.3464e-14   4056.76 1 
  4053.68 8.0599e-14   4059.51 1 
  4056.43 8.3747e-14   4062.26 1 
  4059.17 7.9548e-14   4065.01 1 
  4061.92 8.3377e-14   4067.76 1 
  4064.67 8.3655e-14   4070.51 1 
  4067.41 8.6797e-14   4073.26 1 
  4070.16 8.2797e-14   4076.01 1 
  4072.90 8.5038e-14   4078.76 1 
  4075.65 8.2212e-14   4081.51 1 
  4078.40 7.8278e-14   4084.26 1 
  4081.14 8.2014e-14   4087.01 1 
  4083.89 8.1782e-14   4089.76 1 
  4086.63 8.1820e-14   4092.51 1 
  4089.38 8.0308e-14   4095.26 1 
  4092.13 7.5308e-14   4098.01 1 
  4094.87 7.3746e-14   4100.76 1 
  4097.62 7.5695e-14   4103.51 1 
  4100.36 7.5819e-14   4106.26 1 
  4103.11 7.6019e-14   4109.01 1 
  4105.86 7.3169e-14   4111.76 1 
  4108.60 7.2947e-14   4114.51 1 
  4111.35 7.7918e-14   4117.26 1 
  4114.09 7.9044e-14   4120.01 1 
  4116.84 8.0474e-14   4122.76 1 
  4119.59 8.0526e-14   4125.51 1 
  4122.33 7.8779e-14   4128.26 1 
  4125.08 8.1178e-14   4131.01 1 
  4127.82 8.2676e-14   4133.76 1 
  4130.57 8.1957e-14   4136.51 1 
  4133.32 8.2574e-14   4139.26 1 
  4136.06 8.2480e-14   4142.01 1 
  4138.81 8.2496e-14   4144.76 1 
  4141.55 8.0229e-14   4147.51 1 
  4144.30 8.2909e-14   4150.26 1 
  4147.05 8.0710e-14   4153.01 1 
  4149.79 8.0036e-14   4155.76 1 
  4152.54 8.2243e-14   4158.51 1 
  4155.28 8.1343e-14   4161.26 1 
  4158.03 8.4221e-14   4164.01 1 
  4160.78 8.4207e-14   4166.76 1 
  4163.52 8.1408e-14   4169.51 1 
  4166.27 8.4183e-14   4172.26 1 
  4169.01 8.2476e-14   4175.01 1 
  4171.76 8.1971e-14   4177.76 1 
  4174.51 8.2899e-14   4180.51 1 
  4177.25 8.0783e-14   4183.26 1 
  4180.00 7.9907e-14   4186.01 1 
  4182.74 8.2495e-14   4188.76 1 
  4185.49 8.2686e-14   4191.51 1 
  4188.24 8.0975e-14   4194.26 1 
  4190.98 8.1375e-14   4197.01 1 
  4193.73 8.2400e-14   4199.76 1 
  4196.48 8.1735e-14   4202.51 1 
  4199.22 8.0528e-14   4205.26 1 
  4201.97 8.0437e-14   4208.01 1 
  4204.71 8.1625e-14   4210.76 1 
  4207.46 8.3254e-14   4213.51 1 
  4210.21 8.3005e-14   4216.26 1 
  4212.95 8.1485e-14   4219.01 1 
  4215.70 8.2977e-14   4221.76 1 
  4218.44 8.1280e-14   4224.51 1 
  4221.19 7.9342e-14   4227.26 1 
  4223.94 7.8428e-14   4230.01 1 
  4226.68 7.8368e-14   4232.76 1 
  4229.43 7.9107e-14   4235.51 1 
  4232.17 7.9381e-14   4238.26 1 
  4234.92 8.0048e-14   4241.01 1 
  4237.67 8.2640e-14   4243.76 1 
  4240.41 8.2303e-14   4246.51 1 
  4243.16 7.8916e-14   4249.26 1 
  4245.90 7.7922e-14   4252.01 1 
  4248.65 7.9189e-14   4254.76 1 
  4251.40 8.0666e-14   4257.51 1 
  4254.14 8.1291e-14   4260.26 1 
  4256.89 8.0109e-14   4263.01 1 
  4259.63 7.9797e-14   4265.76 1 
  4262.38 8.0815e-14   4268.51 1 
  4265.13 8.1276e-14   4271.26 1 
  4267.87 7.9489e-14   4274.01 1 
  4270.62 7.6693e-14   4276.76 1 
  4273.36 7.8133e-14   4279.51 1 
  4276.11 8.0334e-14   4282.26 1 
  4278.86 8.0633e-14   4285.01 1 
  4281.60 8.0692e-14   4287.76 1 
  4284.35 7.8368e-14   4290.51 1 
