# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.00 1.2694e-20    104.95 0 
  1065.66 1.7318e-14   1096.48 0 
  1075.52 2.1907e-14   1106.62 0 
  1085.47 1.5656e-14   1116.86 0 
  1095.51 2.3430e-14   1127.20 0 
  1105.65 2.2329e-14   1137.63 0 
  1115.88 2.0604e-14   1148.15 0 
  1126.20 1.7908e-14   1158.78 0 
  1134.01 2.5184e-14   1166.81 0 
  1144.50 2.2295e-14   1177.61 0 
  1155.09 2.4452e-14   1188.50 0 
  1165.78 2.5027e-14   1199.50 0 
  1173.86 1.5577e-14   1207.81 0 
  1184.72 2.4131e-14   1218.99 0 
  1195.68 1.4344e-14   1230.27 0 
  1203.97 9.0315e-15   1238.80 0 
  1215.11 7.6889e-15   1250.26 0 
  1226.36 1.6142e-14   1261.83 0 
  1234.86 2.6671e-14   1270.57 0 
  1246.28 2.9454e-14   1282.33 0 
  1254.92 2.7178e-14   1291.22 0 
  1263.62 2.2300e-14   1300.17 0 
  1275.31 3.1218e-14   1312.20 0 
  1284.15 3.3227e-14   1321.30 0 
  1296.03 2.3367e-14   1333.52 0 
  1305.02 2.2892e-14   1342.77 0 
  1314.06 3.1533e-14   1352.07 0 
  1326.22 2.9708e-14   1364.58 0 
  1335.42 2.4601e-14   1374.04 0 
  1344.67 3.2066e-14   1383.57 0 
  1353.99 3.0770e-14   1393.16 0 
  1366.52 2.6196e-14   1406.05 0 
  1375.99 2.8205e-14   1415.79 0 
  1385.53 2.8406e-14   1425.61 0 
  1395.14 2.4238e-14   1435.49 0 
  1404.81 2.5153e-14   1445.44 0 
  1414.55 2.5391e-14   1455.46 0 
  1424.35 2.6716e-14   1465.55 0 
  1434.22 2.6173e-14   1475.71 0 
  1440.84 2.8114e-14   1482.52 0 
  1447.49 2.8839e-14   1489.36 0 
  1454.17 2.7608e-14   1496.24 0 
  1464.25 2.4668e-14   1506.61 0 
  1474.40 2.4730e-14   1517.05 0 
  1484.62 2.5605e-14   1527.57 0 
  1494.92 2.6207e-14   1538.15 0 
  1505.28 2.4238e-14   1548.82 0 
  1512.23 2.0681e-14   1555.97 0 
  1515.71 2.2835e-14   1559.55 0 
  1526.22 2.1662e-14   1570.36 0 
  1533.26 1.8020e-14   1577.61 0 
  1543.89 2.0838e-14   1588.55 0 
  1554.59 1.9452e-14   1599.56 0 
  1565.37 1.9591e-14   1610.65 0 
  1576.22 2.1094e-14   1621.81 0 
  1583.49 2.2606e-14   1629.30 0 
  1594.47 2.3031e-14   1640.59 0 
  1605.52 2.2668e-14   1651.96 0 
  1616.65 2.2831e-14   1663.41 0 
  1624.11 2.1115e-14   1671.09 0 
  1635.37 2.2945e-14   1682.67 0 
  1646.71 2.3323e-14   1694.34 0 
  1654.31 2.1031e-14   1702.16 0 
  1665.78 2.3440e-14   1713.96 0 
  1673.47 1.9954e-14   1721.87 0 
  1677.32 2.3446e-14   1725.84 0 
  1685.07 2.5069e-14   1733.80 0 
  1696.75 2.3134e-14   1745.82 0 
  1704.58 2.1944e-14   1753.88 0 
  1716.39 2.0297e-14   1766.04 0 
  1724.32 2.0207e-14   1774.19 0 
  1736.27 2.1958e-14   1786.49 0 
  1744.28 2.1314e-14   1794.73 0 
  1756.37 2.3269e-14   1807.17 0 
  1764.48 2.0695e-14   1815.52 0 
  1776.71 2.1280e-14   1828.10 0 
  1784.91 2.1779e-14   1836.54 0 
  1793.15 2.3830e-14   1845.02 0 
  1805.58 2.3563e-14   1857.80 0 
  1813.91 2.1150e-14   1866.38 0 
  1826.49 2.1748e-14   1879.32 0 
  1834.92 2.0582e-14   1887.99 0 
  1843.39 1.8560e-14   1896.71 0 
  1856.17 1.8437e-14   1909.85 0 
  1864.73 1.9220e-14   1918.67 0 
  1873.34 2.1421e-14   1927.53 0 
  1886.33 1.9318e-14   1940.89 0 
  1895.03 1.8494e-14   1949.84 0 
  1903.78 1.9775e-14   1958.84 0 
  1916.98 1.8760e-14   1972.42 0 
  1925.82 1.8464e-14   1981.53 0 
  1934.71 1.9028e-14   1990.67 0 
  1943.64 1.9975e-14   1999.86 0 
  1957.12 1.8518e-14   2013.72 0 
  1966.15 2.0830e-14   2023.02 0 
  1975.23 2.1417e-14   2032.36 0 
  1984.34 2.0037e-14   2041.74 0 
  1993.50 1.9361e-14   2051.16 0 
  2002.70 2.0045e-14   2060.63 0 
  2016.59 1.9017e-14   2074.91 0 
  2025.89 2.0194e-14   2084.49 0 
  2035.25 1.8850e-14   2094.11 0 
  2044.64 1.9924e-14   2103.78 0 
  2054.08 1.8857e-14   2113.49 0 
  2063.56 1.8774e-14   2123.24 0 
  2073.08 2.0448e-14   2133.04 0 
  2077.86 1.9395e-14   2137.96 0 
  2082.65 2.0405e-14   2142.89 0 
  2097.09 1.9048e-14   2157.74 0 
  2106.77 1.9008e-14   2167.70 0 
  2116.49 1.9232e-14   2177.71 0 
  2126.26 1.9504e-14   2187.76 0 
  2136.08 1.7710e-14   2197.86 0 
  2145.94 1.8463e-14   2208.01 0 
  2155.84 1.9292e-14   2218.20 0 
  2165.79 1.8513e-14   2228.44 0 
  2175.79 1.8305e-14   2238.72 0 
  2185.83 1.7933e-14   2249.05 0 
  2195.92 1.8912e-14   2259.44 0 
  2206.06 1.8274e-14   2269.86 0 
  2216.24 1.7058e-14   2280.34 0 
  2226.47 1.6369e-14   2290.87 0 
  2236.75 1.7868e-14   2301.44 0 
  2247.07 1.6861e-14   2312.07 0 
  2257.44 1.5799e-14   2322.74 0 
  2262.65 1.6311e-14   2328.09 0 
  2273.09 1.6834e-14   2338.84 0 
  2283.58 1.7414e-14   2349.63 0 
  2294.12 1.6278e-14   2360.48 0 
  2304.71 1.6229e-14   2371.37 0 
  2315.35 1.5135e-14   2382.32 0 
  2326.04 1.0982e-14   2393.32 0 
  2336.77 1.3564e-14   2404.36 0 
  2347.56 1.3064e-14   2415.46 0 
  2352.97 1.4485e-14   2421.03 0 
  2363.83 1.2871e-14   2432.20 0 
  2374.74 1.3376e-14   2443.43 0 
  2385.71 1.2162e-14   2454.71 0 
  2396.72 1.3173e-14   2466.04 0 
  2402.24 1.2489e-14   2471.72 0 
  2413.33 1.2949e-14   2483.13 0 
  2424.47 1.4058e-14   2494.60 0 
  2435.66 1.3415e-14   2506.11 0 
  2446.90 1.4364e-14   2517.68 0 
  2452.54 1.4129e-14   2523.48 0 
  2463.86 1.3925e-14   2535.13 0 
  2475.24 1.3258e-14   2546.83 0 
  2486.66 1.3588e-14   2558.59 0 
  2492.39 1.2735e-14   2564.48 0 
  2503.90 1.4510e-14   2576.32 0 
  2515.46 1.2369e-14   2588.21 0 
  2527.07 1.2106e-14   2600.16 0 
  2532.89 1.2412e-14   2606.15 0 
  2544.58 1.2092e-14   2618.18 0 
  2556.33 1.3340e-14   2630.27 0 
  2562.22 1.2735e-14   2636.33 0 
  2574.05 1.3698e-14   2648.50 0 
  2585.93 1.3376e-14   2660.72 0 
  2597.87 1.3061e-14   2673.01 0 
  2603.85 1.2468e-14   2679.17 0 
  2615.87 1.2231e-14   2691.54 0 
  2627.95 1.3005e-14   2703.96 0 
  2634.01 1.3707e-14   2710.19 0 
  2646.16 1.5226e-14   2722.70 0 
  2652.26 1.5827e-14   2728.98 0 
  2664.51 1.3679e-14   2741.57 0 
  2676.81 1.4545e-14   2754.23 0 
  2682.98 1.4472e-14   2760.58 0 
  2695.36 1.3620e-14   2773.32 0 
  2707.80 1.4184e-14   2786.12 0 
  2714.04 1.3171e-14   2792.54 0 
  2726.57 1.3070e-14   2805.43 0 
  2732.86 1.3870e-14   2811.90 0 
  2745.47 1.1421e-14   2824.88 0 
  2758.14 1.1786e-14   2837.92 0 
  2764.50 1.2393e-14   2844.46 0 
  2777.26 1.3086e-14   2857.59 0 
  2783.66 1.2067e-14   2864.18 0 
  2796.51 9.3378e-15   2877.40 0 
  2802.96 1.0117e-14   2884.03 0 
  2815.90 1.2755e-14   2897.34 0 
  2822.39 1.3819e-14   2904.02 0 
  2835.41 1.3247e-14   2917.43 0 
  2841.95 1.2792e-14   2924.15 0 
  2855.07 1.2038e-14   2937.65 0 
  2868.25 1.3841e-14   2951.21 0 
  2874.86 1.3962e-14   2958.01 0 
  2888.13 1.3695e-14   2971.67 0 
  2894.79 1.3595e-14   2978.52 0 
  2908.15 1.5205e-14   2992.27 0 
  2928.31 1.4368e-14   3013.01 0 
  2948.61 1.4022e-14   3033.89 0 
  2969.04 1.4428e-14   3054.92 0 
  2989.62 1.4408e-14   3076.10 0 
  3010.35 1.4655e-14   3097.42 0 
  3031.21 1.4567e-14   3118.89 0 
  3052.23 1.4513e-14   3140.51 0 
  3073.38 1.4593e-14   3162.28 0 
  3087.57 1.4747e-14   3176.87 0 
  3108.97 1.4692e-14   3198.90 0 
  3130.52 1.4403e-14   3221.07 0 
  3152.22 1.4414e-14   3243.40 0 
  3166.77 1.4400e-14   3258.37 0 
  3188.72 1.3450e-14   3280.95 0 
  3210.83 1.4062e-14   3303.70 0 
  3233.08 1.3104e-14   3326.60 0 
  3248.00 1.4221e-14   3341.95 0 
  3270.52 1.4800e-14   3365.12 0 
  3293.19 1.4574e-14   3388.44 0 
  3308.39 1.4559e-14   3404.08 0 
  3323.66 1.4245e-14   3419.79 0 
  3331.32 1.4503e-14   3427.68 0 
  3339.00 1.3559e-14   3435.58 0 
  3346.70 1.4588e-14   3443.50 0 
  3354.42 1.3956e-14   3451.44 0 
  3362.15 1.3259e-14   3459.39 0 
  3369.90 1.3375e-14   3467.37 0 
  3377.67 1.3585e-14   3475.36 0 
  3385.45 1.3862e-14   3483.37 0 
  3393.26 1.4574e-14   3491.40 0 
  3401.08 1.5572e-14   3499.45 0 
  3408.92 1.4032e-14   3507.52 0 
  3416.78 1.3992e-14   3515.60 0 
  3424.65 1.4881e-14   3523.71 0 
  3432.55 1.5360e-14   3531.83 0 
  3440.46 1.4661e-14   3539.97 0 
  3448.39 1.3425e-14   3548.13 0 
  3456.34 1.3698e-14   3556.31 0 
  3464.31 1.2985e-14   3564.51 0 
  3472.30 1.4361e-14   3572.73 0 
  3480.30 1.3181e-14   3580.96 0 
  3488.32 1.3858e-14   3589.22 0 
  3496.36 1.3629e-14   3597.49 0 
  3504.42 1.4264e-14   3605.79 0 
  3512.50 1.3772e-14   3614.10 0 
  3520.60 1.4479e-14   3622.43 0 
  3528.72 1.2957e-14   3630.78 0 
  3536.85 1.4199e-14   3639.15 0 
  3545.00 1.4826e-14   3647.54 0 
  3553.18 1.4954e-14   3655.95 0 
  3561.37 1.4572e-14   3664.37 0 
  3569.58 1.3252e-14   3672.82 0 
  3577.81 1.3062e-14   3681.29 0 
  3586.05 1.2240e-14   3689.78 0 
  3594.32 1.3351e-14   3698.28 0 
  3602.61 1.4665e-14   3706.81 0 
  3610.91 1.3428e-14   3715.35 0 
  3619.24 1.4118e-14   3723.92 0 
  3627.58 1.4775e-14   3732.50 0 
  3635.94 1.3221e-14   3741.11 0 
  3643.51 1.5555e-14   3748.90 1 
  3646.19 1.4791e-14   3751.65 1 
  3648.86 1.5871e-14   3754.40 1 
  3651.53 1.6609e-14   3757.15 1 
  3654.21 1.2606e-14   3759.90 1 
  3656.88 1.4370e-14   3762.65 1 
  3659.55 1.5956e-14   3765.40 1 
  3662.22 1.5581e-14   3768.15 1 
  3664.90 1.3999e-14   3770.90 1 
  3667.57 1.4984e-14   3773.65 1 
  3670.24 1.3820e-14   3776.40 1 
  3672.91 1.3047e-14   3779.15 1 
  3675.59 1.5550e-14   3781.90 1 
  3678.26 1.4914e-14   3784.65 1 
  3680.93 1.3323e-14   3787.40 1 
  3683.61 1.3846e-14   3790.15 1 
  3686.28 1.5172e-14   3792.90 1 
  3688.95 1.5083e-14   3795.65 1 
  3691.62 1.4148e-14   3798.40 1 
  3694.30 1.3710e-14   3801.15 1 
  3696.97 1.4808e-14   3803.90 1 
  3699.64 1.5685e-14   3806.65 1 
  3702.31 1.3779e-14   3809.40 1 
  3704.99 1.4222e-14   3812.15 1 
  3707.66 1.3403e-14   3814.90 1 
  3710.33 1.3362e-14   3817.65 1 
  3713.00 1.4695e-14   3820.40 1 
  3715.68 1.4747e-14   3823.15 1 
  3718.35 1.3405e-14   3825.90 1 
  3721.02 1.9745e-14   3828.65 1 
  3723.70 2.4721e-14   3831.40 1 
  3726.37 3.2311e-14   3834.15 1 
  3729.04 3.7705e-14   3836.90 1 
  3731.71 3.0954e-14   3839.65 1 
  3734.39 2.4331e-14   3842.40 1 
  3737.06 2.0302e-14   3845.15 1 
  3739.73 1.5634e-14   3847.90 1 
  3742.40 1.4788e-14   3850.65 1 
  3745.08 1.5880e-14   3853.40 1 
  3747.75 1.4436e-14   3856.15 1 
  3750.42 1.3308e-14   3858.90 1 
  3753.10 1.2275e-14   3861.65 1 
  3755.77 1.5744e-14   3864.40 1 
  3758.44 1.5402e-14   3867.15 1 
  3761.11 1.5301e-14   3869.90 1 
  3763.79 1.6906e-14   3872.65 1 
  3766.46 1.4699e-14   3875.40 1 
  3769.13 1.6181e-14   3878.15 1 
  3771.80 1.4355e-14   3880.90 1 
  3774.48 1.5343e-14   3883.65 1 
  3777.15 1.6926e-14   3886.40 1 
  3779.82 1.7275e-14   3889.15 1 
  3782.50 1.9642e-14   3891.90 1 
  3785.17 2.0301e-14   3894.65 1 
  3787.84 1.8018e-14   3897.40 1 
  3790.51 1.7395e-14   3900.15 1 
  3793.19 1.5902e-14   3902.90 1 
  3795.86 1.5787e-14   3905.65 1 
  3798.53 1.3740e-14   3908.40 1 
  3801.20 1.6036e-14   3911.15 1 
  3803.88 1.5012e-14   3913.90 1 
  3806.55 1.6002e-14   3916.65 1 
  3809.22 1.7513e-14   3919.40 1 
  3811.89 1.9237e-14   3922.15 1 
  3814.57 1.7563e-14   3924.90 1 
  3817.24 1.8163e-14   3927.65 1 
  3819.91 1.8705e-14   3930.40 1 
  3822.59 1.6331e-14   3933.15 1 
  3825.26 1.4435e-14   3935.90 1 
  3827.93 1.4585e-14   3938.65 1 
  3830.60 1.4298e-14   3941.40 1 
  3833.28 1.5187e-14   3944.15 1 
  3835.95 1.3971e-14   3946.90 1 
  3838.62 1.4495e-14   3949.65 1 
  3841.29 1.4834e-14   3952.40 1 
  3843.97 1.6031e-14   3955.15 1 
  3846.64 1.5554e-14   3957.90 1 
  3849.31 1.8927e-14   3960.65 1 
  3851.99 1.7724e-14   3963.40 1 
  3854.66 2.0895e-14   3966.15 1 
  3857.33 2.0454e-14   3968.90 1 
  3860.00 1.9926e-14   3971.65 1 
  3862.68 2.4159e-14   3974.40 1 
  3865.35 2.3440e-14   3977.15 1 
  3868.02 2.5077e-14   3979.90 1 
  3870.69 2.5962e-14   3982.65 1 
  3873.37 2.4006e-14   3985.40 1 
  3876.04 2.1596e-14   3988.15 1 
  3878.71 2.0650e-14   3990.90 1 
  3881.38 1.7862e-14   3993.65 1 
  3884.06 1.7857e-14   3996.40 1 
  3886.73 1.4636e-14   3999.15 1 
  3889.40 1.6764e-14   4001.90 1 
  3892.08 1.7685e-14   4004.65 1 
  3894.75 1.6755e-14   4007.40 1 
  3897.42 1.8234e-14   4010.15 1 
  3900.09 1.7916e-14   4012.90 1 
  3902.77 1.9794e-14   4015.65 1 
  3905.44 2.1576e-14   4018.40 1 
  3908.11 2.1423e-14   4021.15 1 
  3910.78 2.1946e-14   4023.90 1 
  3913.46 2.3803e-14   4026.65 1 
  3916.13 2.4054e-14   4029.40 1 
  3918.80 2.1043e-14   4032.15 1 
  3921.48 2.1302e-14   4034.90 1 
  3924.15 2.0233e-14   4037.65 1 
  3926.82 1.9794e-14   4040.40 1 
  3929.49 1.8676e-14   4043.15 1 
  3932.17 1.9807e-14   4045.90 1 
  3934.84 1.7782e-14   4048.65 1 
  3937.51 1.8713e-14   4051.40 1 
  3940.18 1.7775e-14   4054.15 1 
  3942.86 1.8857e-14   4056.90 1 
  3945.53 2.0952e-14   4059.65 1 
  3948.20 2.1692e-14   4062.40 1 
  3950.87 2.1151e-14   4065.15 1 
  3953.55 2.1620e-14   4067.90 1 
  3956.22 2.0860e-14   4070.65 1 
  3958.89 1.9750e-14   4073.40 1 
  3961.57 1.7575e-14   4076.15 1 
  3964.24 1.7821e-14   4078.90 1 
  3966.91 1.7222e-14   4081.65 1 
  3969.58 1.7846e-14   4084.40 1 
  3972.26 1.6592e-14   4087.15 1 
  3974.93 1.6748e-14   4089.90 1 
  3977.60 1.7435e-14   4092.65 1 
  3980.27 1.7336e-14   4095.40 1 
  3982.95 1.9254e-14   4098.15 1 
  3985.62 2.0610e-14   4100.90 1 
  3988.29 2.0819e-14   4103.65 1 
  3990.97 2.2339e-14   4106.40 1 
  3993.64 2.2135e-14   4109.15 1 
  3996.31 2.1332e-14   4111.90 1 
  3998.98 2.1841e-14   4114.65 1 
  4001.66 2.1956e-14   4117.40 1 
  4004.33 2.2179e-14   4120.15 1 
  4007.00 2.1779e-14   4122.90 1 
  4009.67 2.2487e-14   4125.65 1 
  4012.35 2.0524e-14   4128.40 1 
  4015.02 2.1712e-14   4131.15 1 
  4017.69 2.2020e-14   4133.90 1 
  4020.36 2.3048e-14   4136.65 1 
  4023.04 2.3964e-14   4139.40 1 
  4025.71 2.3503e-14   4142.15 1 
  4028.38 2.1950e-14   4144.90 1 
  4031.06 2.1907e-14   4147.65 1 
  4033.73 2.2303e-14   4150.40 1 
  4036.40 2.2659e-14   4153.15 1 
  4039.07 2.1745e-14   4155.90 1 
  4041.75 2.1004e-14   4158.65 1 
  4044.42 2.2063e-14   4161.40 1 
  4047.09 2.1790e-14   4164.15 1 
  4049.76 2.1989e-14   4166.90 1 
  4052.44 2.2171e-14   4169.65 1 
  4055.11 2.3943e-14   4172.40 1 
  4057.78 2.3025e-14   4175.15 1 
  4060.46 2.2605e-14   4177.90 1 
  4063.13 2.3994e-14   4180.65 1 
  4065.80 2.4099e-14   4183.40 1 
  4068.47 2.4124e-14   4186.15 1 
  4071.15 2.2595e-14   4188.90 1 
  4073.82 2.3265e-14   4191.65 1 
  4076.49 2.3253e-14   4194.40 1 
  4079.16 2.3454e-14   4197.15 1 
  4081.84 2.3910e-14   4199.90 1 
  4084.51 2.2945e-14   4202.65 1 
  4087.18 2.3357e-14   4205.40 1 
  4089.85 2.4182e-14   4208.15 1 
  4092.53 2.3288e-14   4210.90 1 
  4095.20 2.1565e-14   4213.65 1 
  4097.87 2.1821e-14   4216.40 1 
  4100.55 2.0289e-14   4219.15 1 
  4103.22 2.0340e-14   4221.90 1 
  4105.89 2.0438e-14   4224.65 1 
  4108.56 2.1325e-14   4227.40 1 
  4111.24 2.1356e-14   4230.15 1 
  4113.91 2.1082e-14   4232.90 1 
  4116.58 2.1237e-14   4235.65 1 
  4119.25 2.1696e-14   4238.40 1 
  4121.93 2.4353e-14   4241.15 1 
  4124.60 2.3531e-14   4243.90 1 
  4127.27 2.2610e-14   4246.65 1 
  4129.95 2.2172e-14   4249.40 1 
  4132.62 2.3382e-14   4252.15 1 
  4135.29 2.2825e-14   4254.90 1 
  4137.96 2.3003e-14   4257.65 1 
  4140.64 2.3643e-14   4260.40 1 
  4143.31 2.3495e-14   4263.15 1 
  4145.98 2.2739e-14   4265.90 1 
  4148.65 2.3652e-14   4268.65 1 
  4151.33 2.3357e-14   4271.40 1 
  4154.00 2.3382e-14   4274.15 1 
  4156.67 2.3698e-14   4276.90 1 
  4159.35 2.3630e-14   4279.65 1 
  4162.02 2.3304e-14   4282.40 1 
  4164.69 2.2144e-14   4285.15 1 
  4167.36 2.2713e-14   4287.90 1 
  4170.04 2.3166e-14   4290.65 1 
  4172.71 2.1032e-14   4293.40 1 
  4175.38 2.0451e-14   4296.15 1 
  4178.05 2.2057e-14   4298.90 1 
  4180.73 2.0764e-14   4301.65 1 
  4183.40 2.2210e-14   4304.40 1 
  4186.07 2.1309e-14   4307.15 1 
  4188.74 2.1452e-14   4309.90 1 
  4191.42 2.3123e-14   4312.65 1 
  4194.09 2.2037e-14   4315.40 1 
  4196.76 2.1568e-14   4318.15 1 
  4199.44 2.1779e-14   4320.90 1 
  4202.11 2.2934e-14   4323.65 1 
  4204.78 2.0655e-14   4326.40 1 
  4207.45 2.2509e-14   4329.15 1 
  4210.13 2.2945e-14   4331.90 1 
  4212.80 2.3386e-14   4334.65 1 
  4215.47 2.2902e-14   4337.40 1 
  4218.14 2.3165e-14   4340.15 1 
  4220.82 2.3105e-14   4342.90 1 
  4223.49 2.2358e-14   4345.65 1 
  4226.16 2.2717e-14   4348.40 1 
  4228.84 2.1177e-14   4351.15 1 
  4231.51 2.1920e-14   4353.90 1 
  4234.18 2.1872e-14   4356.65 1 
  4236.85 2.3945e-14   4359.40 1 
  4239.53 2.3382e-14   4362.15 1 
  4242.20 2.0543e-14   4364.90 1 
  4244.87 2.2170e-14   4367.65 1 
  4247.54 2.0587e-14   4370.40 1 
  4250.22 2.3690e-14   4373.15 1 
  4252.89 2.3390e-14   4375.90 1 
  4255.56 2.2977e-14   4378.65 1 
  4258.23 2.2972e-14   4381.40 1 
  4260.91 2.2793e-14   4384.15 1 
  4263.58 2.3467e-14   4386.90 1 
  4266.25 2.3135e-14   4389.65 1 
  4268.93 2.3494e-14   4392.40 1 
  4271.60 2.3661e-14   4395.15 1 
  4274.27 2.2056e-14   4397.90 1 
  4276.94 2.1149e-14   4400.65 1 
  4279.62 2.3276e-14   4403.40 1 
  4282.29 2.3147e-14   4406.15 1 
  4284.96 2.3473e-14   4408.90 1 
  4287.63 2.1739e-14   4411.65 1 
  4290.31 2.1653e-14   4414.40 1 
  4292.98 2.1228e-14   4417.15 1 
  4295.65 2.2506e-14   4419.90 1 
