# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.05 2.0749e-20    102.09 0 
   519.77 6.1374e-16    520.00 0 
   529.43 6.1516e-16    529.66 0 
   540.52 5.9839e-16    540.75 0 
   550.57 6.3385e-16    550.81 0 
   559.51 6.8547e-16    559.76 0 
   569.92 7.1283e-16    570.16 0 
   580.51 7.0305e-16    580.76 0 
   589.94 7.4129e-16    590.20 0 
   599.53 7.3449e-16    599.79 0 
   610.68 7.4129e-16    610.94 0 
   620.60 8.2983e-16    620.87 0 
   630.68 8.4525e-16    630.96 0 
   639.46 8.6494e-16    639.73 0 
   649.85 8.9740e-16    650.13 0 
   657.37 9.0779e-16    657.66 0 
   664.98 9.4621e-16    665.27 0 
   674.23 9.7048e-16    674.53 0 
   685.19 9.5497e-16    685.49 0 
   694.72 1.0617e-15    695.02 0 
   704.39 1.0233e-15    704.69 0 
   715.83 1.1481e-15    716.14 0 
   725.79 1.1776e-15    726.11 0 
   734.19 1.2106e-15    734.51 0 
   744.41 1.2735e-15    744.73 0 
   754.76 1.3182e-15    755.09 0 
   765.26 1.3396e-15    765.60 0 
   774.12 1.4321e-15    774.46 0 
   784.89 1.4996e-15    785.24 0 
   795.81 1.5559e-15    796.16 0 
   805.03 1.6069e-15    805.38 0 
   814.35 1.6595e-15    814.70 0 
   825.68 1.7579e-15    826.04 0 
   835.24 1.6368e-15    835.60 0 
   844.91 1.8663e-15    845.28 0 
   854.69 1.9319e-15    855.07 0 
   864.59 2.0370e-15    864.97 0 
   874.60 2.1428e-15    874.98 0 
   884.73 2.2646e-15    885.12 0 
   894.97 2.3659e-15    895.36 0 
   905.34 2.4265e-15    905.73 0 
   915.82 3.5974e-15    916.22 0 
   924.29 1.8155e-14    924.70 0 
   935.00 4.0925e-14    935.41 0 
   945.82 1.1143e-13    946.24 0 
   954.58 2.3768e-13    954.99 0 
   965.63 3.2508e-13    966.05 0 
   974.56 7.1448e-14    974.99 0 
   985.85 5.1403e-13    986.28 0 
   994.97 5.4826e-13    995.41 0 
  1004.18 6.6832e-13   1004.62 0 
  1015.80 4.9772e-13   1016.25 0 
  1025.20 8.4720e-14   1025.65 0 
  1034.69 3.4355e-13   1035.14 0 
  1044.26 7.9614e-13   1044.72 0 
  1053.93 8.5701e-13   1054.39 0 
  1066.13 7.5333e-13   1066.60 0 
  1076.00 8.6894e-13   1076.47 0 
  1085.95 7.4815e-13   1086.43 0 
  1096.00 8.8713e-13   1096.48 0 
  1106.14 8.5701e-13   1106.62 0 
  1113.81 8.3751e-13   1114.29 0 
  1124.11 8.1281e-13   1124.61 0 
  1134.52 9.1409e-13   1135.01 0 
  1145.01 8.4720e-13   1145.51 0 
  1155.61 8.8102e-13   1156.11 0 
  1166.30 9.3323e-13   1166.81 0 
  1174.38 8.1094e-13   1174.90 0 
  1185.25 8.9740e-13   1185.77 0 
  1196.22 5.8612e-13   1196.74 0 
  1204.51 4.1209e-13   1205.04 0 
  1215.65 9.4839e-14   1216.19 0 
  1224.08 4.1019e-13   1224.62 0 
  1235.41 8.1281e-13   1235.95 0 
  1243.97 9.4621e-13   1244.51 0 
  1255.48 9.3970e-13   1256.03 0 
  1264.18 7.8702e-13   1264.74 0 
  1275.88 9.9080e-13   1276.44 0 
  1284.73 1.0327e-12   1285.29 0 
  1293.63 9.1619e-13   1294.20 0 
  1305.60 8.9123e-13   1306.17 0 
  1314.65 1.0233e-12   1315.22 0 
  1323.76 9.9538e-13   1324.34 0 
  1336.01 9.2042e-13   1336.60 0 
  1345.27 1.0280e-12   1345.86 0 
  1354.60 9.9997e-13   1355.19 0 
  1363.99 9.3970e-13   1364.58 0 
  1373.44 9.7048e-13   1374.04 0 
  1386.15 9.9309e-13   1386.76 0 
  1395.76 9.5717e-13   1396.37 0 
  1405.43 9.8172e-13   1406.05 0 
  1415.18 9.5717e-13   1415.79 0 
  1424.99 9.6602e-13   1425.61 0 
  1434.86 9.5717e-13   1435.49 0 
  1441.49 9.8625e-13   1442.12 0 
  1448.14 9.9538e-13   1448.77 0 
  1454.82 9.7946e-13   1455.46 0 
  1464.91 9.4621e-13   1465.55 0 
  1475.06 9.3323e-13   1475.71 0 
  1485.29 9.3108e-13   1485.94 0 
  1495.58 9.3753e-13   1496.24 0 
  1505.95 9.2042e-13   1506.61 0 
  1512.90 8.7094e-13   1513.56 0 
  1516.39 9.0571e-13   1517.05 0 
  1523.39 8.7900e-13   1524.05 0 
  1533.95 8.2601e-13   1534.62 0 
  1544.58 8.8509e-13   1545.25 0 
  1555.29 8.4137e-13   1555.97 0 
  1566.07 8.2792e-13   1566.75 0 
  1573.30 8.5899e-13   1573.98 0 
  1584.20 8.7900e-13   1584.89 0 
  1595.18 8.9947e-13   1595.88 0 
  1606.24 8.6295e-13   1606.94 0 
  1613.65 8.6694e-13   1614.36 0 
  1624.84 8.3174e-13   1625.55 0 
  1636.10 8.5308e-13   1636.82 0 
  1643.65 8.5504e-13   1644.37 0 
  1655.05 7.9981e-13   1655.77 0 
  1666.52 8.6295e-13   1667.25 0 
  1670.36 8.0907e-13   1671.09 0 
  1678.07 8.4137e-13   1678.80 0 
  1685.82 8.6494e-13   1686.55 0 
  1693.60 8.3366e-13   1694.34 0 
  1705.34 8.0907e-13   1706.08 0 
  1713.21 7.8702e-13   1713.96 0 
  1725.08 7.8161e-13   1725.84 0 
  1733.05 8.0907e-13   1733.80 0 
  1745.06 7.8884e-13   1745.82 0 
  1753.11 8.2222e-13   1753.88 0 
  1765.27 7.6206e-13   1766.04 0 
  1773.41 7.9614e-13   1774.19 0 
  1785.71 7.9797e-13   1786.49 0 
  1793.95 8.1844e-13   1794.73 0 
  1806.38 8.1281e-13   1807.17 0 
  1814.72 7.8521e-13   1815.52 0 
  1823.10 7.8702e-13   1823.90 0 
  1835.74 7.6734e-13   1836.54 0 
  1844.21 7.3112e-13   1845.02 0 
  1856.99 7.2441e-13   1857.80 0 
  1865.56 7.3280e-13   1866.38 0 
  1874.18 7.6557e-13   1874.99 0 
  1887.17 7.2944e-13   1887.99 0 
  1895.88 7.0793e-13   1896.71 0 
  1904.63 7.3619e-13   1905.46 0 
  1913.42 7.1448e-13   1914.26 0 
  1926.68 7.0793e-13   1927.53 0 
  1935.58 7.1448e-13   1936.42 0 
  1944.51 7.3449e-13   1945.36 0 
  1953.49 7.0305e-13   1954.34 0 
  1967.03 7.3449e-13   1967.89 0 
  1976.11 7.4300e-13   1976.97 0 
  1985.23 7.1777e-13   1986.10 0 
  1994.39 6.9821e-13   1995.26 0 
  2003.60 7.0793e-13   2004.47 0 
  2012.84 6.9341e-13   2013.72 0 
  2026.80 7.1283e-13   2027.68 0 
  2036.15 6.9341e-13   2037.04 0 
  2045.55 6.9982e-13   2046.45 0 
  2054.99 6.7606e-13   2055.89 0 
  2064.48 6.8232e-13   2065.38 0 
  2074.01 6.9982e-13   2074.91 0 
  2078.79 6.8705e-13   2079.70 0 
  2083.58 6.9661e-13   2084.49 0 
  2093.20 6.7296e-13   2094.11 0 
  2102.86 6.7918e-13   2103.78 0 
  2117.44 6.7762e-13   2118.36 0 
  2127.21 6.8389e-13   2128.14 0 
  2137.03 6.5613e-13   2137.96 0 
  2146.89 6.6525e-13   2147.83 0 
  2156.80 6.7141e-13   2157.74 0 
  2166.76 6.5161e-13   2167.70 0 
  2176.76 6.4712e-13   2177.71 0 
  2186.81 6.4267e-13   2187.76 0 
  2196.90 6.6067e-13   2197.86 0 
  2207.04 6.4267e-13   2208.01 0 
  2217.23 6.2372e-13   2218.20 0 
  2227.46 6.0812e-13   2228.44 0 
  2232.60 6.3825e-13   2233.57 0 
  2242.90 6.1658e-13   2243.88 0 
  2253.25 6.0116e-13   2254.24 0 
  2263.66 6.0532e-13   2264.64 0 
  2274.10 6.1516e-13   2275.10 0 
  2284.60 6.2228e-13   2285.60 0 
  2295.15 6.0116e-13   2296.15 0 
  2305.74 5.9854e-13   2306.75 0 
  2316.38 5.8650e-13   2317.39 0 
  2327.07 5.0984e-13   2328.09 0 
  2332.44 5.6562e-13   2333.46 0 
  2343.20 5.4287e-13   2344.23 0 
  2354.02 5.6737e-13   2355.05 0 
  2364.89 5.3956e-13   2365.92 0 
  2375.80 5.5235e-13   2376.84 0 
  2386.77 5.2286e-13   2387.81 0 
  2392.27 5.4510e-13   2393.32 0 
  2403.31 5.2924e-13   2404.36 0 
  2414.41 5.3435e-13   2415.46 0 
  2425.55 5.5081e-13   2426.61 0 
  2436.75 5.3110e-13   2437.81 0 
  2442.36 5.4988e-13   2443.43 0 
  2453.64 5.4256e-13   2454.71 0 
  2464.96 5.3657e-13   2466.04 0 
  2476.34 5.2458e-13   2477.42 0 
  2487.77 5.3702e-13   2488.86 0 
  2493.51 5.2249e-13   2494.60 0 
  2505.01 5.4735e-13   2506.11 0 
  2510.79 5.1803e-13   2511.89 0 
  2516.58 5.2293e-13   2517.68 0 
  2522.38 5.0412e-13   2523.48 0 
  2534.02 5.0434e-13   2535.13 0 
  2545.72 5.0108e-13   2546.83 0 
  2557.47 5.2131e-13   2558.59 0 
  2563.36 5.1308e-13   2564.48 0 
  2575.20 5.3012e-13   2576.32 0 
  2587.08 5.2791e-13   2588.21 0 
  2593.05 5.2318e-13   2594.18 0 
  2605.01 5.0915e-13   2606.15 0 
  2617.04 5.0470e-13   2618.18 0 
  2623.07 5.1301e-13   2624.22 0 
  2635.18 5.2038e-13   2636.33 0 
  2647.34 5.4892e-13   2648.50 0 
  2653.45 5.5158e-13   2654.61 0 
  2665.69 5.2699e-13   2666.86 0 
  2678.00 5.3826e-13   2679.17 0 
  2684.17 5.3838e-13   2685.34 0 
  2696.56 5.2154e-13   2697.74 0 
  2702.78 5.2770e-13   2703.96 0 
  2715.25 5.0884e-13   2716.44 0 
  2727.79 5.0440e-13   2728.98 0 
  2734.07 5.1865e-13   2735.27 0 
  2746.69 4.7981e-13   2747.89 0 
  2753.03 4.8437e-13   2754.23 0 
  2765.73 4.9702e-13   2766.94 0 
  2772.11 5.0871e-13   2773.32 0 
  2784.90 4.9394e-13   2786.12 0 
  2797.76 4.3639e-13   2798.98 0 
  2804.21 4.5601e-13   2805.43 0 
  2817.15 5.0371e-13   2818.38 0 
  2823.65 5.0966e-13   2824.88 0 
  2836.68 4.9829e-13   2837.92 0 
  2843.22 4.8594e-13   2844.46 0 
  2856.34 4.7511e-13   2857.59 0 
  2862.93 4.9991e-13   2864.18 0 
  2876.14 5.0015e-13   2877.40 0 
  2882.77 4.9912e-13   2884.03 0 
  2896.08 5.0051e-13   2897.34 0 
  2909.45 5.1954e-13   2910.72 0 
  2929.61 5.0459e-13   2930.89 0 
  2949.92 4.9688e-13   2951.21 0 
  2970.37 4.9839e-13   2971.67 0 
  2990.96 4.9647e-13   2992.27 0 
  3011.69 4.9798e-13   3013.01 0 
  3032.57 4.9721e-13   3033.89 0 
  3046.56 4.9631e-13   3047.89 0 
  3067.68 4.9441e-13   3069.02 0 
  3088.95 4.9251e-13   3090.30 0 
  3110.36 4.9175e-13   3111.72 0 
  3131.92 4.8538e-13   3133.29 0 
  3153.63 4.8352e-13   3155.01 0 
  3168.18 4.8489e-13   3169.57 0 
  3190.14 4.6987e-13   3191.54 0 
  3212.26 4.7788e-13   3213.66 0 
  3227.08 4.6511e-13   3228.49 0 
  3249.45 4.8072e-13   3250.87 0 
  3271.98 4.9005e-13   3273.41 0 
  3287.08 4.8582e-13   3288.52 0 
  3309.86 4.8176e-13   3311.31 0 
  3325.14 4.5192e-13   3326.60 0 
  3332.81 4.5518e-13   3334.26 0 
  3340.49 4.3082e-13   3341.95 0 
  3348.19 4.6070e-13   3349.66 0 
  3355.91 4.4211e-13   3357.38 0 
  3363.65 4.1272e-13   3365.12 0 
  3371.40 4.1569e-13   3372.87 0 
  3379.17 4.4863e-13   3380.65 0 
  3386.96 4.5083e-13   3388.44 0 
  3394.77 4.4992e-13   3396.25 0 
  3402.60 4.5946e-13   3404.08 0 
  3410.44 4.2793e-13   3411.93 0 
  3418.30 4.4004e-13   3419.79 0 
  3426.18 4.5458e-13   3427.68 0 
  3434.08 4.5997e-13   3435.58 0 
  3441.99 4.4041e-13   3443.50 0 
  3449.93 4.3549e-13   3451.44 0 
  3457.88 4.3261e-13   3459.39 0 
  3465.85 4.2778e-13   3467.37 0 
  3473.84 4.4807e-13   3475.36 0 
  3481.85 4.3598e-13   3483.37 0 
  3489.88 4.5039e-13   3491.40 0 
  3497.92 4.3422e-13   3499.45 0 
  3505.99 4.4140e-13   3507.52 0 
  3514.07 4.3148e-13   3515.60 0 
  3522.17 4.4883e-13   3523.71 0 
  3530.29 4.3073e-13   3531.83 0 
  3538.43 4.4909e-13   3539.97 0 
  3546.58 4.5651e-13   3548.13 0 
  3554.76 4.6193e-13   3556.31 0 
  3562.95 4.5051e-13   3564.51 0 
  3571.17 4.3434e-13   3572.73 0 
  3579.40 4.2068e-13   3580.96 0 
  3587.65 4.0372e-13   3589.22 0 
  3595.92 4.2678e-13   3597.49 0 
  3604.21 4.4089e-13   3605.79 0 
  3611.71 3.9678e-13   3613.29 1 
  3614.46 6.6701e-13   3616.04 1 
  3617.21 5.2502e-13   3618.79 1 
  3619.96 2.8744e-13   3621.54 1 
  3622.71 3.1373e-13   3624.29 1 
  3625.46 3.5998e-13   3627.04 1 
  3628.20 2.6746e-13   3629.79 1 
  3630.95 4.0207e-13   3632.54 1 
  3633.70 5.2257e-13   3635.29 1 
  3636.45 5.2257e-13   3638.04 1 
  3639.20 3.8827e-13   3640.79 1 
  3641.95 6.4564e-13   3643.54 1 
  3644.70 5.9240e-13   3646.29 1 
  3647.45 2.1208e-13   3649.04 1 
  3650.19 4.0836e-13   3651.79 1 
  3652.94 3.6531e-13   3654.54 1 
  3655.69 4.0361e-13   3657.29 1 
  3658.44 4.8433e-13   3660.04 1 
  3661.19 5.3240e-13   3662.79 1 
  3663.94 5.5405e-13   3665.54 1 
  3666.69 5.8673e-13   3668.29 1 
  3669.44 3.6406e-13   3671.04 1 
  3672.19 2.4870e-13   3673.79 1 
  3674.93 4.1396e-13   3676.54 1 
  3677.68 4.5203e-13   3679.29 1 
  3680.43 4.4921e-13   3682.04 1 
  3683.18 6.5749e-13   3684.79 1 
  3685.93 5.5994e-13   3687.54 1 
  3688.68 4.9236e-13   3690.29 1 
  3691.43 3.9427e-13   3693.04 1 
  3694.18 7.0812e-13   3695.79 1 
  3696.92 6.1596e-13   3698.54 1 
  3699.67 4.9029e-13   3701.29 1 
  3702.42 6.6238e-13   3704.04 1 
  3705.17 4.3774e-13   3706.79 1 
  3707.92 3.9817e-13   3709.54 1 
  3710.67 4.6539e-13   3712.29 1 
  3713.42 5.6672e-13   3715.04 1 
  3716.17 3.3696e-13   3717.79 1 
  3718.91 4.5259e-13   3720.54 1 
  3721.66 5.0579e-13   3723.29 1 
  3724.41 1.2000e-12   3726.04 1 
  3727.16 1.4119e-12   3728.79 1 
  3729.91 1.4146e-12   3731.54 1 
  3732.66 1.0608e-12   3734.29 1 
  3735.41 6.4780e-13   3737.04 1 
  3738.16 3.2826e-13   3739.79 1 
  3740.91 3.5139e-13   3742.54 1 
  3743.65 4.7291e-13   3745.29 1 
  3746.40 5.5585e-13   3748.04 1 
  3749.15 4.7875e-13   3750.79 1 
  3751.90 2.1292e-13   3753.54 1 
  3754.65 3.5445e-13   3756.29 1 
  3757.40 5.0176e-13   3759.04 1 
  3760.15 4.9280e-13   3761.79 1 
  3762.90 4.8378e-13   3764.54 1 
  3765.64 4.8217e-13   3767.29 1 
  3768.39 4.9779e-13   3770.04 1 
  3771.14 4.3869e-13   3772.79 1 
  3773.89 6.0993e-13   3775.54 1 
  3776.64 5.4052e-13   3778.29 1 
  3779.39 6.2650e-13   3781.04 1 
  3782.14 5.3323e-13   3783.79 1 
  3784.89 6.1761e-13   3786.54 1 
  3787.63 6.4341e-13   3789.29 1 
  3790.38 6.0228e-13   3792.04 1 
  3793.13 5.5704e-13   3794.79 1 
  3795.88 5.6278e-13   3797.54 1 
  3798.63 4.8499e-13   3800.29 1 
  3801.38 4.4526e-13   3803.04 1 
  3804.13 4.9741e-13   3805.79 1 
  3806.88 5.0771e-13   3808.54 1 
  3809.63 5.7576e-13   3811.29 1 
  3812.37 5.3821e-13   3814.04 1 
  3815.12 5.6222e-13   3816.79 1 
  3817.87 5.9764e-13   3819.54 1 
  3820.62 6.9207e-13   3822.29 1 
  3823.37 6.6085e-13   3825.04 1 
  3826.12 5.7877e-13   3827.79 1 
  3828.87 6.0561e-13   3830.54 1 
  3831.62 4.5193e-13   3833.29 1 
  3834.36 3.5628e-13   3836.04 1 
  3837.11 4.0402e-13   3838.79 1 
  3839.86 4.6032e-13   3841.54 1 
  3842.61 4.9447e-13   3844.29 1 
  3845.36 6.0367e-13   3847.04 1 
  3848.11 6.4350e-13   3849.79 1 
  3850.86 6.0512e-13   3852.54 1 
  3853.61 5.8274e-13   3855.29 1 
  3856.35 6.0155e-13   3858.04 1 
  3859.10 6.2247e-13   3860.79 1 
  3861.85 5.7852e-13   3863.54 1 
  3864.60 6.0473e-13   3866.29 1 
  3867.35 7.3439e-13   3869.04 1 
  3870.10 8.0037e-13   3871.79 1 
  3872.85 7.8904e-13   3874.54 1 
  3875.60 7.6064e-13   3877.29 1 
  3878.35 6.7492e-13   3880.04 1 
  3881.09 7.2716e-13   3882.79 1 
  3883.84 7.1679e-13   3885.54 1 
  3886.59 6.7893e-13   3888.29 1 
  3889.34 7.0012e-13   3891.04 1 
  3892.09 6.5841e-13   3893.79 1 
  3894.84 7.7150e-13   3896.54 1 
  3897.59 7.7229e-13   3899.29 1 
  3900.34 7.6314e-13   3902.04 1 
  3903.08 8.0481e-13   3904.79 1 
  3905.83 8.9308e-13   3907.54 1 
  3908.58 8.3278e-13   3910.29 1 
  3911.33 8.5286e-13   3913.04 1 
  3914.08 8.5530e-13   3915.79 1 
  3916.83 7.1904e-13   3918.54 1 
  3919.58 5.8628e-13   3921.29 1 
  3922.33 5.2775e-13   3924.04 1 
  3925.07 4.8431e-13   3926.79 1 
  3927.82 5.3735e-13   3929.54 1 
  3930.57 5.5155e-13   3932.29 1 
  3933.32 5.0604e-13   3935.04 1 
  3936.07 4.8137e-13   3937.79 1 
  3938.82 6.2953e-13   3940.54 1 
  3941.57 5.8858e-13   3943.29 1 
  3944.32 5.7372e-13   3946.04 1 
  3947.07 6.5269e-13   3948.79 1 
  3949.81 5.2814e-13   3951.54 1 
  3952.56 5.3866e-13   3954.29 1 
  3955.31 6.7973e-13   3957.04 1 
  3958.06 4.6484e-13   3959.79 1 
  3960.81 5.6681e-13   3962.54 1 
  3963.56 5.0155e-13   3965.29 1 
  3966.31 3.6450e-13   3968.04 1 
  3969.06 4.6729e-13   3970.79 1 
  3971.80 4.2763e-13   3973.54 1 
  3974.55 5.7817e-13   3976.29 1 
  3977.30 5.9678e-13   3979.04 1 
  3980.05 6.2330e-13   3981.79 1 
  3982.80 5.4215e-13   3984.54 1 
  3985.55 6.8603e-13   3987.29 1 
  3988.30 6.8404e-13   3990.04 1 
  3991.05 7.5359e-13   3992.79 1 
  3993.79 8.0736e-13   3995.54 1 
  3996.54 7.4246e-13   3998.29 1 
  3999.29 7.5773e-13   4001.04 1 
  4002.04 7.0924e-13   4003.79 1 
  4004.79 6.0932e-13   4006.54 1 
  4007.54 7.0809e-13   4009.29 1 
  4010.29 6.5499e-13   4012.04 1 
  4013.04 6.3497e-13   4014.79 1 
  4015.79 8.3068e-13   4017.54 1 
  4018.53 7.4718e-13   4020.29 1 
  4021.28 6.7227e-13   4023.04 1 
  4024.03 6.5579e-13   4025.79 1 
  4026.78 6.7255e-13   4028.54 1 
  4029.53 5.0081e-13   4031.29 1 
  4032.28 6.6248e-13   4034.04 1 
  4035.03 6.4971e-13   4036.79 1 
  4037.78 6.7605e-13   4039.54 1 
  4040.52 7.2545e-13   4042.29 1 
  4043.27 6.5960e-13   4045.04 1 
  4046.02 7.0337e-13   4047.79 1 
  4048.77 6.2875e-13   4050.54 1 
  4051.52 6.5398e-13   4053.29 1 
  4054.27 6.3979e-13   4056.04 1 
  4057.02 6.7808e-13   4058.79 1 
  4059.77 7.3747e-13   4061.54 1 
  4062.51 7.2884e-13   4064.29 1 
  4065.26 7.2565e-13   4067.04 1 
  4068.01 7.6284e-13   4069.79 1 
  4070.76 6.3573e-13   4072.54 1 
  4073.51 7.3006e-13   4075.29 1 
  4076.26 7.5083e-13   4078.04 1 
  4079.01 6.1859e-13   4080.79 1 
  4081.76 6.2444e-13   4083.54 1 
  4084.51 5.7517e-13   4086.29 1 
  4087.25 5.6954e-13   4089.04 1 
  4090.00 6.7119e-13   4091.79 1 
  4092.75 5.9292e-13   4094.54 1 
  4095.50 5.3269e-13   4097.29 1 
  4098.25 6.7366e-13   4100.04 1 
  4101.00 6.0081e-13   4102.79 1 
  4103.75 5.3058e-13   4105.54 1 
  4106.50 5.1524e-13   4108.29 1 
  4109.24 6.0192e-13   4111.04 1 
  4111.99 7.2339e-13   4113.79 1 
  4114.74 6.8992e-13   4116.54 1 
  4117.49 7.3377e-13   4119.29 1 
  4120.24 6.9644e-13   4122.04 1 
  4122.99 7.0941e-13   4124.79 1 
  4125.74 6.5441e-13   4127.54 1 
  4128.49 6.4600e-13   4130.29 1 
  4131.23 7.3221e-13   4133.04 1 
  4133.98 6.9383e-13   4135.79 1 
  4136.73 7.3377e-13   4138.54 1 
  4139.48 7.8282e-13   4141.29 1 
  4142.23 7.3153e-13   4144.04 1 
  4144.98 6.9259e-13   4146.79 1 
  4147.73 7.0835e-13   4149.54 1 
  4150.48 7.3793e-13   4152.29 1 
  4153.23 6.9969e-13   4155.04 1 
  4155.97 6.7936e-13   4157.79 1 
  4158.72 7.6560e-13   4160.54 1 
  4161.47 7.8318e-13   4163.29 1 
  4164.22 7.6068e-13   4166.04 1 
  4166.97 7.2835e-13   4168.79 1 
  4169.72 6.2473e-13   4171.54 1 
  4172.47 6.7291e-13   4174.29 1 
  4175.22 7.1292e-13   4177.04 1 
  4177.96 6.6993e-13   4179.79 1 
  4180.71 6.5273e-13   4182.54 1 
  4183.46 7.2832e-13   4185.29 1 
  4186.21 7.2060e-13   4188.04 1 
  4188.96 6.7334e-13   4190.79 1 
  4191.71 6.8766e-13   4193.54 1 
  4194.46 7.2147e-13   4196.29 1 
  4197.21 7.4499e-13   4199.04 1 
  4199.95 7.0438e-13   4201.79 1 
  4202.70 6.9278e-13   4204.54 1 
  4205.45 7.2046e-13   4207.29 1 
  4208.20 7.6060e-13   4210.04 1 
  4210.95 7.4345e-13   4212.79 1 
  4213.70 7.0093e-13   4215.54 1 
  4216.45 6.7549e-13   4218.29 1 
  4219.20 7.1814e-13   4221.04 1 
  4221.95 7.3297e-13   4223.79 1 
  4224.69 6.6010e-13   4226.54 1 
  4227.44 6.9374e-13   4229.29 1 
  4230.19 7.3711e-13   4232.04 1 
  4232.94 6.7930e-13   4234.79 1 
  4235.69 6.9860e-13   4237.54 1 
  4238.44 7.1716e-13   4240.29 1 
  4241.19 6.6650e-13   4243.04 1 
  4243.94 6.7832e-13   4245.79 1 
  4246.68 7.0727e-13   4248.54 1 
  4249.43 6.8321e-13   4251.29 1 
  4252.18 6.9171e-13   4254.04 1 
  4254.93 7.0773e-13   4256.79 1 
  4257.68 7.2661e-13   4259.54 1 
  4260.43 7.4502e-13   4262.29 1 
  4263.18 7.7501e-13   4265.04 1 
  4265.93 7.2642e-13   4267.79 1 
  4268.67 6.8964e-13   4270.54 1 
  4271.42 6.7033e-13   4273.29 1 
  4274.17 6.5714e-13   4276.04 1 
  4276.92 7.1749e-13   4278.79 1 
  4279.67 6.4235e-13   4281.54 1 
  4282.42 6.3672e-13   4284.29 1 
  4285.17 7.1509e-13   4287.04 1 
  4287.92 6.4659e-13   4289.79 1 
  4290.67 6.2665e-13   4292.54 1 
  4293.41 6.7011e-13   4295.29 1 
