# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.03 1.2906e-20    102.33 0 
   245.89 4.1190e-16    246.60 0 
   252.19 4.5897e-16    252.93 0 
   256.88 3.9245e-16    257.63 0 
   259.86 4.6966e-16    260.62 0 
   264.08 5.0674e-16    264.85 0 
   268.99 5.2094e-16    269.77 0 
   273.99 5.3307e-16    274.79 0 
   279.08 5.4549e-16    279.90 0 
   284.27 5.5948e-16    285.10 0 
   290.22 5.4801e-16    291.07 0 
   296.30 5.6988e-16    297.17 0 
   301.12 5.7252e-16    302.00 0 
   308.13 5.9812e-16    309.03 0 
   318.22 6.3502e-16    319.15 0 
   327.89 6.5582e-16    328.85 0 
   337.86 6.6802e-16    338.84 0 
   348.12 6.7887e-16    349.14 0 
   357.05 6.9149e-16    358.10 0 
   366.21 7.1250e-16    367.28 0 
   374.74 7.1744e-16    375.84 0 
   385.24 6.9950e-16    386.37 0 
   395.12 7.3585e-16    396.28 0 
   405.26 7.5646e-16    406.44 0 
   413.75 7.5646e-16    414.95 0 
   422.41 7.4780e-16    423.64 0 
   430.26 7.4437e-16    431.52 0 
   441.30 7.5646e-16    442.59 0 
   450.54 7.5125e-16    451.86 0 
   459.97 7.3924e-16    461.32 0 
   469.61 7.3924e-16    470.98 0 
   480.55 7.4780e-16    481.95 0 
   489.48 7.2242e-16    490.91 0 
   499.73 7.4265e-16    501.19 0 
   505.52 7.1744e-16    506.99 0 
   512.55 7.7230e-16    514.04 0 
   519.68 7.6522e-16    521.19 0 
   530.56 7.4780e-16    532.11 0 
   540.42 7.1415e-16    542.00 0 
   550.47 7.0435e-16    552.08 0 
   559.42 7.3247e-16    561.05 0 
   569.82 7.5472e-16    571.48 0 
   580.41 7.3754e-16    582.10 0 
   589.84 7.4095e-16    591.56 0 
   599.42 6.9789e-16    601.17 0 
   610.57 6.1771e-16    612.35 0 
   620.49 7.2575e-16    622.30 0 
   630.57 7.0760e-16    632.41 0 
   639.34 7.2075e-16    641.21 0 
   649.73 7.0760e-16    651.63 0 
   657.26 6.8515e-16    659.17 0 
   664.87 7.0923e-16    666.81 0 
   675.67 7.1250e-16    677.64 0 
   685.07 6.6648e-16    687.07 0 
   694.60 7.0597e-16    696.63 0 
   704.26 6.4981e-16    706.32 0 
   715.71 7.0435e-16    717.79 0 
   725.66 7.0111e-16    727.78 0 
   735.76 6.9950e-16    737.90 0 
   744.28 6.9149e-16    746.45 0 
   754.63 6.8831e-16    756.83 0 
   765.13 6.2775e-16    767.36 0 
   775.77 6.8831e-16    778.04 0 
   784.75 6.6495e-16    787.05 0 
   795.67 6.8200e-16    797.99 0 
   804.89 6.8831e-16    807.24 0 
   814.21 6.8673e-16    816.58 0 
   825.53 6.9789e-16    827.94 0 
   835.09 6.0644e-16    837.53 0 
   844.76 6.8673e-16    847.23 0 
   854.54 6.8044e-16    857.04 0 
   864.44 6.9468e-16    866.96 0 
   874.45 7.0597e-16    877.00 0 
   884.57 7.1910e-16    887.16 0 
   894.82 7.2575e-16    897.43 0 
   905.18 7.1087e-16    907.82 0 
   915.66 8.9287e-16    918.33 0 
   924.13 3.8176e-15    926.83 0 
   934.83 7.8125e-15    937.56 0 
   945.66 1.4581e-14    948.42 0 
   954.41 2.1369e-14    957.19 0 
   965.46 2.1867e-14    968.28 0 
   974.39 3.5792e-15    977.24 0 
   985.68 1.5445e-14    988.55 0 
   994.80 1.8484e-14    997.70 0 
  1004.00 3.0675e-14   1006.93 0 
  1015.63 3.0888e-14   1018.59 0 
  1025.02 1.4021e-14   1028.02 0 
  1034.51 1.9579e-14   1037.53 0 
  1044.08 4.2344e-14   1047.13 0 
  1056.17 4.1667e-14   1059.25 0 
  1065.94 3.0115e-14   1069.05 0 
  1075.81 3.7826e-14   1078.95 0 
  1085.76 2.7402e-14   1088.93 0 
  1095.81 4.0718e-14   1099.01 0 
  1105.95 3.8975e-14   1109.18 0 
  1116.18 3.6290e-14   1119.44 0 
  1123.92 3.1753e-14   1127.20 0 
  1134.32 4.4339e-14   1137.63 0 
  1144.81 3.9517e-14   1148.15 0 
  1155.40 4.3330e-14   1158.78 0 
  1166.10 4.4544e-14   1169.50 0 
  1174.18 2.8170e-14   1177.61 0 
  1185.04 4.3230e-14   1188.50 0 
  1196.01 2.6229e-14   1199.50 0 
  1204.30 1.6935e-14   1207.81 0 
  1215.44 1.4151e-14   1218.99 0 
  1223.87 2.9498e-14   1227.44 0 
  1235.19 4.8282e-14   1238.80 0 
  1243.75 5.3430e-14   1247.38 0 
  1255.26 4.9635e-14   1258.93 0 
  1263.96 4.1000e-14   1267.65 0 
  1275.66 5.7120e-14   1279.38 0 
  1284.50 6.0784e-14   1288.25 0 
  1296.39 4.3430e-14   1300.17 0 
  1305.37 4.2735e-14   1309.18 0 
  1314.42 5.8316e-14   1318.26 0 
  1323.53 5.5181e-14   1327.39 0 
  1335.78 4.6109e-14   1339.68 0 
  1345.04 5.9812e-14   1348.96 0 
  1354.36 5.7648e-14   1358.31 0 
  1363.75 4.9407e-14   1367.73 0 
  1376.37 5.3185e-14   1380.38 0 
  1385.91 5.3677e-14   1389.95 0 
  1395.51 4.5897e-14   1399.59 0 
  1405.19 4.7730e-14   1409.29 0 
  1414.93 4.8505e-14   1419.06 0 
  1424.74 5.1025e-14   1428.89 0 
  1434.61 5.0325e-14   1438.80 0 
  1441.23 5.4049e-14   1445.44 0 
  1447.89 5.5435e-14   1452.11 0 
  1454.57 5.3185e-14   1458.81 0 
  1464.65 4.7840e-14   1468.93 0 
  1474.80 4.8171e-14   1479.11 0 
  1485.03 4.9864e-14   1489.36 0 
  1495.32 5.1143e-14   1499.69 0 
  1505.68 4.7510e-14   1510.08 0 
  1512.63 4.0812e-14   1517.05 0 
  1516.12 4.4853e-14   1520.55 0 
  1526.63 4.2834e-14   1531.09 0 
  1533.68 3.5792e-14   1538.15 0 
  1544.31 4.1000e-14   1548.82 0 
  1555.01 3.8529e-14   1559.55 0 
  1565.79 3.9065e-14   1570.36 0 
  1576.65 4.2052e-14   1581.25 0 
  1583.92 4.5163e-14   1588.55 0 
  1594.90 4.6003e-14   1599.56 0 
  1605.96 4.5372e-14   1610.65 0 
  1613.37 4.5897e-14   1618.08 0 
  1624.55 4.2637e-14   1629.30 0 
  1635.81 4.6322e-14   1640.59 0 
  1643.37 4.7075e-14   1648.16 0 
  1654.76 4.2933e-14   1659.59 0 
  1666.23 4.7620e-14   1671.09 0 
  1673.92 4.0906e-14   1678.80 0 
  1677.78 4.7840e-14   1682.67 0 
  1685.52 5.1025e-14   1690.44 0 
  1693.30 4.7292e-14   1698.24 0 
  1705.04 4.5060e-14   1710.02 0 
  1716.86 4.1859e-14   1721.87 0 
  1724.78 4.1667e-14   1729.82 0 
  1736.74 4.5268e-14   1741.81 0 
  1744.75 4.4135e-14   1749.85 0 
  1756.85 4.8060e-14   1761.98 0 
  1764.96 4.3131e-14   1770.11 0 
  1773.10 4.4237e-14   1778.28 0 
  1785.39 4.5372e-14   1790.61 0 
  1793.64 4.9407e-14   1798.87 0 
  1806.07 4.9180e-14   1811.34 0 
  1814.40 4.4339e-14   1819.70 0 
  1826.98 4.5686e-14   1832.31 0 
  1835.41 4.3530e-14   1840.77 0 
  1843.89 3.9336e-14   1849.27 0 
  1856.67 3.9245e-14   1862.09 0 
  1865.24 4.0812e-14   1870.68 0 
  1873.85 4.5477e-14   1879.32 0 
  1886.84 4.1190e-14   1892.34 0 
  1895.55 3.9426e-14   1901.08 0 
  1904.29 4.2344e-14   1909.85 0 
  1913.08 4.0252e-14   1918.67 0 
  1926.35 3.9608e-14   1931.97 0 
  1935.24 4.1095e-14   1940.89 0 
  1944.17 4.3032e-14   1949.84 0 
  1953.14 3.9975e-14   1958.84 0 
  1966.68 4.4853e-14   1972.42 0 
  1975.76 4.6215e-14   1981.53 0 
  1984.88 4.3430e-14   1990.67 0 
  1994.04 4.2052e-14   1999.86 0 
  2003.25 4.3731e-14   2009.09 0 
  2017.13 4.1667e-14   2023.02 0 
  2026.44 4.4237e-14   2032.36 0 
  2035.80 4.1475e-14   2041.74 0 
  2045.19 4.3630e-14   2051.16 0 
  2054.63 4.1190e-14   2060.63 0 
  2064.12 4.1284e-14   2070.14 0 
  2073.64 4.5060e-14   2079.70 0 
  2078.42 4.3230e-14   2084.49 0 
  2083.21 4.5686e-14   2089.30 0 
  2092.83 4.2834e-14   2098.94 0 
  2107.34 4.3032e-14   2113.49 0 
  2117.06 4.3731e-14   2123.24 0 
  2126.84 4.4237e-14   2133.04 0 
  2136.65 4.0624e-14   2142.89 0 
  2146.52 4.2344e-14   2152.78 0 
  2156.42 4.4237e-14   2162.72 0 
  2166.38 4.2539e-14   2172.70 0 
  2176.38 4.2149e-14   2182.73 0 
  2186.42 4.1763e-14   2192.81 0 
  2196.51 4.3832e-14   2202.93 0 
  2206.65 4.2539e-14   2213.09 0 
  2216.84 3.9700e-14   2223.31 0 
  2227.07 3.8618e-14   2233.57 0 
  2237.35 4.2149e-14   2243.88 0 
  2242.51 4.0159e-14   2249.05 0 
  2252.86 3.7565e-14   2259.44 0 
  2263.26 3.8618e-14   2269.86 0 
  2273.71 3.9975e-14   2280.34 0 
  2284.20 4.1859e-14   2290.87 0 
  2294.74 3.8885e-14   2301.44 0 
  2305.34 3.9421e-14   2312.07 0 
  2315.98 3.6785e-14   2322.74 0 
  2326.67 2.7645e-14   2333.46 0 
  2337.41 3.3156e-14   2344.23 0 
  2342.79 3.1808e-14   2349.63 0 
  2353.61 3.5602e-14   2360.48 0 
  2364.47 3.1654e-14   2371.37 0 
  2375.39 3.2989e-14   2382.32 0 
  2386.35 2.9944e-14   2393.32 0 
  2397.37 3.2453e-14   2404.36 0 
  2402.89 3.1062e-14   2409.91 0 
  2413.98 3.2223e-14   2421.03 0 
  2425.12 3.5409e-14   2432.20 0 
  2436.32 3.4124e-14   2443.43 0 
  2447.57 3.6728e-14   2454.71 0 
  2453.21 3.6473e-14   2460.37 0 
  2464.53 3.5556e-14   2471.72 0 
  2475.91 3.4029e-14   2483.13 0 
  2487.33 3.3868e-14   2494.60 0 
  2493.07 3.1825e-14   2500.35 0 
  2504.58 3.7128e-14   2511.89 0 
  2510.35 3.1094e-14   2517.68 0 
  2516.14 3.1889e-14   2523.48 0 
  2527.75 3.0661e-14   2535.13 0 
  2533.58 3.2030e-14   2540.97 0 
  2545.27 3.1514e-14   2552.70 0 
  2557.02 3.6094e-14   2564.48 0 
  2562.92 3.3760e-14   2570.40 0 
  2574.74 3.6673e-14   2582.26 0 
  2586.63 3.5587e-14   2594.18 0 
  2592.59 3.4694e-14   2600.16 0 
  2604.56 3.3052e-14   2612.16 0 
  2616.58 3.2369e-14   2624.22 0 
  2622.61 3.4842e-14   2630.27 0 
  2634.72 3.8908e-14   2642.41 0 
  2646.88 4.4358e-14   2654.61 0 
  2652.98 4.9085e-14   2660.72 0 
  2665.23 3.9800e-14   2673.01 0 
  2677.53 4.2837e-14   2685.34 0 
  2683.70 4.3933e-14   2691.54 0 
  2696.09 3.9877e-14   2703.96 0 
  2702.30 4.2923e-14   2710.19 0 
  2714.78 3.8338e-14   2722.70 0 
  2727.31 3.6861e-14   2735.27 0 
  2733.59 3.9951e-14   2741.57 0 
  2746.21 3.1950e-14   2754.23 0 
  2752.54 3.3918e-14   2760.58 0 
  2765.25 3.6675e-14   2773.32 0 
  2778.01 3.8664e-14   2786.12 0 
  2784.42 3.4141e-14   2792.54 0 
  2797.27 2.6014e-14   2805.43 0 
  2803.72 2.8195e-14   2811.90 0 
  2816.66 3.7593e-14   2824.88 0 
  2823.15 4.2665e-14   2831.39 0 
  2836.18 4.1305e-14   2844.46 0 
  2842.72 3.8368e-14   2851.02 0 
  2855.84 3.4033e-14   2864.18 0 
  2862.42 4.3639e-14   2870.78 0 
  2875.64 4.6968e-14   2884.03 0 
  2882.27 4.4954e-14   2890.68 0 
  2895.57 4.6957e-14   2904.02 0 
  2908.94 5.5415e-14   2917.43 0 
  2929.10 5.1348e-14   2937.65 0 
  2949.40 4.9708e-14   2958.01 0 
  2969.85 5.1918e-14   2978.52 0 
  2990.43 5.2145e-14   2999.16 0 
  3011.16 5.3224e-14   3019.95 0 
  3032.03 5.4200e-14   3040.89 0 
  3053.05 5.4814e-14   3061.96 0 
  3067.14 5.6730e-14   3076.10 0 
  3088.40 5.7241e-14   3097.42 0 
  3109.81 5.9923e-14   3118.89 0 
  3131.37 5.8008e-14   3140.51 0 
  3153.07 5.8126e-14   3162.28 0 
  3167.63 6.0159e-14   3176.87 0 
  3189.59 5.4599e-14   3198.90 0 
  3211.69 5.8758e-14   3221.07 0 
  3226.52 5.2480e-14   3235.94 0 
  3248.88 6.2788e-14   3258.37 0 
  3271.40 6.8827e-14   3280.95 0 
  3286.50 6.7559e-14   3296.10 0 
  3309.28 6.6308e-14   3318.94 0 
  3324.56 6.6296e-14   3334.26 0 
  3332.22 6.7990e-14   3341.95 0 
  3339.91 6.3300e-14   3349.66 0 
  3347.60 7.2840e-14   3357.38 0 
  3355.32 6.9715e-14   3365.12 0 
  3363.06 5.4486e-14   3372.87 0 
  3370.81 6.1695e-14   3380.65 0 
  3378.58 6.8266e-14   3388.44 0 
  3386.37 6.7790e-14   3396.25 0 
  3394.17 6.7628e-14   3404.08 0 
  3402.00 7.7461e-14   3411.93 0 
  3409.84 6.6688e-14   3419.79 0 
  3417.70 6.3388e-14   3427.68 0 
  3425.58 7.0463e-14   3435.58 0 
  3433.48 7.7611e-14   3443.50 0 
  3441.39 6.7902e-14   3451.44 0 
  3449.33 6.4542e-14   3459.39 0 
  3457.28 6.8360e-14   3467.37 0 
  3465.25 6.3206e-14   3475.36 0 
  3473.24 7.2396e-14   3483.37 0 
  3481.24 6.5868e-14   3491.40 0 
  3489.27 7.0410e-14   3499.45 0 
  3497.31 6.5402e-14   3507.52 0 
  3505.37 7.4568e-14   3515.60 0 
  3513.45 6.8157e-14   3523.71 0 
  3521.55 7.6466e-14   3531.83 0 
  3529.67 6.1436e-14   3539.97 0 
  3537.81 7.3855e-14   3548.13 0 
  3545.96 7.5742e-14   3556.31 0 
  3554.14 7.6966e-14   3564.51 0 
  3562.33 7.3157e-14   3572.73 0 
  3570.54 6.3711e-14   3580.96 0 
  3578.77 6.6095e-14   3589.22 0 
  3587.02 5.6251e-14   3597.49 0 
  3595.29 6.9676e-14   3605.79 0 
  3603.58 7.9258e-14   3614.10 0 
  3611.89 6.3973e-14   3622.43 0 
  3620.21 6.9017e-14   3630.78 0 
  3628.56 8.3159e-14   3639.15 0 
  3634.12 5.6161e-14   3644.73 1 
  3636.86 6.2071e-14   3647.48 1 
  3639.61 4.5172e-14   3650.23 1 
  3642.35 5.2145e-14   3652.98 1 
  3645.09 5.7788e-14   3655.73 1 
  3647.83 6.5276e-14   3658.48 1 
  3650.57 7.4733e-14   3661.23 1 
  3653.32 7.1527e-14   3663.98 1 
  3656.06 7.2930e-14   3666.73 1 
  3658.80 7.9353e-14   3669.48 1 
  3661.54 8.7584e-14   3672.23 1 
  3664.28 7.4320e-14   3674.98 1 
  3667.03 7.6271e-14   3677.73 1 
  3669.77 8.1898e-14   3680.48 1 
  3672.51 7.9551e-14   3683.23 1 
  3675.25 8.3902e-14   3685.98 1 
  3677.99 6.9582e-14   3688.73 1 
  3680.74 6.4174e-14   3691.48 1 
  3683.48 6.1090e-14   3694.23 1 
  3686.22 8.0471e-14   3696.98 1 
  3688.96 8.1469e-14   3699.73 1 
  3691.70 7.6648e-14   3702.48 1 
  3694.45 6.9801e-14   3705.23 1 
  3697.19 8.1567e-14   3707.98 1 
  3699.93 8.2763e-14   3710.73 1 
  3702.67 7.0109e-14   3713.48 1 
  3705.41 7.5711e-14   3716.23 1 
  3708.16 6.8288e-14   3718.98 1 
  3710.90 6.8932e-14   3721.73 1 
  3713.64 7.9226e-14   3724.48 1 
  3716.38 1.0310e-13   3727.23 1 
  3719.12 9.0079e-14   3729.98 1 
  3721.87 1.0008e-13   3732.73 1 
  3724.61 1.0950e-13   3735.48 1 
  3727.35 9.8517e-14   3738.23 1 
  3730.09 1.0338e-13   3740.98 1 
  3732.83 8.3509e-14   3743.73 1 
  3735.58 6.8056e-14   3746.48 1 
  3738.32 6.5941e-14   3749.23 1 
  3741.06 6.9176e-14   3751.98 1 
  3743.80 6.3359e-14   3754.73 1 
  3746.54 6.8309e-14   3757.48 1 
  3749.29 6.8314e-14   3760.23 1 
  3752.03 7.6071e-14   3762.98 1 
  3754.77 7.1123e-14   3765.73 1 
  3757.51 8.5682e-14   3768.48 1 
  3760.25 6.8831e-14   3771.23 1 
  3763.00 8.7155e-14   3773.98 1 
  3765.74 8.5065e-14   3776.73 1 
  3768.48 8.6494e-14   3779.48 1 
  3771.22 7.7620e-14   3782.23 1 
  3773.96 8.6140e-14   3784.98 1 
  3776.71 9.9504e-14   3787.73 1 
  3779.45 9.2460e-14   3790.48 1 
  3782.19 1.0076e-13   3793.23 1 
  3784.93 9.4648e-14   3795.98 1 
  3787.67 9.1131e-14   3798.73 1 
  3790.42 8.8081e-14   3801.48 1 
  3793.16 8.4869e-14   3804.23 1 
  3795.90 8.2725e-14   3806.98 1 
  3798.64 8.3637e-14   3809.73 1 
  3801.38 8.9980e-14   3812.48 1 
  3804.13 9.3076e-14   3815.23 1 
  3806.87 9.8349e-14   3817.98 1 
  3809.61 9.4334e-14   3820.73 1 
  3812.35 9.5867e-14   3823.48 1 
  3815.09 8.5629e-14   3826.23 1 
  3817.84 9.2063e-14   3828.98 1 
  3820.58 8.1426e-14   3831.73 1 
  3823.32 8.0159e-14   3834.48 1 
  3826.06 7.5026e-14   3837.23 1 
  3828.80 6.4649e-14   3839.98 1 
  3831.55 7.2002e-14   3842.73 1 
  3834.29 6.9700e-14   3845.48 1 
  3837.03 6.3477e-14   3848.23 1 
  3839.77 6.8024e-14   3850.98 1 
  3842.51 8.8299e-14   3853.73 1 
  3845.26 8.1664e-14   3856.48 1 
  3848.00 8.9455e-14   3859.23 1 
  3850.74 9.1299e-14   3861.98 1 
  3853.48 9.0656e-14   3864.73 1 
  3856.22 8.8136e-14   3867.48 1 
  3858.97 8.6782e-14   3870.23 1 
  3861.71 9.1077e-14   3872.98 1 
  3864.45 9.3977e-14   3875.73 1 
  3867.19 9.5122e-14   3878.48 1 
  3869.93 9.7566e-14   3881.23 1 
  3872.68 8.4960e-14   3883.98 1 
  3875.42 8.8976e-14   3886.73 1 
  3878.16 7.8979e-14   3889.48 1 
  3880.90 7.9596e-14   3892.23 1 
  3883.64 8.8703e-14   3894.98 1 
  3886.39 7.9384e-14   3897.73 1 
  3889.13 8.3867e-14   3900.48 1 
  3891.87 9.0864e-14   3903.23 1 
  3894.61 1.0107e-13   3905.98 1 
  3897.35 8.5892e-14   3908.73 1 
  3900.10 9.6109e-14   3911.48 1 
  3902.84 1.0850e-13   3914.23 1 
  3905.58 1.0601e-13   3916.98 1 
  3908.32 1.0397e-13   3919.73 1 
  3911.06 1.0531e-13   3922.48 1 
  3913.81 1.0989e-13   3925.23 1 
  3916.55 1.0477e-13   3927.98 1 
  3919.29 9.7238e-14   3930.73 1 
  3922.03 9.0794e-14   3933.48 1 
  3924.77 8.6168e-14   3936.23 1 
  3927.52 7.3113e-14   3938.98 1 
  3930.26 6.3344e-14   3941.73 1 
  3933.00 6.4733e-14   3944.48 1 
  3935.74 6.3087e-14   3947.23 1 
  3938.48 7.6153e-14   3949.98 1 
  3941.23 8.1912e-14   3952.73 1 
  3943.97 9.3847e-14   3955.48 1 
  3946.71 9.1020e-14   3958.23 1 
  3949.45 9.9495e-14   3960.98 1 
  3952.19 9.4638e-14   3963.73 1 
  3954.94 9.4029e-14   3966.48 1 
  3957.68 9.0330e-14   3969.23 1 
  3960.42 7.9835e-14   3971.98 1 
  3963.16 7.8116e-14   3974.73 1 
  3965.90 6.7880e-14   3977.48 1 
  3968.65 6.8773e-14   3980.23 1 
  3971.39 7.3778e-14   3982.98 1 
  3974.13 8.6747e-14   3985.73 1 
  3976.87 9.5327e-14   3988.48 1 
  3979.61 1.0491e-13   3991.23 1 
  3982.36 1.0914e-13   3993.98 1 
  3985.10 1.1182e-13   3996.73 1 
  3987.84 1.1664e-13   3999.48 1 
  3990.58 1.2030e-13   4002.23 1 
  3993.32 1.2239e-13   4004.98 1 
  3996.07 1.2423e-13   4007.73 1 
  3998.81 1.2049e-13   4010.48 1 
  4001.55 1.2128e-13   4013.23 1 
  4004.29 1.2299e-13   4015.98 1 
  4007.03 1.2353e-13   4018.73 1 
  4009.78 1.2693e-13   4021.48 1 
  4012.52 1.2934e-13   4024.23 1 
  4015.26 1.2887e-13   4026.98 1 
  4018.00 1.3344e-13   4029.73 1 
  4020.74 1.3195e-13   4032.48 1 
  4023.49 1.3208e-13   4035.23 1 
  4026.23 1.3642e-13   4037.98 1 
  4028.97 1.2934e-13   4040.73 1 
  4031.71 1.2765e-13   4043.48 1 
  4034.45 1.2985e-13   4046.23 1 
  4037.20 1.2947e-13   4048.98 1 
  4039.94 1.2883e-13   4051.73 1 
  4042.68 1.2677e-13   4054.48 1 
  4045.42 1.2682e-13   4057.23 1 
  4048.16 1.2654e-13   4059.98 1 
  4050.91 1.3132e-13   4062.73 1 
  4053.65 1.3174e-13   4065.48 1 
  4056.39 1.2972e-13   4068.23 1 
  4059.13 1.2370e-13   4070.98 1 
  4061.87 1.2175e-13   4073.73 1 
  4064.62 1.2429e-13   4076.48 1 
  4067.36 1.3048e-13   4079.23 1 
  4070.10 1.2649e-13   4081.98 1 
  4072.84 1.2075e-13   4084.73 1 
  4075.58 1.2161e-13   4087.48 1 
  4078.33 1.2447e-13   4090.23 1 
  4081.07 1.2699e-13   4092.98 1 
  4083.81 1.2802e-13   4095.73 1 
  4086.55 1.3005e-13   4098.48 1 
  4089.29 1.3015e-13   4101.23 1 
  4092.04 1.2688e-13   4103.98 1 
  4094.78 1.2056e-13   4106.73 1 
  4097.52 1.1744e-13   4109.48 1 
  4100.26 1.1654e-13   4112.23 1 
  4103.00 1.1718e-13   4114.98 1 
  4105.75 1.2061e-13   4117.73 1 
  4108.49 1.2351e-13   4120.48 1 
  4111.23 1.2251e-13   4123.23 1 
  4113.97 1.2389e-13   4125.98 1 
  4116.71 1.3112e-13   4128.73 1 
  4119.46 1.3120e-13   4131.48 1 
  4122.20 1.2762e-13   4134.23 1 
  4124.94 1.3146e-13   4136.98 1 
  4127.68 1.3308e-13   4139.73 1 
  4130.42 1.3314e-13   4142.48 1 
  4133.17 1.3178e-13   4145.23 1 
  4135.91 1.3405e-13   4147.98 1 
  4138.65 1.3407e-13   4150.73 1 
  4141.39 1.2829e-13   4153.48 1 
  4144.13 1.2336e-13   4156.23 1 
  4146.88 1.2541e-13   4158.98 1 
  4149.62 1.2749e-13   4161.73 1 
  4152.36 1.2789e-13   4164.48 1 
  4155.10 1.3117e-13   4167.23 1 
  4157.84 1.3214e-13   4169.98 1 
  4160.59 1.3256e-13   4172.73 1 
  4163.33 1.3174e-13   4175.48 1 
  4166.07 1.3040e-13   4178.23 1 
  4168.81 1.2545e-13   4180.98 1 
  4171.55 1.2093e-13   4183.73 1 
  4174.30 1.2280e-13   4186.48 1 
  4177.04 1.2311e-13   4189.23 1 
  4179.78 1.2647e-13   4191.98 1 
  4182.52 1.2805e-13   4194.73 1 
  4185.26 1.2734e-13   4197.48 1 
  4188.01 1.3046e-13   4200.23 1 
  4190.75 1.3093e-13   4202.98 1 
  4193.49 1.3133e-13   4205.73 1 
  4196.23 1.3061e-13   4208.48 1 
  4198.97 1.2978e-13   4211.23 1 
  4201.72 1.2881e-13   4213.98 1 
  4204.46 1.2823e-13   4216.73 1 
  4207.20 1.3020e-13   4219.48 1 
  4209.94 1.3323e-13   4222.23 1 
  4212.68 1.3423e-13   4224.98 1 
  4215.43 1.3652e-13   4227.73 1 
  4218.17 1.3337e-13   4230.48 1 
  4220.91 1.3314e-13   4233.23 1 
  4223.65 1.2695e-13   4235.98 1 
  4226.39 1.2499e-13   4238.73 1 
  4229.14 1.2636e-13   4241.48 1 
  4231.88 1.3125e-13   4244.23 1 
  4234.62 1.3374e-13   4246.98 1 
  4237.36 1.3067e-13   4249.73 1 
  4240.10 1.3822e-13   4252.48 1 
  4242.85 1.3481e-13   4255.23 1 
  4245.59 1.3330e-13   4257.98 1 
  4248.33 1.3385e-13   4260.73 1 
  4251.07 1.3357e-13   4263.48 1 
  4253.81 1.2615e-13   4266.23 1 
  4256.56 1.2784e-13   4268.98 1 
  4259.30 1.2933e-13   4271.73 1 
  4262.04 1.3705e-13   4274.48 1 
  4264.78 1.3690e-13   4277.23 1 
  4267.52 1.3576e-13   4279.98 1 
  4270.27 1.3249e-13   4282.73 1 
  4273.01 1.3079e-13   4285.48 1 
  4275.75 1.2876e-13   4288.23 1 
  4278.49 1.3061e-13   4290.98 1 
  4281.23 1.3388e-13   4293.73 1 
  4283.98 1.2187e-13   4296.48 1 
  4286.72 1.2538e-13   4299.23 1 
  4289.46 1.2817e-13   4301.98 1 
  4292.20 1.2313e-13   4304.73 1 
  4294.94 1.2271e-13   4307.48 1 
  4297.69 1.1524e-13   4310.23 1 
  4300.43 1.1209e-13   4312.98 1 
  4303.17 1.1001e-13   4315.73 1 
  4305.91 1.1101e-13   4318.48 1 
